gamesId,anGameId,gameDate,matchup,seq,completed,schedStatus,fg_proj,fg_ml_book,fg_total_book,fg_rl_book,fg_actual,fg_graded_games,f5_proj,f5_total_proj,f5_book,f5_actual,f5_graded_games,nrfi_proj,nrfi_book,nrfi_actual,nrfi_graded_games,teamhr_proj,k_props,k_proj,k_line,k_actual,k_graded,hr_props,hr_proj,hr_actual,hr_graded,bt_rows,bt_settled,bt_no_action,bt_quarantined,bt_with_clv,bt_with_closing,outcomeIngested
2250288,287074,2026-04-18,TB@PIT,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17,0,17,0,14,4,10,0,0,0,0
2250294,287081,2026-04-18,TEX@SEA,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2252585,287083,2026-04-18,TOR@ARI,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250311,287130,2026-04-19,ATL@PHI,1,1,complete,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,2,0,0,0,0
2250302,287120,2026-04-19,BAL@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250305,287122,2026-04-19,CIN@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250308,287126,2026-04-19,CWS@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250298,287118,2026-04-19,DET@BOS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250301,287119,2026-04-19,KC@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250307,287125,2026-04-19,LAD@COL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250303,287121,2026-04-19,MIL@MIA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250306,287124,2026-04-19,NYM@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250309,287127,2026-04-19,SD@LAA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,14,12,2,0,0,0,0
2250299,287117,2026-04-19,SF@WSH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250304,287123,2026-04-19,STL@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250300,287116,2026-04-19,TB@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250310,287128,2026-04-19,TEX@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2252600,287129,2026-04-19,TOR@ARI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250321,287154,2026-04-20,ATH@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250316,287149,2026-04-20,ATL@WSH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250317,287151,2026-04-20,BAL@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250314,287148,2026-04-20,CIN@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250312,287145,2026-04-20,DET@BOS,1,1,complete,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,6,2,0,0,0,1
2250313,287146,2026-04-20,HOU@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250319,287152,2026-04-20,LAD@COL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250318,287150,2026-04-20,PHI@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250315,287147,2026-04-20,STL@MIA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250320,287153,2026-04-20,TOR@LAA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250334,287265,2026-04-21,ATH@SEA,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250326,287257,2026-04-21,ATL@WSH,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250329,287260,2026-04-21,BAL@KC,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250323,287253,2026-04-21,CIN@TB,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2252625,287264,2026-04-21,CWS@ARI,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250322,287252,2026-04-21,HOU@CLE,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250335,287266,2026-04-21,LAD@SF,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250325,287255,2026-04-21,MIL@DET,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250328,287258,2026-04-21,MIN@NYM,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250327,287256,2026-04-21,NYY@BOS,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250330,287259,2026-04-21,PHI@CHC,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250331,287261,2026-04-21,PIT@TEX,1,1,complete,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,0,19,0,14,0,14,0,0,0,1
2250332,287262,2026-04-21,SD@COL,1,1,complete,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,0,18,0,14,0,14,0,0,0,1
2250324,287254,2026-04-21,STL@MIA,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250333,287263,2026-04-21,TOR@LAA,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250341,287314,2026-04-22,ATH@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250343,287316,2026-04-22,ATL@WSH,1,1,complete,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,0,2,0,0,0,0
2250339,287312,2026-04-22,BAL@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2250338,287311,2026-04-22,CIN@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2252640,287322,2026-04-22,CWS@ARI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250337,287310,2026-04-22,HOU@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250349,287323,2026-04-22,LAD@SF,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,1,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250342,287315,2026-04-22,MIL@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250345,287318,2026-04-22,MIN@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,1,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250344,287317,2026-04-22,NYY@BOS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,19,0,19,0,14,12,2,0,0,0,0
2250346,287319,2026-04-22,PHI@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,1,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250347,287320,2026-04-22,PIT@TEX,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,19,0,18,0,14,12,2,0,0,0,0
2250348,287321,2026-04-22,SD@COL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250336,287309,2026-04-22,STL@MIA,1,1,complete,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250340,287313,2026-04-22,TOR@LAA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,19,0,19,0,14,0,0,14,0,0,0
2250350,287358,2026-04-23,ATL@WSH,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,18,0,18,0,14,0,0,14,0,0,0
2252646,287362,2026-04-23,CWS@ARI,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,0
2250354,287363,2026-04-23,LAD@SF,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,0
2250351,287359,2026-04-23,MIL@DET,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,18,0,18,0,14,0,0,14,0,0,0
2250356,287365,2026-04-23,MIN@NYM,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,0,2,0,0,19,0,19,0,14,4,10,0,0,0,0
2250355,287364,2026-04-23,NYY@BOS,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,0
2250352,287360,2026-04-23,PHI@CHC,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,0
2250357,287366,2026-04-23,PIT@TEX,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,0
2250353,287361,2026-04-23,SD@COL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,0
2250367,287403,2026-04-24,ATH@TEX,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,19,0,19,0,14,12,2,0,0,0,0
2250359,287395,2026-04-24,BOS@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250370,287407,2026-04-24,CHC@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250360,287396,2026-04-24,CLE@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250361,287398,2026-04-24,COL@NYM,1,1,complete,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,0,2,0,0,0,0
2250358,287394,2026-04-24,DET@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250364,287402,2026-04-24,LAA@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250371,287406,2026-04-24,MIA@SF,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250362,287397,2026-04-24,MIN@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250368,287404,2026-04-24,NYY@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250363,287399,2026-04-24,PHI@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250366,287400,2026-04-24,PIT@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250369,287405,2026-04-24,SEA@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250365,287401,2026-04-24,WSH@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250379,287447,2026-04-25,ATH@TEX,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250384,287452,2026-04-25,CHC@LAD,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250373,287440,2026-04-25,CLE@TOR,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250376,287445,2026-04-25,COL@NYM,1,0,postponed,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,14,0,10,0,0,0,0
2250383,287451,2026-04-25,DET@CIN,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250380,287450,2026-04-25,LAA@KC,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250375,287442,2026-04-25,MIA@SF,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250377,287443,2026-04-25,MIN@TB,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250381,287449,2026-04-25,NYY@HOU,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,19,0,19,0,14,4,10,0,0,0,1
2250385,287453,2026-04-25,PHI@ATL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2250382,287448,2026-04-25,PIT@MIL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,1
2252672,287446,2026-04-25,SD@ARI,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250372,287439,2026-04-25,SEA@STL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250378,287444,2026-04-25,WSH@CWS,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,0,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250396,287495,2026-04-26,ATH@TEX,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250386,287441,2026-04-26,BOS@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250398,287498,2026-04-26,CHC@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250388,287487,2026-04-26,CLE@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,20,0,20,0,14,12,2,0,0,0,1
2250390,287488,2026-04-26,COL@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,25,0,25,0,14,12,2,0,0,0,1
2250389,287489,2026-04-26,DET@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250399,287499,2026-04-26,LAA@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250397,287497,2026-04-26,MIA@SF,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250391,287490,2026-04-26,MIN@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,19,0,19,0,14,12,2,0,0,0,1
2250393,287492,2026-04-26,NYY@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250387,287486,2026-04-26,PHI@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,19,0,19,0,14,12,2,0,0,0,1
2250394,287491,2026-04-26,PIT@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2252691,287496,2026-04-26,SD@ARI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250395,287494,2026-04-26,SEA@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250392,287493,2026-04-26,WSH@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,1
2250402,287517,2026-04-27,BOS@TOR,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250406,287521,2026-04-27,CHC@SD,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250404,287518,2026-04-27,LAA@CWS,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250407,287522,2026-04-27,MIA@LAD,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,1,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250405,287520,2026-04-27,NYY@TEX,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,19,0,19,0,14,4,10,0,0,0,1
2250403,287519,2026-04-27,SEA@MIN,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250401,287516,2026-04-27,STL@PIT,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250400,287515,2026-04-27,TB@CLE,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2252713,287577,2026-04-28,ARI@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250413,287573,2026-04-28,BOS@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250420,287580,2026-04-28,CHC@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,19,0,19,0,14,12,2,0,0,0,0
2250410,287571,2026-04-28,COL@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250415,287575,2026-04-28,DET@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250409,287569,2026-04-28,HOU@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250419,287581,2026-04-28,KC@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,19,0,19,0,14,12,2,0,0,0,0
2250417,287576,2026-04-28,LAA@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250421,287582,2026-04-28,MIA@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,20,0,20,0,14,12,2,0,0,0,0
2250418,287579,2026-04-28,NYY@TEX,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,0,0,18,0,18,0,14,12,2,0,0,0,0
2250416,287578,2026-04-28,SEA@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250412,287572,2026-04-28,SF@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250411,287570,2026-04-28,STL@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250408,287568,2026-04-28,TB@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,12,2,0,0,0,0
2250414,287574,2026-04-28,WSH@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2252731,287609,2026-04-29,ARI@MIL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250426,287600,2026-04-29,BOS@TOR,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250428,287602,2026-04-29,CHC@SD,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250430,287604,2026-04-29,COL@CIN,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,20,0,20,0,14,4,10,0,0,0,1
2250434,287608,2026-04-29,DET@ATL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250429,287603,2026-04-29,HOU@BAL,1,0,postponed,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,14,0,0,0,0,0,0
2250435,287610,2026-04-29,KC@ATH,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250423,287597,2026-04-29,LAA@CWS,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250427,287601,2026-04-29,MIA@LAD,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250425,287599,2026-04-29,NYY@TEX,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250424,287598,2026-04-29,SEA@MIN,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250432,287605,2026-04-29,SF@PHI,1,0,postponed,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,14,0,0,0,0,0,0
2250431,287606,2026-04-29,STL@PIT,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
2250422,287596,2026-04-29,TB@CLE,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,18,0,18,0,14,4,10,0,0,0,1
2250433,287607,2026-04-29,WSH@NYM,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,0,0,18,0,18,0,14,4,10,0,0,0,1
