anGameId,gameDate,matchup,seq,schedStatus,schedAway,schedHome,gamesId,gamesStatus,mlbGamePk,linkStatus,statusMismatch,published,hasClosingML,hasClosingTotal
287004,2026-04-17,ATL@PHI,1,complete,9,0,2250272,final,823476,LINKED,0,1,1,1
287003,2026-04-17,BAL@CLE,1,complete,6,4,2250271,final,824454,LINKED,0,1,1,1
287011,2026-04-17,CIN@MIN,1,complete,2,1,2250279,final,823720,LINKED,0,1,0,0
287016,2026-04-17,CWS@ATH,1,complete,9,2,2250283,final,825019,LINKED,0,1,0,0
287009,2026-04-17,DET@BOS,1,complete,0,1,2250277,final,824778,LINKED,0,1,1,1
287007,2026-04-17,KC@NYY,1,complete,2,4,2250275,final,823559,LINKED,0,1,1,1
287012,2026-04-17,LAD@COL,1,complete,7,1,2250280,final,824373,LINKED,0,1,0,0
287008,2026-04-17,MIL@MIA,1,complete,7,5,2250276,final,823883,LINKED,0,1,1,1
287002,2026-04-17,NYM@CHC,1,complete,4,12,2250270,final,824693,LINKED,0,1,1,1
287013,2026-04-17,SD@LAA,1,complete,0,8,2250281,final,824048,LINKED,0,1,0,0
287005,2026-04-17,SF@WSH,1,complete,10,5,2250273,final,822752,LINKED,0,1,1,1
287010,2026-04-17,STL@HOU,1,complete,9,4,2250278,final,824207,LINKED,0,1,0,0
287006,2026-04-17,TB@PIT,1,complete,1,5,2250274,final,823397,LINKED,0,1,1,1
287015,2026-04-17,TEX@SEA,1,complete,5,0,2250282,final,823152,LINKED,0,1,0,0
287014,2026-04-17,TOR@ARI,1,complete,3,6,2252570,final,825101,LINKED,0,1,0,0
287080,2026-04-18,ATL@PHI,1,complete,3,1,2250295,final,823474,LINKED,0,1,1,1
287078,2026-04-18,BAL@CLE,1,complete,2,4,2250292,final,824451,LINKED,0,1,1,1
287071,2026-04-18,CIN@MIN,1,complete,5,4,2250285,final,823721,LINKED,0,1,1,1
287075,2026-04-18,CWS@ATH,1,complete,6,7,2250289,final,825020,LINKED,0,1,1,1
287076,2026-04-18,DET@BOS,1,complete,4,1,2250290,final,824775,LINKED,0,1,1,1
287070,2026-04-18,KC@NYY,1,complete,4,13,2250284,final,823558,LINKED,0,1,1,1
287082,2026-04-18,LAD@COL,1,complete,3,4,2250296,final,824372,LINKED,0,1,0,0
287077,2026-04-18,MIL@MIA,1,complete,5,2,2250291,final,823882,LINKED,0,1,1,1
287072,2026-04-18,NYM@CHC,1,complete,2,4,2250286,final,824694,LINKED,0,1,1,1
287084,2026-04-18,SD@LAA,1,complete,4,1,2250297,final,824049,LINKED,0,1,0,0
287073,2026-04-18,SF@WSH,1,complete,7,6,2250287,final,822751,LINKED,0,1,1,1
287079,2026-04-18,STL@HOU,1,complete,7,5,2250293,final,824206,LINKED,0,1,1,1
287074,2026-04-18,TB@PIT,1,complete,8,7,2250288,final,823394,LINKED,0,1,1,1
287081,2026-04-18,TEX@SEA,1,complete,3,7,2250294,final,823151,LINKED,0,1,1,1
287083,2026-04-18,TOR@ARI,1,complete,2,6,2252585,final,825098,LINKED,0,1,0,0
287130,2026-04-19,ATL@PHI,1,complete,4,2,2250311,final,823475,LINKED,0,1,1,1
287120,2026-04-19,BAL@CLE,1,complete,4,8,2250302,final,824452,LINKED,0,1,1,1
287122,2026-04-19,CIN@MIN,1,complete,7,4,2250305,final,823718,LINKED,0,1,1,1
287126,2026-04-19,CWS@ATH,1,complete,7,4,2250308,final,825018,LINKED,0,1,1,1
287118,2026-04-19,DET@BOS,1,complete,6,2,2250298,final,824777,LINKED,0,1,1,1
287119,2026-04-19,KC@NYY,1,complete,0,7,2250301,final,823556,LINKED,0,1,1,1
287125,2026-04-19,LAD@COL,1,complete,6,9,2250307,final,824371,LINKED,0,1,1,1
287121,2026-04-19,MIL@MIA,1,complete,3,5,2250303,final,823881,LINKED,0,1,1,1
287124,2026-04-19,NYM@CHC,1,complete,1,2,2250306,final,824691,LINKED,0,1,1,1
287127,2026-04-19,SD@LAA,1,complete,2,1,2250309,final,824047,LINKED,0,1,1,1
287117,2026-04-19,SF@WSH,1,complete,0,3,2250299,final,822750,LINKED,0,1,1,1
287123,2026-04-19,STL@HOU,1,complete,7,5,2250304,final,824205,LINKED,0,1,1,1
287116,2026-04-19,TB@PIT,1,complete,3,6,2250300,final,823393,LINKED,0,1,1,1
287128,2026-04-19,TEX@SEA,1,complete,2,5,2250310,final,823150,LINKED,0,1,1,1
287129,2026-04-19,TOR@ARI,1,complete,10,4,2252600,final,825100,LINKED,0,1,1,1
287154,2026-04-20,ATH@SEA,1,complete,6,4,2250321,final,823149,LINKED,0,1,0,0
287149,2026-04-20,ATL@WSH,1,complete,9,4,2250316,final,822749,LINKED,0,1,1,1
287151,2026-04-20,BAL@KC,1,complete,7,5,2250317,final,824125,LINKED,0,1,0,0
287148,2026-04-20,CIN@TB,1,complete,6,1,2250314,final,822994,LINKED,0,1,1,1
287145,2026-04-20,DET@BOS,1,complete,6,8,2250312,final,824776,LINKED,0,1,1,1
287146,2026-04-20,HOU@CLE,1,complete,9,2,2250313,final,824450,LINKED,0,1,1,1
287152,2026-04-20,LAD@COL,1,complete,12,3,2250319,final,824370,LINKED,0,1,0,0
287150,2026-04-20,PHI@CHC,1,complete,1,5,2250318,final,824692,LINKED,0,1,0,0
287147,2026-04-20,STL@MIA,1,complete,3,5,2250315,final,823879,LINKED,0,1,1,1
287153,2026-04-20,TOR@LAA,1,complete,5,2,2250320,final,824046,LINKED,0,1,0,0
287265,2026-04-21,ATH@SEA,1,complete,5,2,2250334,final,823148,LINKED,0,1,0,0
287257,2026-04-21,ATL@WSH,1,complete,4,11,2250326,final,822747,LINKED,0,1,1,1
287260,2026-04-21,BAL@KC,1,complete,5,6,2250329,final,824127,LINKED,0,1,1,1
287253,2026-04-21,CIN@TB,1,complete,12,6,2250323,final,822995,LINKED,0,1,1,1
287264,2026-04-21,CWS@ARI,1,complete,11,5,2252625,final,825099,LINKED,0,1,0,0
287252,2026-04-21,HOU@CLE,1,complete,5,8,2250322,final,824448,LINKED,0,1,1,1
287266,2026-04-21,LAD@SF,1,complete,1,3,2250335,final,823236,LINKED,0,1,0,0
287255,2026-04-21,MIL@DET,1,complete,12,4,2250325,final,824290,LINKED,0,1,1,1
287258,2026-04-21,MIN@NYM,1,complete,5,3,2250328,final,823640,LINKED,0,1,1,1
287256,2026-04-21,NYY@BOS,1,complete,4,0,2250327,final,824773,LINKED,0,1,1,1
287259,2026-04-21,PHI@CHC,1,complete,4,7,2250330,final,824690,LINKED,0,1,1,1
287261,2026-04-21,PIT@TEX,1,complete,1,5,2250331,final,822914,LINKED,0,0,0,0
287262,2026-04-21,SD@COL,1,complete,1,0,2250332,final,824369,LINKED,0,0,0,0
287254,2026-04-21,STL@MIA,1,complete,5,3,2250324,final,823880,LINKED,0,1,1,1
287263,2026-04-21,TOR@LAA,1,complete,4,2,2250333,final,824045,LINKED,0,1,0,0
287314,2026-04-22,ATH@SEA,1,complete,4,5,2250341,final,823147,LINKED,0,1,1,1
287316,2026-04-22,ATL@WSH,1,complete,8,6,2250343,final,822748,LINKED,0,1,1,1
287312,2026-04-22,BAL@KC,1,complete,8,6,2250339,final,824123,LINKED,0,1,1,1
287311,2026-04-22,CIN@TB,1,complete,1,6,2250338,final,822993,LINKED,0,1,1,1
287322,2026-04-22,CWS@ARI,1,complete,7,11,2252640,final,825097,LINKED,0,1,0,0
287310,2026-04-22,HOU@CLE,1,complete,2,0,2250337,final,824449,LINKED,0,1,1,1
287323,2026-04-22,LAD@SF,1,complete,0,3,2250349,final,823231,LINKED,0,1,0,0
287315,2026-04-22,MIL@DET,1,complete,2,5,2250342,final,824286,LINKED,0,1,1,1
287318,2026-04-22,MIN@NYM,1,complete,2,3,2250345,final,823641,LINKED,0,1,1,1
287317,2026-04-22,NYY@BOS,1,complete,4,1,2250344,final,824774,LINKED,0,1,1,1
287319,2026-04-22,PHI@CHC,1,complete,2,7,2250346,final,824688,LINKED,0,1,0,0
287320,2026-04-22,PIT@TEX,1,complete,8,4,2250347,final,822913,LINKED,0,1,0,0
287321,2026-04-22,SD@COL,1,complete,3,8,2250348,final,824367,LINKED,0,1,0,0
287309,2026-04-22,STL@MIA,1,complete,1,4,2250336,final,823878,LINKED,0,1,1,1
287313,2026-04-22,TOR@LAA,1,complete,3,7,2250340,final,824044,LINKED,0,1,1,1
287358,2026-04-23,ATL@WSH,1,complete,7,2,2250350,final,822745,LINKED,0,1,1,1
287362,2026-04-23,CWS@ARI,1,complete,4,1,2252646,final,825096,LINKED,0,1,1,1
287363,2026-04-23,LAD@SF,1,complete,3,0,2250354,final,823233,LINKED,0,1,1,1
287359,2026-04-23,MIL@DET,1,complete,4,5,2250351,final,824288,LINKED,0,1,1,1
287365,2026-04-23,MIN@NYM,1,complete,8,10,2250356,final,823639,LINKED,0,1,1,1
287364,2026-04-23,NYY@BOS,1,complete,4,2,2250355,final,824770,LINKED,0,1,1,1
287360,2026-04-23,PHI@CHC,1,complete,7,8,2250352,final,824689,LINKED,0,1,1,1
287366,2026-04-23,PIT@TEX,1,complete,1,6,2250357,final,822912,LINKED,0,1,0,0
287361,2026-04-23,SD@COL,1,complete,10,8,2250353,final,824368,LINKED,0,1,1,1
287403,2026-04-24,ATH@TEX,1,complete,8,1,2250367,final,822909,LINKED,0,1,0,0
287395,2026-04-24,BOS@BAL,1,complete,3,10,2250359,final,824854,LINKED,0,1,1,1
287407,2026-04-24,CHC@LAD,1,complete,6,4,2250370,final,823962,LINKED,0,1,0,0
287396,2026-04-24,CLE@TOR,1,complete,8,6,2250360,final,822827,LINKED,0,1,1,1
287398,2026-04-24,COL@NYM,1,complete,4,3,2250361,final,823638,LINKED,0,1,1,1
287394,2026-04-24,DET@CIN,1,complete,8,9,2250358,final,824529,LINKED,0,1,1,1
287402,2026-04-24,LAA@KC,1,complete,3,6,2250364,final,824124,LINKED,0,1,1,1
287406,2026-04-24,MIA@SF,1,complete,9,4,2250371,final,823232,LINKED,0,1,0,0
287397,2026-04-24,MIN@TB,1,complete,2,6,2250362,final,822992,LINKED,0,1,1,1
287404,2026-04-24,NYY@HOU,1,complete,12,4,2250368,final,824204,LINKED,0,1,0,0
287399,2026-04-24,PHI@ATL,1,complete,3,5,2250363,final,824932,LINKED,0,1,1,1
287400,2026-04-24,PIT@MIL,1,complete,6,0,2250366,final,823800,LINKED,0,1,1,1
287405,2026-04-24,SEA@STL,1,complete,3,2,2250369,final,823069,LINKED,0,1,0,0
287401,2026-04-24,WSH@CWS,1,complete,4,5,2250365,final,824611,LINKED,0,1,1,1
287447,2026-04-25,ATH@TEX,1,complete,3,4,2250379,final,822910,LINKED,0,1,0,0
287452,2026-04-25,CHC@LAD,1,complete,4,12,2250384,final,823960,LINKED,0,1,0,0
287440,2026-04-25,CLE@TOR,1,complete,3,5,2250373,final,822826,LINKED,0,1,1,1
287445,2026-04-25,COL@NYM,1,postponed,0,0,2250376,upcoming,823637,LINKED,0,1,0,0
287451,2026-04-25,DET@CIN,1,complete,2,9,2250383,final,824527,LINKED,0,1,0,0
287450,2026-04-25,LAA@KC,1,complete,1,12,2250380,final,824121,LINKED,0,1,0,0
287442,2026-04-25,MIA@SF,1,complete,2,6,2250375,final,823229,LINKED,0,1,1,1
287443,2026-04-25,MIN@TB,1,complete,1,6,2250377,final,822989,LINKED,0,1,1,1
287449,2026-04-25,NYY@HOU,1,complete,8,3,2250381,final,824203,LINKED,0,1,0,0
287453,2026-04-25,PHI@ATL,1,complete,8,5,2250385,final,824933,LINKED,0,1,0,0
287448,2026-04-25,PIT@MIL,1,complete,6,3,2250382,final,823799,LINKED,0,1,0,0
287446,2026-04-25,SD@ARI,1,complete,6,4,2252672,final,825093,LINKED,0,1,1,1
287439,2026-04-25,SEA@STL,1,complete,11,9,2250372,final,823070,LINKED,0,1,1,1
287444,2026-04-25,WSH@CWS,1,complete,6,3,2250378,final,824613,LINKED,0,1,1,1
287495,2026-04-26,ATH@TEX,1,complete,2,1,2250396,final,822911,LINKED,0,1,1,1
287441,2026-04-26,BOS@BAL,1,complete,17,1,2250386,final,824852,LINKED,0,1,1,1
287485,2026-04-26,BOS@BAL,2,complete,5,3,,,,UNLINKED,0,,1,1
287498,2026-04-26,CHC@LAD,1,complete,0,6,2250398,final,823959,LINKED,0,1,1,1
287487,2026-04-26,CLE@TOR,1,complete,2,4,2250388,final,822824,LINKED,0,1,1,1
287488,2026-04-26,COL@NYM,1,complete,3,1,2250390,final,823635,LINKED,0,1,1,1
290287,2026-04-26,COL@NYM,2,complete,3,0,,,,UNLINKED,0,,1,1
287489,2026-04-26,DET@CIN,1,complete,8,3,2250389,final,824528,LINKED,0,1,1,1
287499,2026-04-26,LAA@KC,1,complete,9,11,2250399,final,824122,LINKED,0,1,1,1
287497,2026-04-26,MIA@SF,1,complete,3,6,2250397,final,823230,LINKED,0,1,1,1
287490,2026-04-26,MIN@TB,1,complete,2,4,2250391,final,822991,LINKED,0,1,1,1
287492,2026-04-26,NYY@HOU,1,complete,4,7,2250393,final,824202,LINKED,0,1,1,1
287486,2026-04-26,PHI@ATL,1,complete,2,6,2250387,final,824934,LINKED,0,1,1,1
287491,2026-04-26,PIT@MIL,1,complete,0,5,2250394,final,823797,LINKED,0,1,1,1
287496,2026-04-26,SD@ARI,1,complete,7,12,2252691,final,825094,LINKED,0,1,1,1
287494,2026-04-26,SEA@STL,1,complete,3,2,2250395,final,823068,LINKED,0,1,1,1
287493,2026-04-26,WSH@CWS,1,complete,2,1,2250392,final,824612,LINKED,0,1,1,1
287517,2026-04-27,BOS@TOR,1,complete,5,0,2250402,final,822825,LINKED,0,1,1,1
287521,2026-04-27,CHC@SD,1,complete,7,9,2250406,final,823311,LINKED,0,1,0,0
287518,2026-04-27,LAA@CWS,1,complete,7,8,2250404,final,824609,LINKED,0,1,0,0
287522,2026-04-27,MIA@LAD,1,complete,4,5,2250407,final,823961,LINKED,0,1,0,0
287520,2026-04-27,NYY@TEX,1,complete,4,2,2250405,final,822906,LINKED,0,1,0,0
287519,2026-04-27,SEA@MIN,1,complete,4,11,2250403,final,823719,LINKED,0,1,1,1
287516,2026-04-27,STL@PIT,1,complete,4,2,2250401,final,823395,LINKED,0,1,1,1
287515,2026-04-27,TB@CLE,1,complete,3,2,2250400,final,824446,LINKED,0,1,1,1
287577,2026-04-28,ARI@MIL,1,complete,2,13,2252713,final,823798,LINKED,0,1,1,1
287573,2026-04-28,BOS@TOR,1,complete,0,3,2250413,final,822823,LINKED,0,1,1,1
287580,2026-04-28,CHC@SD,1,complete,8,3,2250420,final,823310,LINKED,0,1,1,1
287571,2026-04-28,COL@CIN,1,complete,2,7,2250410,final,824526,LINKED,0,1,1,1
287575,2026-04-28,DET@ATL,1,complete,2,5,2250415,final,824931,LINKED,0,1,1,1
287569,2026-04-28,HOU@BAL,1,complete,3,5,2250409,final,824849,LINKED,0,1,1,1
287581,2026-04-28,KC@ATH,1,complete,4,1,2250419,final,825017,LINKED,0,1,1,1
287576,2026-04-28,LAA@CWS,1,complete,2,5,2250417,final,824610,LINKED,0,1,1,1
287582,2026-04-28,MIA@LAD,1,complete,2,1,2250421,final,823956,LINKED,0,1,1,1
287579,2026-04-28,NYY@TEX,1,complete,3,2,2250418,final,822908,LINKED,0,1,1,1
287578,2026-04-28,SEA@MIN,1,complete,7,1,2250416,final,823716,LINKED,0,1,1,1
287572,2026-04-28,SF@PHI,1,complete,0,7,2250412,final,823473,LINKED,0,1,1,1
287570,2026-04-28,STL@PIT,1,complete,11,7,2250411,final,823390,LINKED,0,1,1,1
287568,2026-04-28,TB@CLE,1,complete,1,0,2250408,final,824447,LINKED,0,1,1,1
287574,2026-04-28,WSH@NYM,1,complete,0,8,2250414,final,823636,LINKED,0,1,1,1
287609,2026-04-29,ARI@MIL,1,complete,6,2,2252731,final,823796,LINKED,0,1,1,1
287600,2026-04-29,BOS@TOR,1,complete,1,8,2250426,final,822821,LINKED,0,1,1,1
287602,2026-04-29,CHC@SD,1,complete,5,4,2250428,final,823312,LINKED,0,1,1,1
287604,2026-04-29,COL@CIN,1,complete,13,2,2250430,final,824525,LINKED,0,1,1,1
287608,2026-04-29,DET@ATL,1,complete,3,4,2250434,final,824930,LINKED,0,1,1,1
287603,2026-04-29,HOU@BAL,1,postponed,0,0,2250429,postponed,824850,LINKED,0,1,0,0
287610,2026-04-29,KC@ATH,1,complete,2,5,2250435,final,825015,LINKED,0,1,1,1
287597,2026-04-29,LAA@CWS,1,complete,2,3,2250423,final,824608,LINKED,0,1,1,1
287601,2026-04-29,MIA@LAD,1,complete,3,2,2250427,final,823958,LINKED,0,1,1,1
287599,2026-04-29,NYY@TEX,1,complete,0,3,2250425,final,822907,LINKED,0,1,1,1
287598,2026-04-29,SEA@MIN,1,complete,5,3,2250424,final,823717,LINKED,0,1,1,1
287605,2026-04-29,SF@PHI,1,postponed,0,0,2250432,postponed,823471,LINKED,0,1,0,0
287606,2026-04-29,STL@PIT,1,complete,5,4,2250431,final,823392,LINKED,0,1,1,1
287596,2026-04-29,TB@CLE,1,complete,1,3,2250422,final,824445,LINKED,0,1,1,1
287607,2026-04-29,WSH@NYM,1,complete,14,2,2250433,final,823633,LINKED,0,1,1,1
287822,2026-04-30,ARI@MIL,1,complete,1,13,2252739,final,823795,LINKED,0,1,1,1
287819,2026-04-30,COL@CIN,1,complete,4,6,2250439,final,824524,LINKED,0,1,1,1
287816,2026-04-30,DET@ATL,1,complete,5,2,2250436,final,824929,LINKED,0,1,1,1
287818,2026-04-30,HOU@BAL,1,complete,3,10,2250437,final,824848,LINKED,0,1,1,1
290399,2026-04-30,HOU@BAL,2,complete,11,5,3270003,final,,LINKED,0,1,1,1
287823,2026-04-30,KC@ATH,1,complete,3,6,2250442,final,825016,LINKED,0,1,1,1
287820,2026-04-30,SF@PHI,1,complete,2,3,2250440,final,823472,LINKED,0,1,1,1
290400,2026-04-30,SF@PHI,2,complete,5,6,3270004,final,,LINKED,0,1,1,1
287817,2026-04-30,STL@PIT,1,complete,10,5,2250438,final,823391,LINKED,0,1,1,1
287824,2026-04-30,TOR@MIN,1,complete,1,7,2250443,final,823714,LINKED,0,1,0,0
287821,2026-04-30,WSH@NYM,1,complete,5,4,2250441,final,823634,LINKED,0,1,1,1
287825,2026-05-01,ARI@CHC,1,complete,5,6,2252742,final,824686,LINKED,0,1,1,1
287835,2026-05-01,ATL@COL,1,complete,8,6,2250453,final,824366,LINKED,0,1,0,0
287829,2026-05-01,BAL@NYY,1,complete,2,7,2250447,final,823557,LINKED,0,1,1,1
287828,2026-05-01,CIN@PIT,1,complete,1,9,2250445,final,823389,LINKED,0,1,0,0
287838,2026-05-01,CLE@ATH,1,complete,8,5,2250455,final,825012,LINKED,0,1,0,0
287837,2026-05-01,CWS@SD,1,complete,8,2,2250456,final,823309,LINKED,0,1,0,0
287831,2026-05-01,HOU@BOS,1,complete,1,3,2250448,final,824772,LINKED,0,1,1,1
287839,2026-05-01,KC@SEA,1,complete,7,6,2250457,final,823146,LINKED,0,1,0,0
287834,2026-05-01,LAD@STL,1,complete,2,7,2250452,final,823066,LINKED,0,1,0,0
287827,2026-05-01,MIL@WSH,1,complete,6,1,2250446,final,822744,LINKED,0,1,1,1
287836,2026-05-01,NYM@LAA,1,complete,4,3,2250454,final,824041,LINKED,0,1,0,0
287830,2026-05-01,PHI@MIA,1,complete,6,5,2250450,final,823877,LINKED,0,1,1,1
287832,2026-05-01,SF@TB,1,complete,0,3,2250449,final,822990,LINKED,0,1,1,1
287826,2026-05-01,TEX@DET,1,complete,5,4,2250444,final,824287,LINKED,0,1,1,1
287833,2026-05-01,TOR@MIN,1,complete,7,3,2250451,final,823713,LINKED,0,1,0,0
287842,2026-05-02,ARI@CHC,1,complete,0,2,2252759,final,824685,LINKED,0,1,1,1
287851,2026-05-02,ATL@COL,1,complete,9,1,2250468,final,824365,LINKED,0,0,0,0
287840,2026-05-02,BAL@NYY,1,complete,4,9,2250458,final,823554,LINKED,0,1,1,1
287843,2026-05-02,CIN@PIT,1,complete,7,17,2250461,final,823388,LINKED,0,1,1,1
287845,2026-05-02,CLE@ATH,1,complete,14,6,2250460,final,825014,LINKED,0,1,1,1
287852,2026-05-02,CWS@SD,1,complete,4,0,2250469,final,823308,LINKED,0,1,0,0
287846,2026-05-02,HOU@BOS,1,complete,6,3,2250463,final,824771,LINKED,0,1,1,1
287854,2026-05-02,KC@SEA,1,complete,3,2,2250471,final,823144,LINKED,0,1,0,0
287849,2026-05-02,LAD@STL,1,complete,2,3,2250466,final,823067,LINKED,0,1,1,1
287844,2026-05-02,MIL@WSH,1,complete,4,1,2250462,final,822746,LINKED,0,1,1,1
287853,2026-05-02,NYM@LAA,1,complete,3,4,2250470,final,824042,LINKED,0,1,0,0
287847,2026-05-02,PHI@MIA,1,complete,0,4,2250464,final,823876,LINKED,0,1,1,1
287848,2026-05-02,SF@TB,1,complete,1,5,2250465,final,822988,LINKED,0,1,1,1
287850,2026-05-02,TEX@DET,1,complete,1,5,2250467,final,824284,LINKED,0,1,1,1
287841,2026-05-02,TOR@MIN,1,complete,11,4,2250459,final,823715,LINKED,0,1,1,1
287863,2026-05-03,ARI@CHC,1,complete,4,8,2252780,final,824687,LINKED,0,1,1,1
287864,2026-05-03,ATL@COL,1,complete,11,6,2250480,final,824364,LINKED,0,1,1,1
287856,2026-05-03,BAL@NYY,1,complete,3,11,2250475,final,823555,LINKED,0,1,1,1
287859,2026-05-03,CIN@PIT,1,complete,0,1,2250474,final,823387,LINKED,0,1,1,1
287865,2026-05-03,CLE@ATH,1,complete,1,7,2250481,final,825013,LINKED,0,1,1,1
287868,2026-05-03,CWS@SD,1,complete,3,4,2250484,final,823307,LINKED,0,1,1,1
287858,2026-05-03,HOU@BOS,1,complete,3,1,2250473,final,824769,LINKED,0,1,1,1
287867,2026-05-03,KC@SEA,1,complete,4,1,2250483,final,823145,LINKED,0,1,1,1
287862,2026-05-03,LAD@STL,1,complete,4,1,2250479,final,823065,LINKED,0,1,1,1
287857,2026-05-03,MIL@WSH,1,complete,2,3,2250476,final,822742,LINKED,0,1,1,1
287866,2026-05-03,NYM@LAA,1,complete,5,1,2250482,final,824043,LINKED,0,1,1,1
287860,2026-05-03,PHI@MIA,1,complete,7,2,2250478,final,823875,LINKED,0,1,1,1
287861,2026-05-03,SF@TB,1,complete,1,2,2250477,final,822987,LINKED,0,1,1,1
287869,2026-05-03,TEX@DET,1,complete,1,7,2250485,final,824285,LINKED,0,1,1,1
287855,2026-05-03,TOR@MIN,1,complete,3,4,2250472,final,823711,LINKED,0,1,1,1
287880,2026-05-04,ATL@SEA,1,complete,4,5,2250496,final,823143,LINKED,0,1,0,0
287873,2026-05-04,BAL@NYY,1,complete,1,12,2250489,final,823552,LINKED,0,1,0,0
287870,2026-05-04,BOS@DET,1,complete,5,4,2250486,final,824283,LINKED,0,1,1,1
287874,2026-05-04,CIN@CHC,1,complete,4,5,2250490,final,824684,LINKED,0,1,0,0
287875,2026-05-04,CLE@KC,1,complete,2,6,2250491,final,824120,LINKED,0,1,0,0
287879,2026-05-04,CWS@LAA,1,complete,6,0,2250495,final,824039,LINKED,0,1,0,0
287877,2026-05-04,LAD@HOU,1,complete,8,3,2250493,final,824201,LINKED,0,1,0,0
287876,2026-05-04,MIL@STL,1,complete,3,6,2250492,final,823064,LINKED,0,1,0,0
287878,2026-05-04,NYM@COL,1,complete,4,2,2250494,final,824363,LINKED,0,0,1,1
287872,2026-05-04,PHI@MIA,1,complete,1,0,2250488,final,823874,LINKED,0,1,0,0
287881,2026-05-04,SD@SF,1,complete,2,3,2250497,final,823228,LINKED,0,1,0,0
287871,2026-05-04,TOR@TB,1,complete,1,5,2250487,final,822984,LINKED,0,1,0,0
287882,2026-05-05,ATH@PHI,1,complete,1,9,2250500,live,823469,LINKED,1,1,0,0
287895,2026-05-05,ATL@SEA,1,complete,3,2,2250510,upcoming,823142,LINKED,1,1,0,0
287884,2026-05-05,BAL@MIA,1,complete,9,7,2250501,live,823873,LINKED,1,1,0,0
287885,2026-05-05,BOS@DET,1,complete,10,3,2250498,live,824281,LINKED,1,1,0,0
287889,2026-05-05,CIN@CHC,1,complete,2,3,2250504,live,824682,LINKED,1,1,0,0
287888,2026-05-05,CLE@KC,1,complete,3,5,2250505,live,824119,LINKED,1,1,0,0
287893,2026-05-05,CWS@LAA,1,complete,3,4,2250509,upcoming,824040,LINKED,1,1,0,0
287891,2026-05-05,LAD@HOU,1,complete,1,2,2250507,live,824200,LINKED,1,1,0,0
287890,2026-05-05,MIL@STL,1,postponed,0,0,2250506,postponed,823062,LINKED,0,1,0,0
287886,2026-05-05,MIN@WSH,1,complete,11,3,2250502,live,822743,LINKED,1,1,0,0
287892,2026-05-05,NYM@COL,1,postponed,0,0,2250508,postponed,824362,LINKED,0,1,0,0
287894,2026-05-05,PIT@ARI,1,complete,0,9,2252811,upcoming,825092,LINKED,1,1,0,0
287896,2026-05-05,SD@SF,1,complete,10,5,2250511,upcoming,823227,LINKED,1,1,0,0
287887,2026-05-05,TEX@NYY,1,complete,4,7,2250503,live,823553,LINKED,1,1,0,0
287883,2026-05-05,TOR@TB,1,complete,3,4,2250499,live,822986,LINKED,1,1,0,0
287906,2026-05-06,ATH@PHI,1,complete,3,6,2250520,upcoming,823470,LINKED,1,1,0,0
287903,2026-05-06,ATL@SEA,1,complete,1,3,2250518,upcoming,823141,LINKED,1,1,0,0
287905,2026-05-06,BAL@MIA,1,complete,7,4,2250521,upcoming,823872,LINKED,1,1,0,0
287904,2026-05-06,BOS@DET,1,complete,4,0,2250519,upcoming,824282,LINKED,1,0,0,0
287910,2026-05-06,CIN@CHC,1,complete,6,7,2250524,upcoming,824683,LINKED,1,1,0,0
287909,2026-05-06,CLE@KC,1,complete,3,1,2250525,upcoming,824118,LINKED,1,1,0,0
287902,2026-05-06,CWS@LAA,1,complete,2,8,2250517,upcoming,824036,LINKED,1,1,0,0
287899,2026-05-06,LAD@HOU,1,complete,12,2,2250514,upcoming,824198,LINKED,1,1,0,0
287898,2026-05-06,MIL@STL,1,complete,6,2,2250513,upcoming,823063,LINKED,1,0,0,0
287907,2026-05-06,MIN@WSH,1,complete,2,15,2250522,upcoming,822740,LINKED,1,1,0,0
287900,2026-05-06,NYM@COL,1,complete,10,5,2250515,upcoming,824361,LINKED,1,0,0,0
287911,2026-05-06,PIT@ARI,1,complete,1,0,2252828,upcoming,825091,LINKED,1,1,0,0
287901,2026-05-06,SD@SF,1,complete,5,1,2250516,upcoming,823226,LINKED,1,1,0,0
287908,2026-05-06,TEX@NYY,1,complete,6,1,2250523,upcoming,823550,LINKED,1,1,0,0
287897,2026-05-06,TOR@TB,1,complete,0,3,2250512,upcoming,822985,LINKED,1,1,0,0
287918,2026-05-07,ATH@PHI,1,complete,12,1,2250530,upcoming,823467,LINKED,1,0,0,0
287917,2026-05-07,BAL@MIA,1,complete,3,4,2250531,upcoming,823870,LINKED,1,0,0,0
287915,2026-05-07,CIN@CHC,1,complete,3,8,2250529,upcoming,824681,LINKED,1,0,0,0
287914,2026-05-07,CLE@KC,1,complete,8,5,2250528,upcoming,824117,LINKED,1,0,0,0
287913,2026-05-07,MIN@WSH,1,complete,5,7,2250527,upcoming,822741,LINKED,1,0,0,0
290603,2026-05-07,NYM@COL,1,complete,2,6,,,,UNLINKED,0,,0,0
287916,2026-05-07,PIT@ARI,1,complete,4,2,2252833,upcoming,825090,LINKED,1,0,0,0
287920,2026-05-07,STL@SD,1,complete,2,1,2250533,upcoming,823306,LINKED,1,0,0,0
287919,2026-05-07,TB@BOS,1,complete,8,4,2250532,upcoming,824767,LINKED,1,0,0,0
287912,2026-05-07,TEX@NYY,1,complete,2,9,2250526,upcoming,823551,LINKED,1,0,0,0
