id,gamePk,date,month,away,home,venue,game_no,dh,start_et,local_hour,day_night,fav,fav_src,away_ml,home_ml,book_total,line_src,bucket,hand,away_sp,home_sp,actual_away,actual_home,actual_total,away_won,quarantined,live_proj_pure,live_proj_rule,live_proj_src,live_p_away,p1_proj,p1_p_away,p2_proj,p2_p_away,se_live_pure,se_live_rule,se_p1,se_p2,brier_live,brier_p1,brier_p2,hit_live,hit_p1,hit_p2
2251195,824986,2026-06-29,2026-06,LAD,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-120,-101,10.5,games,>9,L-L,Eric Lauer,Gage Jump,9.0,4.0,13.0,1.0,0,9.56,9.56,modelProjTotal,0.36829999999999996,10.06,0.3646,10.216,0.41191,-3.44,-3.44,-2.94,-2.784,0.39904,0.40373,0.34585,0.0,0.0,0.0
2251196,823121,2026-06-29,2026-06,LAA,SEA,T-Mobile Park,1,N,9:40 PM ET,18.67,night,home_fav,games,168,-205,7.5,games,<8,UNK,Ryan Johnson,George Kirby,2.0,6.0,8.0,0.0,0,8.46,8.46,modelProjTotal,0.3661,8.5,0.3735,8.632,0.41786,0.46,0.46,0.5,0.632,0.13403,0.1395,0.17461,1.0,1.0,1.0
2251197,824819,2026-06-30,2026-06,CWS,BAL,Oriole Park at Camden Yards,1,N,6:35 PM ET,18.58,night,home_fav,games,123,-148,10.5,games,>9,UNK,Erick Fedde,Trey Gibson,9.0,3.0,12.0,1.0,0,10.24,10.24,modelProjTotal,0.45280000000000004,10.32,0.4467,10.48,0.46575,-1.76,-1.76,-1.68,-1.52,0.29943,0.30614,0.28542,0.0,0.0,0.0
2251198,824418,2026-06-30,2026-06,TEX,CLE,Progressive Field,1,N,6:40 PM ET,18.67,night,away_fav,games,-126,104,7.5,games,<8,R-R,Jacob deGrom,Tanner Bibee,4.0,2.0,6.0,1.0,0,7.12,7.12,modelProjTotal,0.4374,7.49,0.4345,7.606,0.45787,1.12,1.12,1.49,1.606,0.31652,0.31979,0.2939,0.0,0.0,0.0
2251199,823445,2026-06-30,2026-06,PIT,PHI,Citizens Bank Park,1,N,6:40 PM ET,18.67,night,home_fav,games,191,-235,8.5,games,8-9,R-L,Bubba Chandler,C. Sanchez,0.0,8.0,8.0,0.0,0,9.51,9.51,modelProjTotal,0.4514,8.98,0.3758,9.119,0.41939,1.51,1.51,0.98,1.119,0.20376,0.14123,0.17589,1.0,1.0,1.0
2251200,823528,2026-06-30,2026-06,DET,NYY,Yankee Stadium,1,N,7:05 PM ET,19.08,night,home_fav,games,100,-121,7.0,games,<8,L-R,Tarik Skubal,Cam Schlittler,9.0,3.0,12.0,1.0,0,8.05,8.05,modelProjTotal,0.3859,8.25,0.3969,8.378,0.43334,-3.95,-3.95,-3.75,-3.622,0.37712,0.36373,0.3211,0.0,0.0,0.0
2251201,822793,2026-06-30,2026-06,NYM,TOR,Rogers Centre,1,N,7:07 PM ET,19.12,night,away_fav,games,-114,-105,8.0,games,8-9,R-R,Nolan McLean,Kevin Gausman,3.0,0.0,3.0,1.0,0,8.14,8.14,modelProjTotal,0.4824,8.81,0.4802,8.947,0.4873,5.14,5.14,5.81,5.947,0.26791,0.27019,0.26286,0.0,0.0,0.0
2251202,824742,2026-06-30,2026-06,WSH,BOS,Fenway Park,1,N,7:10 PM ET,19.17,night,home_fav,games,117,-141,9.0,games,8-9,R-L,Cade Cavalli,Connelly Early,8.0,1.0,9.0,1.0,0,8.48,8.48,modelProjTotal,0.44229999999999997,8.95,0.4257,9.089,0.45216,-0.52,-0.52,-0.05,0.089,0.31103,0.32982,0.30013,0.0,0.0,0.0
2251203,824907,2026-06-30,2026-06,STL,ATL,Truist Park,1,N,7:15 PM ET,19.25,night,home_fav,games,123,-149,9.0,games,8-9,L-L,Matthew Liberatore,Martín Pérez,5.0,3.0,8.0,1.0,0,8.02,8.02,modelProjTotal,0.39270000000000005,9.23,0.3506,9.373,0.40248,0.02,0.02,1.23,1.373,0.36881,0.42172,0.35703,0.0,0.0,0.0
2251204,824096,2026-06-30,2026-06,TB,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,away_fav,games,-112,-108,9.5,games,>9,R-L,Griffin Jax,Noah Cameron,10.0,4.0,14.0,1.0,0,8.78,8.78,modelProjTotal,0.4322,8.88,0.4167,9.018,0.4463,-5.22,-5.22,-5.12,-4.982,0.3224,0.34024,0.30658,0.0,0.0,0.0
2251205,823768,2026-06-30,2026-06,CIN,MIL,American Family Field,1,N,7:40 PM ET,18.67,night,home_fav,games,144,-175,9.0,games,8-9,R-R,Rhett Lowder,Brandon Sproat,2.0,7.0,9.0,0.0,0,8.81,8.81,modelProjTotal,0.38659999999999994,8.85,0.3935,8.987,0.43111,-0.19,-0.19,-0.15,-0.013,0.14946,0.15484,0.18586,1.0,1.0,1.0
2251206,824661,2026-06-30,2026-06,SD,CHC,Wrigley Field,1,N,8:05 PM ET,19.08,night,home_fav,games,129,-156,11.0,games,>9,L-L,JP Sears,Matthew Boyd,7.0,9.0,16.0,0.0,0,8.69,8.69,modelProjTotal,0.3967,9.21,0.3881,9.353,0.42754,-7.31,-7.31,-6.79,-6.647,0.15737,0.15062,0.18279,1.0,1.0,1.0
2251207,824175,2026-06-30,2026-06,MIN,HOU,Daikin Park,1,N,8:10 PM ET,19.17,night,pickem,games,-110,-110,8.5,games,8-9,R-R,Joe Ryan,Mike Burrows,4.0,6.0,10.0,0.0,0,9.12,9.12,modelProjTotal,0.4991,9.14,0.5071,9.282,0.50455,-0.88,-0.88,-0.86,-0.718,0.2491,0.25715,0.25457,1.0,0.0,0.0
2251208,824338,2026-06-30,2026-06,MIA,COL,Coors Field,1,N,8:40 PM ET,18.67,night,away_fav,games,-141,117,11.0,games,>9,R-R,Eury Perez,Tanner Gordon,14.0,3.0,17.0,1.0,0,11.01,11.01,modelProjTotal,0.5159,11.83,0.4928,12.013,0.49538,-5.99,-5.99,-5.17,-4.987,0.23435,0.25725,0.25464,1.0,0.0,0.0
2251209,824984,2026-06-30,2026-06,LAD,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-186,153,11.0,games,>9,L-L,Justin Wrobleski,Jeffrey Springs,9.0,3.0,12.0,1.0,0,10.41,10.41,modelProjTotal,0.5388000000000001,11.11,0.5576,11.282,0.53702,-1.59,-1.59,-0.89,-0.718,0.21271,0.19572,0.21435,1.0,1.0,1.0
2251210,823122,2026-06-30,2026-06,LAA,SEA,T-Mobile Park,1,N,9:40 PM ET,18.67,night,home_fav,games,158,-193,7.0,games,<8,R-R,Jose Soriano,Bryan Woo,3.0,8.0,11.0,0.0,0,7.32,7.32,modelProjTotal,0.3909,7.32,0.3824,7.434,0.42377,-3.68,-3.68,-3.68,-3.566,0.1528,0.14623,0.17958,1.0,1.0,1.0
2251211,824818,2026-07-01,2026-07,CWS,BAL,Oriole Park at Camden Yards,1,N,12:35 PM ET,12.58,day,home_fav,games,129,-156,10.0,games,>9,L-R,Noah Schultz,Dean Kremer,1.0,6.0,7.0,0.0,0,9.08,9.08,modelProjTotal,0.4133,9.09,0.3814,9.328,0.41893,2.08,2.08,2.09,2.328,0.17082,0.14547,0.1755,1.0,1.0,1.0
2251212,824419,2026-07-01,2026-07,TEX,CLE,Progressive Field,1,N,1:10 PM ET,13.17,day,home_fav,games,104,-125,7.5,games,<8,L-L,MacKenzie Gore,Joey Cantillo,4.0,9.0,13.0,0.0,0,7.66,7.66,modelProjTotal,0.4484,8.16,0.4722,8.373,0.48118,-5.34,-5.34,-4.84,-4.627,0.20106,0.22297,0.23153,1.0,1.0,1.0
2251213,824740,2026-07-01,2026-07,WSH,BOS,Fenway Park,1,N,1:35 PM ET,13.58,day,home_fav,games,128,-154,9.5,games,>9,R-L,Andrew Alvarez,Payton Tolle,10.0,2.0,12.0,1.0,0,8.19,8.19,modelProjTotal,0.3803,8.3,0.3983,8.517,0.43067,-3.81,-3.81,-3.7,-3.483,0.38403,0.36204,0.32414,0.0,0.0,0.0
2251214,823530,2026-07-01,2026-07,DET,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,123,-148,9.5,games,>9,R-R,Troy Melton,Will Warren,6.0,2.0,8.0,1.0,0,8.4,8.4,modelProjTotal,0.5169,8.88,0.5057,9.112,0.50386,0.4,0.4,0.88,1.112,0.23339,0.24433,0.24615,1.0,1.0,1.0
2251215,824660,2026-07-01,2026-07,SD,CHC,Wrigley Field,1,N,2:20 PM ET,13.33,day,home_fav,games,108,-130,12.0,games,>9,R-R,Walker Buehler,Colin Rea,3.0,23.0,26.0,0.0,0,8.42,8.42,modelProjTotal,0.4535,9.12,0.4746,9.358,0.48281,-17.58,-17.58,-16.88,-16.642,0.20566,0.22525,0.23311,1.0,1.0,1.0
2251216,822791,2026-07-01,2026-07,NYM,TOR,Rogers Centre,1,N,3:07 PM ET,15.12,day,home_fav,games,-105,-115,8.5,games,8-9,R-R,Freddy Peralta,Spencer Miles,3.0,9.0,12.0,0.0,0,8.26,8.26,modelProjTotal,0.3763,8.79,0.3736,9.02,0.41347,-3.74,-3.74,-3.21,-2.98,0.1416,0.13958,0.17096,1.0,1.0,1.0
2251217,823446,2026-07-01,2026-07,PIT,PHI,Citizens Bank Park,1,N,6:40 PM ET,18.67,night,home_fav,games,119,-144,8.0,games,8-9,R-R,Paul Skenes,Zack Wheeler,6.0,10.0,16.0,0.0,0,8.14,8.14,modelProjTotal,0.4078,8.31,0.3943,8.527,0.4279,-7.86,-7.86,-7.69,-7.473,0.1663,0.15547,0.1831,1.0,1.0,1.0
2251218,824905,2026-07-01,2026-07,STL,ATL,Truist Park,1,N,7:15 PM ET,19.25,night,home_fav,games,117,-141,9.0,games,8-9,R-R,Michael McGreevy,Reynaldo Lopez,1.0,5.0,6.0,0.0,0,8.13,8.13,modelProjTotal,0.4648,8.99,0.439,9.225,0.45862,2.13,2.13,2.99,3.225,0.21604,0.19272,0.21033,1.0,1.0,1.0
2251219,824094,2026-07-01,2026-07,TB,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,away_fav,games,-149,124,10.5,games,>9,L-R,Shane McClanahan,Seth Lugo,4.0,0.0,4.0,1.0,0,8.99,8.99,modelProjTotal,0.48200000000000004,9.15,0.4721,9.389,0.48111,4.99,4.99,5.15,5.389,0.26832,0.27868,0.26925,0.0,0.0,0.0
2251220,824174,2026-07-01,2026-07,MIN,HOU,Daikin Park,1,N,8:10 PM ET,19.17,night,home_fav,games,129,-156,8.5,games,8-9,R-R,Taj Bradley,Tatsuya Imai,8.0,3.0,11.0,1.0,0,8.99,8.99,modelProjTotal,0.4366,8.93,0.4194,9.163,0.44521,-2.01,-2.01,-2.07,-1.837,0.31742,0.3371,0.30779,0.0,0.0,0.0
2251221,823767,2026-07-01,2026-07,CIN,MIL,American Family Field,1,N,8:10 PM ET,19.17,night,home_fav,games,134,-163,9.0,games,8-9,L-L,Andrew Abbott,Shane Drohan,2.0,4.0,6.0,0.0,0,8.47,8.47,modelProjTotal,0.4286,8.52,0.4509,8.743,0.46672,2.47,2.47,2.52,2.743,0.1837,0.20331,0.21783,1.0,1.0,1.0
2251222,824337,2026-07-01,2026-07,MIA,COL,Coors Field,1,N,8:40 PM ET,18.67,night,away_fav,games,-144,119,11.0,games,>9,R-L,Max Meyer,Kyle Freeland,3.0,6.0,9.0,0.0,0,10.92,10.92,modelProjTotal,0.5534,11.45,0.5067,11.749,0.50453,1.92,1.92,2.45,2.749,0.30625,0.25674,0.25455,0.0,0.0,0.0
2251223,824985,2026-07-01,2026-07,LAD,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-163,135,11.0,games,>9,L-R,Charlie Barnes,J.T. Ginn,1.0,7.0,8.0,0.0,0,10.94,10.94,modelProjTotal,0.4654,10.32,0.5074,10.59,0.50501,2.94,2.94,2.32,2.59,0.2166,0.25745,0.25504,1.0,0.0,0.0
2251224,823442,2026-07-02,2026-07,PIT,PHI,Citizens Bank Park,1,N,12:35 PM ET,12.58,day,home_fav,games,109,-131,10.5,games,>9,UNK,Jared Jones,Alan Rangel,6.0,1.0,7.0,1.0,0,10.05,10.05,modelProjTotal,0.42560000000000003,9.96,0.4057,10.22,0.43579,3.05,3.05,2.96,3.22,0.32994,0.35319,0.31833,0.0,0.0,0.0
2251225,823765,2026-07-02,2026-07,CIN,MIL,American Family Field,1,N,2:10 PM ET,13.17,day,home_fav,games,178,-219,7.0,games,<8,R-R,Chase Burns,J. Misiorowski,7.0,2.0,9.0,1.0,0,7.64,7.64,modelProjTotal,0.3628,7.16,0.3453,7.347,0.39345,-1.36,-1.36,-1.84,-1.653,0.40602,0.42863,0.3679,0.0,0.0,0.0
2251226,824335,2026-07-02,2026-07,MIA,COL,Coors Field,1,N,3:10 PM ET,13.17,day,away_fav,games,-136,113,12.5,games,>9,R-R,Ryan Gusto,Michael Lorenzen,4.0,14.0,18.0,0.0,0,12.26,12.26,modelProjTotal,0.5028,12.85,0.4619,13.186,0.4742,-5.74,-5.74,-5.15,-4.814,0.25281,0.21335,0.22487,0.0,1.0,1.0
2251227,824416,2026-07-02,2026-07,CWS,CLE,Progressive Field,1,N,6:40 PM ET,18.67,night,home_fav,games,-101,-119,8.5,games,8-9,R-R,Davis Martin,Slade Cecconi,5.0,6.0,11.0,0.0,0,7.99,7.99,modelProjTotal,0.45020000000000004,8.14,0.4214,8.353,0.44658,-3.01,-3.01,-2.86,-2.647,0.20268,0.17758,0.19943,1.0,1.0,1.0
2251228,824906,2026-07-02,2026-07,STL,ATL,Truist Park,1,N,7:15 PM ET,19.25,night,home_fav,games,103,-124,9.0,games,8-9,R-R,Dustin May,Hurston Waldrep,11.0,5.0,16.0,1.0,1,7.77,7.77,modelProjTotal,0.3968,8.29,0.4129,8.507,0.44075,-8.23,-8.23,-7.71,-7.493,0.36385,0.34469,0.31276,0.0,0.0,0.0
2251229,824093,2026-07-02,2026-07,TB,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,away_fav,games,-123,102,10.0,games,>9,L-R,Ian Seymour,Stephen Kolek,5.0,2.0,7.0,1.0,0,8.69,8.69,modelProjTotal,0.5139,8.85,0.4869,9.081,0.49114,1.69,1.69,1.85,2.081,0.23629,0.26327,0.25894,1.0,0.0,0.0
2251230,822884,2026-07-02,2026-07,DET,TEX,Globe Life Field,1,N,8:05 PM ET,19.08,night,pickem,games,-110,-110,7.5,games,<8,L-R,Framber Valdez,Nathan Eovaldi,4.0,10.0,14.0,0.0,0,7.41,7.41,modelProjTotal,0.44380000000000003,8.07,0.4224,8.281,0.44727,-6.59,-6.59,-5.93,-5.719,0.19696,0.17842,0.20005,1.0,1.0,1.0
2251231,823119,2026-07-02,2026-07,LAA,SEA,T-Mobile Park,1,N,9:40 PM ET,18.67,night,home_fav,games,188,-231,7.0,games,<8,R-R,Walbert Urena,Bryce Miller,0.0,1.0,1.0,0.0,0,6.7,6.7,modelProjTotal,0.3724,6.65,0.3551,6.824,0.40043,5.7,5.7,5.65,5.824,0.13868,0.1261,0.16034,1.0,1.0,1.0
2251232,823935,2026-07-02,2026-07,SD,LAD,Dodger Stadium,1,N,10:10 PM ET,19.17,night,home_fav,games,168,-205,9.5,games,>9,R-R,Randy Vasquez,Roki Sasaki,7.0,12.0,19.0,0.0,0,9.38,9.38,modelProjTotal,0.366,9.88,0.3686,10.138,0.40996,-9.62,-9.62,-9.12,-8.862,0.13396,0.13587,0.16807,1.0,1.0,1.0
2251233,824659,2026-07-03,2026-07,STL,CHC,Wrigley Field,1,N,4:05 PM ET,15.08,day,home_fav,games,114,-137,10.5,games,>9,R-L,Andre Pallante,David Peterson,17.0,1.0,18.0,1.0,0,9.46,9.46,modelProjTotal,0.4986,9.24,0.5126,9.481,0.50853,-8.54,-8.54,-8.76,-8.519,0.2514,0.23756,0.24154,0.0,1.0,1.0
2251234,822714,2026-07-03,2026-07,PIT,WSH,Nationals Park,1,N,6:45 PM ET,18.75,night,home_fav,games,124,-150,9.5,games,>9,R-L,Mitch Keller,Foster Griffin,5.0,9.0,14.0,0.0,0,9.85,9.85,modelProjTotal,0.3861,9.7,0.364,9.953,0.40672,-4.15,-4.15,-4.3,-4.047,0.14907,0.1325,0.16542,1.0,1.0,1.0
2251235,823527,2026-07-03,2026-07,MIN,NYY,Yankee Stadium,1,N,7:05 PM ET,19.08,night,home_fav,games,188,-231,10.0,games,>9,UNK,Mike Paredes,Gerrit Cole,2.0,5.0,7.0,0.0,0,9.54,9.54,modelProjTotal,0.4474,9.68,0.4473,9.933,0.46427,2.54,2.54,2.68,2.933,0.20017,0.20008,0.21555,1.0,1.0,1.0
2251236,824498,2026-07-03,2026-07,BAL,CIN,Great American Ball Park,1,N,7:10 PM ET,19.17,night,away_fav,games,-123,102,10.5,games,>9,L-R,Trevor Rogers,Brady Singer,3.0,0.0,3.0,1.0,0,9.34,9.34,modelProjTotal,0.4928,9.4,0.4775,9.646,0.48477,6.34,6.34,6.4,6.646,0.25725,0.27301,0.26546,0.0,0.0,0.0
2251237,824417,2026-07-03,2026-07,CWS,CLE,Progressive Field,1,N,7:10 PM ET,19.17,night,home_fav,games,114,-137,8.0,games,8-9,L-R,Anthony Kay,Gavin Williams,3.0,4.0,7.0,0.0,0,8.29,8.29,modelProjTotal,0.4217,8.34,0.4137,8.558,0.4413,1.29,1.29,1.34,1.558,0.17783,0.17115,0.19475,1.0,1.0,1.0
2251238,824904,2026-07-03,2026-07,NYM,ATL,Truist Park,1,N,7:15 PM ET,19.25,night,home_fav,games,-101,-120,9.0,games,8-9,R-R,Christian Scott,Grant Holmes,3.0,5.0,8.0,0.0,0,7.95,7.95,modelProjTotal,0.45189999999999997,9.25,0.4504,9.492,0.46638,-0.05,-0.05,1.25,1.492,0.20421,0.20286,0.21751,1.0,1.0,1.0
2251239,824336,2026-07-03,2026-07,SF,COL,Coors Field,1,N,8:10 PM ET,18.17,night,away_fav,games,-160,132,11.5,games,>9,R-R,Logan Webb,Ryan Feltner,3.0,15.0,18.0,0.0,0,10.45,10.45,modelProjTotal,0.5371,10.37,0.4983,10.641,0.49885,-7.55,-7.55,-7.63,-7.359,0.28848,0.2483,0.24885,0.0,1.0,1.0
2251240,824173,2026-07-03,2026-07,TB,HOU,Daikin Park,1,N,8:10 PM ET,19.17,night,pickem,games,-110,-110,9.0,games,8-9,R-R,Nick Martinez,S. Arrighetti,3.0,1.0,4.0,1.0,0,8.8,8.8,modelProjTotal,0.4592,9.04,0.4677,9.276,0.47813,4.8,4.8,5.04,5.276,0.29246,0.28334,0.27235,0.0,0.0,0.0
2251241,824013,2026-07-03,2026-07,BOS,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,home_fav,games,-105,-114,7.5,games,<8,L-L,Jake Bennett,Reid Detmers,5.0,2.0,7.0,1.0,0,7.83,7.83,modelProjTotal,0.4274,7.86,0.458,8.065,0.47155,0.83,0.83,0.86,1.065,0.32787,0.29376,0.27926,0.0,0.0,0.0
2251242,824982,2026-07-03,2026-07,MIA,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,home_fav,games,119,-143,10.5,games,>9,R-R,Tyler Phillips,Jack Perkins,12.0,5.0,17.0,1.0,0,10.48,10.48,modelProjTotal,0.4619,11.06,0.4647,11.349,0.4761,-6.52,-6.52,-5.94,-5.651,0.28955,0.28655,0.27447,0.0,0.0,0.0
2251243,823933,2026-07-03,2026-07,SD,LAD,Dodger Stadium,1,N,10:10 PM ET,19.17,night,home_fav,games,215,-267,8.0,games,8-9,R-R,Michael King,Shohei Ohtani,3.0,4.0,7.0,0.0,0,7.79,7.79,modelProjTotal,0.34600000000000003,8.14,0.3585,8.353,0.40283,0.79,0.79,1.14,1.353,0.11972,0.12852,0.16227,1.0,1.0,1.0
2251244,823120,2026-07-03,2026-07,TOR,SEA,T-Mobile Park,1,N,10:10 PM ET,19.17,night,away_fav,games,-131,109,7.0,games,<8,R-R,Dylan Cease,Luis Castillo,2.0,0.0,2.0,1.0,0,7.05,7.05,modelProjTotal,0.4622,7.22,0.4708,7.409,0.48023,5.05,5.05,5.22,5.409,0.28923,0.28005,0.27016,0.0,0.0,0.0
2251245,822716,2026-07-04,2026-07,PIT,WSH,Nationals Park,1,N,11:05 AM ET,11.08,day,away_fav,games,-157,130,10.5,games,>9,R-L,Braxton Ashcraft,Zack Littell,7.0,1.0,8.0,1.0,0,10.66,10.66,modelProjTotal,0.5281,11.09,0.5601,11.38,0.54077,2.66,2.66,3.09,3.38,0.22269,0.19351,0.21089,1.0,1.0,1.0
2251246,823526,2026-07-04,2026-07,MIN,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,129,-156,10.5,games,>9,UNK,Zebby Matthews,Brendan Beck,11.0,4.0,15.0,1.0,0,8.89,8.89,modelProjTotal,0.4146,9.44,0.4427,9.687,0.46114,-6.11,-6.11,-5.56,-5.313,0.34269,0.31058,0.29037,0.0,0.0,0.0
2251247,822882,2026-07-04,2026-07,DET,TEX,Globe Life Field,1,N,4:05 PM ET,15.08,day,away_fav,games,-121,100,8.5,games,8-9,R-R,Jack Flaherty,Cal Quantrill,3.0,0.0,3.0,1.0,0,7.71,7.71,modelProjTotal,0.4321,7.81,0.4222,8.014,0.44713,4.71,4.71,4.81,5.014,0.32251,0.33385,0.30567,0.0,0.0,0.0
2251248,823118,2026-07-04,2026-07,TOR,SEA,T-Mobile Park,1,N,4:10 PM ET,13.17,day,home_fav,games,140,-169,7.5,games,<8,R-R,Shane Bieber,Logan Gilbert,0.0,11.0,11.0,0.0,0,6.77,6.77,modelProjTotal,0.44310000000000005,6.93,0.4216,7.111,0.44672,-4.23,-4.23,-4.07,-3.889,0.19634,0.17775,0.19956,1.0,1.0,1.0
2251249,824499,2026-07-04,2026-07,BAL,CIN,Great American Ball Park,1,N,7:10 PM ET,19.17,night,home_fav,games,109,-131,9.0,games,8-9,R-R,Brandon Young,Hunter Greene,8.0,5.0,13.0,1.0,0,7.91,7.91,modelProjTotal,0.4165,8.2,0.4098,8.414,0.43861,-5.09,-5.09,-4.8,-4.586,0.34047,0.34834,0.31516,0.0,0.0,0.0
2251250,824171,2026-07-04,2026-07,TB,HOU,Daikin Park,1,N,7:10 PM ET,18.17,night,home_fav,games,-102,-118,7.0,games,<8,R-R,Drew Rasmussen,Hunter Brown,8.0,10.0,18.0,0.0,0,7.62,7.62,modelProjTotal,0.47950000000000004,7.54,0.4824,7.737,0.48809,-10.38,-10.38,-10.46,-10.263,0.22992,0.23271,0.23823,1.0,1.0,1.0
2251251,824415,2026-07-04,2026-07,CWS,CLE,Progressive Field,1,N,7:10 PM ET,19.17,night,home_fav,games,123,-148,7.5,games,<8,R-L,Sean Burke,Parker Messick,3.0,1.0,4.0,1.0,0,7.47,7.47,modelProjTotal,0.4213,7.64,0.3962,7.84,0.42922,3.47,3.47,3.64,3.84,0.33489,0.36457,0.32579,0.0,0.0,0.0
2251252,824658,2026-07-04,2026-07,STL,CHC,Wrigley Field,1,N,8:08 PM ET,19.13,night,home_fav,games,141,-171,8.0,games,8-9,R-L,Kyle Leahy,Shota Imanaga,3.0,0.0,3.0,1.0,0,8.94,8.94,modelProjTotal,0.38909999999999995,8.79,0.4163,9.02,0.44308,5.94,5.94,5.79,6.02,0.3732,0.34071,0.31016,0.0,0.0,0.0
2251253,824903,2026-07-04,2026-07,NYM,ATL,Truist Park,1,N,8:08 PM ET,20.13,night,home_fav,games,158,-193,8.0,games,8-9,L-L,Sean Manaea,Chris Sale,3.0,14.0,17.0,0.0,0,7.8,7.8,modelProjTotal,0.41450000000000004,8.48,0.4124,8.702,0.4404,-9.2,-9.2,-8.52,-8.298,0.17181,0.17007,0.19395,1.0,1.0,1.0
2251254,824334,2026-07-04,2026-07,SF,COL,Coors Field,1,N,8:10 PM ET,18.17,night,away_fav,games,-131,108,12.5,games,>9,UNK,Robbie Ray,Sean Sullivan,6.0,4.0,10.0,1.0,0,10.56,10.56,modelProjTotal,0.5273,12.37,0.5864,12.693,0.55877,0.56,0.56,2.37,2.693,0.22345,0.17106,0.19468,1.0,1.0,1.0
2251255,824092,2026-07-04,2026-07,PHI,KC,Kauffman Stadium,1,N,8:10 PM ET,19.17,night,away_fav,games,-156,129,9.0,games,8-9,L-R,Jesus Luzardo,Michael Wacha,6.0,1.0,7.0,1.0,0,8.26,8.26,modelProjTotal,0.45189999999999997,8.63,0.4378,8.856,0.4578,1.26,1.26,1.63,1.856,0.30041,0.31607,0.29398,0.0,0.0,0.0
2251256,824012,2026-07-04,2026-07,BOS,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,away_fav,games,-175,144,8.5,games,8-9,R-L,Sonny Gray,Sam Aldegheri,8.0,1.0,9.0,1.0,0,8.66,8.66,modelProjTotal,0.5147999999999999,8.83,0.5454,9.061,0.53076,-0.34,-0.34,-0.17,0.061,0.23542,0.20666,0.22019,1.0,1.0,1.0
2251257,824983,2026-07-04,2026-07,MIA,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-143,119,11.5,games,>9,R-R,Sandy Alcantara,Aaron Civale,7.0,2.0,9.0,1.0,0,11.35,11.35,modelProjTotal,0.5165,11.83,0.5152,12.139,0.51029,2.35,2.35,2.83,3.139,0.23377,0.23503,0.23982,1.0,1.0,1.0
2251258,823932,2026-07-04,2026-07,SD,LAD,Dodger Stadium,1,N,10:10 PM ET,19.17,night,home_fav,games,215,-267,8.5,games,8-9,L-R,Griffin Canning,Y. Yamamoto,0.0,3.0,3.0,0.0,0,9.38,9.38,modelProjTotal,0.3102,7.45,0.4189,7.645,0.44487,6.38,6.38,4.45,4.645,0.09622,0.17548,0.19791,1.0,1.0,1.0
2251259,824902,2026-07-05,2026-07,NYM,ATL,Truist Park,1,N,12:30 PM ET,12.5,day,away_fav,games,-117,-103,8.5,games,8-9,R-L,Nolan McLean,Martin Perez,10.0,9.0,19.0,1.0,1,7.61,7.61,modelProjTotal,0.45770000000000005,8.4,0.4299,8.619,0.4524,-11.39,-11.39,-10.6,-10.381,0.29409,0.32501,0.29987,0.0,0.0,0.0
2251260,824497,2026-07-05,2026-07,BAL,CIN,Great American Ball Park,1,N,1:00 PM ET,13.0,day,away_fav,games,-118,-102,10.0,games,>9,R-L,Kyle Bradish,Nick Lodolo,2.0,3.0,5.0,0.0,1,8.71,8.71,modelProjTotal,0.4961,9.22,0.4651,9.461,0.47637,3.71,3.71,4.22,4.461,0.24612,0.21632,0.22693,1.0,1.0,1.0
2251261,822715,2026-07-05,2026-07,PIT,WSH,Nationals Park,1,N,1:00 PM ET,13.0,day,home_fav,games,115,-138,10.0,games,>9,R-R,Bubba Chandler,Cade Cavalli,11.0,5.0,16.0,1.0,1,10.82,10.82,modelProjTotal,0.4621,10.22,0.4431,10.487,0.46141,-5.18,-5.18,-5.78,-5.513,0.28934,0.31014,0.29008,0.0,0.0,0.0
2251262,823525,2026-07-05,2026-07,MIN,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,113,-136,8.0,games,8-9,R-L,Joe Ryan,Ryan Weathers,6.0,1.0,7.0,1.0,1,8.82,8.82,modelProjTotal,0.42810000000000004,8.86,0.4377,9.092,0.45773,1.82,1.82,1.86,2.092,0.32707,0.31618,0.29406,0.0,0.0,0.0
2251263,824413,2026-07-05,2026-07,CWS,CLE,Progressive Field,1,N,2:00 PM ET,14.0,day,home_fav,games,122,-147,8.0,games,8-9,UNK,Erick Fedde,Tanner Bibee,7.0,6.0,13.0,1.0,1,7.93,7.93,modelProjTotal,0.3696,7.67,0.3929,7.87,0.42693,-5.07,-5.07,-5.33,-5.13,0.3974,0.36857,0.32841,0.0,0.0,0.0
