gameId,gameDate,month,mlbGamePk,awayTeam,homeTeam,venue,parkFactor3yr,roof,doubleHeader,gameNumber,startET,localHour,dayNight,aScore,hScore,totalActual,homeWin,lineOu,lineSrc,p1_pAwayMl,p1_projTotal,p1_pOver,p1_projAway,p1_projHome,p1_pAwayRl,p2_pAwayMl,p2_projTotal,p2_pOver,envMultUsed,TfgUsed,totalSdUsed
2251211,2026-07-01,2026-07,824818,CWS,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,12.583,12.583,day,1,6,7.0,1,10.0,games.bookTotal,0.38140,9.090,0.37350,4.010,5.090,0.53400,0.41893,9.328,0.39415,1.02613,1.4781,4.3925
2251212,2026-07-01,2026-07,824419,TEX,CLE,Progressive Field,0.9211001775202943,open,N,1,13.167,13.167,day,4,9,13.0,1,7.5,games.bookTotal,0.47220,8.160,0.49560,4.090,4.070,0.63180,0.48118,8.373,0.51496,1.02613,1.4781,4.3925
2251213,2026-07-01,2026-07,824740,WSH,BOS,Fenway Park,0.95388155067788,open,N,1,13.583,13.583,day,10,2,12.0,0,9.5,games.bookTotal,0.39830,8.300,0.34090,3.750,4.560,0.55970,0.43067,8.517,0.35919,1.02613,1.4781,4.3925
2251214,2026-07-01,2026-07,823530,DET,NYY,Yankee Stadium,1.0182831791057652,open,N,1,13.583,13.583,day,6,2,8.0,0,9.5,games.bookTotal,0.50570,8.880,0.38910,4.660,4.220,0.65530,0.50386,9.112,0.40950,1.02613,1.4781,4.3925
2251215,2026-07-01,2026-07,824660,SD,CHC,Wrigley Field,1.005140346320558,open,N,1,14.333,13.333,day,3,23,26.0,1,12.0,games.bookTotal,0.47460,9.120,0.24460,4.540,4.580,0.61580,0.48281,9.358,0.26196,1.02613,1.4781,4.3925
2251216,2026-07-01,2026-07,822791,NYM,TOR,Rogers Centre,1.0028292007511364,roof,N,1,15.117,15.117,day,3,9,12.0,1,8.5,games.bookTotal,0.37360,8.790,0.47220,3.840,4.950,0.29240,0.41347,9.020,0.49304,1.02613,1.4781,4.3925
2251217,2026-07-01,2026-07,823446,PIT,PHI,Citizens Bank Park,1.0484931745187165,open,N,1,18.667,18.667,night,6,10,16.0,1,8.0,games.bookTotal,0.39430,8.310,0.47030,3.740,4.570,0.55740,0.42790,8.527,0.49000,1.02613,1.4781,4.3925
2251218,2026-07-01,2026-07,824905,STL,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,1,5,6.0,1,9.0,games.bookTotal,0.43900,8.990,0.44400,4.310,4.670,0.59180,0.45862,9.225,0.46519,1.02613,1.4781,4.3925
2251219,2026-07-01,2026-07,824094,TB,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.667,18.667,night,4,0,4.0,0,10.5,games.bookTotal,0.47210,9.150,0.34360,4.560,4.590,0.37910,0.48111,9.389,0.36384,1.02613,1.4781,4.3925
2251220,2026-07-01,2026-07,824174,MIN,HOU,Daikin Park,0.9911732357433639,roof,N,1,20.167,19.167,night,8,3,11.0,0,8.5,games.bookTotal,0.41940,8.930,0.48440,4.180,4.750,0.57470,0.44521,9.163,0.50559,1.02613,1.4781,4.3925
2251221,2026-07-01,2026-07,823767,CIN,MIL,American Family Field,0.9522189984168762,roof,N,1,20.167,19.167,night,2,4,6.0,1,9.0,games.bookTotal,0.45090,8.520,0.40370,4.160,4.370,0.60840,0.46672,8.743,0.42344,1.02613,1.4781,4.3925
2251222,2026-07-01,2026-07,824337,MIA,COL,Coors Field,1.263629706076605,open,N,1,20.667,18.667,night,3,6,9.0,1,11.0,games.bookTotal,0.50670,11.450,0.47930,6.030,5.430,0.43990,0.50453,11.749,0.50646,1.02613,1.4781,4.3925
2251223,2026-07-01,2026-07,824985,LAD,ATH,Sutter Health Park,1.2480324396937523,open,N,1,21.667,18.667,night,1,7,8.0,1,11.0,games.bookTotal,0.50740,10.320,0.39690,5.440,4.890,0.43130,0.50501,10.590,0.42075,1.02613,1.4781,4.3925
2253578,2026-07-01,2026-07,825064,SF,ARI,Chase Field,1.0804533346607728,roof,N,1,21.667,18.667,night,6,4,10.0,0,9.5,games.bookTotal,0.49940,10.610,0.52570,5.500,5.110,0.63330,0.49959,10.887,0.55076,1.02613,1.4781,4.3925
2251224,2026-07-02,2026-07,823442,PIT,PHI,Citizens Bank Park,1.0484931745187165,open,N,1,12.583,12.583,day,6,1,7.0,0,10.5,games.bookTotal,0.40570,9.960,0.40820,4.550,5.410,0.54660,0.43579,10.220,0.43135,1.02613,1.4781,4.3925
2251225,2026-07-02,2026-07,823765,CIN,MIL,American Family Field,0.9522189984168762,roof,N,1,14.167,13.167,day,7,2,9.0,0,7.0,games.bookTotal,0.34530,7.160,0.45670,2.960,4.200,0.52620,0.39345,7.347,0.47363,1.02613,1.4781,4.3925
2251226,2026-07-02,2026-07,824335,MIA,COL,Coors Field,1.263629706076605,open,N,1,15.167,13.167,day,4,14,18.0,1,12.5,games.bookTotal,0.46190,12.850,0.47260,6.290,6.560,0.39160,0.47420,13.186,0.50307,1.02613,1.4781,4.3925
2251227,2026-07-02,2026-07,824416,CWS,CLE,Progressive Field,0.9211001775202943,open,N,1,18.667,18.667,night,5,6,11.0,1,8.5,games.bookTotal,0.42140,8.140,0.41420,3.810,4.330,0.32750,0.44658,8.353,0.43316,1.02613,1.4781,4.3925
2251228,2026-07-02,2026-07,824906,STL,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,11,5,16.0,0,9.0,games.bookTotal,0.41290,8.290,0.38390,3.830,4.450,0.57530,0.44075,8.507,0.40286,1.02613,1.4781,4.3925
2251229,2026-07-02,2026-07,824093,TB,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.667,18.667,night,5,2,7.0,0,10.0,games.bookTotal,0.48690,8.850,0.35320,4.510,4.330,0.39090,0.49114,9.081,0.37295,1.02613,1.4781,4.3925
2251230,2026-07-02,2026-07,822884,DET,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,4,10,14.0,1,7.5,games.bookTotal,0.42240,8.070,0.48750,3.780,4.290,0.32710,0.44727,8.281,0.50665,1.02613,1.4781,4.3925
2251231,2026-07-02,2026-07,823119,LAA,SEA,T-Mobile Park,0.8411265978531404,roof,N,1,21.667,18.667,night,0,1,1.0,1,7.0,games.bookTotal,0.35510,6.650,0.40520,2.790,3.870,0.54430,0.40043,6.824,0.42060,1.02613,1.4781,4.3925
2251232,2026-07-02,2026-07,823935,SD,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.167,19.167,night,7,12,19.0,1,9.5,games.bookTotal,0.36860,9.880,0.46960,4.290,5.590,0.51370,0.40996,10.138,0.49302,1.02613,1.4781,4.3925
2251233,2026-07-03,2026-07,824659,STL,CHC,Wrigley Field,1.005140346320558,open,N,1,16.083,15.083,day,17,1,18.0,0,10.5,games.bookTotal,0.51260,9.240,0.35100,4.900,4.340,0.66050,0.50853,9.481,0.37159,1.02613,1.4781,4.3925
2251234,2026-07-03,2026-07,822714,PIT,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,5,9,14.0,1,9.5,games.bookTotal,0.36400,9.700,0.45580,4.180,5.520,0.51140,0.40672,9.953,0.47874,1.02613,1.4781,4.3925
2251235,2026-07-03,2026-07,823527,MIN,NYY,Yankee Stadium,1.0182831791057652,open,N,1,19.083,19.083,night,2,5,7.0,1,10.0,games.bookTotal,0.44730,9.680,0.41970,4.680,5.000,0.59040,0.46427,9.933,0.44233,1.02613,1.4781,4.3925
2251236,2026-07-03,2026-07,824498,BAL,CIN,Great American Ball Park,0.9902854490964874,open,N,1,19.167,19.167,night,3,0,3.0,0,10.5,games.bookTotal,0.47750,9.400,0.36430,4.720,4.680,0.38600,0.48477,9.646,0.38550,1.02613,1.4781,4.3925
2251237,2026-07-03,2026-07,824417,CWS,CLE,Progressive Field,0.9211001775202943,open,N,1,19.167,19.167,night,3,4,7.0,1,8.0,games.bookTotal,0.41370,8.340,0.47220,3.860,4.480,0.57550,0.44130,8.558,0.49197,1.02613,1.4781,4.3925
2251238,2026-07-03,2026-07,824904,NYM,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,3,5,8.0,1,9.0,games.bookTotal,0.45040,9.250,0.46620,4.510,4.740,0.36440,0.46638,9.492,0.48811,1.02613,1.4781,4.3925
2251239,2026-07-03,2026-07,824336,SF,COL,Coors Field,1.263629706076605,open,N,1,20.167,18.167,night,3,15,18.0,1,11.5,games.bookTotal,0.49830,10.370,0.36250,5.410,4.960,0.42490,0.49885,10.641,0.38587,1.02613,1.4781,4.3925
2251240,2026-07-03,2026-07,824173,TB,HOU,Daikin Park,0.9911732357433639,roof,N,1,20.167,19.167,night,3,1,4.0,0,9.0,games.bookTotal,0.46770,9.040,0.44800,4.500,4.540,0.37730,0.47813,9.276,0.46934,1.02613,1.4781,4.3925
2251241,2026-07-03,2026-07,824013,BOS,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,5,2,7.0,0,7.5,games.bookTotal,0.45800,7.860,0.46960,3.870,4.000,0.35520,0.47155,8.065,0.48823,1.02613,1.4781,4.3925
2251242,2026-07-03,2026-07,824982,MIA,ATH,Sutter Health Park,1.2480324396937523,open,N,1,21.667,18.667,night,12,5,17.0,0,10.5,games.bookTotal,0.46470,11.060,0.49030,5.470,5.590,0.59420,0.47610,11.349,0.51654,1.02613,1.4781,4.3925
2251243,2026-07-03,2026-07,823933,SD,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.167,19.167,night,3,4,7.0,1,8.0,games.bookTotal,0.35850,8.140,0.45440,3.460,4.680,0.52450,0.40283,8.353,0.47364,1.02613,1.4781,4.3925
2251244,2026-07-03,2026-07,823120,TOR,SEA,T-Mobile Park,0.8411265978531404,roof,N,1,22.167,19.167,night,2,0,2.0,0,7.0,games.bookTotal,0.47080,7.220,0.46440,3.610,3.610,0.35920,0.48023,7.409,0.48149,1.02613,1.4781,4.3925
2253598,2026-07-03,2026-07,825062,MIL,ARI,Chase Field,1.0804533346607728,roof,N,1,21.667,18.667,night,7,4,11.0,0,8.5,games.bookTotal,0.45740,9.540,0.53500,4.700,4.840,0.37330,0.47114,9.789,0.55749,1.02613,1.4781,4.3925
2251245,2026-07-04,2026-07,822716,PIT,WSH,Nationals Park,1.1534896468268556,open,N,1,11.083,11.083,day,7,1,8.0,0,10.5,games.bookTotal,0.56010,11.090,0.49150,6.190,4.890,0.48800,0.54077,11.380,0.51781,1.02613,1.4781,4.3925
2251246,2026-07-04,2026-07,823526,MIN,NYY,Yankee Stadium,1.0182831791057652,open,N,1,13.583,13.583,day,11,4,15.0,0,10.5,games.bookTotal,0.44270,9.440,0.36890,4.530,4.910,0.58640,0.46114,9.687,0.39027,1.02613,1.4781,4.3925
2251247,2026-07-04,2026-07,822882,DET,TEX,Globe Life Field,0.8832578011499392,roof,N,1,16.083,15.083,day,3,0,3.0,0,8.5,games.bookTotal,0.42220,7.810,0.38460,3.660,4.150,0.32430,0.44713,8.014,0.40247,1.02613,1.4781,4.3925
2251248,2026-07-04,2026-07,823118,TOR,SEA,T-Mobile Park,0.8411265978531404,roof,N,1,16.167,13.167,day,0,11,11.0,1,7.5,games.bookTotal,0.42160,6.930,0.37870,3.230,3.700,0.60190,0.44672,7.111,0.39448,1.02613,1.4781,4.3925
2251249,2026-07-04,2026-07,824499,BAL,CIN,Great American Ball Park,0.9902854490964874,open,N,1,19.167,19.167,night,8,5,13.0,0,9.0,games.bookTotal,0.40980,8.200,0.37650,3.770,4.430,0.57290,0.43861,8.414,0.39516,1.02613,1.4781,4.3925
2251250,2026-07-04,2026-07,824171,TB,HOU,Daikin Park,0.9911732357433639,roof,N,1,19.167,18.167,night,8,10,18.0,1,7.0,games.bookTotal,0.48240,7.540,0.49390,3.830,3.710,0.37350,0.48809,7.737,0.51179,1.02613,1.4781,4.3925
2251251,2026-07-04,2026-07,824415,CWS,CLE,Progressive Field,0.9211001775202943,open,N,1,19.167,19.167,night,3,1,4.0,0,7.5,games.bookTotal,0.39620,7.640,0.44880,3.440,4.200,0.56880,0.42922,7.840,0.46683,1.02613,1.4781,4.3925
2251252,2026-07-04,2026-07,824658,STL,CHC,Wrigley Field,1.005140346320558,open,N,1,20.133,19.133,night,3,0,3.0,0,8.0,games.bookTotal,0.41630,8.790,0.51240,4.090,4.710,0.57260,0.44308,9.020,0.53322,1.02613,1.4781,4.3925
2251253,2026-07-04,2026-07,824903,NYM,ATL,Truist Park,0.9774370157800405,open,N,1,20.133,20.133,night,3,14,17.0,1,8.0,games.bookTotal,0.41240,8.480,0.48440,3.920,4.560,0.57210,0.44040,8.702,0.50452,1.02613,1.4781,4.3925
2251254,2026-07-04,2026-07,824334,SF,COL,Coors Field,1.263629706076605,open,N,1,20.167,18.167,night,6,4,10.0,0,12.5,games.bookTotal,0.58640,12.370,0.44040,7.140,5.230,0.52900,0.55877,12.693,0.46956,1.02613,1.4781,4.3925
2251255,2026-07-04,2026-07,824092,PHI,KC,Kauffman Stadium,0.998168321517966,open,N,1,20.167,19.167,night,6,1,7.0,0,9.0,games.bookTotal,0.43780,8.630,0.41440,4.130,4.500,0.34670,0.45780,8.856,0.43451,1.02613,1.4781,4.3925
2251256,2026-07-04,2026-07,824012,BOS,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,8,1,9.0,0,8.5,games.bookTotal,0.54540,8.830,0.47650,4.860,3.980,0.44890,0.53076,9.061,0.49744,1.02613,1.4781,4.3925
2251257,2026-07-04,2026-07,824983,MIA,ATH,Sutter Health Park,1.2480324396937523,open,N,1,21.667,18.667,night,7,2,9.0,0,11.5,games.bookTotal,0.51520,11.830,0.46520,6.280,5.540,0.45100,0.51029,12.139,0.49323,1.02613,1.4781,4.3925
2251258,2026-07-04,2026-07,823932,SD,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.167,19.167,night,0,3,3.0,1,8.5,games.bookTotal,0.41890,7.450,0.35250,3.470,3.980,0.59200,0.44487,7.645,0.36909,1.02613,1.4781,4.3925
2253614,2026-07-04,2026-07,825063,MIL,ARI,Chase Field,1.0804533346607728,roof,N,1,21.667,18.667,night,3,4,7.0,1,9.5,games.bookTotal,0.60240,9.300,0.42360,5.460,3.840,0.51100,0.56981,9.543,0.44537,1.02613,1.4781,4.3925
2251259,2026-07-05,2026-07,824902,NYM,ATL,Truist Park,0.9774370157800405,open,N,1,12.5,12.5,day,10,9,19.0,0,8.5,games.bookTotal,0.42990,8.400,0.43900,3.980,4.420,0.33740,0.45240,8.619,0.45877,1.02613,1.4781,4.3925
2251260,2026-07-05,2026-07,824497,BAL,CIN,Great American Ball Park,0.9902854490964874,open,N,1,13.0,13.0,day,2,3,5.0,1,10.0,games.bookTotal,0.46510,9.220,0.38360,4.570,4.660,0.37430,0.47637,9.461,0.40470,1.02613,1.4781,4.3925
2251261,2026-07-05,2026-07,822715,PIT,WSH,Nationals Park,1.1534896468268556,open,N,1,13.0,13.0,day,11,5,16.0,0,10.0,games.bookTotal,0.44310,10.220,0.46220,4.920,5.300,0.58150,0.46141,10.487,0.48640,1.02613,1.4781,4.3925
2251262,2026-07-05,2026-07,823525,MIN,NYY,Yankee Stadium,1.0182831791057652,open,N,1,13.583,13.583,day,6,1,7.0,0,8.0,games.bookTotal,0.43770,8.860,0.51790,4.250,4.620,0.59190,0.45773,9.092,0.53887,1.02613,1.4781,4.3925
2251263,2026-07-05,2026-07,824413,CWS,CLE,Progressive Field,0.9211001775202943,open,N,1,14.0,14.0,day,7,6,13.0,0,8.0,games.bookTotal,0.39290,7.670,0.41180,3.430,4.240,0.56420,0.42693,7.870,0.42964,1.02613,1.4781,4.3925
2251264,2026-07-05,2026-07,824656,STL,CHC,Wrigley Field,1.005140346320558,open,N,1,14.5,13.5,day,4,6,10.0,1,8.0,games.bookTotal,0.35740,9.700,0.58360,4.150,5.550,0.50550,0.40206,9.953,0.60596,1.02613,1.4781,4.3925
2251265,2026-07-05,2026-07,824091,PHI,KC,Kauffman Stadium,0.998168321517966,open,N,1,15.0,14.0,day,2,5,7.0,1,10.0,games.bookTotal,0.42850,10.360,0.47200,4.890,5.470,0.35170,0.45145,10.631,0.49656,1.02613,1.4781,4.3925
2251266,2026-07-05,2026-07,824172,TB,HOU,Daikin Park,0.9911732357433639,roof,N,1,15.5,14.5,day,0,2,2.0,1,9.0,games.bookTotal,0.38390,8.970,0.44190,3.980,4.990,0.30180,0.42067,9.204,0.46303,1.02613,1.4781,4.3925
2251267,2026-07-05,2026-07,822879,DET,TEX,Globe Life Field,0.8832578011499392,roof,N,1,15.5,14.5,day,6,3,9.0,0,7.5,games.bookTotal,0.51060,7.270,0.41240,3.840,3.430,0.39570,0.50717,7.460,0.42931,1.02613,1.4781,4.3925
2251268,2026-07-05,2026-07,824333,SF,COL,Coors Field,1.263629706076605,open,N,1,16.0,14.0,day,6,7,13.0,1,13.0,games.bookTotal,0.47080,13.350,0.46880,6.600,6.740,0.40240,0.48023,13.699,0.50045,1.02613,1.4781,4.3925
2251269,2026-07-05,2026-07,824980,MIA,ATH,Sutter Health Park,1.2480324396937523,open,N,1,16.5,13.5,day,9,8,17.0,0,10.0,games.bookTotal,0.41440,9.920,0.43970,4.590,5.330,0.33500,0.44178,10.179,0.46306,1.02613,1.4781,4.3925
2251270,2026-07-05,2026-07,823117,TOR,SEA,T-Mobile Park,0.8411265978531404,roof,N,1,17.0,14.0,day,0,4,4.0,1,7.5,games.bookTotal,0.45930,7.020,0.38760,3.460,3.560,0.63490,0.47243,7.203,0.40369,1.02613,1.4781,4.3925
2251271,2026-07-05,2026-07,823931,SD,LAD,Dodger Stadium,1.0009612737608329,open,N,1,19.333,16.333,day,5,2,7.0,0,10.0,games.bookTotal,0.36850,10.290,0.46680,4.460,5.830,0.50760,0.40989,10.559,0.49118,1.02613,1.4781,4.3925
2251272,2026-07-05,2026-07,824010,BOS,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.5,18.5,night,7,5,12.0,0,8.0,games.bookTotal,0.52930,8.730,0.50770,4.710,4.030,0.43190,0.51984,8.958,0.52839,1.02613,1.4781,4.3925
2253626,2026-07-05,2026-07,825061,MIL,ARI,Chase Field,1.0804533346607728,roof,N,1,16.167,13.167,day,3,2,5.0,0,9.0,games.bookTotal,0.40370,8.840,0.43140,4.030,4.800,0.31770,0.43441,9.071,0.45215,1.02613,1.4781,4.3925
2251273,2026-07-06,2026-07,824089,PHI,KC,Kauffman Stadium,0.998168321517966,open,N,1,14.167,13.167,day,1,15,16.0,1,8.5,games.bookTotal,0.52480,9.000,0.49050,4.820,4.180,0.43050,0.51679,9.235,0.51186,1.02613,1.4781,4.3925
2251274,2026-07-06,2026-07,822958,NYY,TB,Tropicana Field,0.9852491701944116,open,N,1,18.667,18.667,night,5,1,6.0,0,7.5,games.bookTotal,0.47680,8.320,0.51090,4.200,4.120,0.37900,0.48430,8.537,0.53062,1.02613,1.4781,4.3925
2251275,2026-07-06,2026-07,822712,HOU,WSH,Nationals Park,1.1534896468268556,open,N,1,19.083,19.083,night,11,12,23.0,1,10.0,games.bookTotal,0.43420,11.010,0.52010,5.240,5.770,0.36100,0.45534,11.298,0.54613,1.02613,1.4781,4.3925
2251276,2026-07-06,2026-07,824900,NYM,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,7,6,13.0,0,9.0,games.bookTotal,0.37670,9.600,0.49280,4.220,5.380,0.52560,0.41564,9.851,0.51558,1.02613,1.4781,4.3925
2251277,2026-07-06,2026-07,823036,MIL,STL,Busch Stadium,0.9270781176097251,open,N,1,19.75,18.75,night,4,3,7.0,0,8.0,games.bookTotal,0.44960,8.210,0.46110,4.000,4.220,0.35210,0.46584,8.425,0.48053,1.02613,1.4781,4.3925
2251278,2026-07-06,2026-07,823205,TOR,SF,Oracle Park,0.9410097101514341,open,N,1,21.75,18.75,night,1,10,11.0,1,7.5,games.bookTotal,0.43530,8.640,0.53820,4.130,4.520,0.34440,0.45609,8.866,0.55855,1.02613,1.4781,4.3925
2251279,2026-07-06,2026-07,823930,COL,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.167,19.167,night,7,8,15.0,1,10.0,games.bookTotal,0.38610,9.710,0.42230,4.310,5.400,0.53030,0.42220,9.964,0.44502,1.02613,1.4781,4.3925
2253636,2026-07-06,2026-07,823282,ARI,SD,Petco Park,0.8944051349677884,open,N,1,21.667,18.667,night,8,0,8.0,0,8.5,games.bookTotal,0.43500,8.320,0.43190,3.980,4.350,0.59570,0.45589,8.537,0.45143,1.02613,1.4781,4.3925
2250506,2026-07-07,2026-07,823062,MIL,STL,Busch Stadium,0.9270781176097251,open,S,1,19.75,18.75,night,4,3,7.0,0,7.5,games.bookTotal,0.42220,6.750,0.36000,3.150,3.600,0.30940,0.44713,6.926,0.37513,1.02613,1.4781,4.3925
2251280,2026-07-07,2026-07,824820,CHC,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,18.583,18.583,night,5,2,7.0,0,9.5,games.bookTotal,0.41030,9.570,0.44550,4.410,5.160,0.32960,0.43896,9.820,0.46808,1.02613,1.4781,4.3925
2251281,2026-07-07,2026-07,824254,ATH,DET,Comerica Park,0.9349853658854492,open,N,1,18.667,18.667,night,2,6,8.0,1,8.5,games.bookTotal,0.39850,7.900,0.39290,3.570,4.330,0.56620,0.43081,8.106,0.41108,1.02613,1.4781,4.3925
2251282,2026-07-07,2026-07,823361,ATL,PIT,PNC Park,1.0512344435575476,open,N,1,18.667,18.667,night,4,12,16.0,1,8.5,games.bookTotal,0.47120,8.980,0.48830,4.490,4.480,0.62250,0.48050,9.215,0.50961,1.02613,1.4781,4.3925
2251283,2026-07-07,2026-07,823847,SEA,MIA,loanDepot park,0.9585538609518026,roof,N,1,18.667,18.667,night,5,6,11.0,1,8.0,games.bookTotal,0.45320,7.760,0.42130,3.790,3.970,0.61810,0.46829,7.963,0.43943,1.02613,1.4781,4.3925
2251284,2026-07-07,2026-07,822956,NYY,TB,Tropicana Field,0.9852491701944116,open,N,1,18.667,18.667,night,4,6,10.0,1,7.5,games.bookTotal,0.38960,8.650,0.54010,3.870,4.780,0.54900,0.42464,8.876,0.56046,1.02613,1.4781,4.3925
2251285,2026-07-07,2026-07,822713,HOU,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,6,3,9.0,0,9.5,games.bookTotal,0.41720,10.490,0.51670,4.890,5.600,0.34360,0.44370,10.764,0.54152,1.02613,1.4781,4.3925
2251286,2026-07-07,2026-07,823607,KC,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,16,12,28.0,0,8.5,games.bookTotal,0.44010,9.720,0.54970,4.680,5.040,0.58670,0.45937,9.974,0.57249,1.02613,1.4781,4.3925
2251287,2026-07-07,2026-07,824495,PHI,CIN,Great American Ball Park,0.9902854490964874,open,N,1,19.167,19.167,night,4,1,5.0,0,9.0,games.bookTotal,0.52210,8.520,0.40470,4.560,3.960,0.42370,0.51496,8.743,0.42445,1.02613,1.4781,4.3925
2251288,2026-07-07,2026-07,823687,CLE,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,1,3,4.0,1,8.5,games.bookTotal,0.44770,8.980,0.48870,4.360,4.610,0.35910,0.46455,9.215,0.51001,1.02613,1.4781,4.3925
2251289,2026-07-07,2026-07,824579,BOS,CWS,Rate Field,0.9534515889611959,open,N,1,19.667,18.667,night,8,1,9.0,0,8.5,games.bookTotal,0.53160,8.870,0.47890,4.800,4.080,0.43530,0.52139,9.102,0.49994,1.02613,1.4781,4.3925
2251290,2026-07-07,2026-07,823035,MIL,STL,Busch Stadium,0.9270781176097251,open,S,2,19.75,18.75,night,10,2,12.0,0,8.5,games.bookTotal,0.45230,8.730,0.46730,4.270,4.460,0.36140,0.46768,8.958,0.48798,1.02613,1.4781,4.3925
2251291,2026-07-07,2026-07,822881,LAA,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,3,8,11.0,1,7.0,games.bookTotal,0.38420,7.430,0.48330,3.280,4.150,0.55950,0.42088,7.624,0.50093,1.02613,1.4781,4.3925
2251292,2026-07-07,2026-07,823203,TOR,SF,Oracle Park,0.9410097101514341,open,N,1,21.75,18.75,night,9,3,12.0,0,8.0,games.bookTotal,0.47880,7.740,0.41860,3.910,3.830,0.37300,0.48565,7.942,0.43666,1.02613,1.4781,4.3925
2251293,2026-07-07,2026-07,823929,COL,LAD,Dodger Stadium,1.0009612737608329,open,N,1,22.167,19.167,night,4,3,7.0,0,9.5,games.bookTotal,0.32100,9.420,0.43370,3.780,5.640,0.47160,0.37593,9.666,0.45584,1.02613,1.4781,4.3925
2253651,2026-07-07,2026-07,823280,ARI,SD,Petco Park,0.8944051349677884,open,N,1,21.667,18.667,night,1,4,5.0,1,9.0,games.bookTotal,0.40520,9.020,0.44670,4.130,4.890,0.56050,0.43544,9.256,0.46798,1.02613,1.4781,4.3925
2251294,2026-07-08,2026-07,823202,TOR,SF,Oracle Park,0.9410097101514341,open,N,1,15.75,12.75,day,10,0,10.0,0,7.0,games.bookTotal,0.45160,7.690,0.50870,3.750,3.940,0.34800,0.46720,7.891,0.52693,1.02613,1.4781,4.3925
2251295,2026-07-08,2026-07,824815,CHC,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,18.583,18.583,night,9,7,16.0,0,10.0,games.bookTotal,0.37180,9.230,0.38430,4.000,5.230,0.52130,0.41221,9.471,0.40544,1.02613,1.4781,4.3925
2251296,2026-07-08,2026-07,824253,ATH,DET,Comerica Park,0.9349853658854492,open,N,1,18.667,18.667,night,1,6,7.0,1,9.0,games.bookTotal,0.31600,8.110,0.36820,3.210,4.910,0.48300,0.37228,8.322,0.38653,1.02613,1.4781,4.3925
2251297,2026-07-08,2026-07,823360,ATL,PIT,PNC Park,1.0512344435575476,open,N,1,18.667,18.667,night,3,0,3.0,0,9.5,games.bookTotal,0.46290,10.130,0.48870,5.010,5.120,0.60170,0.47488,10.395,0.51274,1.02613,1.4781,4.3925
2251298,2026-07-08,2026-07,823848,SEA,MIA,loanDepot park,0.9585538609518026,roof,N,1,18.667,18.667,night,0,2,2.0,1,9.0,games.bookTotal,0.45260,8.680,0.41770,4.240,4.440,0.36040,0.46788,8.907,0.43796,1.02613,1.4781,4.3925
2251299,2026-07-08,2026-07,822957,NYY,TB,Tropicana Field,0.9852491701944116,open,N,1,18.667,18.667,night,0,3,3.0,1,7.5,games.bookTotal,0.41870,8.830,0.55400,4.120,4.710,0.33140,0.44473,9.061,0.57468,1.02613,1.4781,4.3925
2251300,2026-07-08,2026-07,822710,HOU,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,2,8,10.0,1,9.5,games.bookTotal,0.40310,9.460,0.43710,4.310,5.150,0.55130,0.43399,9.707,0.45936,1.02613,1.4781,4.3925
2251301,2026-07-08,2026-07,823605,KC,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,2,6,8.0,1,9.5,games.bookTotal,0.40800,9.720,0.45730,4.470,5.260,0.55330,0.43737,9.974,0.48029,1.02613,1.4781,4.3925
2251302,2026-07-08,2026-07,824496,PHI,CIN,Great American Ball Park,0.9902854490964874,open,N,1,19.167,19.167,night,5,11,16.0,1,8.5,games.bookTotal,0.44110,8.530,0.45040,4.100,4.430,0.59880,0.46005,8.753,0.47054,1.02613,1.4781,4.3925
2251303,2026-07-08,2026-07,823684,CLE,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,5,6,11.0,1,8.5,games.bookTotal,0.41560,9.490,0.53010,4.410,5.080,0.56450,0.44260,9.738,0.55250,1.02613,1.4781,4.3925
