btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
640282,2250691,2026-05-20,fg_under,fg_under,WIN,WIN,1,0,0.47,0.5183,-0.0474,U8.0,8,1-4,1-4,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640292,2250692,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.49,0.5313,-0.0438,ML,,5-4,5-4,,,edge=-0.0438 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640295,2250692,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.45,0.5011,-0.0525,O10.0,10,5-4,5-4,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640306,2250693,2026-05-20,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.4362,-0.0398,ML,,4-5,4-5,,,edge=-0.0398 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640309,2250693,2026-05-20,fg_over,fg_over,WIN,WIN,1,0,0.44,0.4752,-0.0384,O7.5,7.5,4-5,4-5,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640320,2250694,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.43,0.5108,-0.0787,ML,,3-2,3-2,,,edge=-0.0787 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640323,2250694,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.4795,-0.0136,O7.5,7.5,3-2,3-2,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640334,2250695,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.52,0.6296,-0.1052,ML,,9-1,9-1,,,edge=-0.1052 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640337,2250695,2026-05-20,fg_over,fg_over,WIN,WIN,1,0,0.47,0.5033,-0.036,O7.0,7,9-1,9-1,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640348,2250696,2026-05-20,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.5,0.5333,-0.0329,ML,,4-8,4-8,,,edge=-0.0329 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640352,2250696,2026-05-20,fg_under,fg_under,LOSS,LOSS,0,0,0.46,0.5183,-0.0577,U9.5,9.5,4-8,4-8,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640362,2250697,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.35,0.3735,-0.0246,ML,,2-1,2-1,,,edge=-0.0246 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640365,2250697,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.4989,-0.025,O8.5,8.5,2-1,2-1,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640376,2250698,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.4848,-0.0639,ML,,4-3,4-3,,,edge=-0.0639 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640379,2250698,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.38,0.4989,-0.1172,O7.5,7.5,4-3,4-3,,,p=0.38 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640390,2250699,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.46,0.4687,-0.0054,ML,,5-0,5-0,,,edge=-0.0054 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640394,2250699,2026-05-20,fg_under,fg_under,WIN,WIN,1,0,0.37,0.5205,-0.1484,U6.5,6.5,5-0,5-0,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640404,2250700,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.36,0.4892,-0.1262,ML,,7-0,7-0,,,edge=-0.1262 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640407,2250700,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.5055,-0.0361,O7.5,7.5,7-0,7-0,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640418,2250701,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.52,0.6351,-0.1184,ML,,4-0,4-0,,,edge=-0.1184 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640421,2250701,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.35,0.4773,-0.1313,O7.5,7.5,4-0,4-0,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640432,2250702,2026-05-20,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.48,0.5313,-0.0526,ML,,6-5,6-5,,,edge=-0.0526 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640435,2250702,2026-05-20,fg_over,fg_over,WIN,WIN,1,0,0.34,0.5043,-0.1612,O9.5,9.5,6-5,6-5,,,p=0.34 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640460,2250703,2026-05-21,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.38,0.4752,-0.0949,ML,,3-1,3-1,,,edge=-0.0949 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640463,2250703,2026-05-21,fg_over,fg_over,LOSS,LOSS,0,0,0.49,0.5152,-0.0271,O7.0,7,3-1,3-1,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640474,2250704,2026-05-21,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.5,0.5248,-0.0242,ML,,6-2,6-2,,,edge=-0.0242 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640478,2250704,2026-05-21,fg_under,fg_under,LOSS,LOSS,0,0,0.46,0.4902,-0.0309,U7.0,7,6-2,6-2,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640488,2250705,2026-05-21,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.38,0.5055,-0.126,ML,,2-1,2-1,,,edge=-0.126 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640492,2250705,2026-05-21,fg_under,fg_under,WIN,WIN,1,0,0.27,0.4826,-0.2126,U7.5,7.5,2-1,2-1,,,p=0.27 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640502,2250706,2026-05-21,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.51,0.553,-0.0474,ML,,9-3,9-3,,,edge=-0.0474 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640506,2250706,2026-05-21,fg_under,fg_under,LOSS,LOSS,0,0,0.5,0.5087,-0.0086,U7.5,7.5,9-3,9-3,,,p=0.5 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640516,2250707,2026-05-21,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.41,0.4273,-0.0176,ML,,2-0,2-0,,,edge=-0.0176 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640519,2250707,2026-05-21,fg_over,fg_over,LOSS,LOSS,0,0,0.43,0.4848,-0.0539,O8.5,8.5,2-0,2-0,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640557,2250709,2026-05-22,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.57,0.571,-0.0045,ML,,4-2,4-2,,,edge=-0.0045 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640562,2250709,2026-05-22,fg_under,fg_under,WIN,WIN,1,0,0.41,0.53,-0.1192,U7.0,7,4-2,4-2,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600001,2250711,2026-05-22,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.56,0.622,-0.0617,ML,,1-0,1-0,,,edge=-0.0617 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600006,2250711,2026-05-22,fg_under,fg_under,WIN,WIN,1,0,0.39,0.4826,-0.093,U6.5,6.5,1-0,1-0,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640599,2250712,2026-05-22,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.5,0.5802,-0.0766,ML,,4-2,4-2,,,edge=-0.0766 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640604,2250712,2026-05-22,fg_under,fg_under,WIN,WIN,1,0,0.48,0.4902,-0.0149,U7.5,7.5,4-2,4-2,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640613,2250713,2026-05-22,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.59,0.5929,-0.0043,ML,,2-6,2-6,,,edge=-0.0043 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640618,2250713,2026-05-22,fg_under,fg_under,PUSH,PUSH,,0,0.49,0.5033,-0.0153,U8.0,8,2-6,2-6,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600070,2250714,2026-05-22,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.41,0.4175,-0.012,ML,,8-6,8-6,,,edge=-0.012 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600073,2250714,2026-05-22,fg_over,fg_over,WIN,WIN,1,0,0.31,0.5183,-0.2098,O7.0,7,8-6,8-6,,,p=0.31 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600035,2250715,2026-05-22,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.46,0.4795,-0.0147,ML,,1-2,1-2,,,edge=-0.0147 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600038,2250715,2026-05-22,fg_over,fg_over,LOSS,LOSS,0,0,0.44,0.4913,-0.055,O8.0,8,1-2,1-2,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600104,2250716,2026-05-22,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.43,0.4576,-0.0254,ML,,4-7,4-7,,,edge=-0.0254 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600108,2250716,2026-05-22,fg_under,fg_under,LOSS,LOSS,0,0,0.43,0.4902,-0.0602,U8.0,8,4-7,4-7,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640670,2250717,2026-05-22,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.28,0.3704,-0.094,ML,,4-5,4-5,,,edge=-0.094 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640673,2250717,2026-05-22,fg_over,fg_over,WIN,WIN,1,0,0.41,0.5033,-0.0941,O8.5,8.5,4-5,4-5,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640684,2250718,2026-05-22,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.46,0.5227,-0.0613,ML,,2-0,2-0,,,edge=-0.0613 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640687,2250718,2026-05-22,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.5098,-0.0447,O8.0,8,2-0,2-0,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600140,2250719,2026-05-22,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.49,0.4945,-0.0076,ML,,1-5,1-5,,,edge=-0.0076 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
600143,2250719,2026-05-22,fg_over,fg_over,LOSS,LOSS,0,0,0.35,0.4826,-0.1336,O8.5,8.5,1-5,1-5,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640712,2250720,2026-05-22,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.51,0.5929,-0.0836,ML,,6-9,6-9,,,edge=-0.0836 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640715,2250720,2026-05-22,fg_over,fg_over,WIN,WIN,1,0,0.46,0.5098,-0.0503,O7.5,7.5,6-9,6-9,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640725,2250721,2026-05-22,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.51,0.5321,-0.0248,ML,,3-7,3-7,,,edge=-0.0248 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640729,2250721,2026-05-22,fg_over,fg_over,WIN,WIN,1,0,0.4,0.5055,-0.1057,O7.5,7.5,3-7,3-7,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640740,2250722,2026-05-22,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.45,0.5174,-0.0673,ML,,9-4,9-4,,,edge=-0.0673 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640743,2250722,2026-05-22,fg_over,fg_over,WIN,WIN,1,0,0.42,0.4902,-0.0659,O7.5,7.5,9-4,9-4,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366004,2252570,2026-04-17,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.49,0.5631,-0.0682,ML,,3-6,3-6,,,edge=-0.0682 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366007,2252570,2026-04-17,fg_under,fg_under,LOSS,LOSS,0,0,0.48,0.4773,-0.0014,U8.5,8.5,3-6,3-6,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366167,2252585,2026-04-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.4266,-0.03,ML,,2-6,2-6,,,edge=-0.03 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366169,2252585,2026-04-18,fg_under,fg_under,WIN,WIN,1,0,0.34,0.4892,-0.1474,U9.0,9,2-6,2-6,,,p=0.34 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366443,2252600,2026-04-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.47,0.5152,-0.0479,ML,,10-4,10-4,,,edge=-0.0479 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366445,2252600,2026-04-19,fg_under,fg_under,LOSS,LOSS,0,0,0.43,0.5043,-0.0758,U8.0,8,10-4,10-4,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
634930,2252625,2026-04-21,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.39,0.4175,-0.0284,ML,,11-5,11-5,,,edge=-0.0284 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
634933,2252625,2026-04-21,fg_over,fg_over,WIN,WIN,1,0,0.51,0.5108,-0.0032,O9.0,9,11-5,11-5,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635139,2252640,2026-04-22,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.58,0.5825,-0.0024,ML,,7-11,7-11,,,edge=-0.0024 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635144,2252640,2026-04-22,fg_under,fg_under,LOSS,LOSS,0,0,0.4,0.4826,-0.0802,U9.0,9,7-11,7-11,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635266,2252646,2026-04-23,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.41,0.4284,-0.0206,ML,,4-1,4-1,,,edge=-0.0206 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635270,2252646,2026-04-23,fg_under,fg_under,WIN,WIN,1,0,0.42,0.4957,-0.0806,U8.5,8.5,4-1,4-1,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635672,2252672,2026-04-25,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.48,0.4826,-0.0069,ML,,6-4,6-4,,,edge=-0.0069 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635675,2252672,2026-04-25,fg_over,fg_over,LOSS,LOSS,0,0,0.15,0.5043,-0.353,O16.0,16,6-4,6-4,,,p=0.15 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635882,2252691,2026-04-26,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.43,0.5511,-0.1207,ML,,7-12,7-12,,,edge=-0.1207 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
635885,2252691,2026-04-26,fg_over,fg_over,WIN,WIN,1,0,0.17,0.4892,-0.3154,O15.0,15,7-12,7-12,,,p=0.17 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636203,2252713,2026-04-28,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.54,0.5511,-0.0078,ML,,2-13,2-13,,,edge=-0.0078 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636208,2252713,2026-04-28,fg_under,fg_under,LOSS,LOSS,0,0,0.49,0.4957,-0.0011,U8.0,8,2-13,2-13,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
390094,2252731,2026-04-29,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.44,0.447,-0.0102,ML,,6-2,6-2,,,edge=-0.0102 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
390095,2252731,2026-04-29,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.4826,-0.0194,O8.5,8.5,6-2,6-2,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
420002,2252739,2026-04-30,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.447,-0.0027,ML,,1-13,1-13,,,edge=-0.0027 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
420003,2252739,2026-04-30,fg_over,fg_over,WIN,WIN,1,0,0.49,0.5313,-0.0369,O7.0,7,1-13,1-13,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
420013,2252742,2026-05-01,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.54,0.5929,-0.0546,ML,,5-6,5-6,,,edge=-0.0546 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
420016,2252742,2026-05-01,fg_under,fg_under,LOSS,LOSS,0,0,0.45,0.4892,-0.0358,U7.0,7,5-6,5-6,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636987,2252759,2026-05-02,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.51,0.5997,-0.0885,ML,,0-2,0-2,,,edge=-0.0885 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636991,2252759,2026-05-02,fg_over,fg_over,LOSS,LOSS,0,0,0.52,0.5261,-0.0057,O7.0,7,0-2,0-2,,,p=0.52 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
637197,2252780,2026-05-03,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.55,0.5929,-0.0462,ML,,4-8,4-8,,,edge=-0.0462 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
637201,2252780,2026-05-03,fg_over,fg_over,PUSH,PUSH,,0,0.2,0.4913,-0.2929,O12.0,12,4-8,4-8,,,p=0.2 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480038,2252849,2026-05-08,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.49,0.5321,-0.0448,ML,,3-1,3-1,,,edge=-0.0448 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
480040,2252849,2026-05-08,fg_under,fg_under,WIN,WIN,1,0,0.5,0.5174,-0.014,U9.0,9,3-1,3-1,,,p=0.5 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638332,2252864,2026-05-09,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.49,0.5,-0.0138,ML,,1-2,1-2,,,edge=-0.0138 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638336,2252864,2026-05-09,fg_under,fg_under,WIN,WIN,1,0,0.44,0.4957,-0.0526,U9.5,9.5,1-2,1-2,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638542,2252879,2026-05-10,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4892,-0.0515,ML,,1-5,1-5,,,edge=-0.0515 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638546,2252879,2026-05-10,fg_under,fg_under,WIN,WIN,1,0,0.4,0.4783,-0.0749,U8.5,8.5,1-5,1-5,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638626,2252886,2026-05-11,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.38,0.4892,-0.1081,ML,,1-0,1-0,,,edge=-0.1081 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638629,2252886,2026-05-11,fg_over,fg_over,LOSS,LOSS,0,0,0.28,0.4945,-0.214,O8.0,8,1-0,1-0,,,p=0.28 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638836,2252900,2026-05-12,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.4568,-0.033,ML,,4-7,4-7,,,edge=-0.033 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638839,2252900,2026-05-12,fg_over,fg_over,WIN,WIN,1,0,0.33,0.5,-0.167,O8.0,8,4-7,4-7,,,p=0.33 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510038,2252915,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4978,-0.0625,ML,,5-6,5-6,,,edge=-0.0625 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510041,2252915,2026-05-13,fg_over,fg_over,WIN,WIN,1,0,0.31,0.5043,-0.197,O8.0,8,5-6,5-6,,,p=0.31 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639410,2252941,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.41,0.5183,-0.1045,ML,,9-1,9-1,,,edge=-0.1045 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639413,2252941,2026-05-15,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.5098,-0.0428,O11.5,11.5,9-1,9-1,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570002,2252947,2026-05-16,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.45,0.5638,-0.1094,ML,,2-4,2-4,,,edge=-0.1094 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570005,2252947,2026-05-16,fg_over,fg_over,LOSS,LOSS,0,0,0.34,0.4935,-0.1533,O11.5,11.5,2-4,2-4,,,p=0.34 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639830,2252971,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.5,0.5638,-0.0645,ML,,8-6,8-6,,,edge=-0.0645 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639833,2252971,2026-05-17,fg_over,fg_over,WIN,WIN,1,0,0.44,0.4892,-0.0454,O10.5,10.5,8-6,8-6,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640025,2252987,2026-05-18,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.53,0.553,-0.0225,ML,,2-12,2-12,,,edge=-0.0225 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640029,2252987,2026-05-18,fg_over,fg_over,WIN,WIN,1,0,0.44,0.5152,-0.0724,O9.0,9,2-12,2-12,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640235,2253002,2026-05-19,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.54,0.5412,-0.006,ML,,3-5,3-5,,,edge=-0.006 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640239,2253002,2026-05-19,fg_over,fg_over,LOSS,LOSS,0,0,0.43,0.4945,-0.063,O8.5,8.5,3-5,3-5,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640446,2253008,2026-05-20,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4945,-0.0582,ML,,3-6,3-6,,,edge=-0.0582 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640449,2253008,2026-05-20,fg_over,fg_over,WIN,WIN,1,0,0.48,0.5055,-0.0232,O8.5,8.5,3-6,3-6,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640543,2253025,2026-05-21,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.64,0.6547,-0.0121,ML,,1-2,1-2,,,edge=-0.0121 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640547,2253025,2026-05-21,fg_over,fg_over,LOSS,LOSS,0,0,0.41,0.4848,-0.0784,O9.5,9.5,1-2,1-2,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640753,2253038,2026-05-22,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.55,0.6667,-0.1205,ML,,3-2,3-2,,,edge=-0.1205 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640757,2253038,2026-05-22,fg_over,fg_over,LOSS,LOSS,0,0,0.44,0.5011,-0.0594,O9.0,9,3-2,3-2,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636554,3270003,2026-04-30,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.4,0.463,-0.0583,ML,,11-5,11-5,,,edge=-0.0583 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636558,3270003,2026-04-30,fg_under,fg_under,LOSS,LOSS,0,0,0.35,0.4721,-0.1221,U8.5,8.5,11-5,11-5,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636567,3270004,2026-04-30,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.55,0.5656,-0.0158,ML,,5-6,5-6,,,edge=-0.0158 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
636572,3270004,2026-04-30,fg_under,fg_under,LOSS,LOSS,0,0,0.36,0.5108,-0.1546,U7.0,7,5-6,5-6,,,p=0.36 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
