btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
1235347,2250897,2026-06-06,fg_under,under,WIN,WIN,1,1,0.68,0.512,0.1685,9,9,4-0,4-0,,,,ok,,,audit-backfill-20260725,
1235330,2250898,2026-06-06,fg_ml_away,away,NO_ACTION,WIN,,0,0.36,0.4273,-0.0716,,,3-2,3-2,,,,ok,,,audit-backfill-20260725,
1235326,2250898,2026-06-06,fg_ml_home,home,LOSS,LOSS,0,1,0.64,0.5727,0.0716,,,3-2,3-2,,,,ok,,,audit-backfill-20260725,
1235345,2250898,2026-06-06,fg_over,over,NO_ACTION,LOSS,,0,0.47,0.4967,-0.0228,8.5,8.5,3-2,3-2,,,,ok,,,audit-backfill-20260725,
1235338,2250898,2026-06-06,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.52,0.6018,-0.0868,+1.5,,3-2,3-2,,,,ok,,,audit-backfill-20260725,
1235335,2250898,2026-06-06,fg_rl_home,home -1.,LOSS,LOSS,0,1,0.49,0.3982,0.0868,-1.5,,3-2,3-2,,,,ok,,,audit-backfill-20260725,
1235349,2250898,2026-06-06,fg_under,under,NO_ACTION,WIN,,0,0.53,0.5033,0.0228,8.5,8.5,3-2,3-2,,,,ok,,,audit-backfill-20260725,
1235397,2250899,2026-06-06,fg_ml_away,away,NO_ACTION,LOSS,,0,0.45,0.4667,-0.0156,,,5-6,5-6,,,,ok,,,audit-backfill-20260725,
1235395,2250899,2026-06-06,fg_ml_home,home,NO_ACTION,WIN,,0,0.55,0.5333,0.0156,,,5-6,5-6,,,,ok,,,audit-backfill-20260725,
1235404,2250899,2026-06-06,fg_over,over,NO_ACTION,WIN,,0,0.42,0.5098,-0.0861,9,9,5-6,5-6,,,,ok,,,audit-backfill-20260725,
1235402,2250899,2026-06-06,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.62,0.6278,-0.0044,+1.5,,5-6,5-6,,,,ok,,,audit-backfill-20260725,
1235400,2250899,2026-06-06,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.38,0.3722,0.0044,-1.5,,5-6,5-6,,,,ok,,,audit-backfill-20260725,
1235407,2250899,2026-06-06,fg_under,under,NO_ACTION,LOSS,,0,0.58,0.4902,0.0861,9,9,5-6,5-6,,,,ok,,,audit-backfill-20260725,
1235431,2250900,2026-06-06,fg_ml_away,away,NO_ACTION,LOSS,,0,0.34,0.4158,-0.077,,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235426,2250900,2026-06-06,fg_ml_home,home,WIN,WIN,1,1,0.66,0.5842,0.077,,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235445,2250900,2026-06-06,fg_over,over,NO_ACTION,LOSS,,0,0.43,0.4967,-0.0675,7.5,7.5,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235442,2250900,2026-06-06,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.51,0.6018,-0.0928,+1.5,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235437,2250900,2026-06-06,fg_rl_home,home -1.,LOSS,LOSS,0,1,0.49,0.3982,0.0928,-1.5,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235451,2250900,2026-06-06,fg_under,under,NO_ACTION,WIN,,0,0.57,0.5033,0.0675,7.5,7.5,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235413,2250901,2026-06-06,fg_ml_away,away,NO_ACTION,LOSS,,0,0.45,0.4892,-0.042,,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235411,2250901,2026-06-06,fg_ml_home,home,NO_ACTION,WIN,,0,0.55,0.5108,0.042,,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235418,2250901,2026-06-06,fg_over,over,NO_ACTION,WIN,,0,0.47,0.5,-0.0261,8.5,8.5,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235416,2250901,2026-06-06,fg_rl_away,away +1.,LOSS,LOSS,0,1,0.62,0.378,0.2445,+1.5,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235414,2250901,2026-06-06,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.38,0.622,-0.2445,-1.5,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235420,2250901,2026-06-06,fg_under,under,NO_ACTION,LOSS,,0,0.53,0.5,0.0261,8.5,8.5,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235384,2250902,2026-06-06,fg_ml_away,away,WIN,WIN,1,1,0.51,0.4406,0.0677,,,6-3,6-3,,,,ok,,,audit-backfill-20260725,
1235379,2250902,2026-06-06,fg_ml_home,home,NO_ACTION,LOSS,,0,0.49,0.5594,-0.0677,,,6-3,6-3,,,,ok,,,audit-backfill-20260725,
1235392,2250902,2026-06-06,fg_over,over,NO_ACTION,LOSS,,0,0.37,0.5022,-0.1359,10,10,6-3,6-3,,,,ok,,,audit-backfill-20260725,
1235390,2250902,2026-06-06,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.69,0.6002,0.0881,+1.5,,6-3,6-3,,,,ok,,,audit-backfill-20260725,
1235388,2250902,2026-06-06,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.31,0.3998,-0.0881,-1.5,,6-3,6-3,,,,ok,,,audit-backfill-20260725,
1235394,2250902,2026-06-06,fg_under,under,NO_ACTION,WIN,,0,0.63,0.4978,0.1359,10,10,6-3,6-3,,,,ok,,,audit-backfill-20260725,
1235242,2250903,2026-06-06,fg_ml_away,away,QUARANTINED,LOSS,,0,0.49,0.4596,0.0255,,,2-13,2-13,,,,ok,modelRunAt=1780823910892 >= gameStartUtcMs=1780776600000,,audit-backfill-20260725,
1235235,2250903,2026-06-06,fg_ml_home,home,QUARANTINED,WIN,,0,0.51,0.5404,-0.0255,,,2-13,2-13,,,,ok,modelRunAt=1780823910892 >= gameStartUtcMs=1780776600000,,audit-backfill-20260725,
1235258,2250903,2026-06-06,fg_over,over,QUARANTINED,WIN,,0,0.42,0.4935,-0.0716,9.5,9.5,2-13,2-13,,,,ok,modelRunAt=1780823910892 >= gameStartUtcMs=1780776600000,,audit-backfill-20260725,
1235253,2250903,2026-06-06,fg_rl_away,away +1.,QUARANTINED,LOSS,,0,0.66,0.622,0.04,+1.5,,2-13,2-13,,,,ok,modelRunAt=1780823910892 >= gameStartUtcMs=1780776600000,,audit-backfill-20260725,
1235248,2250903,2026-06-06,fg_rl_home,home -1.,QUARANTINED,WIN,,0,0.34,0.378,-0.04,-1.5,,2-13,2-13,,,,ok,modelRunAt=1780823910892 >= gameStartUtcMs=1780776600000,,audit-backfill-20260725,
1235262,2250903,2026-06-06,fg_under,under,QUARANTINED,LOSS,,0,0.58,0.5065,0.0716,9.5,9.5,2-13,2-13,,,,ok,modelRunAt=1780823910892 >= gameStartUtcMs=1780776600000,,audit-backfill-20260725,
1235266,2250904,2026-06-06,fg_ml_away,away,NO_ACTION,LOSS,,0,0.45,0.4848,-0.0327,,,3-6,3-6,,,,ok,,,audit-backfill-20260725,
1235263,2250904,2026-06-06,fg_ml_home,home,NO_ACTION,WIN,,0,0.55,0.5152,0.0327,,,3-6,3-6,,,,ok,,,audit-backfill-20260725,
1235283,2250904,2026-06-06,fg_over,over,NO_ACTION,WIN,,0,0.37,0.4913,-0.1196,8,8,3-6,3-6,,,,ok,,,audit-backfill-20260725,
1235277,2250904,2026-06-06,fg_rl_away,away +1.,LOSS,LOSS,0,1,0.63,0.3762,0.2519,+1.5,,3-6,3-6,,,,ok,,,audit-backfill-20260725,
1235272,2250904,2026-06-06,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.37,0.6238,-0.2519,-1.5,,3-6,3-6,,,,ok,,,audit-backfill-20260725,
1235288,2250904,2026-06-06,fg_under,under,NO_ACTION,LOSS,,0,0.63,0.5087,0.1196,8,8,3-6,3-6,,,,ok,,,audit-backfill-20260725,
1235427,2250905,2026-06-06,fg_ml_away,away,NO_ACTION,LOSS,,0,0.46,0.5424,-0.0801,,,3-4,3-4,,,,ok,,,audit-backfill-20260725,
1235423,2250905,2026-06-06,fg_ml_home,home,WIN,WIN,1,1,0.54,0.4576,0.0801,,,3-4,3-4,,,,ok,,,audit-backfill-20260725,
1235441,2250905,2026-06-06,fg_over,over,NO_ACTION,LOSS,,0,0.37,0.5055,-0.1324,7.5,7.5,3-4,3-4,,,,ok,,,audit-backfill-20260725,
1235436,2250905,2026-06-06,fg_rl_away,away +1.,WIN,WIN,1,1,0.64,0.4175,0.2199,+1.5,,3-4,3-4,,,,ok,,,audit-backfill-20260725,
1235432,2250905,2026-06-06,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.36,0.5825,-0.2199,-1.5,,3-4,3-4,,,,ok,,,audit-backfill-20260725,
1235447,2250905,2026-06-06,fg_under,under,NO_ACTION,WIN,,0,0.63,0.4945,0.1324,7.5,7.5,3-4,3-4,,,,ok,,,audit-backfill-20260725,
1235425,2250906,2026-06-06,fg_ml_away,away,QUARANTINED,WIN,,0,0.42,0.4687,-0.0484,,,6-0,6-0,,,,ok,modelRunAt=1780823910918 >= gameStartUtcMs=1780788900000,,audit-backfill-20260725,
1235422,2250906,2026-06-06,fg_ml_home,home,QUARANTINED,LOSS,,0,0.58,0.5313,0.0484,,,6-0,6-0,,,,ok,modelRunAt=1780823910918 >= gameStartUtcMs=1780788900000,,audit-backfill-20260725,
1235439,2250906,2026-06-06,fg_over,over,QUARANTINED,LOSS,,0,0.34,0.4967,-0.1554,7.5,7.5,6-0,6-0,,,,ok,modelRunAt=1780823910918 >= gameStartUtcMs=1780788900000,,audit-backfill-20260725,
1235434,2250906,2026-06-06,fg_rl_away,away +1.,QUARANTINED,WIN,,0,0.6,0.6446,-0.0421,+1.5,,6-0,6-0,,,,ok,modelRunAt=1780823910918 >= gameStartUtcMs=1780788900000,,audit-backfill-20260725,
1235429,2250906,2026-06-06,fg_rl_home,home -1.,QUARANTINED,LOSS,,0,0.4,0.3554,0.0421,-1.5,,6-0,6-0,,,,ok,modelRunAt=1780823910918 >= gameStartUtcMs=1780788900000,,audit-backfill-20260725,
1235444,2250906,2026-06-06,fg_under,under,QUARANTINED,WIN,,1,0.66,0.5033,0.1554,7.5,7.5,6-0,6-0,,,,ok,modelRunAt=1780823910918 >= gameStartUtcMs=1780788900000,,audit-backfill-20260725,
1235492,2250908,2026-06-06,fg_ml_away,away,NO_ACTION,WIN,,0,0.59,0.7236,-0.1319,,,7-1,7-1,,,,ok,,,audit-backfill-20260725,
1235489,2250908,2026-06-06,fg_ml_home,home,LOSS,LOSS,0,1,0.41,0.2764,0.1319,,,7-1,7-1,,,,ok,,,audit-backfill-20260725,
1235499,2250908,2026-06-06,fg_over,over,NO_ACTION,LOSS,,0,0.4,0.4795,-0.0827,11,11,7-1,7-1,,,,ok,,,audit-backfill-20260725,
1235498,2250908,2026-06-06,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.78,0.643,0.1333,+1.5,,7-1,7-1,,,,ok,,,audit-backfill-20260725,
1235495,2250908,2026-06-06,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.22,0.357,-0.1333,-1.5,,7-1,7-1,,,,ok,,,audit-backfill-20260725,
1235501,2250908,2026-06-06,fg_under,under,NO_ACTION,WIN,,0,0.6,0.5205,0.0827,11,11,7-1,7-1,,,,ok,,,audit-backfill-20260725,
1235530,2250909,2026-06-06,fg_ml_away,away,LOSS,LOSS,0,1,0.31,0.2504,0.0554,,,2-9,2-9,,,,ok,,,audit-backfill-20260725,
1235525,2250909,2026-06-06,fg_ml_home,home,NO_ACTION,WIN,,0,0.69,0.7496,-0.0554,,,2-9,2-9,,,,ok,,,audit-backfill-20260725,
1235544,2250909,2026-06-06,fg_over,over,NO_ACTION,WIN,,0,0.47,0.512,-0.0447,8.5,8.5,2-9,2-9,,,,ok,,,audit-backfill-20260725,
1235539,2250909,2026-06-06,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.46,0.4028,0.0543,+1.5,,2-9,2-9,,,,ok,,,audit-backfill-20260725,
1235534,2250909,2026-06-06,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.54,0.5972,-0.0543,-1.5,,2-9,2-9,,,,ok,,,audit-backfill-20260725,
1235547,2250909,2026-06-06,fg_under,under,NO_ACTION,LOSS,,0,0.53,0.488,0.0447,8.5,8.5,2-9,2-9,,,,ok,,,audit-backfill-20260725,
1235509,2250910,2026-06-06,fg_ml_away,away,NO_ACTION,LOSS,,0,0.5,0.5313,-0.0269,,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235507,2250910,2026-06-06,fg_ml_home,home,NO_ACTION,WIN,,0,0.5,0.4687,0.0269,,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235515,2250910,2026-06-06,fg_over,over,NO_ACTION,LOSS,,0,0.38,0.4945,-0.1114,7.5,7.5,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235514,2250910,2026-06-06,fg_rl_away,away +1.,WIN,WIN,1,1,0.68,0.4003,0.2758,+1.5,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235512,2250910,2026-06-06,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.32,0.5997,-0.2758,-1.5,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235516,2250910,2026-06-06,fg_under,under,NO_ACTION,WIN,,0,0.62,0.5055,0.1114,7.5,7.5,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235481,2250911,2026-06-07,fg_ml_away,away,NO_ACTION,LOSS,,0,0.37,0.4103,-0.0448,,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235477,2250911,2026-06-07,fg_ml_home,home,NO_ACTION,WIN,,0,0.63,0.5897,0.0448,,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235488,2250911,2026-06-07,fg_over,over,NO_ACTION,LOSS,,0,0.38,0.5043,-0.1226,8.5,8.5,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235486,2250911,2026-06-07,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.53,0.5734,-0.0421,+1.5,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235484,2250911,2026-06-07,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.47,0.4266,0.0421,-1.5,,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235491,2250911,2026-06-07,fg_under,under,NO_ACTION,WIN,,0,0.62,0.4957,0.1226,8.5,8.5,2-3,2-3,,,,ok,,,audit-backfill-20260725,
1235339,2250912,2026-06-07,fg_ml_away,away,LOSS,LOSS,0,1,0.46,0.3937,0.0664,,,5-9,5-9,,,,ok,,,audit-backfill-20260725,
1235333,2250912,2026-06-07,fg_ml_home,home,NO_ACTION,WIN,,0,0.54,0.6063,-0.0664,,,5-9,5-9,,,,ok,,,audit-backfill-20260725,
1235353,2250912,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.42,0.5087,-0.092,9,9,5-9,5-9,,,,ok,,,audit-backfill-20260725,
1235348,2250912,2026-06-07,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.61,0.562,0.0478,+1.5,,5-9,5-9,,,,ok,,,audit-backfill-20260725,
1235343,2250912,2026-06-07,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.39,0.438,-0.0478,-1.5,,5-9,5-9,,,,ok,,,audit-backfill-20260725,
1235357,2250912,2026-06-07,fg_under,under,NO_ACTION,LOSS,,0,0.58,0.4913,0.092,9,9,5-9,5-9,,,,ok,,,audit-backfill-20260725,
1235365,2250913,2026-06-07,fg_ml_away,away,NO_ACTION,LOSS,,0,0.34,0.4273,-0.0874,,,1-6,1-6,,,,ok,,,audit-backfill-20260725,
1235360,2250913,2026-06-07,fg_ml_home,home,WIN,WIN,1,1,0.66,0.5727,0.0874,,,1-6,1-6,,,,ok,,,audit-backfill-20260725,
1235381,2250913,2026-06-07,fg_over,over,NO_ACTION,LOSS,,0,0.47,0.5098,-0.0447,8,8,1-6,1-6,,,,ok,,,audit-backfill-20260725,
1235375,2250913,2026-06-07,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.51,0.6018,-0.0964,+1.5,,1-6,1-6,,,,ok,,,audit-backfill-20260725,
1235370,2250913,2026-06-07,fg_rl_home,home -1.,WIN,WIN,1,1,0.49,0.3982,0.0964,-1.5,,1-6,1-6,,,,ok,,,audit-backfill-20260725,
1235383,2250913,2026-06-07,fg_under,under,NO_ACTION,WIN,,0,0.53,0.4902,0.0447,8,8,1-6,1-6,,,,ok,,,audit-backfill-20260725,
1235521,2250914,2026-06-07,fg_ml_away,away,NO_ACTION,LOSS,,0,0.44,0.438,-0.0009,,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235518,2250914,2026-06-07,fg_ml_home,home,NO_ACTION,WIN,,0,0.56,0.562,0.0009,,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235536,2250914,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.49,0.5183,-0.0257,8,8,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235531,2250914,2026-06-07,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.59,0.6206,-0.0257,+1.5,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235526,2250914,2026-06-07,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.41,0.3794,0.0257,-1.5,,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235541,2250914,2026-06-07,fg_under,under,NO_ACTION,LOSS,,0,0.51,0.4817,0.0257,8,8,4-6,4-6,,,,ok,,,audit-backfill-20260725,
1235524,2250915,2026-06-07,fg_ml_away,away,QUARANTINED,LOSS,,0,0.49,0.4687,0.0224,,,4-5,4-5,,,,ok,modelRunAt=1780870515160 >= gameStartUtcMs=1780854000000,,audit-backfill-20260725,
1235520,2250915,2026-06-07,fg_ml_home,home,QUARANTINED,WIN,,0,0.51,0.5313,-0.0224,,,4-5,4-5,,,,ok,modelRunAt=1780870515160 >= gameStartUtcMs=1780854000000,,audit-backfill-20260725,
1235538,2250915,2026-06-07,fg_over,over,QUARANTINED,WIN,,0,0.49,0.527,-0.0392,8.5,8.5,4-5,4-5,,,,ok,modelRunAt=1780870515160 >= gameStartUtcMs=1780854000000,,audit-backfill-20260725,
1235535,2250915,2026-06-07,fg_rl_away,away +1.,QUARANTINED,WIN,,0,0.64,0.6383,0.0021,+1.5,,4-5,4-5,,,,ok,modelRunAt=1780870515160 >= gameStartUtcMs=1780854000000,,audit-backfill-20260725,
1235528,2250915,2026-06-07,fg_rl_home,home -1.,QUARANTINED,LOSS,,0,0.36,0.3617,-0.0021,-1.5,,4-5,4-5,,,,ok,modelRunAt=1780870515160 >= gameStartUtcMs=1780854000000,,audit-backfill-20260725,
1235543,2250915,2026-06-07,fg_under,under,QUARANTINED,LOSS,,0,0.51,0.473,0.0392,8.5,8.5,4-5,4-5,,,,ok,modelRunAt=1780870515160 >= gameStartUtcMs=1780854000000,,audit-backfill-20260725,
1235587,2250916,2026-06-07,fg_ml_away,away,NO_ACTION,LOSS,,0,0.43,0.4978,-0.067,,,1-4,1-4,,,,ok,,,audit-backfill-20260725,
1235584,2250916,2026-06-07,fg_ml_home,home,WIN,WIN,1,1,0.57,0.5022,0.067,,,1-4,1-4,,,,ok,,,audit-backfill-20260725,
1235595,2250916,2026-06-07,fg_over,over,NO_ACTION,LOSS,,0,0.48,0.5152,-0.0367,7.5,7.5,1-4,1-4,,,,ok,,,audit-backfill-20260725,
1235593,2250916,2026-06-07,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.34,0.378,-0.0388,+1.5,,1-4,1-4,,,,ok,,,audit-backfill-20260725,
1235590,2250916,2026-06-07,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.66,0.622,0.0389,-1.5,,1-4,1-4,,,,ok,,,audit-backfill-20260725,
1235597,2250916,2026-06-07,fg_under,under,NO_ACTION,WIN,,0,0.52,0.4848,0.0367,7.5,7.5,1-4,1-4,,,,ok,,,audit-backfill-20260725,
1235625,2250917,2026-06-07,fg_ml_away,away,NO_ACTION,WIN,,0,0.48,0.4957,-0.0113,,,5-0,5-0,,,,ok,,,audit-backfill-20260725,
1235620,2250917,2026-06-07,fg_ml_home,home,NO_ACTION,LOSS,,0,0.52,0.5043,0.0113,,,5-0,5-0,,,,ok,,,audit-backfill-20260725,
1235640,2250917,2026-06-07,fg_over,over,NO_ACTION,LOSS,,0,0.47,0.5011,-0.0272,9,9,5-0,5-0,,,,ok,,,audit-backfill-20260725,
1235635,2250917,2026-06-07,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.39,0.3932,-0.0004,+1.5,,5-0,5-0,,,,ok,,,audit-backfill-20260725,
1235630,2250917,2026-06-07,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.61,0.6068,0.0004,-1.5,,5-0,5-0,,,,ok,,,audit-backfill-20260725,
1235644,2250917,2026-06-07,fg_under,under,NO_ACTION,WIN,,0,0.53,0.4989,0.0272,9,9,5-0,5-0,,,,ok,,,audit-backfill-20260725,
1235606,2250918,2026-06-07,fg_ml_away,away,NO_ACTION,WIN,,0,0.46,0.5248,-0.0618,,,6-5,6-5,,,,ok,,,audit-backfill-20260725,
1235604,2250918,2026-06-07,fg_ml_home,home,LOSS,LOSS,0,1,0.54,0.4752,0.0618,,,6-5,6-5,,,,ok,,,audit-backfill-20260725,
1235611,2250918,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.43,0.5152,-0.0878,8.5,8.5,6-5,6-5,,,,ok,,,audit-backfill-20260725,
1235610,2250918,2026-06-07,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.37,0.4071,-0.0373,+1.5,,6-5,6-5,,,,ok,,,audit-backfill-20260725,
1235608,2250918,2026-06-07,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.63,0.5929,0.0373,-1.5,,6-5,6-5,,,,ok,,,audit-backfill-20260725,
1235612,2250918,2026-06-07,fg_under,under,NO_ACTION,LOSS,,0,0.57,0.4848,0.0878,8.5,8.5,6-5,6-5,,,,ok,,,audit-backfill-20260725,
1235578,2250919,2026-06-07,fg_ml_away,away,NO_ACTION,LOSS,,0,0.39,0.4191,-0.0273,,,3-5,3-5,,,,ok,,,audit-backfill-20260725,
1235575,2250919,2026-06-07,fg_ml_home,home,NO_ACTION,WIN,,0,0.61,0.5809,0.0273,,,3-5,3-5,,,,ok,,,audit-backfill-20260725,
1235586,2250919,2026-06-07,fg_over,over,NO_ACTION,LOSS,,0,0.39,0.4783,-0.0907,9.5,9.5,3-5,3-5,,,,ok,,,audit-backfill-20260725,
1235583,2250919,2026-06-07,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.56,0.5913,-0.0351,+1.5,,3-5,3-5,,,,ok,,,audit-backfill-20260725,
1235581,2250919,2026-06-07,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.44,0.4087,0.0351,-1.5,,3-5,3-5,,,,ok,,,audit-backfill-20260725,
1235589,2250919,2026-06-07,fg_under,under,NO_ACTION,WIN,,0,0.61,0.5217,0.0907,9.5,9.5,3-5,3-5,,,,ok,,,audit-backfill-20260725,
1235435,2250920,2026-06-07,fg_ml_away,away,NO_ACTION,LOSS,,0,0.42,0.4284,-0.0078,,,0-10,0-10,,,,ok,,,audit-backfill-20260725,
1235430,2250920,2026-06-07,fg_ml_home,home,NO_ACTION,WIN,,0,0.58,0.5716,0.0078,,,0-10,0-10,,,,ok,,,audit-backfill-20260725,
1235449,2250920,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.34,0.5217,-0.1804,7,7,0-10,0-10,,,,ok,,,audit-backfill-20260725,
1235446,2250920,2026-06-07,fg_rl_away,away +1.,NO_ACTION,LOSS,,0,0.61,0.622,-0.0123,+1.5,,0-10,0-10,,,,ok,,,audit-backfill-20260725,
1235440,2250920,2026-06-07,fg_rl_home,home -1.,NO_ACTION,WIN,,0,0.39,0.378,0.0123,-1.5,,0-10,0-10,,,,ok,,,audit-backfill-20260725,
1235453,2250920,2026-06-07,fg_under,under,LOSS,LOSS,0,1,0.66,0.4783,0.1804,7,7,0-10,0-10,,,,ok,,,audit-backfill-20260725,
1235461,2250921,2026-06-07,fg_ml_away,away,NO_ACTION,WIN,,0,0.58,0.6296,-0.0499,,,12-4,12-4,,,,ok,,,audit-backfill-20260725,
1235456,2250921,2026-06-07,fg_ml_home,home,NO_ACTION,LOSS,,0,0.42,0.3704,0.0499,,,12-4,12-4,,,,ok,,,audit-backfill-20260725,
1235476,2250921,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.35,0.5033,-0.1499,11.5,11.5,12-4,12-4,,,,ok,,,audit-backfill-20260725,
1235471,2250921,2026-06-07,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.51,0.5333,-0.0208,+1.5,,12-4,12-4,,,,ok,,,audit-backfill-20260725,
1235466,2250921,2026-06-07,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.49,0.4667,0.0208,-1.5,,12-4,12-4,,,,ok,,,audit-backfill-20260725,
1235480,2250921,2026-06-07,fg_under,under,NO_ACTION,LOSS,,0,0.65,0.4967,0.1499,11.5,11.5,12-4,12-4,,,p=0.65 actioned=false,ok,,,audit-backfill-20260725,
1235616,2250922,2026-06-07,fg_ml_away,away,WIN,WIN,1,1,0.39,0.3038,0.0878,,,13-5,13-5,,,,ok,,,audit-backfill-20260725,
1235613,2250922,2026-06-07,fg_ml_home,home,NO_ACTION,LOSS,,0,0.61,0.6962,-0.0878,,,13-5,13-5,,,,ok,,,audit-backfill-20260725,
1235631,2250922,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.42,0.4902,-0.0665,8.5,8.5,13-5,13-5,,,,ok,,,audit-backfill-20260725,
1235626,2250922,2026-06-07,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.56,0.4783,0.0799,+1.5,,13-5,13-5,,,,ok,,,audit-backfill-20260725,
1235621,2250922,2026-06-07,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.44,0.5217,-0.0799,-1.5,,13-5,13-5,,,,ok,,,audit-backfill-20260725,
1235636,2250922,2026-06-07,fg_under,under,NO_ACTION,LOSS,,0,0.58,0.5098,0.0665,8.5,8.5,13-5,13-5,,,,ok,,,audit-backfill-20260725,
1235619,2250923,2026-06-07,fg_ml_away,away,NO_ACTION,WIN,,0,0.47,0.5043,-0.0382,,,7-3,7-3,,,,ok,,,audit-backfill-20260725,
1235615,2250923,2026-06-07,fg_ml_home,home,NO_ACTION,LOSS,,0,0.53,0.4957,0.0382,,,7-3,7-3,,,,ok,,,audit-backfill-20260725,
1235634,2250923,2026-06-07,fg_over,over,NO_ACTION,WIN,,0,0.35,0.5098,-0.1564,7.5,7.5,7-3,7-3,,,,ok,,,audit-backfill-20260725,
1235629,2250923,2026-06-07,fg_rl_away,away +1.,NO_ACTION,WIN,,0,0.34,0.378,-0.0338,+1.5,,7-3,7-3,,,,ok,,,audit-backfill-20260725,
1235624,2250923,2026-06-07,fg_rl_home,home -1.,NO_ACTION,LOSS,,0,0.66,0.622,0.0338,-1.5,,7-3,7-3,,,,ok,,,audit-backfill-20260725,
1235639,2250923,2026-06-07,fg_under,under,NO_ACTION,LOSS,,0,0.65,0.4902,0.1564,7.5,7.5,7-3,7-3,,,p=0.65 actioned=false,ok,,,audit-backfill-20260725,
1235683,2250924,2026-06-07,fg_ml_away,away,NO_ACTION,WIN,,0,0.47,0.4588,0.0143,,,2-1,2-1,,,,ok,,,audit-backfill-20260725,
