gameId,gameDate,month,d_pAwayMl,d_projAwayScore,d_projHomeScore,d_projTotal,d_pOver,d_pAwayRl,d_pF5AwayMl,d_projF5Total,d_pF5Over,d_pF5AwayRl,d_pNrfi,nrfi_mode,max_abs_diff,violations
2251193,2026-06-29,2026-06,8.35e-08,2.65e-04,4.66e-04,2.02e-04,3.41e-06,0.00e+00,4.67e-06,9.94e-06,2.74e-06,0.00e+00,logistic,logistic,4.66e-04,
2251194,2026-06-29,2026-06,4.40e-06,2.27e-04,2.74e-05,2.55e-04,3.37e-06,0.00e+00,3.95e-06,1.73e-04,1.28e-06,0.00e+00,logistic,logistic,2.55e-04,
2251195,2026-06-29,2026-06,1.91e-06,3.20e-06,2.74e-05,3.06e-05,9.74e-07,0.00e+00,4.98e-06,4.05e-04,4.56e-06,0.00e+00,logistic,logistic,4.05e-04,
2251196,2026-06-29,2026-06,3.63e-06,4.58e-04,2.93e-04,1.65e-04,4.70e-06,0.00e+00,3.40e-06,1.52e-04,4.12e-06,0.00e+00,logistic,logistic,4.58e-04,
2251197,2026-06-30,2026-06,4.53e-06,2.40e-04,1.77e-04,6.32e-05,2.92e-06,0.00e+00,3.01e-06,1.99e-04,3.24e-06,0.00e+00,logistic,logistic,2.40e-04,
2251198,2026-06-30,2026-06,2.42e-06,2.16e-04,2.01e-04,1.70e-04,8.18e-07,0.00e+00,2.96e-06,2.80e-04,3.43e-06,0.00e+00,logistic,logistic,2.80e-04,
2251199,2026-06-30,2026-06,1.97e-06,1.09e-04,1.70e-04,2.80e-04,2.85e-06,0.00e+00,2.22e-06,2.46e-04,3.90e-06,0.00e+00,logistic,logistic,2.80e-04,
2251200,2026-06-30,2026-06,3.78e-06,3.03e-04,1.05e-04,4.25e-05,4.18e-06,0.00e+00,1.06e-06,1.20e-04,2.86e-06,0.00e+00,logistic,logistic,3.03e-04,
2251201,2026-06-30,2026-06,2.97e-06,1.75e-04,3.13e-04,3.57e-04,1.18e-06,0.00e+00,4.83e-06,9.49e-05,2.65e-06,0.00e+00,logistic,logistic,3.57e-04,
2251202,2026-06-30,2026-06,2.16e-07,4.52e-04,3.62e-04,1.86e-04,3.35e-06,0.00e+00,4.39e-06,4.79e-04,2.71e-06,0.00e+00,logistic,logistic,4.79e-04,
2251203,2026-06-30,2026-06,3.14e-06,4.89e-04,3.32e-04,1.57e-04,4.45e-06,0.00e+00,7.32e-07,1.08e-04,1.98e-09,0.00e+00,logistic,logistic,4.89e-04,
2251204,2026-06-30,2026-06,4.55e-06,5.63e-05,3.28e-04,2.71e-04,5.20e-07,0.00e+00,2.23e-06,3.62e-04,2.21e-06,0.00e+00,logistic,logistic,3.62e-04,
2251205,2026-06-30,2026-06,4.13e-06,2.70e-04,4.66e-04,2.63e-04,3.73e-06,0.00e+00,4.78e-06,1.53e-04,2.81e-06,0.00e+00,logistic,logistic,4.66e-04,
2251206,2026-06-30,2026-06,3.33e-06,2.81e-04,4.34e-04,1.53e-04,6.15e-07,0.00e+00,3.24e-06,7.04e-05,2.82e-07,0.00e+00,logistic,logistic,4.34e-04,
2251207,2026-06-30,2026-06,1.75e-06,2.93e-04,4.68e-04,2.39e-04,2.16e-06,0.00e+00,4.66e-06,3.56e-04,4.16e-06,0.00e+00,logistic,logistic,4.68e-04,
2251208,2026-06-30,2026-06,4.13e-06,1.65e-04,3.52e-04,4.83e-04,2.46e-07,0.00e+00,4.58e-06,4.97e-04,3.26e-06,0.00e+00,logistic,logistic,4.97e-04,
2251209,2026-06-30,2026-06,2.22e-06,1.62e-04,1.00e-06,3.16e-04,3.41e-06,0.00e+00,4.52e-06,2.49e-04,2.53e-06,0.00e+00,logistic,logistic,3.16e-04,
2251210,2026-06-30,2026-06,1.32e-06,5.78e-05,2.54e-04,4.67e-04,3.39e-07,0.00e+00,6.72e-07,1.78e-04,1.86e-06,0.00e+00,logistic,logistic,4.67e-04,
2251211,2026-07-01,2026-07,3.96e-06,2.19e-04,1.70e-06,4.78e-04,1.71e-06,0.00e+00,3.15e-06,4.69e-04,3.61e-06,0.00e+00,logistic,logistic,4.78e-04,
2251212,2026-07-01,2026-07,1.55e-06,1.28e-04,3.49e-04,2.21e-04,1.86e-06,0.00e+00,5.46e-07,2.74e-04,2.95e-06,0.00e+00,logistic,logistic,3.49e-04,
2251213,2026-07-01,2026-07,1.82e-06,1.25e-05,1.53e-04,1.21e-04,3.19e-06,0.00e+00,3.29e-06,4.01e-04,1.13e-06,0.00e+00,logistic,logistic,4.01e-04,
2251214,2026-07-01,2026-07,3.61e-06,2.34e-04,2.69e-04,3.44e-05,3.51e-06,0.00e+00,4.13e-06,1.56e-04,1.95e-06,0.00e+00,logistic,logistic,2.69e-04,
2251215,2026-07-01,2026-07,2.25e-06,3.70e-04,3.25e-04,3.06e-04,4.70e-06,0.00e+00,2.68e-06,1.53e-04,2.64e-06,0.00e+00,logistic,logistic,3.70e-04,
2251216,2026-07-01,2026-07,3.68e-07,3.39e-04,3.44e-04,3.17e-04,1.59e-06,0.00e+00,4.94e-06,4.57e-04,2.44e-06,0.00e+00,logistic,logistic,4.57e-04,
2251217,2026-07-01,2026-07,5.55e-07,2.74e-04,4.14e-04,1.40e-04,4.99e-06,0.00e+00,4.19e-06,4.79e-04,1.80e-06,0.00e+00,logistic,logistic,4.79e-04,
2251218,2026-07-01,2026-07,9.25e-07,3.80e-04,2.71e-05,9.13e-05,4.32e-06,0.00e+00,1.57e-06,2.41e-04,4.54e-06,0.00e+00,logistic,logistic,3.80e-04,
2251219,2026-07-01,2026-07,3.78e-06,1.53e-04,6.33e-05,8.95e-05,4.95e-06,0.00e+00,4.87e-06,1.98e-04,1.15e-07,0.00e+00,logistic,logistic,1.98e-04,
2251220,2026-07-01,2026-07,1.59e-06,2.23e-04,1.17e-04,3.41e-04,1.32e-06,0.00e+00,1.31e-06,2.02e-05,4.57e-06,0.00e+00,logistic,logistic,3.41e-04,
2251221,2026-07-01,2026-07,3.54e-06,2.99e-04,1.88e-04,3.72e-04,1.11e-06,0.00e+00,4.26e-06,3.55e-04,1.83e-06,0.00e+00,logistic,logistic,3.72e-04,
2251222,2026-07-01,2026-07,2.99e-06,4.36e-04,1.14e-04,1.88e-04,3.77e-06,0.00e+00,3.22e-06,3.98e-04,2.90e-06,0.00e+00,logistic,logistic,4.36e-04,
2251223,2026-07-01,2026-07,3.37e-06,1.47e-04,2.24e-04,3.38e-04,5.00e-06,0.00e+00,3.74e-07,4.78e-04,2.42e-06,0.00e+00,logistic,logistic,4.78e-04,
2251224,2026-07-02,2026-07,4.53e-06,1.08e-04,3.63e-04,2.55e-04,4.06e-06,0.00e+00,4.37e-06,1.52e-04,1.30e-06,0.00e+00,logistic,logistic,3.63e-04,
2251225,2026-07-02,2026-07,1.16e-06,3.45e-04,2.54e-04,9.08e-05,3.88e-06,0.00e+00,4.43e-06,2.42e-04,4.64e-06,0.00e+00,logistic,logistic,3.45e-04,
2251226,2026-07-02,2026-07,3.45e-06,3.58e-04,4.13e-04,2.29e-04,4.25e-06,0.00e+00,3.51e-06,4.14e-04,4.39e-06,0.00e+00,logistic,logistic,4.14e-04,
2251227,2026-07-02,2026-07,3.61e-06,4.45e-04,1.43e-04,3.02e-04,1.43e-06,0.00e+00,3.36e-07,3.30e-05,4.72e-06,0.00e+00,logistic,logistic,4.45e-04,
2251228,2026-07-02,2026-07,4.40e-06,7.79e-05,2.79e-04,3.82e-04,4.94e-06,0.00e+00,2.49e-07,5.41e-05,1.13e-06,0.00e+00,logistic,logistic,3.82e-04,
2251229,2026-07-02,2026-07,3.83e-06,1.54e-04,1.43e-04,2.50e-04,5.80e-07,0.00e+00,1.96e-07,4.12e-04,2.19e-06,0.00e+00,logistic,logistic,4.12e-04,
2251230,2026-07-02,2026-07,7.44e-07,2.29e-04,9.77e-05,1.31e-04,4.82e-07,0.00e+00,2.97e-06,3.59e-04,1.44e-06,0.00e+00,logistic,logistic,3.59e-04,
2251231,2026-07-02,2026-07,4.16e-06,9.73e-05,1.23e-04,2.35e-04,3.17e-06,0.00e+00,1.70e-06,9.37e-05,1.43e-06,0.00e+00,logistic,logistic,2.35e-04,
2251232,2026-07-02,2026-07,9.64e-07,9.77e-05,6.67e-05,1.64e-04,1.73e-06,0.00e+00,3.18e-06,1.35e-04,1.94e-06,0.00e+00,logistic,logistic,1.64e-04,
2251233,2026-07-03,2026-07,4.56e-06,3.70e-05,4.04e-04,4.41e-04,3.88e-06,0.00e+00,1.23e-06,1.54e-04,2.50e-06,0.00e+00,logistic,logistic,4.41e-04,
2251234,2026-07-03,2026-07,1.05e-07,2.23e-04,2.38e-04,4.61e-04,5.25e-07,0.00e+00,1.56e-06,9.08e-05,3.73e-06,0.00e+00,logistic,logistic,4.61e-04,
2251235,2026-07-03,2026-07,4.19e-06,2.88e-04,3.50e-04,6.16e-05,4.90e-06,0.00e+00,4.87e-06,4.96e-04,9.66e-07,0.00e+00,logistic,logistic,4.96e-04,
2251236,2026-07-03,2026-07,2.18e-06,3.34e-04,2.88e-04,3.78e-04,1.09e-06,0.00e+00,4.50e-06,1.03e-04,2.13e-06,0.00e+00,logistic,logistic,3.78e-04,
2251237,2026-07-03,2026-07,4.15e-06,1.38e-04,6.24e-05,7.58e-05,6.46e-07,0.00e+00,1.03e-06,5.41e-05,1.96e-06,0.00e+00,logistic,logistic,1.38e-04,
2251238,2026-07-03,2026-07,3.47e-06,1.54e-04,1.44e-04,2.98e-04,3.49e-06,0.00e+00,1.40e-06,3.63e-04,4.12e-06,0.00e+00,logistic,logistic,3.63e-04,
2251239,2026-07-03,2026-07,1.28e-07,3.63e-04,3.95e-04,3.19e-05,1.58e-06,0.00e+00,1.75e-06,4.37e-04,1.09e-06,0.00e+00,logistic,logistic,4.37e-04,
2251240,2026-07-03,2026-07,1.11e-06,4.15e-04,3.70e-04,2.15e-04,3.98e-06,0.00e+00,1.58e-06,4.17e-04,2.44e-06,0.00e+00,logistic,logistic,4.17e-04,
2251241,2026-07-03,2026-07,1.21e-06,1.23e-04,4.80e-04,3.82e-04,4.27e-06,0.00e+00,1.59e-06,2.80e-04,2.38e-06,0.00e+00,logistic,logistic,4.80e-04,
2251242,2026-07-03,2026-07,3.57e-06,6.89e-05,6.67e-05,2.20e-06,2.10e-06,0.00e+00,2.82e-06,3.36e-04,4.56e-06,0.00e+00,logistic,logistic,3.36e-04,
2251243,2026-07-03,2026-07,4.64e-06,4.10e-04,2.88e-04,3.02e-04,2.54e-06,0.00e+00,3.46e-06,2.66e-04,4.27e-06,0.00e+00,logistic,logistic,4.10e-04,
2251244,2026-07-03,2026-07,2.71e-06,3.29e-04,3.29e-04,3.41e-04,3.90e-06,0.00e+00,2.85e-06,1.57e-04,1.54e-06,0.00e+00,logistic,logistic,3.41e-04,
2251245,2026-07-04,2026-07,2.86e-06,2.55e-04,2.24e-04,2.18e-04,2.43e-06,0.00e+00,1.40e-06,3.77e-04,2.34e-06,0.00e+00,logistic,logistic,3.77e-04,
2251246,2026-07-04,2026-07,1.48e-06,3.69e-04,2.98e-04,3.33e-04,1.42e-06,0.00e+00,3.41e-07,4.69e-05,3.49e-06,0.00e+00,logistic,logistic,3.69e-04,
2251247,2026-07-04,2026-07,2.15e-06,3.64e-04,4.40e-04,7.53e-05,1.01e-06,0.00e+00,1.24e-06,4.13e-04,3.78e-06,0.00e+00,logistic,logistic,4.40e-04,
2251248,2026-07-04,2026-07,7.55e-07,4.00e-04,3.19e-04,8.09e-05,4.03e-06,0.00e+00,3.03e-06,3.22e-04,8.23e-08,0.00e+00,logistic,logistic,4.00e-04,
2251249,2026-07-04,2026-07,1.76e-06,4.90e-04,2.44e-04,2.66e-04,4.25e-06,0.00e+00,2.81e-06,3.94e-04,2.35e-06,0.00e+00,logistic,logistic,4.90e-04,
2251250,2026-07-04,2026-07,1.54e-07,7.79e-05,5.77e-05,2.02e-05,2.11e-06,0.00e+00,2.00e-06,3.63e-04,2.42e-06,0.00e+00,logistic,logistic,3.63e-04,
2251251,2026-07-04,2026-07,2.45e-06,1.13e-04,2.54e-04,3.67e-04,1.66e-06,0.00e+00,2.17e-06,3.75e-04,3.98e-06,0.00e+00,logistic,logistic,3.75e-04,
2251252,2026-07-04,2026-07,3.00e-06,1.28e-04,7.23e-05,3.17e-04,4.09e-06,0.00e+00,5.95e-07,5.84e-05,3.43e-06,0.00e+00,logistic,logistic,3.17e-04,
2251253,2026-07-04,2026-07,1.61e-06,4.30e-04,1.53e-04,4.18e-04,8.17e-07,0.00e+00,3.98e-06,4.74e-04,9.67e-07,0.00e+00,logistic,logistic,4.74e-04,
2251254,2026-07-04,2026-07,2.92e-06,4.32e-04,3.40e-04,2.28e-04,2.85e-06,0.00e+00,2.63e-06,3.77e-04,3.29e-06,0.00e+00,logistic,logistic,4.32e-04,
2251255,2026-07-04,2026-07,4.68e-07,8.31e-05,4.15e-04,4.98e-04,1.94e-07,0.00e+00,9.72e-08,2.01e-04,3.73e-06,0.00e+00,logistic,logistic,4.98e-04,
2251256,2026-07-04,2026-07,1.04e-06,8.20e-06,2.60e-06,2.72e-04,1.93e-06,0.00e+00,4.52e-06,9.86e-05,3.87e-06,0.00e+00,logistic,logistic,2.72e-04,
2251257,2026-07-04,2026-07,4.81e-06,9.64e-05,2.40e-04,1.18e-04,1.25e-06,0.00e+00,6.56e-07,3.50e-04,4.40e-06,0.00e+00,logistic,logistic,3.50e-04,
2251258,2026-07-04,2026-07,1.57e-06,3.29e-04,2.60e-06,3.31e-04,1.19e-06,0.00e+00,1.91e-06,2.33e-04,1.52e-06,0.00e+00,logistic,logistic,3.31e-04,
2251259,2026-07-05,2026-07,4.35e-06,2.60e-06,4.95e-04,4.92e-04,9.48e-07,0.00e+00,1.74e-06,3.89e-04,2.19e-06,0.00e+00,logistic,logistic,4.95e-04,
2251260,2026-07-05,2026-07,2.23e-06,4.14e-04,2.34e-04,8.14e-05,3.28e-06,0.00e+00,2.69e-06,2.06e-04,3.36e-07,0.00e+00,logistic,logistic,4.14e-04,
2251261,2026-07-05,2026-07,4.03e-06,4.40e-04,4.89e-04,4.86e-05,1.89e-07,0.00e+00,1.42e-06,1.66e-05,3.95e-06,0.00e+00,logistic,logistic,4.89e-04,
2251262,2026-07-05,2026-07,2.24e-06,5.25e-05,2.79e-04,4.88e-04,1.02e-06,0.00e+00,2.59e-06,4.24e-04,4.59e-06,0.00e+00,logistic,logistic,4.88e-04,
2251263,2026-07-05,2026-07,6.25e-07,3.74e-04,2.09e-04,4.17e-04,2.94e-07,0.00e+00,2.34e-06,2.52e-04,2.31e-06,0.00e+00,logistic,logistic,4.17e-04,
2251264,2026-07-05,2026-07,4.08e-06,4.40e-04,2.15e-05,4.61e-04,3.96e-06,0.00e+00,4.00e-06,7.17e-05,3.77e-06,0.00e+00,logistic,logistic,4.61e-04,
2251265,2026-07-05,2026-07,3.26e-06,2.24e-04,6.89e-05,2.93e-04,3.56e-06,0.00e+00,4.42e-06,2.76e-04,2.51e-06,0.00e+00,logistic,logistic,2.93e-04,
2251266,2026-07-05,2026-07,5.36e-08,2.60e-06,3.89e-04,3.86e-04,3.91e-06,0.00e+00,4.42e-06,7.25e-05,3.92e-06,0.00e+00,logistic,logistic,3.89e-04,
2251267,2026-07-05,2026-07,1.95e-06,3.39e-04,3.74e-04,3.49e-05,1.23e-06,0.00e+00,1.37e-06,7.55e-06,2.94e-06,0.00e+00,logistic,logistic,3.74e-04,
2251268,2026-07-05,2026-07,2.71e-06,4.58e-04,1.16e-04,1.65e-04,5.92e-07,0.00e+00,4.87e-06,1.66e-04,1.29e-06,0.00e+00,logistic,logistic,4.58e-04,
2251269,2026-07-05,2026-07,2.82e-06,6.33e-05,2.73e-04,2.10e-04,3.80e-06,0.00e+00,3.97e-06,6.39e-05,9.00e-07,0.00e+00,logistic,logistic,2.73e-04,
2251270,2026-07-05,2026-07,1.58e-06,4.10e-04,2.28e-05,4.33e-04,4.64e-06,0.00e+00,2.69e-06,1.10e-04,2.10e-06,0.00e+00,logistic,logistic,4.33e-04,
2251271,2026-07-05,2026-07,1.28e-06,4.60e-04,3.38e-04,1.22e-04,2.72e-06,0.00e+00,1.34e-06,1.71e-04,4.98e-07,0.00e+00,logistic,logistic,4.60e-04,
2251272,2026-07-05,2026-07,4.93e-06,7.23e-05,3.04e-04,1.15e-04,4.66e-06,0.00e+00,2.19e-06,2.55e-04,3.66e-06,0.00e+00,logistic,logistic,3.04e-04,
2251273,2026-07-06,2026-07,4.23e-06,5.34e-05,2.23e-04,1.70e-04,3.68e-06,0.00e+00,9.34e-07,1.91e-04,1.61e-06,0.00e+00,logistic,logistic,2.23e-04,
2251274,2026-07-06,2026-07,1.94e-06,2.54e-04,3.44e-04,4.02e-04,3.58e-06,0.00e+00,1.42e-06,1.67e-04,3.87e-06,0.00e+00,logistic,logistic,4.02e-04,
2251275,2026-07-06,2026-07,3.01e-06,7.88e-05,2.30e-04,3.09e-04,4.34e-06,0.00e+00,1.96e-06,4.22e-04,4.23e-06,0.00e+00,logistic,logistic,4.22e-04,
2251276,2026-07-06,2026-07,1.07e-06,2.69e-04,4.21e-04,1.52e-04,1.46e-06,0.00e+00,2.44e-06,1.95e-04,3.48e-06,0.00e+00,logistic,logistic,4.21e-04,
2251277,2026-07-06,2026-07,7.21e-07,4.80e-04,2.69e-04,4.73e-04,1.04e-08,0.00e+00,1.74e-06,5.41e-05,3.25e-08,0.00e+00,logistic,logistic,4.80e-04,
2251278,2026-07-06,2026-07,4.17e-06,8.31e-05,1.08e-04,2.37e-04,1.37e-06,0.00e+00,2.83e-06,3.84e-04,4.20e-06,0.00e+00,logistic,logistic,3.84e-04,
2251279,2026-07-06,2026-07,2.68e-06,3.80e-04,1.02e-04,2.78e-04,1.27e-06,0.00e+00,4.87e-06,1.57e-04,1.57e-06,0.00e+00,logistic,logistic,3.80e-04,
2251280,2026-07-07,2026-07,3.89e-06,2.33e-04,1.69e-04,6.41e-05,4.79e-06,0.00e+00,3.97e-06,4.58e-04,2.99e-06,0.00e+00,logistic,logistic,4.58e-04,
2251281,2026-07-07,2026-07,2.47e-07,2.84e-04,1.43e-04,4.27e-04,2.14e-06,0.00e+00,2.47e-06,1.49e-04,1.91e-06,0.00e+00,logistic,logistic,4.27e-04,
2251282,2026-07-07,2026-07,3.83e-06,3.24e-04,6.24e-05,3.53e-04,1.11e-06,0.00e+00,2.04e-06,8.43e-05,4.19e-07,0.00e+00,logistic,logistic,3.53e-04,
2251283,2026-07-07,2026-07,2.60e-06,3.27e-05,2.64e-04,2.31e-04,3.21e-06,0.00e+00,2.69e-06,2.92e-04,3.01e-06,0.00e+00,logistic,logistic,2.92e-04,
2251284,2026-07-07,2026-07,2.46e-06,1.23e-04,9.86e-05,2.45e-05,2.76e-06,0.00e+00,4.25e-06,4.43e-04,9.76e-07,0.00e+00,logistic,logistic,4.43e-04,
2251285,2026-07-07,2026-07,1.23e-06,2.24e-04,3.28e-04,1.04e-04,4.68e-06,0.00e+00,1.25e-06,3.66e-04,4.22e-06,0.00e+00,logistic,logistic,3.66e-04,
2251286,2026-07-07,2026-07,7.67e-07,2.88e-04,3.05e-04,1.64e-05,3.31e-06,0.00e+00,4.98e-06,4.10e-07,1.43e-06,0.00e+00,logistic,logistic,3.05e-04,
2251287,2026-07-07,2026-07,3.09e-06,1.53e-04,4.75e-04,3.72e-04,2.18e-06,0.00e+00,4.42e-06,4.88e-04,4.90e-06,0.00e+00,logistic,logistic,4.88e-04,
2251288,2026-07-07,2026-07,3.56e-06,7.32e-05,4.59e-04,3.53e-04,1.06e-06,0.00e+00,4.78e-06,4.50e-04,1.74e-06,0.00e+00,logistic,logistic,4.59e-04,
2251289,2026-07-07,2026-07,4.26e-06,4.24e-04,3.90e-04,2.27e-04,6.00e-07,0.00e+00,5.04e-07,3.86e-04,8.12e-07,0.00e+00,logistic,logistic,4.24e-04,
2251290,2026-07-07,2026-07,4.45e-06,4.25e-04,4.60e-04,1.15e-04,3.31e-06,0.00e+00,1.91e-06,4.50e-04,2.01e-06,0.00e+00,logistic,logistic,4.60e-04,
2251291,2026-07-07,2026-07,9.40e-07,2.94e-04,4.40e-04,1.46e-04,1.87e-06,0.00e+00,1.72e-06,3.51e-04,4.62e-06,0.00e+00,logistic,logistic,4.40e-04,
2251292,2026-07-07,2026-07,2.60e-06,1.68e-04,7.79e-05,2.46e-04,3.95e-06,0.00e+00,3.27e-06,3.16e-04,1.70e-06,0.00e+00,logistic,logistic,3.16e-04,
2251293,2026-07-07,2026-07,1.45e-06,2.29e-04,3.73e-04,1.45e-04,1.88e-06,0.00e+00,4.31e-06,1.39e-04,3.99e-06,0.00e+00,logistic,logistic,3.73e-04,
2251294,2026-07-08,2026-07,4.20e-07,1.25e-05,4.78e-05,6.03e-05,2.54e-07,0.00e+00,4.15e-06,4.54e-04,4.01e-06,0.00e+00,logistic,logistic,4.54e-04,
2251295,2026-07-08,2026-07,2.99e-06,4.80e-04,3.40e-04,1.80e-04,3.30e-06,0.00e+00,3.37e-06,3.25e-06,7.95e-07,0.00e+00,logistic,logistic,4.80e-04,
2251296,2026-07-08,2026-07,2.31e-06,1.23e-04,2.98e-04,8.57e-05,2.03e-06,0.00e+00,1.54e-06,3.27e-04,4.21e-06,0.00e+00,logistic,logistic,3.27e-04,
2251297,2026-07-08,2026-07,4.83e-06,8.87e-05,2.14e-04,3.03e-04,2.97e-06,0.00e+00,2.00e-06,6.88e-05,2.91e-07,0.00e+00,logistic,logistic,3.03e-04,
2251298,2026-07-08,2026-07,4.87e-07,2.09e-04,1.72e-05,1.92e-04,8.65e-07,0.00e+00,2.57e-06,3.22e-04,1.15e-06,0.00e+00,logistic,logistic,3.22e-04,
2251299,2026-07-08,2026-07,1.15e-06,3.44e-04,7.23e-05,2.72e-04,1.05e-07,0.00e+00,2.30e-06,4.05e-04,3.28e-06,0.00e+00,logistic,logistic,4.05e-04,
2251300,2026-07-08,2026-07,6.70e-07,3.80e-04,4.31e-04,1.90e-04,1.70e-06,0.00e+00,9.54e-07,4.27e-04,3.18e-06,0.00e+00,logistic,logistic,4.31e-04,
2251301,2026-07-08,2026-07,1.54e-06,1.99e-04,4.44e-04,1.64e-05,3.85e-06,0.00e+00,2.98e-06,1.31e-04,2.05e-06,0.00e+00,logistic,logistic,4.44e-04,
2251302,2026-07-08,2026-07,1.01e-06,1.33e-04,2.44e-04,1.11e-04,1.89e-06,0.00e+00,4.60e-06,3.72e-05,4.94e-06,0.00e+00,logistic,logistic,2.44e-04,
2251303,2026-07-08,2026-07,2.02e-06,2.33e-04,2.60e-04,2.63e-05,1.98e-06,0.00e+00,3.69e-06,2.60e-04,1.55e-06,0.00e+00,logistic,logistic,2.60e-04,
2251304,2026-07-08,2026-07,3.74e-06,2.99e-04,4.09e-04,2.91e-04,3.14e-06,0.00e+00,1.07e-06,2.30e-04,6.35e-07,0.00e+00,logistic,logistic,4.09e-04,
2251305,2026-07-08,2026-07,2.26e-06,9.30e-05,2.23e-04,1.30e-04,6.24e-07,0.00e+00,3.40e-06,3.84e-05,2.51e-06,0.00e+00,logistic,logistic,2.23e-04,
2251306,2026-07-08,2026-07,2.87e-06,5.77e-05,7.79e-05,2.81e-04,3.49e-06,0.00e+00,4.18e-06,4.28e-04,1.96e-06,0.00e+00,logistic,logistic,4.28e-04,
2251307,2026-07-08,2026-07,3.29e-06,2.60e-04,8.22e-05,1.77e-04,5.36e-07,0.00e+00,1.82e-06,4.28e-04,4.96e-06,0.00e+00,logistic,logistic,4.28e-04,
2251308,2026-07-09,2026-07,3.57e-06,2.63e-04,4.31e-04,1.68e-04,2.37e-06,0.00e+00,1.39e-06,1.07e-04,1.57e-06,0.00e+00,logistic,logistic,4.31e-04,
2251309,2026-07-09,2026-07,3.58e-06,4.49e-04,1.98e-04,3.86e-04,2.28e-06,0.00e+00,2.51e-06,7.95e-05,4.38e-06,0.00e+00,logistic,logistic,4.49e-04,
2251310,2026-07-09,2026-07,6.91e-07,1.48e-04,8.31e-05,2.31e-04,2.54e-07,0.00e+00,1.63e-06,4.30e-04,8.39e-07,0.00e+00,logistic,logistic,4.30e-04,
2251311,2026-07-09,2026-07,2.76e-06,1.08e-04,1.34e-04,2.42e-04,8.92e-07,0.00e+00,2.01e-06,4.20e-04,1.95e-06,0.00e+00,logistic,logistic,4.20e-04,
2251312,2026-07-09,2026-07,1.41e-06,3.24e-04,5.25e-05,3.76e-04,8.71e-07,0.00e+00,3.02e-06,2.88e-04,3.85e-07,0.00e+00,logistic,logistic,3.76e-04,
2251313,2026-07-09,2026-07,2.32e-06,3.80e-04,2.93e-04,3.48e-04,1.96e-06,0.00e+00,4.45e-06,3.04e-04,1.02e-06,0.00e+00,logistic,logistic,3.80e-04,
2251314,2026-07-09,2026-07,4.40e-06,4.40e-04,4.59e-04,1.01e-04,2.57e-06,0.00e+00,2.74e-06,4.50e-04,6.56e-07,0.00e+00,logistic,logistic,4.59e-04,
2251315,2026-07-09,2026-07,6.91e-07,4.60e-04,4.90e-04,3.01e-05,1.21e-07,0.00e+00,1.11e-06,3.51e-04,4.42e-06,0.00e+00,logistic,logistic,4.90e-04,
2251316,2026-07-09,2026-07,3.11e-06,3.34e-04,3.70e-04,3.62e-05,3.34e-06,0.00e+00,1.34e-06,1.73e-04,4.53e-06,0.00e+00,logistic,logistic,3.70e-04,
2251317,2026-07-09,2026-07,6.85e-07,4.45e-04,2.29e-04,3.27e-04,3.95e-06,0.00e+00,4.01e-06,9.41e-06,3.22e-07,0.00e+00,logistic,logistic,4.45e-04,
2251318,2026-07-09,2026-07,3.56e-06,4.55e-04,2.94e-04,1.61e-04,3.71e-06,0.00e+00,4.79e-06,8.99e-05,4.54e-06,0.00e+00,logistic,logistic,4.55e-04,
2251319,2026-07-09,2026-07,2.00e-06,1.64e-04,3.35e-04,4.98e-04,2.76e-06,0.00e+00,3.18e-06,8.94e-05,4.68e-06,0.00e+00,logistic,logistic,4.98e-04,
2251320,2026-07-10,2026-07,3.78e-06,1.73e-04,3.44e-04,1.70e-04,2.22e-06,0.00e+00,1.08e-06,4.95e-04,4.14e-06,0.00e+00,logistic,logistic,4.95e-04,
2251321,2026-07-11,2026-07,1.23e-06,9.77e-05,4.69e-04,3.06e-04,7.80e-07,0.00e+00,3.03e-06,3.77e-04,2.66e-06,0.00e+00,logistic,logistic,4.69e-04,
2251322,2026-07-10,2026-07,3.84e-06,3.77e-04,6.89e-05,4.30e-04,4.94e-06,0.00e+00,4.60e-06,2.21e-04,4.14e-07,0.00e+00,logistic,logistic,4.30e-04,
2251323,2026-07-10,2026-07,2.14e-06,1.99e-04,2.05e-04,1.42e-04,2.30e-06,0.00e+00,8.58e-07,1.87e-05,1.04e-06,0.00e+00,logistic,logistic,2.05e-04,
2251324,2026-07-10,2026-07,4.46e-07,1.48e-04,1.89e-04,3.37e-04,1.80e-06,0.00e+00,3.99e-06,1.73e-04,1.91e-06,0.00e+00,logistic,logistic,3.37e-04,
2251325,2026-07-10,2026-07,4.50e-06,2.59e-04,2.09e-04,4.99e-05,5.60e-07,0.00e+00,3.83e-06,8.73e-05,8.17e-07,0.00e+00,logistic,logistic,2.59e-04,
2251326,2026-07-10,2026-07,2.55e-06,3.54e-04,1.72e-05,3.37e-04,1.90e-06,0.00e+00,2.90e-06,8.93e-06,4.60e-06,0.00e+00,logistic,logistic,3.54e-04,
2251327,2026-07-10,2026-07,2.23e-06,2.64e-04,2.94e-04,3.01e-05,2.05e-08,0.00e+00,1.09e-06,3.44e-04,8.17e-07,0.00e+00,logistic,logistic,3.44e-04,
2251328,2026-07-10,2026-07,3.76e-06,3.09e-04,9.21e-05,4.78e-04,4.82e-06,0.00e+00,1.24e-06,7.95e-05,9.17e-07,0.00e+00,logistic,logistic,4.78e-04,
