gameId,gameDate,month,pAwayMl,pOver,pAwayRl,projAwayScore,projHomeScore,projTotal,additivity_abs_diff,core_violations,supp_violations
2250837,2026-05-31,2026-05,0.35520,0.47250,0.50730,3.970,5.370,9.340,0.000000,,
2250838,2026-05-31,2026-05,0.41810,0.54220,0.56560,4.500,5.140,9.640,0.000000,,
2250839,2026-06-01,2026-06,0.42890,0.51150,0.58370,4.150,4.630,8.780,0.000000,,
2250840,2026-06-01,2026-06,0.40840,0.61850,0.55120,4.690,5.470,10.170,0.010000,,
2250841,2026-06-01,2026-06,0.41170,0.45280,0.55670,4.450,5.200,9.650,0.000000,,
2250842,2026-06-01,2026-06,0.34340,0.48750,0.50510,3.540,4.980,8.520,0.000000,,
2250843,2026-06-01,2026-06,0.38770,0.47360,0.55610,3.510,4.390,7.900,0.000000,,
2250844,2026-06-01,2026-06,0.43200,0.46740,0.33240,3.720,4.110,7.830,0.000000,,
2250845,2026-06-01,2026-06,0.33060,0.61370,0.47590,4.160,5.960,10.120,0.000000,,
2250846,2026-06-01,2026-06,0.46280,0.38950,0.64700,3.220,3.270,6.490,0.000000,,
2250847,2026-06-02,2026-06,0.39440,0.55320,0.54610,4.190,5.100,9.290,0.000000,,
2250848,2026-06-02,2026-06,0.45700,0.59090,0.60130,4.810,4.970,9.790,0.010000,,
2250849,2026-06-02,2026-06,0.40680,0.44040,0.56780,3.860,4.560,8.420,0.000000,,
2250850,2026-06-02,2026-06,0.48740,0.51860,0.40470,5.070,4.850,9.920,0.000000,,
2250851,2026-06-02,2026-06,0.35500,0.49890,0.52110,3.470,4.730,8.200,0.000000,,
2250852,2026-06-02,2026-06,0.40630,0.45800,0.55880,4.200,4.960,9.160,0.000000,,
2250853,2026-06-02,2026-06,0.41030,0.51390,0.31900,3.840,4.500,8.350,0.010000,,
2250854,2026-06-02,2026-06,0.49240,0.48750,0.39540,4.380,4.120,8.510,0.010000,,
2250855,2026-06-02,2026-06,0.39560,0.48930,0.56950,3.370,4.120,7.480,0.010000,,
2250856,2026-06-02,2026-06,0.45890,0.51030,0.35460,3.800,3.920,7.720,0.000000,,
2250857,2026-06-02,2026-06,0.44490,0.58660,0.59530,4.460,4.760,9.220,0.000000,,
2250858,2026-06-02,2026-06,0.43050,0.48180,0.34780,4.490,4.970,9.450,0.010000,,
2250859,2026-06-02,2026-06,0.52930,0.54210,0.66830,5.170,4.450,9.630,0.010000,,
2250860,2026-06-02,2026-06,0.48150,0.35530,0.65980,3.410,3.290,6.700,0.000000,,
2250861,2026-06-03,2026-06,0.42430,0.51890,0.33650,4.170,4.700,8.870,0.000000,,
2250862,2026-06-03,2026-06,0.47840,0.37440,0.64310,3.890,3.800,7.690,0.000000,,
2250863,2026-06-03,2026-06,0.35360,0.49700,0.50240,4.100,5.550,9.660,0.010000,,
2250864,2026-06-03,2026-06,0.42900,0.49730,0.59840,3.570,4.000,7.570,0.000000,,
2250865,2026-06-03,2026-06,0.36470,0.50430,0.52430,3.750,4.960,8.710,0.000000,,
2250866,2026-06-03,2026-06,0.33290,0.41980,0.49820,3.340,4.860,8.200,0.000000,,
2250867,2026-06-03,2026-06,0.34030,0.45730,0.51270,3.180,4.550,7.720,0.010000,,
2250868,2026-06-03,2026-06,0.42740,0.39380,0.59890,3.520,3.950,7.480,0.010000,,
2250869,2026-06-03,2026-06,0.45520,0.53560,0.60620,4.450,4.630,9.070,0.010000,,
2250870,2026-06-03,2026-06,0.43020,0.51640,0.58530,4.190,4.650,8.850,0.010000,,
2250871,2026-06-03,2026-06,0.47530,0.45000,0.37460,4.070,4.010,8.080,0.000000,,
2250872,2026-06-03,2026-06,0.43470,0.50240,0.58540,4.360,4.780,9.150,0.010000,,
2250873,2026-06-03,2026-06,0.44770,0.44620,0.34500,3.700,3.920,7.610,0.010000,,
2250874,2026-06-03,2026-06,0.35650,0.54030,0.50610,4.110,5.520,9.620,0.010000,,
2250875,2026-06-04,2026-06,0.33010,0.49170,0.48630,3.680,5.350,9.030,0.000000,,
2250876,2026-06-04,2026-06,0.42590,0.47850,0.55780,5.120,5.780,10.900,0.000000,,
2250877,2026-06-04,2026-06,0.36950,0.47080,0.52200,4.050,5.270,9.320,0.000000,,
2250878,2026-06-04,2026-06,0.34610,0.39330,0.50930,3.500,4.900,8.400,0.000000,,
2250879,2026-06-04,2026-06,0.36880,0.47850,0.53710,3.440,4.520,7.970,0.010000,,
2250880,2026-06-04,2026-06,0.44120,0.49870,0.36000,4.660,5.010,9.670,0.000000,,
2250881,2026-06-04,2026-06,0.48430,0.32160,0.63700,4.290,4.160,8.450,0.000000,,
2250882,2026-06-04,2026-06,0.39130,0.45110,0.30480,3.830,4.710,8.550,0.010000,,
2250883,2026-06-05,2026-06,0.41190,0.40150,0.55350,4.550,5.330,9.880,0.000000,,
2250884,2026-06-05,2026-06,0.49840,0.45060,0.38940,3.980,3.690,7.670,0.000000,,
2250885,2026-06-05,2026-06,0.41560,0.50020,0.56900,4.240,4.870,9.110,0.000000,,
2250886,2026-06-05,2026-06,0.46420,0.53870,0.61380,4.520,4.590,9.110,0.000000,,
2250887,2026-06-05,2026-06,0.39630,0.46250,0.55430,3.920,4.750,8.670,0.000000,,
2250888,2026-06-05,2026-06,0.51890,0.48710,0.42060,4.530,3.970,8.500,0.000000,,
2250889,2026-06-05,2026-06,0.36990,0.43250,0.53300,3.610,4.730,8.330,0.010000,,
2250890,2026-06-05,2026-06,0.42220,0.37950,0.32850,3.860,4.380,8.240,0.000000,,
2250891,2026-06-05,2026-06,0.37930,0.48590,0.52950,4.190,5.320,9.510,0.000000,,
2250892,2026-06-05,2026-06,0.46990,0.43950,0.36250,3.770,3.770,7.540,0.000000,,
2250893,2026-06-05,2026-06,0.44320,0.47550,0.59780,4.260,4.570,8.830,0.000000,,
2250894,2026-06-05,2026-06,0.42460,0.48760,0.35660,5.900,6.720,12.620,0.000000,,
2250895,2026-06-05,2026-06,0.41540,0.48480,0.58870,3.440,4.000,7.440,0.000000,,
2250896,2026-06-05,2026-06,0.43920,0.45170,0.59630,4.100,4.450,8.550,0.000000,,
2250897,2026-06-06,2026-06,0.47660,0.28380,0.36370,3.610,3.550,7.160,0.000000,,
2250898,2026-06-06,2026-06,0.33340,0.51360,0.48610,3.820,5.480,9.300,0.000000,,
2250899,2026-06-06,2026-06,0.45980,0.46340,0.60860,4.550,4.670,9.220,0.000000,,
2250900,2026-06-06,2026-06,0.35580,0.49370,0.52210,3.440,4.690,8.130,0.000000,,
2250901,2026-06-06,2026-06,0.37630,0.40500,0.28670,3.510,4.520,8.030,0.000000,,
2250902,2026-06-06,2026-06,0.47790,0.41290,0.61890,4.820,4.760,9.580,0.000000,,
2250903,2026-06-06,2026-06,0.42720,0.39380,0.58090,4.210,4.720,8.930,0.000000,,
2250904,2026-06-06,2026-06,0.44760,0.47460,0.35190,4.050,4.300,8.350,0.000000,,
2250905,2026-06-06,2026-06,0.47980,0.40620,0.36690,3.650,3.560,7.210,0.000000,,
2250906,2026-06-06,2026-06,0.43250,0.46550,0.59930,3.710,4.110,7.820,0.000000,,
2250908,2026-06-06,2026-06,0.62000,0.44050,0.54910,6.550,4.380,10.940,0.010000,,
2250909,2026-06-06,2026-06,0.31730,0.50250,0.47070,3.660,5.510,9.170,0.000000,,
2250910,2026-06-06,2026-06,0.50480,0.51920,0.40590,4.400,4.010,8.410,0.000000,,
2250911,2026-06-07,2026-06,0.43720,0.40160,0.60140,3.810,4.170,7.980,0.000000,,
2250912,2026-06-07,2026-06,0.45990,0.47550,0.60700,4.630,4.750,9.380,0.000000,,
2250913,2026-06-07,2026-06,0.37320,0.45440,0.53890,3.540,4.590,8.130,0.000000,,
2250914,2026-06-07,2026-06,0.41530,0.51030,0.57140,4.080,4.700,8.770,0.010000,,
2250915,2026-06-07,2026-06,0.45120,0.50210,0.60180,4.450,4.680,9.130,0.000000,,
2250916,2026-06-07,2026-06,0.43700,0.56030,0.34830,4.250,4.640,8.900,0.010000,,
2250917,2026-06-07,2026-06,0.49400,0.43010,0.40010,4.550,4.270,8.820,0.000000,,
2250918,2026-06-07,2026-06,0.48450,0.47950,0.39220,4.520,4.350,8.870,0.000000,,
2250919,2026-06-07,2026-06,0.40630,0.33110,0.56930,3.740,4.450,8.190,0.000000,,
2250920,2026-06-07,2026-06,0.38330,0.53440,0.55140,3.520,4.450,7.980,0.010000,,
2250921,2026-06-07,2026-06,0.55850,0.46990,0.49490,6.640,5.250,11.890,0.000000,,
2250922,2026-06-07,2026-06,0.41180,0.45180,0.57100,3.950,4.600,8.550,0.000000,,
2250923,2026-06-07,2026-06,0.47440,0.44370,0.36850,3.820,3.770,7.590,0.000000,,
2250924,2026-06-07,2026-06,0.49270,0.49290,0.64030,4.650,4.380,9.030,0.000000,,
2250925,2026-06-08,2026-06,0.53000,0.41710,0.43900,4.970,4.240,9.210,0.000000,,
2250926,2026-06-08,2026-06,0.51680,0.50970,0.42040,4.650,4.110,8.760,0.000000,,
2250927,2026-06-08,2026-06,0.42760,0.47670,0.59390,3.740,4.200,7.940,0.000000,,
2250928,2026-06-08,2026-06,0.53400,0.50580,0.43120,4.490,3.780,8.270,0.000000,,
2250929,2026-06-08,2026-06,0.60050,0.42760,0.51020,5.490,3.870,9.360,0.000000,,
2250930,2026-06-08,2026-06,0.43030,0.43700,0.60130,3.560,3.960,7.520,0.000000,,
2250931,2026-06-08,2026-06,0.39930,0.44870,0.56470,3.650,4.410,8.070,0.010000,,
2250932,2026-06-08,2026-06,0.49910,0.38090,0.42170,5.260,4.830,10.100,0.010000,,
2250933,2026-06-09,2026-06,0.49810,0.50920,0.40780,4.780,4.440,9.220,0.000000,,
2250934,2026-06-09,2026-06,0.39880,0.49210,0.55310,4.090,4.930,9.010,0.010000,,
2250935,2026-06-09,2026-06,0.49990,0.47290,0.39430,4.110,3.790,7.900,0.000000,,
2250936,2026-06-09,2026-06,0.36370,0.37440,0.53590,3.290,4.410,7.690,0.010000,,
2250937,2026-06-09,2026-06,0.52090,0.39450,0.41400,4.230,3.690,7.920,0.000000,,
2250938,2026-06-09,2026-06,0.49240,0.51980,0.38630,4.030,3.790,7.810,0.010000,,
2250939,2026-06-09,2026-06,0.45640,0.52340,0.60930,4.380,4.540,8.920,0.000000,,
2250940,2026-06-09,2026-06,0.40540,0.34320,0.31340,3.800,4.540,8.340,0.000000,,
2250941,2026-06-09,2026-06,0.41640,0.39270,0.32520,3.900,4.490,8.390,0.000000,,
2250942,2026-06-09,2026-06,0.42790,0.40470,0.35400,5.540,6.280,11.820,0.000000,,
2250943,2026-06-09,2026-06,0.45490,0.42080,0.35760,4.020,4.180,8.200,0.000000,,
2250944,2026-06-09,2026-06,0.54280,0.46150,0.43360,4.280,3.510,7.790,0.000000,,
2250945,2026-06-09,2026-06,0.49310,0.43400,0.39480,4.310,4.050,8.360,0.000000,,
2250946,2026-06-09,2026-06,0.39930,0.26920,0.31740,4.800,5.940,10.750,0.010000,,
2250947,2026-06-10,2026-06,0.38030,0.49790,0.54610,3.600,4.580,8.180,0.000000,,
2250948,2026-06-10,2026-06,0.44890,0.44460,0.34490,3.690,3.910,7.600,0.000000,,
2250949,2026-06-10,2026-06,0.49930,0.44800,0.40170,4.420,4.090,8.510,0.000000,,
2250950,2026-06-10,2026-06,0.33420,0.44990,0.49530,3.500,5.040,8.540,0.000000,,
2250951,2026-06-10,2026-06,0.41680,0.48550,0.33600,4.420,5.070,9.500,0.010000,,
2250952,2026-06-10,2026-06,0.56940,0.44450,0.46800,4.800,3.680,8.470,0.010000,,
2250953,2026-06-10,2026-06,0.41510,0.34720,0.57420,3.880,4.510,8.380,0.010000,,
2250954,2026-06-10,2026-06,0.54570,0.52480,0.46100,5.480,4.520,9.990,0.010000,,
2250955,2026-06-10,2026-06,0.39230,0.46150,0.55060,3.890,4.770,8.660,0.000000,,
2250956,2026-06-10,2026-06,0.47520,0.34590,0.37930,4.390,4.360,8.750,0.000000,,
2250957,2026-06-10,2026-06,0.48540,0.50120,0.37780,3.890,3.720,7.610,0.000000,,
2250958,2026-06-10,2026-06,0.53550,0.49360,0.47880,6.920,5.790,12.720,0.010000,,
2250959,2026-06-10,2026-06,0.42530,0.27100,0.34600,5.540,6.460,11.990,0.010000,,
2250960,2026-06-10,2026-06,0.42790,0.35570,0.59230,3.760,4.210,7.970,0.000000,,
2250961,2026-06-11,2026-06,0.42720,0.43860,0.58190,4.210,4.710,8.920,0.000000,,
2250962,2026-06-11,2026-06,0.43820,0.31430,0.60120,3.820,4.180,7.990,0.010000,,
2250963,2026-06-11,2026-06,0.42900,0.30680,0.33550,4.080,4.600,8.680,0.000000,,
2250964,2026-06-11,2026-06,0.34900,0.51930,0.28580,5.080,6.980,12.060,0.000000,,
2250965,2026-06-11,2026-06,0.53160,0.38520,0.43660,4.780,4.050,8.840,0.010000,,
2250966,2026-06-11,2026-06,0.49510,0.49090,0.40270,4.650,4.360,9.010,0.000000,,
2250968,2026-06-12,2026-06,0.39510,0.49320,0.55100,4.080,4.950,9.030,0.000000,,
2250969,2026-06-12,2026-06,0.55820,0.40320,0.46450,5.060,3.990,9.050,0.000000,,
2250970,2026-06-12,2026-06,0.39650,0.46280,0.54160,4.420,5.370,9.790,0.000000,,
2250971,2026-06-12,2026-06,0.40450,0.45660,0.56300,3.930,4.670,8.610,0.010000,,
2250972,2026-06-12,2026-06,0.41100,0.44730,0.57120,3.920,4.580,8.490,0.010000,,
2250973,2026-06-12,2026-06,0.44860,0.55320,0.59800,4.520,4.780,9.300,0.000000,,
2250974,2026-06-12,2026-06,0.43260,0.47260,0.59220,3.960,4.370,8.330,0.000000,,
2250975,2026-06-12,2026-06,0.49490,0.39360,0.39610,4.340,4.060,8.400,0.000000,,
2250976,2026-06-12,2026-06,0.39850,0.37490,0.58250,3.100,3.780,6.880,0.000000,,
2250977,2026-06-12,2026-06,0.47050,0.43020,0.38300,4.680,4.700,9.380,0.000000,,
2250978,2026-06-12,2026-06,0.34540,0.45220,0.50080,3.810,5.290,9.090,0.010000,,
2250979,2026-06-12,2026-06,0.45600,0.35890,0.35660,3.920,4.070,8.000,0.010000,,
2250980,2026-06-12,2026-06,0.41510,0.23540,0.54040,4.840,5.760,10.600,0.000000,,
2250981,2026-06-12,2026-06,0.44350,0.42030,0.60400,3.950,4.240,8.200,0.010000,,
2250982,2026-06-13,2026-06,0.42990,0.44740,0.34780,4.540,5.050,9.590,0.000000,,
2250983,2026-06-13,2026-06,0.48840,0.48180,0.38490,4.100,3.900,7.990,0.010000,,
2250984,2026-06-13,2026-06,0.44260,0.43780,0.58340,4.760,5.140,9.900,0.000000,,
2250985,2026-06-13,2026-06,0.45890,0.53770,0.38160,5.020,5.150,10.180,0.010000,,
2250986,2026-06-13,2026-06,0.50670,0.37770,0.41230,4.590,4.150,8.740,0.000000,,
2250987,2026-06-13,2026-06,0.54280,0.47670,0.43510,4.360,3.580,7.940,0.000000,,
2250988,2026-06-13,2026-06,0.44800,0.49620,0.61010,3.960,4.190,8.150,0.000000,,
2250989,2026-06-13,2026-06,0.48150,0.48080,0.38940,4.510,4.370,8.880,0.000000,,
2250990,2026-06-13,2026-06,0.52120,0.38440,0.41270,4.170,3.630,7.800,0.000000,,
2250991,2026-06-13,2026-06,0.32580,0.42070,0.47760,3.750,5.520,9.270,0.000000,,
2250992,2026-06-13,2026-06,0.37320,0.47500,0.52990,3.850,4.980,8.830,0.000000,,
2250993,2026-06-13,2026-06,0.49310,0.49940,0.61420,8.010,7.350,15.360,0.000000,,
2250994,2026-06-13,2026-06,0.49320,0.36980,0.37960,3.730,3.500,7.220,0.010000,,
2250995,2026-06-13,2026-06,0.43620,0.47080,0.34650,4.190,4.570,8.760,0.000000,,
2250996,2026-06-14,2026-06,0.44160,0.56720,0.60210,4.020,4.330,8.340,0.010000,,
2250997,2026-06-14,2026-06,0.45460,0.37620,0.59660,4.650,4.890,9.550,0.010000,,
2250998,2026-06-14,2026-06,0.49980,0.34150,0.40400,4.710,4.410,9.120,0.000000,,
2250999,2026-06-14,2026-06,0.48710,0.49950,0.39610,4.660,4.450,9.110,0.000000,,
2251001,2026-06-14,2026-06,0.50790,0.50080,0.65300,4.790,4.340,9.120,0.010000,,
2251002,2026-06-14,2026-06,0.45060,0.40820,0.61360,3.920,4.130,8.050,0.000000,,
2251003,2026-06-14,2026-06,0.45880,0.42490,0.37110,4.580,4.740,9.320,0.000000,,
2251004,2026-06-14,2026-06,0.40610,0.28350,0.30640,3.480,4.160,7.640,0.000000,,
2251005,2026-06-14,2026-06,0.49070,0.54440,0.38220,3.850,3.620,7.470,0.000000,,
2251006,2026-06-14,2026-06,0.47340,0.30240,0.58970,5.760,5.900,11.660,0.000000,,
2251007,2026-06-14,2026-06,0.34100,0.49540,0.50140,3.570,5.040,8.600,0.010000,,
2251008,2026-06-14,2026-06,0.52040,0.49870,0.43270,5.140,4.530,9.670,0.000000,,
2251009,2026-06-14,2026-06,0.44920,0.36970,0.35600,4.200,4.450,8.650,0.000000,,
2251010,2026-06-15,2026-06,0.30830,0.53460,0.46360,3.570,5.510,9.090,0.010000,,
2251011,2026-06-15,2026-06,0.41980,0.50910,0.55890,4.860,5.530,10.390,0.000000,,
2251012,2026-06-15,2026-06,0.40970,0.40320,0.57500,3.680,4.320,8.000,0.000000,,
2251013,2026-06-15,2026-06,0.42080,0.39830,0.58760,3.710,4.230,7.940,0.000000,,
2251014,2026-06-15,2026-06,0.35170,0.49570,0.49340,4.320,5.890,10.210,0.000000,,
2251015,2026-06-15,2026-06,0.48170,0.34970,0.64860,3.770,3.650,7.420,0.000000,,
2251016,2026-06-15,2026-06,0.42610,0.42270,0.58290,4.120,4.620,8.740,0.000000,,
2251017,2026-06-15,2026-06,0.39060,0.52220,0.52440,4.950,6.080,11.030,0.000000,,
2251018,2026-06-15,2026-06,0.41990,0.37820,0.57540,4.080,4.670,8.750,0.000000,,
2251019,2026-06-16,2026-06,0.44750,0.47440,0.60240,4.280,4.530,8.810,0.000000,,
2251020,2026-06-16,2026-06,0.42970,0.54230,0.57640,4.570,5.070,9.640,0.000000,,
2251021,2026-06-16,2026-06,0.42810,0.44270,0.32580,3.570,4.000,7.570,0.000000,,
2251022,2026-06-16,2026-06,0.40720,0.46220,0.57100,3.770,4.450,8.220,0.000000,,
2251023,2026-06-16,2026-06,0.41800,0.51380,0.34530,5.090,5.840,10.930,0.000000,,
2251024,2026-06-16,2026-06,0.38470,0.51580,0.53080,4.400,5.490,9.890,0.000000,,
2251025,2026-06-16,2026-06,0.45720,0.54650,0.60570,4.520,4.690,9.210,0.000000,,
2251026,2026-06-16,2026-06,0.44520,0.44710,0.34670,3.890,4.160,8.050,0.000000,,
2251027,2026-06-16,2026-06,0.53290,0.40790,0.67500,5.160,4.360,9.530,0.010000,,
2251028,2026-06-16,2026-06,0.43080,0.39460,0.59630,3.750,4.170,7.910,0.010000,,
2251029,2026-06-16,2026-06,0.36220,0.40260,0.52990,3.420,4.580,8.000,0.000000,,
2251030,2026-06-16,2026-06,0.44330,0.48820,0.56830,5.570,6.030,11.600,0.000000,,
2251031,2026-06-16,2026-06,0.43140,0.39610,0.60770,3.360,3.730,7.090,0.000000,,
2251032,2026-06-16,2026-06,0.44340,0.42220,0.60970,3.750,4.030,7.780,0.000000,,
2251033,2026-06-17,2026-06,0.48340,0.44300,0.39140,4.570,4.410,8.970,0.010000,,
2251034,2026-06-17,2026-06,0.38350,0.51530,0.51300,5.060,6.350,11.420,0.010000,,
2251035,2026-06-17,2026-06,0.46190,0.47110,0.60310,4.890,5.010,9.900,0.000000,,
2251036,2026-06-17,2026-06,0.49010,0.38970,0.38520,4.040,3.830,7.860,0.010000,,
2251037,2026-06-17,2026-06,0.51530,0.31930,0.66970,4.480,3.950,8.430,0.000000,,
2251038,2026-06-17,2026-06,0.35860,0.52080,0.52960,3.330,4.510,7.840,0.000000,,
2251039,2026-06-17,2026-06,0.49250,0.31140,0.64720,4.280,4.060,8.340,0.000000,,
2251040,2026-06-17,2026-06,0.35980,0.45520,0.52070,3.670,4.930,8.590,0.010000,,
2251041,2026-06-17,2026-06,0.41200,0.46200,0.56450,4.260,4.950,9.210,0.000000,,
2251042,2026-06-17,2026-06,0.49040,0.52680,0.64460,4.370,4.140,8.500,0.010000,,
2251043,2026-06-17,2026-06,0.42870,0.33860,0.58300,4.080,4.580,8.670,0.010000,,
2251044,2026-06-17,2026-06,0.52610,0.54340,0.45400,6.080,5.260,11.340,0.000000,,
2251045,2026-06-17,2026-06,0.42300,0.49270,0.58700,3.810,4.310,8.120,0.000000,,
2251046,2026-06-18,2026-06,0.45210,0.32720,0.61190,3.970,4.180,8.160,0.010000,,
2251047,2026-06-18,2026-06,0.46220,0.47630,0.62500,3.920,4.010,7.940,0.010000,,
2251048,2026-06-18,2026-06,0.51370,0.44770,0.40340,4.040,3.590,7.630,0.000000,,
2251049,2026-06-18,2026-06,0.41840,0.41300,0.59210,3.380,3.900,7.280,0.000000,,
2251050,2026-06-18,2026-06,0.46170,0.44410,0.60150,4.920,5.060,9.980,0.000000,,
2251051,2026-06-18,2026-06,0.45960,0.35500,0.61510,4.170,4.300,8.470,0.000000,,
2251053,2026-06-18,2026-06,0.37980,0.44380,0.29860,3.970,5.010,8.980,0.000000,,
2251054,2026-06-18,2026-06,0.30690,0.58430,0.43250,4.760,7.240,12.000,0.000000,,
2251055,2026-06-19,2026-06,0.41920,0.52160,0.32100,3.650,4.190,7.840,0.000000,,
2251056,2026-06-19,2026-06,0.34630,0.43330,0.51580,3.290,4.620,7.910,0.000000,,
2251057,2026-06-19,2026-06,0.33890,0.42900,0.49710,3.650,5.170,8.820,0.000000,,
2251058,2026-06-19,2026-06,0.44410,0.45930,0.60100,4.170,4.450,8.620,0.000000,,
2251059,2026-06-19,2026-06,0.35610,0.39780,0.26410,3.180,4.350,7.520,0.010000,,
2251060,2026-06-19,2026-06,0.49150,0.40050,0.37720,3.680,3.460,7.140,0.000000,,
2251061,2026-06-19,2026-06,0.38370,0.51930,0.55440,3.450,4.360,7.810,0.000000,,
2251062,2026-06-19,2026-06,0.45850,0.48560,0.61040,4.410,4.530,8.940,0.000000,,
2251063,2026-06-19,2026-06,0.43700,0.43600,0.34860,4.260,4.630,8.890,0.000000,,
2251064,2026-06-19,2026-06,0.49380,0.51170,0.42340,6.400,6.130,12.530,0.000000,,
2251065,2026-06-19,2026-06,0.49990,0.54830,0.63030,5.930,5.480,11.410,0.000000,,
2251066,2026-06-19,2026-06,0.36580,0.49140,0.51550,4.140,5.430,9.570,0.000000,,
2251067,2026-06-19,2026-06,0.36700,0.44260,0.26020,2.780,3.710,6.480,0.010000,,
2251068,2026-06-20,2026-06,0.40580,0.33890,0.57470,3.550,4.230,7.770,0.010000,,
2251069,2026-06-20,2026-06,0.41910,0.41080,0.56950,4.260,4.890,9.150,0.000000,,
2251070,2026-06-20,2026-06,0.43500,0.51300,0.57960,4.710,5.140,9.850,0.000000,,
2251071,2026-06-20,2026-06,0.42160,0.43040,0.59420,3.480,3.980,7.460,0.000000,,
2251072,2026-06-20,2026-06,0.43140,0.50570,0.58800,4.140,4.570,8.710,0.000000,,
2251073,2026-06-20,2026-06,0.41050,0.46190,0.57270,3.780,4.430,8.210,0.000000,,
2251074,2026-06-20,2026-06,0.42740,0.51620,0.59550,3.660,4.110,7.770,0.000000,,
2251075,2026-06-20,2026-06,0.36830,0.47920,0.52560,3.840,5.020,8.860,0.000000,,
2251076,2026-06-20,2026-06,0.37280,0.55920,0.52920,3.880,5.010,8.890,0.000000,,
2251077,2026-06-20,2026-06,0.49870,0.50600,0.42190,5.810,5.480,11.290,0.000000,,
2251078,2026-06-20,2026-06,0.42070,0.48120,0.55810,4.890,5.580,10.470,0.000000,,
2251079,2026-06-20,2026-06,0.33170,0.47260,0.49540,3.390,4.940,8.330,0.000000,,
2251080,2026-06-20,2026-06,0.39990,0.46150,0.57840,3.250,3.940,7.190,0.000000,,
2251081,2026-06-21,2026-06,0.52510,0.47250,0.43430,5.000,4.330,9.340,0.010000,,
2251082,2026-06-21,2026-06,0.41680,0.45480,0.33240,4.250,4.880,9.140,0.010000,,
2251083,2026-06-21,2026-06,0.41530,0.44760,0.57490,3.950,4.560,8.500,0.010000,,
2251084,2026-06-21,2026-06,0.38180,0.39090,0.29040,3.470,4.400,7.870,0.000000,,
2251085,2026-06-21,2026-06,0.57280,0.47960,0.47460,5.030,3.840,8.880,0.010000,,
2251086,2026-06-21,2026-06,0.44040,0.51670,0.59090,4.470,4.830,9.310,0.010000,,
2251087,2026-06-21,2026-06,0.43950,0.34770,0.34000,3.780,4.100,7.870,0.010000,,
2251089,2026-06-21,2026-06,0.44530,0.41950,0.61190,3.750,4.000,7.750,0.000000,,
2251090,2026-06-21,2026-06,0.44610,0.59650,0.38510,6.710,7.210,13.910,0.010000,,
2251091,2026-06-21,2026-06,0.55160,0.55520,0.68160,5.740,4.670,10.410,0.000000,,
2251092,2026-06-21,2026-06,0.44630,0.43220,0.60000,4.290,4.560,8.840,0.010000,,
2251093,2026-06-21,2026-06,0.42610,0.46880,0.61050,3.160,3.560,6.730,0.010000,,
2251094,2026-06-21,2026-06,0.30760,0.55640,0.45980,3.680,5.680,9.360,0.000000,,
2251095,2026-06-22,2026-06,0.36620,0.47280,0.53570,3.400,4.500,7.900,0.000000,,
2251096,2026-06-22,2026-06,0.44100,0.43580,0.60000,4.020,4.340,8.360,0.000000,,
2251097,2026-06-22,2026-06,0.48760,0.39660,0.38360,4.060,3.870,7.930,0.000000,,
2251098,2026-06-22,2026-06,0.46330,0.42240,0.61020,4.590,4.690,9.280,0.000000,,
2251099,2026-06-22,2026-06,0.48530,0.51720,0.64710,3.970,3.820,7.790,0.000000,,
2251100,2026-06-24,2026-06,0.43040,0.37900,0.33550,3.900,4.330,8.230,0.000000,,
2251101,2026-06-22,2026-06,0.54520,0.40730,0.45200,5.010,4.090,9.100,0.000000,,
2251102,2026-06-22,2026-06,0.47480,0.41050,0.38700,4.800,4.760,9.560,0.000000,,
2251103,2026-06-22,2026-06,0.48810,0.49470,0.38620,4.170,3.970,8.140,0.000000,,
2251104,2026-06-22,2026-06,0.46100,0.37810,0.38100,5.390,5.610,11.000,0.000000,,
2251105,2026-06-22,2026-06,0.46300,0.46410,0.37530,4.570,4.660,9.230,0.000000,,
2251106,2026-06-22,2026-06,0.42450,0.53130,0.33430,4.020,4.530,8.550,0.000000,,
2251107,2026-06-23,2026-06,0.45130,0.52020,0.37050,4.850,5.090,9.940,0.000000,,
2251108,2026-06-23,2026-06,0.36660,0.58560,0.51940,3.990,5.230,9.220,0.000000,,
2251109,2026-06-23,2026-06,0.40630,0.46460,0.56310,3.990,4.710,8.700,0.000000,,
2251110,2026-06-23,2026-06,0.41370,0.40030,0.31360,3.490,4.060,7.550,0.000000,,
2251111,2026-06-23,2026-06,0.43810,0.58590,0.36140,4.900,5.300,10.210,0.010000,,
2251112,2026-06-23,2026-06,0.45040,0.38850,0.60930,4.060,4.280,8.340,0.000000,,
2251113,2026-06-23,2026-06,0.49410,0.63590,0.41910,5.640,5.320,10.950,0.010000,,
2251114,2026-06-23,2026-06,0.44580,0.48390,0.36240,4.600,4.880,9.480,0.000000,,
2251115,2026-06-23,2026-06,0.50250,0.40390,0.40410,4.440,4.080,8.520,0.000000,,
2251116,2026-06-23,2026-06,0.48420,0.52560,0.38060,4.020,3.860,7.880,0.000000,,
2251117,2026-06-23,2026-06,0.44850,0.50570,0.37510,5.470,5.830,11.290,0.010000,,
2251118,2026-06-23,2026-06,0.59690,0.54260,0.51310,5.960,4.290,10.250,0.000000,,
2251119,2026-06-23,2026-06,0.39540,0.39520,0.30190,3.560,4.350,7.920,0.010000,,
