gameId,gameDate,matchup,mlbGamePk,actualAway,actualHome,schedScore,linescoreScore,bookTotal,awayRunLine,modelAwayWinPct,modelOverRate,modelAwayScore,modelHomeScore,stored_fgMlResult,derived_fgMlResult,fgMl_status,stored_fgMlCorrect,derived_fgMlCorrect,stored_fgRlResult,derived_fgRlResult,fgRl_status,stored_fgRlCorrect,derived_fgRlCorrect,stored_fgTotalResult,derived_fgTotalResult,fgTotal_status,stored_fgTotalCorrect,derived_fgTotalCorrect,stored_brierFgMl,derived_brierFgMl_away,derived_brierFgMl_home,brierFgMl_status,stored_brierFgTotal,derived_brierFgTotal,brierFgTotal_status
2250077,2026-04-01,ATH@ATL 2026-04-01,824940,1,5,1-5,1-5,7.5,1.5,41.81,50.15,3.66,4.56,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.174808,0.174808,0.174808,match-away-base,0.251502,0.251502,match
2250078,2026-04-01,TEX@BAL 2026-04-01,824860,3,8,3-8,3-8,8.5,-1.5,46.39,35.98,3.58,3.95,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.215203,0.215203,0.215203,match-away-base,0.409856,0.409856,match
2250079,2026-04-01,PIT@CIN 2026-04-01,824536,8,3,8-3,8-3,7.5,-1.5,48.99,45.89,3.82,3.93,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.260202,0.260202,0.260202,match-away-base,0.292789,0.292789,match
2250080,2026-04-01,WSH@PHI 2026-04-01,823483,5,6,5-6,5-6,8,1.5,32.85,58.75,3.78,5.99,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.107912,0.107912,0.107912,match-away-base,0.170156,0.170156,match
2250081,2026-04-01,COL@TOR 2026-04-01,822835,2,1,2-1,2-1,7.5,1.5,39.75,53.27,3.7,4.88,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.363006,0.363006,0.363006,match-away-base,0.283769,0.283769,match
2250082,2026-04-01,CWS@MIA 2026-04-01,823889,0,10,0-10,0-10,7.5,1.5,44.88,50.42,3.84,4.41,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.201421,0.201421,0.201421,match-away-base,0.245818,0.245818,match
2250083,2026-04-01,NYM@STL 2026-04-01,823078,1,2,1-2,1-2,7.5,-1.5,52.07,54.27,4.46,4.22,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.271128,0.271128,0.271128,match-away-base,0.294523,0.294523,match
2250084,2026-04-01,TB@MIL 2026-04-01,823806,2,8,2-8,2-8,7,1.5,46.73,64.83,4.49,4.88,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.218369,0.218369,0.218369,match-away-base,0.123693,0.123693,match
2250085,2026-04-01,BOS@HOU 2026-04-01,824211,4,6,4-6,4-6,7,-1.5,49.12,56.75,4.12,4.22,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.241277,0.241277,0.241277,match-away-base,0.187056,0.187056,match
2250086,2026-04-01,LAA@CHC 2026-04-01,824698,2,6,2-6,2-6,6,1.5,40.92,67.7,3.78,4.78,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.167445,0.167445,0.167445,match-away-base,0.104329,0.104329,match
2250087,2026-04-01,SF@SD 2026-04-01,823321,1,7,1-7,1-7,8,1.5,42.79,42.38,3.51,4.29,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,PUSH,PUSH,match,,,0.183098,0.183098,0.183098,match-away-base,,,both-null
2250088,2026-04-01,NYY@SEA 2026-04-01,823157,5,3,5-3,5-3,7,-1.5,50.34,55.68,4.13,4.1,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.246612,0.246612,0.246612,match-away-base,0.196426,0.196426,match
2250089,2026-04-01,MIN@KC 2026-04-01,824136,9,13,9-13,9-13,8,-1.5,45.04,42.5,3.65,4.16,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.20286,0.20286,0.20286,match-away-base,0.330625,0.330625,match
2250090,2026-04-01,CLE@LAD 2026-04-01,823970,4,1,4-1,4-1,8,1.5,37.54,39.52,3.1,4.4,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.390125,0.390125,0.390125,match-away-base,0.156183,0.156183,match
2252360,2026-04-01,DET@ARI 2026-04-01,825106,0,1,0-1,0-1,7.5,-1.5,51.33,60.1,4.79,4.62,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.263477,0.263477,0.263477,match-away-base,0.361201,0.361201,match
2250091,2026-04-02,MIN@KC 2026-04-02,824133,5,1,5-1,5-1,9.5,1.5,45.12,30.39,3.67,4.2,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.301181,0.301181,0.301181,match-away-base,0.092355,0.092355,match
2250093,2026-04-02,NYM@SF 2026-04-02,823242,2,7,2-7,2-7,8,-1.5,46.04,44.46,3.8,4.23,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.211968,0.211968,0.211968,match-away-base,0.308469,0.308469,match
2252367,2026-04-02,ATL@ARI 2026-04-02,825105,17,2,17-2,17-2,9,-1.5,43.5,51.45,4.52,5.35,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.319225,0.319225,0.319225,match-away-base,0.23571,0.23571,match
2250092,2026-04-03,TOR@CWS 2026-04-03,824621,4,5,,4-5,,,,,,,,,both-null,,,,,both-null,,,,,both-null,,,,,,both-null,,,both-null
2250094,2026-04-03,LAD@WSH 2026-04-03,822758,13,6,13-6,13-6,9.5,-1.5,60.77,40.15,5.16,3.87,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.153899,0.153899,0.153899,match-away-base,0.358202,0.358202,match
2250095,2026-04-03,STL@DET 2026-04-03,824299,0,4,0-4,0-4,8,1.5,45.49,53.27,4.25,4.79,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.206934,0.206934,0.206934,match-away-base,0.283769,0.283769,match
2250096,2026-04-03,MIA@NYY 2026-04-03,823568,2,8,2-8,2-8,8,1.5,48.28,52.81,4.39,4.59,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.233096,0.233096,0.233096,match-away-base,0.22269,0.22269,match
2250097,2026-04-03,SD@BOS 2026-04-03,824786,2,5,2-5,2-5,8.5,0,47.75,53.16,4.61,4.88,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.228006,0.228006,0.228006,match-away-base,0.282599,0.282599,match
2250098,2026-04-03,CIN@TEX 2026-04-03,822919,5,3,5-3,5-3,8,1.5,47.43,37.63,3.52,3.78,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.27636,0.27636,0.27636,match-away-base,,,both-null
2250099,2026-04-03,CHC@CLE 2026-04-03,824458,1,4,1-4,1-4,7.5,-1.5,50.3,43.63,3.77,3.75,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.253009,0.253009,0.253009,match-away-base,0.190358,0.190358,match
2250100,2026-04-03,TB@MIN 2026-04-03,823732,4,10,4-10,4-10,7.5,-1.5,46.09,64.07,4.74,5.23,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.212429,0.212429,0.212429,match-away-base,0.129096,0.129096,match
2250101,2026-04-03,PHI@COL 2026-04-03,824377,10,1,10-1,10-1,10,-1.5,54.44,54.75,6.03,5.36,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.207571,0.207571,0.207571,match-away-base,0.204756,0.204756,match
2250102,2026-04-03,BAL@PIT 2026-04-03,823406,4,5,4-5,4-5,8.5,-1.5,52.76,35.57,3.88,3.6,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.278362,0.278362,0.278362,match-away-base,0.415122,0.415122,match
2250104,2026-04-03,SEA@LAA 2026-04-03,824056,3,1,3-1,3-1,8,-1.5,55.86,50.38,4.69,4.01,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.194834,0.194834,0.194834,match-away-base,0.253814,0.253814,match
2250105,2026-04-03,HOU@ATH 2026-04-03,825026,4,11,4-11,4-11,9.5,-1.5,46.11,50.12,4.88,5.4,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.212613,0.212613,0.212613,match-away-base,0.248801,0.248801,match
2250106,2026-04-03,NYM@SF 2026-04-03,823240,10,3,10-3,10-3,7.5,-1.5,49.93,42.8,3.71,3.72,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.2507,0.2507,0.2507,match-away-base,0.327184,0.327184,match
2252381,2026-04-03,ATL@ARI 2026-04-03,825103,2,0,2-0,2-0,9,-1.5,47.76,57.32,5.18,5.49,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.272902,0.272902,0.272902,match-away-base,0.328558,0.328558,match
2250103,2026-04-04,MIL@KC 2026-04-04 G2,824134,2,8,,2-8,9,-1.5,48.61,35.61,3.91,4.05,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.236293,0.236293,0.236293,match-away-base,0.414607,0.414607,match
2250107,2026-04-04,STL@DET 2026-04-04,824295,6,11,6-11,6-11,7.5,1.5,41.6,58.2,4.08,5.09,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.173056,0.173056,0.173056,match-away-base,0.174724,0.174724,match
2250108,2026-04-04,TOR@CWS 2026-04-04,824622,3,6,3-6,3-6,8.5,-1.5,50.53,42.38,4.14,4.08,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.255328,0.255328,0.255328,match-away-base,0.332006,0.332006,match
2250109,2026-04-04,LAD@WSH 2026-04-04,822757,10,5,10-5,10-5,9.5,-1.5,61.8,44.43,5.53,4.03,WIN,WIN,match,1,1,LOSS,,stored-not-derivable,0,,OVER,OVER,match,0,0,0.145924,0.145924,0.145924,match-away-base,0.308802,0.308802,match
2250110,2026-04-04,HOU@ATH 2026-04-04,825027,11,0,11-0,11-0,10,-1.5,42.75,45.95,4.6,5.58,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.327756,0.327756,0.327756,match-away-base,0.29214,0.29214,match
2250111,2026-04-04,BAL@PIT 2026-04-04,823404,2,3,2-3,2-3,8.5,-1.5,48.33,39.2,3.85,4.03,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.233579,0.233579,0.233579,match-away-base,0.153664,0.153664,match
2250112,2026-04-04,SD@BOS 2026-04-04,824782,3,2,3-2,3-2,7.5,1.5,44.67,53.68,4,4.62,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.306141,0.306141,0.306141,match-away-base,0.288154,0.288154,match
2250113,2026-04-04,MIL@KC 2026-04-04 G1,824132,5,2,5-2,5-2,8,-1.5,48.78,44.17,3.92,4.07,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.262349,0.262349,0.262349,match-away-base,0.195099,0.195099,match
2250114,2026-04-04,CIN@TEX 2026-04-04,822920,2,0,2-0,2-0,8.5,1.5,49.93,37.89,3.87,3.87,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.2507,0.2507,0.2507,match-away-base,0.143565,0.143565,match
2250115,2026-04-04,MIA@NYY 2026-04-04,823569,7,9,7-9,7-9,7.5,1.5,39.31,61.49,4.14,5.47,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.154528,0.154528,0.154528,match-away-base,0.148302,0.148302,match
2250116,2026-04-04,TB@MIN 2026-04-04,823730,7,1,7-1,7-1,8,-1.5,55.48,59.26,5.25,4.56,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,PUSH,PUSH,match,,,0.198203,0.198203,0.198203,match-away-base,,,both-null
2250118,2026-04-04,PHI@COL 2026-04-04,824378,2,1,2-1,2-1,10,-1.5,52.24,44.43,5.15,4.83,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.228102,0.228102,0.228102,match-away-base,0.197402,0.197402,match
2250119,2026-04-04,NYM@SF 2026-04-04,823239,9,0,9-0,9-0,7.5,-1.5,52.29,50.4,4.25,4,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.227624,0.227624,0.227624,match-away-base,0.246016,0.246016,match
2250120,2026-04-04,SEA@LAA 2026-04-04,824054,0,1,0-1,0-1,9.5,-1.5,59.78,53.95,6.08,4.73,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.357365,0.357365,0.357365,match-away-base,0.29106,0.29106,match
2252394,2026-04-04,ATL@ARI 2026-04-04,825104,1,2,1-2,1-2,9.5,-1.5,43.88,48.23,4.62,5.42,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.192545,0.192545,0.192545,match-away-base,0.232613,0.232613,match
2250117,2026-04-05,CHC@CLE 2026-04-05 G2,824460,5,6,5-6,5-6,7.5,-1.5,51.9,51.25,4.28,4.06,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.269361,0.269361,0.269361,match-away-base,0.237656,0.237656,match
2250121,2026-04-05,LAD@WSH 2026-04-05,822756,8,6,8-6,8-6,9,-1.5,51.35,50.64,4.97,4.79,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.236682,0.236682,0.236682,match-away-base,0.243641,0.243641,match
2250122,2026-04-05,BAL@PIT 2026-04-05,823405,2,8,2-8,2-8,8,-1.5,46.99,42.22,3.73,4.05,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.220806,0.220806,0.220806,match-away-base,0.333853,0.333853,match
2250123,2026-04-05,SD@BOS 2026-04-05,824781,8,6,8-6,8-6,9,1.5,46.12,47.08,4.43,4.89,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.290305,0.290305,0.290305,match-away-base,0.280053,0.280053,match
2250124,2026-04-05,MIA@NYY 2026-04-05,823566,7,6,7-6,7-6,8.5,1.5,37.97,46.56,3.66,5.06,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.384772,0.384772,0.384772,match-away-base,0.285583,0.285583,match
2250125,2026-04-05,CHC@CLE 2026-04-05 G1,824459,1,0,1-0,1-0,7.5,-1.5,46.52,51.18,3.97,4.36,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.286011,0.286011,0.286011,match-away-base,0.261939,0.261939,match
2250126,2026-04-05,TB@MIN 2026-04-05,823729,4,1,4-1,4-1,8,-1.5,44.14,55.1,4.28,4.99,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.312034,0.312034,0.312034,match-away-base,0.303601,0.303601,match
2250127,2026-04-05,TOR@CWS 2026-04-05,824620,0,3,0-3,0-3,8,-1.5,48.93,48.17,4.16,4.28,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.239414,0.239414,0.239414,match-away-base,0.232035,0.232035,match
2250128,2026-04-05,MIL@KC 2026-04-05,824131,8,5,8-5,8-5,7.5,-1.5,47.15,46.84,3.78,4.08,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.279312,0.279312,0.279312,match-away-base,0.282599,0.282599,match
2250129,2026-04-05,CIN@TEX 2026-04-05,822917,2,1,2-1,2-1,7.5,1.5,47.17,41.76,3.51,3.8,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.279101,0.279101,0.279101,match-away-base,0.17439,0.17439,match
2250130,2026-04-05,PHI@COL 2026-04-05,824379,1,4,1-4,1-4,11,-1.5,54.57,55.42,6.69,5.9,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.297788,0.297788,0.297788,match-away-base,0.307138,0.307138,match
2250131,2026-04-05,HOU@ATH 2026-04-05,825025,10,12,10-12,10-12,10,-1.5,36.4,57.01,4.86,6.9,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.132496,0.132496,0.132496,match-away-base,0.184814,0.184814,match
2250132,2026-04-05,NYM@SF 2026-04-05,823238,5,2,5-2,5-2,7,1.5,47.54,52.92,3.83,4.09,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.275205,0.275205,0.275205,match-away-base,,,both-null
2250133,2026-04-05,SEA@LAA 2026-04-05,824053,7,8,7-8,7-8,9,-1.5,56.28,46.1,4.97,4.22,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.316744,0.316744,0.316744,match-away-base,0.290521,0.290521,match
2250134,2026-04-05,STL@DET 2026-04-05,824296,5,3,5-3,5-3,8,1.5,50.68,51.03,4.43,4.34,WIN,WIN,match,1,1,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.243246,0.243246,0.243246,match-away-base,,,both-null
2252411,2026-04-05,ATL@ARI 2026-04-05,825102,5,6,5-6,5-6,9,-1.5,51.63,51.05,5.01,4.8,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.266566,0.266566,0.266566,match-away-base,0.23961,0.23961,match
2250135,2026-04-06,CHC@TB 2026-04-06,823002,4,6,4-6,4-6,8,-1.5,49.81,49.13,4.27,4.29,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.248104,0.248104,0.248104,match-away-base,0.258776,0.258776,match
2250136,2026-04-06,KC@CLE 2026-04-06,824456,4,2,4-2,4-2,7,-1.5,44.86,53.55,3.71,4.27,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.304042,0.304042,0.304042,match-away-base,0.28676,0.28676,match
2250137,2026-04-06,SD@PIT 2026-04-06,823401,5,0,5-0,5-0,8.5,1.5,38.96,41.71,3.47,4.68,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.372588,0.372588,0.372588,match-away-base,0.173972,0.173972,match
2250138,2026-04-06,CIN@MIA 2026-04-06,823886,2,0,2-0,2-0,8.5,1.5,44.7,45.76,4,4.6,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.305809,0.305809,0.305809,match-away-base,0.209398,0.209398,match
2250139,2026-04-06,STL@WSH 2026-04-06,822755,6,9,6-9,6-9,8,-1.5,43.73,56.97,4.37,5.14,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.191231,0.191231,0.191231,match-away-base,0.185158,0.185158,match
2250140,2026-04-06,MIL@BOS 2026-04-06,824783,8,6,8-6,8-6,8,-1.5,51.3,51.06,4.46,4.31,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.237169,0.237169,0.237169,match-away-base,0.239512,0.239512,match
2250141,2026-04-06,LAD@TOR 2026-04-06,822832,14,2,14-2,14-2,9,-1.5,55.03,56.84,5.64,4.96,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.20223,0.20223,0.20223,match-away-base,0.186279,0.186279,match
2250142,2026-04-06,DET@MIN 2026-04-06,823728,3,7,3-7,3-7,7,-1.5,46.28,64.66,4.45,4.9,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.214184,0.214184,0.214184,match-away-base,0.124892,0.124892,match
2250143,2026-04-06,BAL@CWS 2026-04-06,824619,2,1,2-1,2-1,8.5,-1.5,45.34,44.51,3.98,4.5,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.298772,0.298772,0.298772,match-away-base,0.198114,0.198114,match
2250144,2026-04-06,SEA@TEX 2026-04-06,822918,1,2,1-2,1-2,8,-1.5,47.74,32.94,3.29,3.51,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.227911,0.227911,0.227911,match-away-base,0.108504,0.108504,match
2250145,2026-04-06,HOU@COL 2026-04-06,824376,7,9,7-9,7-9,10.5,-1.5,52.41,50.8,5.86,5.46,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.274681,0.274681,0.274681,match-away-base,0.242064,0.242064,match
2250146,2026-04-06,ATL@LAA 2026-04-06,824052,2,6,2-6,2-6,7.5,-1.5,55.02,55.46,4.72,4.12,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.30272,0.30272,0.30272,match-away-base,0.198381,0.198381,match
2250147,2026-04-06,PHI@SF 2026-04-06,823237,6,4,6-4,6-4,8,-1.5,48.84,42.74,3.86,3.97,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.261735,0.261735,0.261735,match-away-base,0.327871,0.327871,match
2250148,2026-04-07,KC@CLE 2026-04-07,824457,1,2,1-2,1-2,6,-1.5,48.26,59.38,3.69,3.84,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.232903,0.232903,0.232903,match-away-base,0.352598,0.352598,match
2250149,2026-04-07,SD@PIT 2026-04-07,823402,1,7,1-7,1-7,6,1.5,47.68,54.5,3.4,3.6,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.227338,0.227338,0.227338,match-away-base,0.207025,0.207025,match
2250150,2026-04-07,CHC@TB 2026-04-07,822999,9,2,9-2,9-2,8.5,-1.5,48.92,45.99,4.26,4.38,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.260917,0.260917,0.260917,match-away-base,0.291708,0.291708,match
2250151,2026-04-07,CIN@MIA 2026-04-07,823887,6,3,6-3,6-3,7.5,1.5,48.07,50.39,4.01,4.22,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.269672,0.269672,0.269672,match-away-base,0.246115,0.246115,match
2250152,2026-04-07,STL@WSH 2026-04-07,822754,7,6,7-6,7-6,7,-1.5,51.03,66.37,4.86,4.74,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.239806,0.239806,0.239806,match-away-base,0.113098,0.113098,match
2250153,2026-04-07,MIL@BOS 2026-04-07,824780,2,3,2-3,2-3,6,1.5,43.91,69.14,4.03,4.71,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.192809,0.192809,0.192809,match-away-base,0.478034,0.478034,match
2250154,2026-04-07,ATH@NYY 2026-04-07,823567,3,5,3-5,3-5,8.5,1.5,39.56,52.42,4.08,5.35,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.156499,0.156499,0.156499,match-away-base,0.274786,0.274786,match
2250155,2026-04-07,LAD@TOR 2026-04-07,822831,4,1,4-1,4-1,7.5,-1.5,52.83,51.4,4.35,4.02,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.222501,0.222501,0.222501,match-away-base,0.264196,0.264196,match
2250156,2026-04-07,DET@MIN 2026-04-07,823727,2,4,2-4,2-4,6.5,-1.5,53.44,65.69,4.6,4.21,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.285583,0.285583,0.285583,match-away-base,0.431518,0.431518,match
2250157,2026-04-07,BAL@CWS 2026-04-07,824618,4,2,4-2,4-2,6.5,-1.5,52.6,53.02,3.78,3.54,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.224676,0.224676,0.224676,match-away-base,0.281112,0.281112,match
2250158,2026-04-07,SEA@TEX 2026-04-07,822916,2,3,2-3,2-3,7.5,-1.5,42.09,37.66,3.07,3.83,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.177157,0.177157,0.177157,match-away-base,0.141828,0.141828,match
2250159,2026-04-07,HOU@COL 2026-04-07,824375,1,5,1-5,1-5,11,-1.5,51.29,46.16,5.74,5.47,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.263066,0.263066,0.263066,match-away-base,0.213075,0.213075,match
2250160,2026-04-07,ATL@LAA 2026-04-07,824051,7,2,7-2,7-2,8.5,-1.5,50.74,52.1,4.73,4.64,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.242655,0.242655,0.242655,match-away-base,0.229441,0.229441,match
2250161,2026-04-07,PHI@SF 2026-04-07,823235,0,6,0-6,0-6,7.5,-1.5,57.19,41.6,4.02,3.29,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.32707,0.32707,0.32707,match-away-base,0.173056,0.173056,match
2252434,2026-04-07,ARI@NYM 2026-04-07,823648,3,4,3-4,3-4,7,1.5,41.88,60.88,3.95,4.9,WIN,WIN,match,1,1,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.175393,0.175393,0.175393,match-away-base,,,both-null
2250162,2026-04-08,SD@PIT 2026-04-08,823403,8,2,8-2,8-2,7,-1.5,48.4,53.15,3.88,4.05,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.266256,0.266256,0.266256,match-away-base,0.219492,0.219492,match
2250163,2026-04-08,KC@CLE 2026-04-08,824455,2,10,2-10,2-10,7,-1.5,45.15,48.85,3.49,3.99,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.203852,0.203852,0.203852,match-away-base,0.261632,0.261632,match
2250164,2026-04-08,MIL@BOS 2026-04-08,824779,0,5,0-5,0-5,7,1.5,50.73,64.13,4.69,4.6,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.257353,0.257353,0.257353,match-away-base,0.411266,0.411266,match
2250165,2026-04-08,BAL@CWS 2026-04-08,824617,5,3,5-3,5-3,7.5,-1.5,57.11,48.79,4.42,3.65,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.183955,0.183955,0.183955,match-away-base,0.262246,0.262246,match
2250166,2026-04-08,SEA@TEX 2026-04-08,822915,0,3,0-3,0-3,7.5,-1.5,54.54,38.78,3.74,3.29,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.297461,0.297461,0.297461,match-away-base,0.150389,0.150389,match
2250167,2026-04-08,LAD@TOR 2026-04-08,822833,3,4,3-4,3-4,7.5,-1.5,53.27,59.23,4.85,4.46,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.283769,0.283769,0.283769,match-away-base,0.350819,0.350819,match
