game_id,mlb_game_pk,date,month,teams,game_no,series,sub_market,pick,prob,line,proj_value,actual,correct,brier,logloss,signed_error,abs_error,fav,day_night,allstar,leakage_quarantine,closing_source,score_source,note
2251124,824018,2026-06-24,2026-06,BAL@LAA,1,p2,ML,HOME,0.44343,102,,HOME,1,0.196630,0.585962,,,home_fav,day,0,0,locked,games,
2251124,824018,2026-06-24,2026-06,BAL@LAA,1,p2,RL,AWAY,0.56140,+1.5,-0.72,AWAY,1,0.192370,0.577322,0.28,0.28,home_fav,day,0,0,locked,games,
2251124,824018,2026-06-24,2026-06,BAL@LAA,1,p2,TOTAL,UNDER,0.49101,9,9.54,OVER,0,0.259071,0.711291,-3.46,3.46,home_fav,day,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,live,ML,HOME,0.44130,-105,,HOME,1,0.194746,0.582143,,,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,live,RL,HOME,0.34830,-1.5,-0.33,HOME,1,0.121313,0.428171,9.67,9.67,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,live,TOTAL,OVER,0.53910,8,8.65,OVER,1,0.212429,0.617854,-3.35,3.35,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,p1,ML,HOME,0.45390,-105,,HOME,1,0.206025,0.604953,,,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,p1,RL,HOME,0.36040,-1.5,-0.18,HOME,1,0.129888,0.446912,9.82,9.82,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,p1,TOTAL,UNDER,0.49510,8,8.58,OVER,0,0.254924,0.702996,-3.42,3.42,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,p2,ML,HOME,0.47040,-105,,HOME,1,0.221276,0.635633,,,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,p2,RL,HOME,0.36040,-1.5,-0.18,HOME,1,0.129888,0.446912,9.82,9.82,away_fav,night,0,0,locked,games,
2251125,823367,2026-06-24,2026-06,SEA@PIT,1,p2,TOTAL,OVER,0.50727,8,8.71,OVER,1,0.242783,0.678712,-3.29,3.29,away_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,live,ML,HOME,0.47170,+119,,HOME,1,0.222501,0.638091,,,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,live,RL,AWAY,0.62970,+1.5,0.01,HOME,0,0.396522,0.993442,2.01,2.01,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,live,TOTAL,OVER,0.51840,7.5,8.41,OVER,1,0.231939,0.657008,0.41,0.41,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,p1,ML,HOME,0.48090,119,,HOME,1,0.231265,0.655659,,,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,p1,RL,AWAY,0.63580,+1.5,0.12,HOME,0,0.404242,1.010052,2.12,2.12,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,p1,TOTAL,OVER,0.52550,7.5,8.48,OVER,1,0.225150,0.643405,0.48,0.48,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,p2,ML,HOME,0.48775,119,,HOME,1,0.237900,0.668942,,,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,p2,RL,AWAY,0.63580,+1.5,0.12,HOME,0,0.404242,1.010052,2.12,2.12,home_fav,night,0,0,locked,games,
2251126,822965,2026-06-24,2026-06,KC@TB,1,p2,TOTAL,OVER,0.53749,7.5,8.61,OVER,1,0.213916,0.620845,0.61,0.61,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,live,ML,HOME,0.44400,+108,,AWAY,0,0.309136,0.811931,,,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,live,RL,AWAY,0.61300,+1.5,-0.27,AWAY,1,0.149769,0.489390,-2.27,2.27,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,live,TOTAL,UNDER,0.45900,7,7.75,UNDER,1,0.210681,0.614336,1.75,1.75,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,p1,ML,HOME,0.42940,108,,AWAY,0,0.325584,0.845366,,,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,p1,RL,AWAY,0.59480,+1.5,-0.43,AWAY,1,0.164187,0.519530,-2.43,2.43,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,p1,TOTAL,OVER,0.52500,7,7.87,UNDER,0,0.275625,0.744440,1.87,1.87,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,p2,ML,HOME,0.45456,108,,AWAY,0,0.297505,0.788425,,,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,p2,RL,AWAY,0.59480,+1.5,-0.44,AWAY,1,0.164187,0.519530,-2.44,2.44,home_fav,night,0,0,locked,games,
2251127,824259,2026-06-24,2026-06,NYY@DET,1,p2,TOTAL,OVER,0.53613,7,7.99,UNDER,0,0.287435,0.768151,1.99,1.99,home_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,live,ML,HOME,0.45620,-126,,AWAY,0,0.295718,0.784824,,,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,live,RL,HOME,0.37910,-1.5,-0.20,HOME,1,0.143717,0.476585,-1.20,1.20,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,live,TOTAL,OVER,0.52870,9.5,10.64,UNDER,0,0.279524,0.752260,1.64,1.64,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,p1,ML,AWAY,0.54040,-126,,AWAY,1,0.211232,0.615446,,,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,p1,RL,HOME,0.47440,-1.5,1.07,HOME,1,0.225055,0.643215,0.07,0.07,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,p1,TOTAL,OVER,0.63770,9.5,12.29,UNDER,0,0.406661,1.015283,3.29,3.29,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,p2,ML,AWAY,0.52593,-126,,AWAY,1,0.224742,0.642587,,,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,p2,RL,HOME,0.47440,-1.5,1.09,HOME,1,0.225055,0.643215,0.09,0.09,away_fav,night,0,0,locked,games,
2251128,822719,2026-06-24,2026-06,PHI@WSH,1,p2,TOTAL,OVER,0.65395,9.5,12.48,UNDER,0,0.427651,1.061172,3.48,3.48,away_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,live,ML,HOME,0.35740,+120,,AWAY,0,0.412935,1.028900,,,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,live,RL,AWAY,0.51140,+1.5,-1.37,AWAY,1,0.238730,0.670603,-3.37,3.37,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,live,TOTAL,OVER,0.51050,8.5,9.25,UNDER,0,0.260610,0.714371,5.25,5.25,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,p1,ML,HOME,0.35350,120,,AWAY,0,0.417962,1.039872,,,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,p1,RL,AWAY,0.50410,+1.5,-1.44,AWAY,1,0.245917,0.684981,-3.44,3.44,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,p1,TOTAL,OVER,0.52860,8.5,9.48,UNDER,0,0.279418,0.752048,5.48,5.48,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,p2,ML,HOME,0.40444,120,,AWAY,0,0.354692,0.905252,,,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,p2,RL,AWAY,0.50410,+1.5,-1.46,AWAY,1,0.245917,0.684981,-3.46,3.46,home_fav,night,0,0,locked,games,
2251129,822798,2026-06-24,2026-06,HOU@TOR,1,p2,TOTAL,OVER,0.54199,8.5,9.63,UNDER,0,0.293753,0.780864,5.63,5.63,home_fav,night,0,0,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,live,ML,HOME,0.49530,-114,,AWAY,0,0.254722,0.702592,,,away_fav,night,0,1,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,live,RL,HOME,0.40260,-1.5,0.29,AWAY,0,0.356887,0.909812,-4.71,4.71,away_fav,night,0,1,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,live,TOTAL,OVER,0.52400,8,8.93,OVER,1,0.226576,0.646264,-6.07,6.07,away_fav,night,0,1,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,p1,ML,HOME,0.46430,-114,,AWAY,0,0.286974,0.767224,,,away_fav,night,0,0,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,p1,RL,HOME,0.37770,-1.5,-0.06,AWAY,0,0.387257,0.973655,-5.06,5.06,away_fav,night,0,0,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,p1,TOTAL,OVER,0.54780,8,9.22,OVER,1,0.204485,0.601845,-5.78,5.78,away_fav,night,0,0,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,p2,ML,HOME,0.47709,-114,,AWAY,0,0.273435,0.740050,,,away_fav,night,0,0,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,p2,RL,HOME,0.37770,-1.5,-0.06,AWAY,0,0.387257,0.973655,-5.06,5.06,away_fav,night,0,0,locked,games,
2251130,823611,2026-06-24,2026-06,CHC@NYM,2,p2,TOTAL,OVER,0.56076,8,9.36,OVER,1,0.192932,0.578462,-5.64,5.64,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,live,ML,AWAY,0.50030,-132,,AWAY,1,0.249700,0.692547,,,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,live,RL,HOME,0.41030,-1.5,0.38,HOME,1,0.168346,0.528141,-0.62,0.62,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,live,TOTAL,UNDER,0.47980,9.5,9.42,OVER,0,0.270608,0.734386,-1.58,1.58,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,p1,ML,HOME,0.47600,-132,,AWAY,0,0.274576,0.742337,,,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,p1,RL,HOME,0.38830,-1.5,0.05,HOME,1,0.150777,0.491513,-0.95,0.95,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,p1,TOTAL,UNDER,0.43990,9.5,9.51,OVER,0,0.313712,0.821208,-1.49,1.49,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,p2,ML,HOME,0.48461,-132,,AWAY,0,0.265627,0.724411,,,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,p2,RL,HOME,0.38830,-1.5,0.05,HOME,1,0.150777,0.491513,-0.95,0.95,away_fav,night,0,0,locked,games,
2251131,824500,2026-06-24,2026-06,MIL@CIN,1,p2,TOTAL,UNDER,0.45327,9.5,9.66,OVER,0,0.298914,0.791267,-1.34,1.34,away_fav,night,0,0,locked,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,live,ML,AWAY,0.51270,-164,,AWAY,1,0.237461,0.668064,,,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,live,RL,HOME,0.40740,-1.5,0.47,HOME,1,0.165975,0.523236,-0.53,0.53,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,live,TOTAL,UNDER,0.49430,8.5,8.13,UNDER,1,0.244332,0.681812,1.13,1.13,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,p1,ML,HOME,0.49160,-164,,AWAY,0,0.258471,0.710090,,,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,p1,RL,HOME,0.38790,-1.5,0.23,HOME,1,0.150466,0.490860,-0.77,0.77,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,p1,TOTAL,UNDER,0.40660,8.5,8.05,UNDER,1,0.165324,0.521887,1.05,1.05,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,p2,ML,HOME,0.49461,-164,,AWAY,0,0.255419,0.703986,,,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,p2,RL,HOME,0.38790,-1.5,0.23,HOME,1,0.150466,0.490860,-0.77,0.77,away_fav,night,0,0,proxy,games,
2251132,823691,2026-06-24,2026-06,LAD@MIN,1,p2,TOTAL,UNDER,0.41774,8.5,8.18,UNDER,1,0.174507,0.540838,1.18,1.18,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,live,ML,AWAY,0.51370,-118,,HOME,0,0.263888,0.720930,,,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,live,RL,HOME,0.39150,-1.5,0.43,HOME,1,0.153272,0.496758,3.43,3.43,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,live,TOTAL,UNDER,0.38310,8,6.97,UNDER,1,0.146766,0.483048,-0.03,0.03,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,p1,ML,AWAY,0.51090,-118,,HOME,0,0.261019,0.715188,,,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,p1,RL,HOME,0.40140,-1.5,0.43,HOME,1,0.161122,0.513162,3.43,3.43,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,p1,TOTAL,UNDER,0.40620,8,7.61,UNDER,1,0.164998,0.521213,0.61,0.61,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,p2,ML,AWAY,0.50699,-118,,HOME,0,0.257039,0.707226,,,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,p2,RL,HOME,0.40140,-1.5,0.44,HOME,1,0.161122,0.513162,3.44,3.44,away_fav,night,0,0,proxy,games,
2251133,823284,2026-06-24,2026-06,ATL@SD,1,p2,TOTAL,UNDER,0.41673,8,7.73,UNDER,1,0.173664,0.539105,0.73,0.73,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,live,ML,AWAY,0.55750,-114,,HOME,0,0.310806,0.815315,,,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,live,RL,HOME,0.45080,-1.5,0.96,HOME,1,0.203221,0.599293,1.96,1.96,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,live,TOTAL,UNDER,0.49100,8.5,8.10,UNDER,1,0.241081,0.675307,5.10,5.10,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,p1,ML,AWAY,0.54110,-114,,HOME,0,0.292789,0.778923,,,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,p1,RL,HOME,0.43300,-1.5,0.76,HOME,1,0.187489,0.567396,1.76,1.76,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,p1,TOTAL,UNDER,0.39290,8.5,7.89,UNDER,1,0.154370,0.499062,4.89,4.89,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,p2,ML,AWAY,0.52638,-114,,HOME,0,0.277076,0.747350,,,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,p2,RL,HOME,0.43300,-1.5,0.77,HOME,1,0.187489,0.567396,1.77,1.77,away_fav,night,0,0,proxy,games,
2251134,823208,2026-06-24,2026-06,ATH@SF,1,p2,TOTAL,UNDER,0.40373,8.5,8.01,UNDER,1,0.162998,0.517062,5.01,5.01,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,live,ML,HOME,0.47010,-102,,AWAY,0,0.280794,0.754810,,,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,live,RL,HOME,0.37460,-1.5,0.00,AWAY,0,0.391125,0.981896,-5.00,5.00,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,live,TOTAL,UNDER,0.40400,9,8.51,OVER,0,0.355216,0.906340,-4.49,4.49,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,p1,ML,AWAY,0.52270,-102,,AWAY,1,0.227815,0.648748,,,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,p1,RL,HOME,0.43100,-1.5,0.63,AWAY,0,0.323761,0.841647,-4.37,4.37,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,p1,TOTAL,UNDER,0.46290,9,9.23,OVER,0,0.288476,0.770244,-3.77,3.77,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,p2,ML,AWAY,0.51456,-102,,AWAY,1,0.235652,0.664443,,,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,p2,RL,HOME,0.43100,-1.5,0.64,AWAY,0,0.323761,0.841647,-4.36,4.36,away_fav,night,0,0,proxy,games,
2253480,823041,2026-06-24,2026-06,ARI@STL,1,p2,TOTAL,UNDER,0.47595,9,9.37,OVER,0,0.274628,0.742442,-3.63,3.63,away_fav,night,0,0,proxy,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,live,ML,HOME,0.40170,+123,,HOME,1,0.161363,0.513663,,,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,live,RL,AWAY,0.56480,+1.5,-0.77,HOME,0,0.318999,0.831950,10.23,10.23,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,live,TOTAL,UNDER,0.43770,8,8.40,OVER,0,0.316181,0.826222,-6.60,6.60,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,p1,ML,HOME,0.43640,123,,HOME,1,0.190445,0.573410,,,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,p1,RL,AWAY,0.59150,+1.5,-0.38,HOME,0,0.349872,0.895263,10.62,10.62,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,p1,TOTAL,OVER,0.51170,8,8.78,OVER,1,0.238437,0.670017,-6.22,6.22,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,p2,ML,HOME,0.45910,123,,HOME,1,0.210773,0.614521,,,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,p2,RL,AWAY,0.59150,+1.5,-0.39,HOME,0,0.349872,0.895263,10.61,10.61,home_fav,day,0,0,locked,games,
2251135,822961,2026-06-25,2026-06,KC@TB,1,p2,TOTAL,OVER,0.52414,8,8.92,OVER,1,0.226443,0.645996,-6.08,6.08,home_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,live,ML,AWAY,0.53540,-144,,HOME,0,0.286653,0.766578,,,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,live,RL,HOME,0.43000,-1.5,0.72,HOME,1,0.184900,0.562119,4.72,4.72,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,live,TOTAL,UNDER,0.41620,8.5,8.16,UNDER,1,0.173222,0.538197,2.16,2.16,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,p1,ML,AWAY,0.55730,-144,,HOME,0,0.310583,0.814863,,,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,p1,RL,HOME,0.45210,-1.5,0.96,HOME,1,0.204394,0.601662,4.96,4.96,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,p1,TOTAL,UNDER,0.41990,8.5,8.18,UNDER,1,0.176316,0.544555,2.18,2.18,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,p2,ML,AWAY,0.53683,-144,,HOME,0,0.288186,0.769661,,,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,p2,RL,HOME,0.45210,-1.5,0.98,HOME,1,0.204394,0.601662,4.97,4.97,away_fav,day,0,0,locked,games,
2251136,823366,2026-06-25,2026-06,SEA@PIT,1,p2,TOTAL,UNDER,0.43130,8.5,8.31,UNDER,1,0.186020,0.564402,2.31,2.31,away_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,live,ML,HOME,0.41190,+114,,AWAY,0,0.345862,0.886975,,,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,live,RL,AWAY,0.56920,+1.5,-0.67,AWAY,1,0.185589,0.563523,-3.67,3.67,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,live,TOTAL,UNDER,0.47070,8,8.77,OVER,0,0.280158,0.753534,-6.23,6.23,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,p1,ML,HOME,0.39650,114,,AWAY,0,0.364212,0.925079,,,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,p1,RL,AWAY,0.55470,+1.5,-0.84,AWAY,1,0.198292,0.589328,-3.84,3.84,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,p1,TOTAL,OVER,0.50140,8,8.67,OVER,1,0.248602,0.690351,-6.33,6.33,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,p2,ML,HOME,0.43308,114,,AWAY,0,0.321398,0.836833,,,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,p2,RL,AWAY,0.55470,+1.5,-0.85,AWAY,1,0.198292,0.589328,-3.85,3.85,home_fav,day,0,0,locked,games,
2251137,823209,2026-06-25,2026-06,ATH@SF,1,p2,TOTAL,OVER,0.51370,8,8.80,OVER,1,0.236488,0.666116,-6.20,6.20,home_fav,day,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,live,ML,HOME,0.36490,+100,,AWAY,0,0.403352,1.008132,,,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,live,RL,AWAY,0.27050,+1.5,-1.11,AWAY,1,0.532170,1.307483,-2.11,2.11,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,live,TOTAL,UNDER,0.33330,9,7.71,UNDER,1,0.111089,0.405415,4.71,4.71,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,p1,ML,HOME,0.38950,100,,AWAY,0,0.372710,0.942891,,,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,p1,RL,AWAY,0.55610,+1.5,-0.86,AWAY,1,0.197047,0.586807,-1.86,1.86,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,p1,TOTAL,UNDER,0.35880,9,8.01,UNDER,1,0.128737,0.444414,5.01,5.01,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,p2,ML,HOME,0.42847,100,,AWAY,0,0.326647,0.847535,,,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,p2,RL,AWAY,0.55610,+1.5,-0.87,AWAY,1,0.197047,0.586807,-1.87,1.87,home_fav,night,0,0,locked,games,
2251138,824258,2026-06-25,2026-06,HOU@DET,1,p2,TOTAL,UNDER,0.36950,9,8.13,UNDER,1,0.136530,0.461242,5.13,5.13,home_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,live,ML,HOME,0.46370,-179,,AWAY,0,0.287618,0.768517,,,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,live,RL,HOME,0.38520,-1.5,-0.09,AWAY,0,0.377979,0.953993,-5.09,5.09,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,live,TOTAL,OVER,0.63500,8.5,10.40,OVER,1,0.133225,0.454130,-4.60,4.60,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,p1,ML,AWAY,0.51830,-179,,AWAY,1,0.232035,0.657201,,,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,p1,RL,HOME,0.43420,-1.5,0.61,AWAY,0,0.320130,0.834250,-4.39,4.39,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,p1,TOTAL,OVER,0.57730,8.5,10.10,OVER,1,0.178675,0.549393,-4.90,4.90,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,p2,ML,AWAY,0.51173,-179,,AWAY,1,0.238408,0.669958,,,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,p2,RL,HOME,0.43420,-1.5,0.62,AWAY,0,0.320130,0.834250,-4.38,4.38,away_fav,night,0,0,locked,games,
2251139,822717,2026-06-25,2026-06,PHI@WSH,1,p2,TOTAL,OVER,0.59131,8.5,10.26,OVER,1,0.167028,0.525415,-4.74,4.74,away_fav,night,0,0,locked,games,
2251140,822797,2026-06-25,2026-06,TEX@TOR,1,live,ML,HOME,0.44450,+119,,AWAY,0,0.308580,0.810805,,,home_fav,night,0,0,locked,games,
2251140,822797,2026-06-25,2026-06,TEX@TOR,1,live,RL,AWAY,0.60390,+1.5,-0.28,AWAY,1,0.156895,0.504347,-1.28,1.28,home_fav,night,0,0,locked,games,
2251140,822797,2026-06-25,2026-06,TEX@TOR,1,live,TOTAL,OVER,0.52890,8,8.53,OVER,1,0.221935,0.636956,-2.47,2.47,home_fav,night,0,0,locked,games,
2251140,822797,2026-06-25,2026-06,TEX@TOR,1,p1,ML,HOME,0.44060,119,,AWAY,0,0.312928,0.819618,,,home_fav,night,0,0,locked,games,
2251140,822797,2026-06-25,2026-06,TEX@TOR,1,p1,RL,AWAY,0.59680,+1.5,-0.33,AWAY,1,0.162570,0.516173,-1.33,1.33,home_fav,night,0,0,locked,games,
