market,fold,iteration,model,n,logloss,brier,auc,ece,cal_slope,cal_intercept,dll_vs_baseline,dll_lo,dll_hi,features,crps,mae,bias,var_ratio,hypothesis,status,experiment_id,phase,description,result
fg_total,2022.0,5.0,pois-nb-sim,2421.0,,,,,,,,,,121.0,2.42002572596551,3.4733407967752425,0.2624288745614399,2.2001454640372557,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2022.0,6.0,pois-nb-sim,2421.0,,,,,,,,,,130.0,2.42002572596551,3.4733407967752425,0.2624288745614399,2.2001454640372557,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2023.0,1.0,pois-nb-sim,2427.0,,,,,,,,,,4.0,2.565762984548826,3.623579575125655,-0.3761608100031298,2.2028839871728105,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2023.0,2.0,pois-nb-sim,2427.0,,,,,,,,,,90.0,2.56622237487124,3.623402737148948,-0.374553675509943,2.203191870360785,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2023.0,3.0,pois-nb-sim,2427.0,,,,,,,,,,108.0,2.56622237487124,3.623402737148948,-0.374553675509943,2.203191870360785,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2023.0,4.0,pois-nb-sim,2427.0,,,,,,,,,,115.0,2.56622237487124,3.623402737148948,-0.374553675509943,2.203191870360785,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2023.0,5.0,pois-nb-sim,2427.0,,,,,,,,,,121.0,2.56622237487124,3.623402737148948,-0.374553675509943,2.203191870360785,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2023.0,6.0,pois-nb-sim,2427.0,,,,,,,,,,130.0,2.56622237487124,3.623402737148948,-0.374553675509943,2.203191870360785,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2024.0,1.0,pois-nb-sim,2425.0,,,,,,,,,,4.0,2.3927734072938143,3.4178856878252533,0.0468760898559196,2.208172936937268,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2024.0,2.0,pois-nb-sim,2425.0,,,,,,,,,,90.0,2.392484822654639,3.417721459453663,0.0480511650879755,2.208410631659193,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2024.0,3.0,pois-nb-sim,2425.0,,,,,,,,,,108.0,2.392484822654639,3.417721459453663,0.0480511650879755,2.208410631659193,iteration family adds signal vs prior iteration,PASS,,,,
