game_id,date,teams,prop_id,market,sub_market,player,hand,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,actual_ks,correct,signed_error,abs_error,brier,logloss,completed,notes,stored_result,stored_correct,stored_error,verdict
2250035,2026-03-28,NYY@SF,90068,K_PROP,home,Tyler Mahle,,3.65,0.3037,UNDER,4.5,,OVER,5,0,-1.35,1.35,0.484834,1.191715,1,,LOSS,0,1.35,UNDER
2250036,2026-03-28,DET@SD,90069,K_PROP,away,Jack Flaherty,,4.35,0.2714,UNDER,5.5,,UNDER,2,1,2.35,2.35,0.073658,0.316630,1,,WIN,1,-2.35,UNDER
2250036,2026-03-28,DET@SD,90070,K_PROP,home,Randy Vasquez,,2.33,0.2075,UNDER,3.5,,OVER,8,0,-5.67,5.67,0.628056,1.572624,1,,LOSS,0,5.67,UNDER
2252307,2026-03-28,ARI@LAD,90071,K_PROP,away,Eduardo Rodriguez,,2.61,0.2664,UNDER,3.5,,OVER,5,0,-2.39,2.39,0.538169,1.322756,1,,LOSS,0,2.39,UNDER
2252307,2026-03-28,ARI@LAD,90072,K_PROP,home,Tyler Glasnow,,5.91,0.3798,UNDER,6.5,,UNDER,6,1,-0.09,0.09,0.144248,0.477713,1,,NO_ACTION,,0.09,PASS
2250037,2026-03-28,CLE@SEA,90073,K_PROP,home,Bryan Woo,,5.51,0.4724,UNDER,5.5,,OVER,9,0,-3.49,3.49,0.278362,0.749929,1,,WIN,1,3.49,OVER
2250040,2026-03-29,KC@ATL,90074,K_PROP,home,Grant Holmes,,3.2,0.2195,UNDER,4.5,,UNDER,4,1,-0.80,0.80,0.048180,0.247821,1,,WIN,1,0.80,UNDER
2250038,2026-03-29,MIN@BAL,90075,K_PROP,home,Shane Baz,,4.78,0.3457,UNDER,5.5,,UNDER,4,1,0.78,0.78,0.119508,0.424189,1,,WIN,1,-0.78,UNDER
2250040,2026-03-29,KC@ATL,90076,K_PROP,away,Seth Lugo,,3.35,0.2465,UNDER,4.5,,UNDER,3,1,0.35,0.35,0.060762,0.283026,1,,WIN,1,-0.35,UNDER
2250038,2026-03-29,MIN@BAL,90077,K_PROP,away,Bailey Ober,,3.42,0.2604,UNDER,4.5,,UNDER,1,1,2.42,2.42,0.067808,0.301646,1,,WIN,1,-2.42,UNDER
2250039,2026-03-29,TEX@PHI,90078,K_PROP,home,Jesus Luzardo,,7.03,0.5553,OVER,6.5,,OVER,7,1,0.03,0.03,0.197758,0.588247,1,,LOSS,0,-0.03,UNDER
2250039,2026-03-29,TEX@PHI,90079,K_PROP,away,MacKenzie Gore,,5.21,0.4217,UNDER,5.5,,OVER,7,0,-1.79,1.79,0.334431,0.863461,1,,WIN,1,1.79,OVER
2250041,2026-03-29,ATH@TOR,90080,K_PROP,away,Luis Morales,,2.21,0.1836,UNDER,3.5,,OVER,5,0,-2.79,2.79,0.666509,1.694996,1,,LOSS,0,2.79,UNDER
2250041,2026-03-29,ATH@TOR,90081,K_PROP,home,Eric Lauer,,3.98,0.3670,UNDER,4.5,,OVER,9,0,-5.02,5.02,0.400689,1.002393,1,,LOSS,0,5.02,UNDER
2250042,2026-03-29,BOS@CIN,90082,K_PROP,home,Rhett Lowder,,3.76,0.3250,UNDER,4.5,,OVER,5,0,-1.24,1.24,0.455625,1.123930,1,,LOSS,0,1.24,UNDER
2250044,2026-03-29,COL@MIA,90083,K_PROP,away,Jose Quintana,,2.24,0.1882,UNDER,3.5,,UNDER,2,1,0.24,0.24,0.035419,0.208501,1,,WIN,1,-0.24,UNDER
2250044,2026-03-29,COL@MIA,90084,K_PROP,home,Max Meyer,,6.09,0.5689,OVER,5.5,,UNDER,5,0,1.09,1.09,0.323647,0.841415,1,,NO_ACTION,,-1.09,PASS
2250043,2026-03-29,PIT@NYM,90085,K_PROP,home,Nolan McLean,,7.7,0.6485,OVER,6.5,,OVER,8,1,-0.30,0.30,0.123552,0.433093,1,,WIN,1,0.30,OVER
2250045,2026-03-29,LAA@HOU,90086,K_PROP,away,Jack Kochanowicz,,1.53,0.1989,UNDER,2.5,,OVER,3,0,-1.47,1.47,0.641761,1.614953,1,,LOSS,0,1.47,UNDER
2250046,2026-03-29,CWS@MIL,90087,K_PROP,home,Brandon Sproat,,4.02,0.3745,UNDER,4.5,,UNDER,3,1,1.02,1.02,0.140250,0.469204,1,,WIN,1,-1.02,UNDER
2250047,2026-03-29,TB@STL,90088,K_PROP,home,Dustin May,,3.34,0.2449,UNDER,4.5,,UNDER,3,1,0.34,0.34,0.059976,0.280905,1,,WIN,1,-0.34,UNDER
2250048,2026-03-29,WSH@CHC,90089,K_PROP,home,Shota Imanaga,,3.74,0.3206,UNDER,4.5,,OVER,7,0,-3.26,3.26,0.461584,1.137561,1,,LOSS,0,3.26,UNDER
2250048,2026-03-29,WSH@CHC,90090,K_PROP,away,Jake Irvin,,2.26,0.1917,UNDER,3.5,,OVER,7,0,-4.74,4.74,0.653349,1.651824,1,,LOSS,0,4.74,UNDER
2250049,2026-03-29,CLE@SEA,90091,K_PROP,away,Slade Cecconi,,3.82,0.3353,UNDER,4.5,,OVER,5,0,-1.18,1.18,0.441826,1.092730,1,,LOSS,0,1.18,UNDER
2250049,2026-03-29,CLE@SEA,90092,K_PROP,home,Emerson Hancock,,2.53,0.2499,UNDER,3.5,,OVER,9,0,-6.47,6.47,0.562650,1.386694,1,,LOSS,0,6.47,UNDER
2250050,2026-03-30,MIN@KC,90093,K_PROP,home,Kris Bubic,,4.34,0.4368,UNDER,4.5,,UNDER,4,1,0.34,0.34,0.190794,0.574120,1,,WIN,1,-0.34,UNDER
2250050,2026-03-30,MIN@KC,90094,K_PROP,away,Simeon Woods Richardson,,2.13,0.1678,UNDER,3.5,,UNDER,2,1,0.13,0.13,0.028157,0.183682,1,,WIN,1,-0.13,UNDER
2250051,2026-03-30,TEX@BAL,90095,K_PROP,home,Chris Bassitt,,3.75,0.3231,UNDER,4.5,,UNDER,3,1,0.75,0.75,0.104394,0.390232,1,,WIN,1,-0.75,UNDER
2250051,2026-03-30,TEX@BAL,90096,K_PROP,away,Jack Leiter,,4.39,0.2786,UNDER,5.5,,OVER,8,0,-3.61,3.61,0.520418,1.277978,1,,LOSS,0,3.61,UNDER
2250052,2026-03-30,PIT@CIN,90097,K_PROP,home,Chase Burns,,8.88,0.6623,OVER,7.5,,UNDER,7,0,1.88,1.88,0.438641,1.085597,1,,LOSS,0,-1.88,OVER
2250054,2026-03-30,CWS@MIA,90098,K_PROP,away,Davis Martin,,2.29,0.1983,UNDER,3.5,,OVER,6,0,-3.71,3.71,0.642723,1.617974,1,,LOSS,0,3.71,UNDER
2250054,2026-03-30,CWS@MIA,90099,K_PROP,home,Chris Paddack,,2.56,0.2548,UNDER,3.5,,OVER,6,0,-3.44,3.44,0.555323,1.367276,1,,LOSS,0,3.44,UNDER
2250055,2026-03-30,COL@TOR,90100,K_PROP,away,Tomoyuki Sugano,,1.53,0.1981,UNDER,2.5,,OVER,4,0,-2.47,2.47,0.643044,1.618983,1,,LOSS,0,2.47,UNDER
2250055,2026-03-30,COL@TOR,90101,K_PROP,home,Cody Ponce,,5.21,0.4209,UNDER,5.5,,UNDER,3,1,2.21,2.21,0.177157,0.546280,1,,WIN,1,-2.21,UNDER
2250056,2026-03-30,ATH@ATL,90102,K_PROP,away,Jacob Lopez,,4.43,0.2848,UNDER,5.5,,UNDER,0,1,4.43,4.43,0.081111,0.335193,1,,WIN,1,-4.43,UNDER
2250056,2026-03-30,ATH@ATL,90103,K_PROP,home,Bryce Elder,,3.72,0.3166,UNDER,4.5,,OVER,5,0,-1.28,1.28,0.467036,1.150116,1,,LOSS,0,1.28,UNDER
2250057,2026-03-30,LAA@CHC,90104,K_PROP,home,Edward Cabrera,,7.37,0.6039,OVER,6.5,,UNDER,5,0,2.37,2.37,0.364695,0.926089,1,,WIN,1,-2.37,UNDER
2250057,2026-03-30,LAA@CHC,90105,K_PROP,away,Ryan Johnson,,3.41,0.2573,UNDER,4.5,,UNDER,2,1,1.41,1.41,0.066203,0.297463,1,,WIN,1,-1.41,UNDER
2250058,2026-03-30,TB@MIL,90106,K_PROP,home,Kyle Harrison,,4.14,0.3986,UNDER,4.5,,OVER,8,0,-3.86,3.86,0.361682,0.919797,1,,LOSS,0,3.86,UNDER
2250058,2026-03-30,TB@MIL,90107,K_PROP,away,Nick Martinez,,2.44,0.2299,UNDER,3.5,,UNDER,3,1,-0.56,0.56,0.052854,0.261235,1,,WIN,1,0.56,UNDER
2250059,2026-03-30,NYM@STL,90108,K_PROP,away,Clay Holmes,,2.68,0.2807,UNDER,3.5,,OVER,5,0,-2.32,2.32,0.517392,1.270469,1,,LOSS,0,2.32,UNDER
2250060,2026-03-30,BOS@HOU,90109,K_PROP,away,Ranger Suarez,,4.12,0.3941,UNDER,4.5,,UNDER,3,1,1.12,1.12,0.155315,0.501040,1,,WIN,1,-1.12,UNDER
2250060,2026-03-30,BOS@HOU,90110,K_PROP,home,Lance McCullers,,3.01,0.1866,UNDER,4.5,,OVER,9,0,-5.99,5.99,0.661620,1.678788,1,,LOSS,0,5.99,UNDER
2250062,2026-03-30,NYY@SEA,90111,K_PROP,away,Ryan Weathers,,5.09,0.4002,UNDER,5.5,,OVER,7,0,-1.91,1.91,0.359760,0.915791,1,,WIN,1,1.91,OVER
2250061,2026-03-30,SF@SD,90112,K_PROP,home,Walker Buehler,,2.33,0.2072,UNDER,3.5,,UNDER,3,1,-0.67,0.67,0.042932,0.232184,1,,WIN,1,0.67,UNDER
2250062,2026-03-30,NYY@SEA,90113,K_PROP,home,Luis Castillo,,4.84,0.3552,UNDER,5.5,,OVER,7,0,-2.16,2.16,0.415767,1.035074,1,,LOSS,0,2.16,UNDER
2250061,2026-03-30,SF@SD,90114,K_PROP,away,Landen Roupp,,3.2,0.2187,UNDER,4.5,,OVER,7,0,-3.80,3.80,0.610430,1.520054,1,,LOSS,0,3.80,UNDER
2252334,2026-03-30,DET@ARI,90115,K_PROP,home,Michael Soroka,,3.93,0.3568,UNDER,4.5,,OVER,10,0,-6.07,6.07,0.413706,1.030580,1,,LOSS,0,6.07,UNDER
2250063,2026-03-30,CLE@LAD,90116,K_PROP,away,Parker Messick,,4.73,0.5105,OVER,4.5,,OVER,5,1,-0.27,0.27,0.239610,0.672365,1,,WIN,1,0.27,OVER
2252334,2026-03-30,DET@ARI,90117,K_PROP,away,Justin Verlander,,2.59,0.2620,UNDER,3.5,,UNDER,1,1,1.59,1.59,0.068644,0.303811,1,,WIN,1,-1.59,UNDER
2250063,2026-03-30,CLE@LAD,90118,K_PROP,home,Roki Sasaki,,2.11,0.1641,UNDER,3.5,,OVER,4,0,-1.89,1.89,0.698729,1.807279,1,,LOSS,0,1.89,UNDER
2250064,2026-03-31,TEX@BAL,90119,K_PROP,home,Zach Eflin,,2.56,0.2563,UNDER,3.5,,OVER,7,0,-4.44,4.44,0.553090,1.361407,1,,LOSS,0,4.44,UNDER
2250064,2026-03-31,TEX@BAL,90120,K_PROP,away,Jacob deGrom,,5.91,0.5395,OVER,5.5,,OVER,7,1,-1.09,1.09,0.212060,0.617112,1,,WIN,1,1.09,OVER
2250065,2026-03-31,PIT@CIN,90121,K_PROP,home,Brandon Williamson,,3.81,0.3336,UNDER,4.5,,UNDER,3,1,0.81,0.81,0.111289,0.405865,1,,WIN,1,-0.81,UNDER
2250067,2026-03-31,CWS@MIA,90122,K_PROP,away,Erick Fedde,,1.93,0.1303,UNDER,3.5,,OVER,4,0,-2.07,2.07,0.756378,2.037916,1,,LOSS,0,2.07,UNDER
2250067,2026-03-31,CWS@MIA,90123,K_PROP,home,Janson Junk,,2.95,0.3424,UNDER,3.5,,OVER,5,0,-2.05,2.05,0.432438,1.071776,1,,NO_ACTION,,2.05,PASS
2250066,2026-03-31,WSH@PHI,90124,K_PROP,home,Andrew Painter,,3.52,0.2790,UNDER,4.5,,OVER,8,0,-4.48,4.48,0.519841,1.276543,1,,LOSS,0,4.48,UNDER
2250065,2026-03-31,PIT@CIN,90125,K_PROP,away,Bubba Chandler,,6.05,0.5623,OVER,5.5,,OVER,6,1,0.05,0.05,0.191581,0.575720,1,,NO_ACTION,,-0.05,PASS
2250068,2026-03-31,COL@TOR,90126,K_PROP,away,Ryan Feltner,,2.23,0.1867,UNDER,3.5,,OVER,4,0,-1.77,1.77,0.661457,1.678252,1,,LOSS,0,1.77,UNDER
2250068,2026-03-31,COL@TOR,90127,K_PROP,home,Max Scherzer,,4.69,0.3298,UNDER,5.5,,UNDER,4,1,0.69,0.69,0.108768,0.400179,1,,WIN,1,-0.69,UNDER
2250069,2026-03-31,ATH@ATL,90128,K_PROP,away,Aaron Civale,,2.49,0.2412,UNDER,3.5,,UNDER,3,1,-0.51,0.51,0.058177,0.276017,1,,WIN,1,0.51,UNDER
2250077,2026-04-01,ATH@ATL,90129,K_PROP,away,Luis Severino,,2.55,0.2532,UNDER,3.5,,OVER,7,0,-4.45,4.45,0.557710,1.373576,1,,LOSS,0,4.45,UNDER
2250077,2026-04-01,ATH@ATL,90130,K_PROP,home,Chris Sale,,9.23,0.7027,OVER,7.5,,UNDER,3,0,6.23,6.23,0.493787,1.213014,1,,LOSS,0,-6.23,OVER
2250078,2026-04-01,TEX@BAL,90131,K_PROP,home,Trevor Rogers,,5.32,0.4393,UNDER,5.5,,UNDER,3,1,2.32,2.32,0.192984,0.578569,1,,NO_ACTION,,-2.32,PASS
2250078,2026-04-01,TEX@BAL,90132,K_PROP,away,Nathan Eovaldi,,6.56,0.6401,OVER,5.5,,UNDER,5,0,1.56,1.56,0.409728,1.021929,1,,LOSS,0,-1.56,OVER
2250079,2026-04-01,PIT@CIN,90133,K_PROP,home,Andrew Abbott,,4.97,0.3783,UNDER,5.5,,UNDER,5,1,-0.03,0.03,0.143111,0.475298,1,,NO_ACTION,,0.03,PASS
2250079,2026-04-01,PIT@CIN,90134,K_PROP,away,Paul Skenes,,8.73,0.6429,OVER,7.5,,UNDER,5,0,3.73,3.73,0.413320,1.029739,1,,LOSS,0,-3.73,OVER
2250080,2026-04-01,WSH@PHI,90135,K_PROP,home,Cristopher Sanchez,,8.32,0.7236,OVER,6.5,,OVER,7,1,1.32,1.32,0.076397,0.323517,1,,WIN,1,-1.32,OVER
2250080,2026-04-01,WSH@PHI,90136,K_PROP,away,Cade Cavalli,,3.58,0.2902,UNDER,4.5,,UNDER,3,1,0.58,0.58,0.084216,0.342772,1,,WIN,1,-0.58,UNDER
2250081,2026-04-01,COL@TOR,90137,K_PROP,away,Kyle Freeland,,2.34,0.2092,UNDER,3.5,,OVER,6,0,-3.66,3.66,0.625365,1.564465,1,,LOSS,0,3.66,UNDER
2250081,2026-04-01,COL@TOR,90138,K_PROP,home,Kevin Gausman,,7.09,0.4148,UNDER,7.5,,OVER,10,0,-2.91,2.91,0.342459,0.879959,1,,LOSS,0,2.91,UNDER
2250082,2026-04-01,CWS@MIA,90139,K_PROP,away,Shane Smith,,3.18,0.2159,UNDER,4.5,,UNDER,1,1,2.18,2.18,0.046613,0.243219,1,,WIN,1,-2.18,UNDER
2250082,2026-04-01,CWS@MIA,90140,K_PROP,home,Sandy Alcantara,,4.5,0.2977,UNDER,5.5,,OVER,7,0,-2.50,2.50,0.493225,1.211669,1,,WIN,1,2.50,OVER
2250083,2026-04-01,NYM@STL,90141,K_PROP,away,Freddy Peralta,,4.63,0.3201,UNDER,5.5,,OVER,7,0,-2.37,2.37,0.462264,1.139122,1,,LOSS,0,2.37,UNDER
2250083,2026-04-01,NYM@STL,90142,K_PROP,home,Matthew Liberatore,,2.79,0.3056,UNDER,3.5,,UNDER,2,1,0.79,0.79,0.093391,0.364707,1,,WIN,1,-0.79,UNDER
2250084,2026-04-01,TB@MIL,90143,K_PROP,home,Jacob Misiorowski,,5.98,0.3904,UNDER,6.5,,OVER,7,0,-1.02,1.02,0.371612,0.940583,1,,NO_ACTION,,1.02,PASS
2250084,2026-04-01,TB@MIL,90144,K_PROP,away,Drew Rasmussen,,3.83,0.3378,UNDER,4.5,,OVER,8,0,-4.17,4.17,0.438509,1.085301,1,,LOSS,0,4.17,UNDER
2250085,2026-04-01,BOS@HOU,90145,K_PROP,away,Garrett Crochet,,8.47,0.6099,OVER,7.5,,UNDER,7,0,1.47,1.47,0.371978,0.941352,1,,LOSS,0,-1.47,OVER
2250085,2026-04-01,BOS@HOU,90146,K_PROP,home,Mike Burrows,,4.88,0.3636,UNDER,5.5,,OVER,6,0,-1.12,1.12,0.405005,1.011701,1,,LOSS,0,1.12,UNDER
2250086,2026-04-01,LAA@CHC,90147,K_PROP,home,Matthew Boyd,,5.23,0.4247,UNDER,5.5,,OVER,10,0,-4.77,4.77,0.330970,0.856372,1,,LOSS,0,4.77,UNDER
2250086,2026-04-01,LAA@CHC,90148,K_PROP,away,Yusei Kikuchi,,3.4,0.2555,UNDER,4.5,,OVER,5,0,-1.60,1.60,0.554280,1.364533,1,,LOSS,0,1.60,UNDER
2252360,2026-04-01,DET@ARI,90149,K_PROP,home,Zac Gallen,,4.91,0.3675,UNDER,5.5,,UNDER,2,1,2.91,2.91,0.135056,0.458075,1,,NO_ACTION,,-2.91,PASS
2252360,2026-04-01,DET@ARI,90150,K_PROP,away,Tarik Skubal,,6.47,0.4684,UNDER,6.5,,UNDER,3,1,3.47,3.47,0.219399,0.631864,1,,WIN,1,-3.47,UNDER
2250088,2026-04-01,NYY@SEA,90151,K_PROP,away,Cam Schlittler,,5.06,0.3944,UNDER,5.5,,OVER,7,0,-1.94,1.94,0.366751,0.930390,1,,LOSS,0,1.94,UNDER
2250087,2026-04-01,SF@SD,90152,K_PROP,home,Nick Pivetta,,4.85,0.3579,UNDER,5.5,,OVER,8,0,-3.15,3.15,0.412292,1.027502,1,,LOSS,0,3.15,UNDER
2250088,2026-04-01,NYY@SEA,90153,K_PROP,home,George Kirby,,7.19,0.5789,OVER,6.5,,UNDER,6,0,1.19,1.19,0.335125,0.864885,1,,LOSS,0,-1.19,OVER
2250087,2026-04-01,SF@SD,90154,K_PROP,away,Adrian Houser,,2.37,0.2160,UNDER,3.5,,OVER,4,0,-1.63,1.63,0.614656,1.532477,1,,LOSS,0,1.63,UNDER
2250089,2026-04-01,MIN@KC,90155,K_PROP,home,Noah Cameron,,3.84,0.3396,UNDER,4.5,,OVER,5,0,-1.16,1.16,0.436128,1.079987,1,,LOSS,0,1.16,UNDER
2250089,2026-04-01,MIN@KC,90156,K_PROP,away,Joe Ryan,,4.27,0.2579,UNDER,5.5,,UNDER,3,1,1.27,1.27,0.066512,0.298271,1,,WIN,1,-1.27,UNDER
2250090,2026-04-01,CLE@LAD,90157,K_PROP,away,Gavin Williams,,4.5,0.2976,UNDER,5.5,,OVER,10,0,-5.50,5.50,0.493366,1.212005,1,,LOSS,0,5.50,UNDER
2250090,2026-04-01,CLE@LAD,90158,K_PROP,home,Yoshinobu Yamamoto,,7.12,0.5686,OVER,6.5,,UNDER,2,0,5.12,5.12,0.323306,0.840720,1,,LOSS,0,-5.12,OVER
2250091,2026-04-02,MIN@KC,90159,K_PROP,home,Cole Ragans,,8.96,0.6711,OVER,7.5,,OVER,8,1,0.96,0.96,0.108175,0.398837,1,,WIN,1,-0.96,OVER
2250091,2026-04-02,MIN@KC,90160,K_PROP,away,Taj Bradley,,2.96,0.1776,UNDER,4.5,,UNDER,3,1,-0.04,0.04,0.031542,0.195528,1,,NO_ACTION,,0.04,PASS
2252367,2026-04-02,ATL@ARI,90161,K_PROP,home,Ryne Nelson,,3.75,0.3220,UNDER,4.5,,UNDER,3,1,0.75,0.75,0.103684,0.388608,1,,WIN,1,-0.75,UNDER
2252367,2026-04-02,ATL@ARI,90162,K_PROP,away,Reynaldo Lopez,,3.71,0.3147,UNDER,4.5,,UNDER,3,1,0.71,0.71,0.099036,0.377899,1,,WIN,1,-0.71,UNDER
2250093,2026-04-02,NYM@SF,90163,K_PROP,away,David Peterson,,4.43,0.4538,UNDER,4.5,,OVER,5,0,-0.57,0.57,0.298334,0.790099,1,,LOSS,0,0.57,UNDER
2250093,2026-04-02,NYM@SF,90164,K_PROP,home,Robbie Ray,,4.4,0.2803,UNDER,5.5,,OVER,7,0,-2.60,2.60,0.517968,1.271895,1,,LOSS,0,2.60,UNDER
2250094,2026-04-03,LAD@WSH,60051,K_PROP,away,Emmet Sheehan,R,7.88,0.7549,OVER,5.5,,UNDER,2,0,5.88,5.88,0.569874,1.406089,1,,NO_ACTION,,-5.88,EDGE
2250094,2026-04-03,LAD@WSH,60052,K_PROP,home,Miles Mikolas,R,6.1,0.8234,OVER,3.5,,OVER,4,1,2.10,2.10,0.031188,0.194313,1,,NO_ACTION,,-2.10,EDGE
2250095,2026-04-03,STL@DET,60053,K_PROP,away,Michael McGreevy,R,4.51,0.6364,OVER,3.5,,OVER,4,1,0.51,0.51,0.132205,0.451928,1,,NO_ACTION,,-0.51,EDGE
2250095,2026-04-03,STL@DET,60054,K_PROP,home,Framber Valdez,L,6.56,0.6133,OVER,5.5,,UNDER,5,0,1.56,1.56,0.376137,0.950106,1,,NO_ACTION,,-1.56,EDGE
2250096,2026-04-03,MIA@NYY,60055,K_PROP,away,Eury Perez,R,5.53,0.3271,UNDER,6.5,,UNDER,4,1,1.53,1.53,0.106994,0.396159,1,,NO_ACTION,,-1.53,EDGE
2250096,2026-04-03,MIA@NYY,60056,K_PROP,home,Will Warren,R,6.83,0.7714,OVER,4.5,,OVER,6,1,0.83,0.83,0.052258,0.259548,1,,NO_ACTION,,-0.83,EDGE
2250097,2026-04-03,SD@BOS,60057,K_PROP,away,Michael King,R,5.65,0.4858,UNDER,5.5,,UNDER,5,1,0.65,0.65,0.236002,0.665143,1,,NO_ACTION,,-0.65,NEUTRAL
2250097,2026-04-03,SD@BOS,60058,K_PROP,home,Sonny Gray,R,7.32,0.6982,OVER,5.5,,UNDER,3,0,4.32,4.32,0.487483,1.197991,1,,NO_ACTION,,-4.32,EDGE
2250098,2026-04-03,CIN@TEX,60059,K_PROP,away,Brady Singer,R,5.73,0.4966,UNDER,5.5,,UNDER,5,1,0.73,0.73,0.246612,0.686370,1,,NO_ACTION,,-0.73,EDGE
2250098,2026-04-03,CIN@TEX,60060,K_PROP,home,MacKenzie Gore,L,6.27,0.4319,UNDER,6.5,,OVER,9,0,-2.73,2.73,0.322738,0.839561,1,,NO_ACTION,,2.73,EDGE
2250099,2026-04-03,CHC@CLE,60061,K_PROP,away,Cade Horton,R,7.43,0.9088,OVER,3.5,,UNDER,0,0,7.43,7.43,0.825917,2.394700,1,,NO_ACTION,,-7.43,EDGE
2250099,2026-04-03,CHC@CLE,60062,K_PROP,home,Joey Cantillo,L,5.75,0.4992,UNDER,4.5,,OVER,6,0,-0.25,0.25,0.250801,0.694748,1,,NO_ACTION,,0.25,EDGE
2250101,2026-04-03,PHI@COL,60063,K_PROP,away,Aaron Nola,R,5.81,0.5082,OVER,5.5,,OVER,9,1,-3.19,3.19,0.241867,0.676880,1,,NO_ACTION,,3.19,NEUTRAL
2250101,2026-04-03,PHI@COL,60064,K_PROP,home,Michael Lorenzen,R,5.76,0.6520,OVER,4.5,,UNDER,2,0,3.76,3.76,0.425104,1.055553,1,,NO_ACTION,,-3.76,EDGE
2250100,2026-04-03,TB@MIN,60065,K_PROP,away,Joe Boyle,R,6.85,0.6477,OVER,5.5,,OVER,9,1,-2.15,2.15,0.124115,0.434328,1,,NO_ACTION,,2.15,EDGE
2250100,2026-04-03,TB@MIN,60066,K_PROP,home,Bailey Ober,R,5.7,0.7874,OVER,3.5,,OVER,4,1,1.70,1.70,0.045199,0.239019,1,,NO_ACTION,,-1.70,EDGE
2250102,2026-04-03,BAL@PIT,60067,K_PROP,away,Kyle Bradish,R,8.93,0.8377,OVER,5.5,,OVER,6,1,2.93,2.93,0.026341,0.177095,1,,NO_ACTION,,-2.93,EDGE
2250102,2026-04-03,BAL@PIT,60068,K_PROP,home,Mitch Keller,R,6.46,0.7350,OVER,4.5,,UNDER,4,0,2.46,2.46,0.540225,1.328025,1,,NO_ACTION,,-2.46,EDGE
2250103,2026-04-03,MIL@KC,60069,K_PROP,away,Chad Patrick,R,6.72,0.8695,OVER,4.5,,UNDER,3,0,3.72,3.72,0.756030,2.036382,0,,UNDER,0,-3.720,EDGE
2250103,2026-04-03,MIL@KC,60070,K_PROP,home,Luinder Avila,R,5.55,0.6258,OVER,4.5,,OVER,7,1,-1.45,1.45,0.140026,0.468724,0,,OVER,1,1.450,EDGE
2250104,2026-04-03,SEA@LAA,60071,K_PROP,away,Bryan Woo,R,8.18,0.5476,OVER,7.5,,UNDER,6,0,2.18,2.18,0.299866,0.793189,1,,NO_ACTION,,-2.18,EDGE
2250104,2026-04-03,SEA@LAA,60072,K_PROP,home,Reid Detmers,L,7.49,0.5909,OVER,6.5,,UNDER,4,0,3.49,3.49,0.349163,0.893796,1,,NO_ACTION,,-3.49,EDGE
2250105,2026-04-03,HOU@ATH,60073,K_PROP,away,Cristian Javier,R,3.83,0.3393,UNDER,4.5,,UNDER,2,1,1.83,1.83,0.115124,0.414455,1,,NO_ACTION,,-1.83,EDGE
2250105,2026-04-03,HOU@ATH,60074,K_PROP,home,Jeffrey Springs,L,4.31,0.4301,UNDER,4.5,,OVER,7,0,-2.69,2.69,0.324786,0.843738,1,,NO_ACTION,,2.69,FADE
2252381,2026-04-03,ATL@ARI,60075,K_PROP,away,Grant Holmes,R,6.81,0.7707,OVER,4.5,,UNDER,4,0,2.81,2.81,0.593978,1.472724,1,,NO_ACTION,,-2.81,EDGE
2252381,2026-04-03,ATL@ARI,60076,K_PROP,home,Eduardo Rodriguez,L,4.27,0.4216,UNDER,4.5,,UNDER,3,1,1.27,1.27,0.177747,0.547490,1,,NO_ACTION,,-1.27,NEUTRAL
2250106,2026-04-03,NYM@SF,60077,K_PROP,away,Nolan McLean,R,6.78,0.6390,OVER,5.5,,UNDER,4,0,2.78,2.78,0.408321,1.018877,1,,NO_ACTION,,-2.78,EDGE
2250106,2026-04-03,NYM@SF,60078,K_PROP,home,Tyler Mahle,R,4.93,0.5311,OVER,4.5,,UNDER,4,0,0.93,0.93,0.282067,0.757366,1,,NO_ACTION,,-0.93,EDGE
2250107,2026-04-04,STL@DET,90165,K_PROP,home,Jack Flaherty,,5.72,0.3493,UNDER,6.5,,UNDER,6,1,-0.28,0.28,0.122010,0.429707,1,,LOSS,0,0.28,OVER
2250107,2026-04-04,STL@DET,90166,K_PROP,away,Dustin May,,3.65,0.3026,UNDER,4.5,,UNDER,4,1,-0.35,0.35,0.091567,0.360396,1,,WIN,1,0.35,UNDER
2250108,2026-04-04,TOR@CWS,90167,K_PROP,home,Grant Taylor,,4.35,0.8500,OVER,1.5,,UNDER,1,0,3.35,3.35,0.722500,1.897120,1,,LOSS,0,-3.35,OVER
2250113,2026-04-04,MIL@KC,90168,K_PROP,home,Luinder Avila,,2.7,0.2865,UNDER,3.5,,OVER,4,0,-1.30,1.30,0.509082,1.250017,1,,LOSS,0,1.30,UNDER
2250113,2026-04-04,MIL@KC,90169,K_PROP,away,Chad Patrick,,3.24,0.2269,UNDER,4.5,,UNDER,3,1,0.24,0.24,0.051484,0.257347,1,,WIN,1,-0.24,UNDER
2250110,2026-04-04,HOU@ATH,90170,K_PROP,home,Luis Morales,,3.15,0.2098,UNDER,4.5,,UNDER,0,1,3.15,3.15,0.044016,0.235469,1,,WIN,1,-3.15,UNDER
2250111,2026-04-04,BAL@PIT,90171,K_PROP,away,Shane Baz,,4.91,0.3688,UNDER,5.5,,UNDER,5,1,-0.09,0.09,0.136013,0.460133,1,,WIN,1,0.09,UNDER
