game_id,date,teams,game_no,market,sub_market,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,correct,signed_error,abs_error,brier,logloss,fav,day_night,completed,notes,stored_correct
2251123,2026-06-24,BOS@COL,1,F5,ML,,0.5308,AWAY,,,AWAY,1,,,0.220149,0.633370,away_fav,day,1,,
2251124,2026-06-24,BAL@LAA,1,F5,ML,,0.4041,HOME,,,AWAY,0,,,0.355097,0.906093,home_fav,day,1,,
2251125,2026-06-24,SEA@PIT,1,F5,ML,,0.4250,HOME,,,HOME,1,,,0.180625,0.553385,away_fav,night,1,,
2251126,2026-06-24,KC@TB,1,F5,ML,,0.4455,HOME,,,HOME,1,,,0.198470,0.589688,home_fav,night,1,,
2251127,2026-06-24,NYY@DET,1,F5,ML,,0.4243,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251128,2026-06-24,PHI@WSH,1,F5,ML,,0.4452,HOME,,,AWAY,0,,,0.307803,0.809232,away_fav,night,1,,
2251129,2026-06-24,HOU@TOR,1,F5,ML,,0.3569,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251130,2026-06-24,CHC@NYM,1,F5,ML,,0.4671,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251131,2026-06-24,MIL@CIN,1,F5,ML,,0.4772,HOME,,,AWAY,0,,,0.273320,0.739820,away_fav,night,1,,
2251132,2026-06-24,LAD@MIN,1,F5,ML,,0.4831,HOME,,,AWAY,0,,,0.267186,0.727532,away_fav,night,1,,
2251133,2026-06-24,ATL@SD,1,F5,ML,,0.4658,HOME,,,HOME,1,,,0.216970,0.626985,away_fav,night,1,,
2251134,2026-06-24,ATH@SF,1,F5,ML,,0.5137,AWAY,,,PUSH,,,,,,away_fav,night,1,push(tie),
2253480,2026-06-24,ARI@STL,1,F5,ML,,0.4547,HOME,,,AWAY,0,,,0.297352,0.788117,away_fav,night,1,,
2251135,2026-06-25,KC@TB,1,F5,ML,,0.3893,HOME,,,HOME,1,,,0.151554,0.493149,home_fav,day,1,,
2251136,2026-06-25,SEA@PIT,1,F5,ML,,0.4958,HOME,,,HOME,1,,,0.245818,0.684782,away_fav,day,1,,
2251137,2026-06-25,ATH@SF,1,F5,ML,,0.4032,HOME,,,AWAY,0,,,0.356170,0.908323,home_fav,day,1,,
2251138,2026-06-25,HOU@DET,1,F5,ML,,0.3551,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251139,2026-06-25,PHI@WSH,1,F5,ML,,0.4512,HOME,,,HOME,1,,,0.203581,0.600021,away_fav,night,1,,
2251140,2026-06-25,TEX@TOR,1,F5,ML,,0.4219,HOME,,,AWAY,0,,,0.334200,0.862987,home_fav,night,1,,
2251141,2026-06-25,CHC@NYM,1,F5,ML,,0.4512,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251142,2026-06-25,NYY@BOS,1,F5,ML,,0.5037,AWAY,,,HOME,0,,,0.253714,0.700575,away_fav,night,1,,
2251143,2026-06-26,HOU@DET,1,F5,ML,,0.3850,HOME,,,HOME,1,,,0.148225,0.486133,away_fav,night,1,,
2251144,2026-06-26,CIN@PIT,1,F5,ML,,0.3752,HOME,,,AWAY,0,,,0.390375,0.980296,home_fav,night,1,,
2251145,2026-06-26,WSH@BAL,1,F5,ML,,0.4315,HOME,,,HOME,1,,,0.186192,0.564754,home_fav,night,1,,
2251146,2026-06-26,TEX@TOR,1,F5,ML,,0.4402,HOME,,,AWAY,0,,,0.313376,0.820526,away_fav,night,1,,
2251147,2026-06-26,SEA@CLE,1,F5,ML,,0.4123,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251148,2026-06-26,PHI@NYM,1,F5,ML,,0.4736,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251149,2026-06-26,NYY@BOS,1,F5,ML,,0.4246,HOME,,,HOME,1,,,0.180285,0.552690,home_fav,night,1,,
2251150,2026-06-26,KC@CWS,1,F5,ML,,0.4273,HOME,,,HOME,1,,,0.182585,0.557393,home_fav,night,1,,
2251151,2026-06-26,CHC@MIL,1,F5,ML,,0.3496,HOME,,,AWAY,0,,,0.423020,1.050966,home_fav,night,1,,
2251152,2026-06-26,COL@MIN,1,F5,ML,,0.4206,HOME,,,HOME,1,,,0.176904,0.545762,home_fav,night,1,,
2251153,2026-06-26,MIA@STL,1,F5,ML,,0.4340,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251154,2026-06-26,ATH@LAA,1,F5,ML,,0.4269,HOME,,,AWAY,0,,,0.328444,0.851205,away_fav,night,1,,
2251155,2026-06-26,LAD@SD,1,F5,ML,,0.4355,HOME,,,HOME,1,,,0.189660,0.571815,away_fav,night,1,,
2251156,2026-06-26,ATL@SF,1,F5,ML,,0.4324,HOME,,,AWAY,0,,,0.322170,0.838404,away_fav,night,1,,
2253497,2026-06-26,ARI@TB,1,F5,ML,,0.3417,HOME,,,HOME,1,,,0.116759,0.418095,home_fav,night,1,,
2251157,2026-06-27,HOU@DET,1,F5,ML,,0.4043,HOME,,,HOME,1,,,0.163458,0.518018,home_fav,day,1,,
2251158,2026-06-27,NYY@BOS,1,F5,ML,,0.4442,HOME,,,HOME,1,,,0.197314,0.587347,away_fav,day,1,,
2251159,2026-06-27,TEX@TOR,1,F5,ML,,0.3945,HOME,,,AWAY,0,,,0.366630,0.930136,home_fav,day,1,,
2251160,2026-06-27,CIN@PIT,1,F5,ML,,0.4669,HOME,,,PUSH,,,,,,away_fav,day,1,push(tie),
2251161,2026-06-27,PHI@NYM,1,F5,ML,,0.4215,HOME,,,AWAY,0,,,0.334662,0.863936,home_fav,day,1,,
2251162,2026-06-27,KC@CWS,1,F5,ML,,0.4228,HOME,,,PUSH,,,,,,home_fav,day,1,push(tie),
2251163,2026-06-27,WSH@BAL,1,F5,ML,,0.4274,HOME,,,AWAY,0,,,0.327871,0.850035,away_fav,night,1,,
2251164,2026-06-27,SEA@CLE,1,F5,ML,,0.4697,HOME,,,HOME,1,,,0.220618,0.634312,away_fav,night,1,,
2251165,2026-06-27,COL@MIN,1,F5,ML,,0.3339,HOME,,,AWAY,0,,,0.443689,1.096914,home_fav,night,1,,
2251166,2026-06-27,CHC@MIL,1,F5,ML,,0.3618,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251167,2026-06-27,MIA@STL,1,F5,ML,,0.3812,HOME,,,AWAY,0,,,0.382913,0.964431,home_fav,night,1,,
2251168,2026-06-27,LAD@SD,1,F5,ML,,0.5022,AWAY,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251169,2026-06-27,ATL@SF,1,F5,ML,,0.3775,HOME,,,HOME,1,,,0.142506,0.474012,home_fav,night,1,,
2251170,2026-06-27,ATH@LAA,1,F5,ML,,0.3786,HOME,,,HOME,1,,,0.143338,0.475780,away_fav,night,1,,
2253513,2026-06-27,ARI@TB,1,F5,ML,,0.3946,HOME,,,HOME,1,,,0.155709,0.501866,home_fav,night,1,,
2251171,2026-06-28,WSH@BAL,1,F5,ML,,0.3911,HOME,,,AWAY,0,,,0.370759,0.938792,home_fav,day,1,,
2251172,2026-06-28,CIN@PIT,1,F5,ML,,0.4061,HOME,,,HOME,1,,,0.164917,0.521044,home_fav,day,1,,
2251173,2026-06-28,TEX@TOR,1,F5,ML,,0.3745,HOME,,,AWAY,0,,,0.391250,0.982163,home_fav,day,1,,
2251174,2026-06-28,HOU@DET,1,F5,ML,,0.4936,HOME,,,HOME,1,,,0.243641,0.680428,away_fav,day,1,,
2251175,2026-06-28,SEA@CLE,1,F5,ML,,0.4463,HOME,,,AWAY,0,,,0.306584,0.806764,home_fav,day,1,,
2251176,2026-06-28,PHI@NYM,1,F5,ML,,0.4248,HOME,,,AWAY,0,,,0.330855,0.856137,away_fav,day,1,,
2251177,2026-06-28,COL@MIN,1,F5,ML,,0.4261,HOME,,,HOME,1,,,0.181561,0.555300,home_fav,day,1,,
2251178,2026-06-28,KC@CWS,1,F5,ML,,0.4187,HOME,,,AWAY,0,,,0.337910,0.870601,home_fav,day,1,,
2251179,2026-06-28,CHC@MIL,1,F5,ML,,0.3961,HOME,,,HOME,1,,,0.156895,0.504347,home_fav,day,1,,
2251180,2026-06-28,MIA@STL,1,F5,ML,,0.4484,HOME,,,HOME,1,,,0.201063,0.594932,home_fav,day,1,,
2251181,2026-06-28,ATH@LAA,1,F5,ML,,0.4203,HOME,,,HOME,1,,,0.176652,0.545245,away_fav,day,1,,
2251182,2026-06-28,ATL@SF,1,F5,ML,,0.4352,HOME,,,PUSH,,,,,,away_fav,day,1,push(tie),
2251183,2026-06-28,LAD@SD,1,F5,ML,,0.4246,HOME,,,AWAY,0,,,0.331085,0.856608,away_fav,day,1,,
2251184,2026-06-28,NYY@BOS,1,F5,ML,,0.4362,HOME,,,HOME,1,,,0.190270,0.573056,away_fav,night,1,,
2253527,2026-06-28,ARI@TB,1,F5,ML,,0.3111,HOME,,,HOME,1,,,0.096783,0.372659,home_fav,day,1,,
2251185,2026-06-29,CWS@BAL,1,F5,ML,,0.4274,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251186,2026-06-29,PIT@PHI,1,F5,ML,,0.4812,HOME,,,AWAY,0,,,0.269153,0.731472,away_fav,night,1,,
2251187,2026-06-29,DET@NYY,1,F5,ML,,0.4220,HOME,,,AWAY,0,,,0.334084,0.862750,home_fav,night,1,,
2251188,2026-06-29,NYM@TOR,1,F5,ML,,0.4167,HOME,,,,,,,,,home_fav,night,1,missing-actual,
2251189,2026-06-29,WSH@BOS,1,F5,ML,,0.3869,HOME,,,HOME,1,,,0.149692,0.489227,home_fav,night,1,,
2251190,2026-06-29,TEX@CLE,1,F5,ML,,0.4023,HOME,,,HOME,1,,,0.161845,0.514666,home_fav,night,1,,
2251191,2026-06-29,CIN@MIL,1,F5,ML,,0.4019,HOME,,,AWAY,0,,,0.357724,0.911552,home_fav,night,1,,
2251192,2026-06-29,SD@CHC,1,F5,ML,,0.3566,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251193,2026-06-29,MIN@HOU,1,F5,ML,,0.3836,HOME,,,AWAY,0,,,0.379949,0.958155,home_fav,night,1,,
2251194,2026-06-29,MIA@COL,1,F5,ML,,0.5314,AWAY,,,AWAY,1,,,0.219586,0.632240,away_fav,night,1,,
2251195,2026-06-29,LAD@ATH,1,F5,ML,,0.3703,HOME,,,AWAY,0,,,0.396522,0.993442,away_fav,night,1,,
2251196,2026-06-29,LAA@SEA,1,F5,ML,,0.3618,HOME,,,HOME,1,,,0.130899,0.449104,home_fav,night,1,,
2253549,2026-06-29,SF@ARI,1,F5,ML,,0.4045,HOME,,,HOME,1,,,0.163620,0.518354,home_fav,night,1,,
2251197,2026-06-30,CWS@BAL,1,F5,ML,,0.4299,HOME,,,AWAY,0,,,0.325014,0.844203,home_fav,night,1,,
2251198,2026-06-30,TEX@CLE,1,F5,ML,,0.4112,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251199,2026-06-30,PIT@PHI,1,F5,ML,,0.4317,HOME,,,HOME,1,,,0.186365,0.565106,home_fav,night,1,,
2251200,2026-06-30,DET@NYY,1,F5,ML,,0.3733,HOME,,,AWAY,0,,,0.392753,0.985373,home_fav,night,1,,
2251201,2026-06-30,NYM@TOR,1,F5,ML,,0.4536,HOME,,,AWAY,0,,,0.298553,0.790540,away_fav,night,1,,
2251202,2026-06-30,WSH@BOS,1,F5,ML,,0.4214,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251203,2026-06-30,STL@ATL,1,F5,ML,,0.3782,HOME,,,AWAY,0,,,0.386635,0.972332,home_fav,night,1,,
2251204,2026-06-30,TB@KC,1,F5,ML,,0.4140,HOME,,,AWAY,0,,,0.343396,0.881889,away_fav,night,1,,
2251205,2026-06-30,CIN@MIL,1,F5,ML,,0.3784,HOME,,,HOME,1,,,0.143187,0.475458,home_fav,night,1,,
2251206,2026-06-30,SD@CHC,1,F5,ML,,0.3837,HOME,,,HOME,1,,,0.147226,0.484021,home_fav,night,1,,
2251207,2026-06-30,MIN@HOU,1,F5,ML,,0.4745,HOME,,,HOME,1,,,0.225150,0.643405,away_fav,night,1,,
2251208,2026-06-30,MIA@COL,1,F5,ML,,0.4857,HOME,,,AWAY,0,,,0.264504,0.722164,away_fav,night,1,,
2251209,2026-06-30,LAD@ATH,1,F5,ML,,0.5174,AWAY,,,AWAY,1,,,0.232903,0.658939,away_fav,night,1,,
2251210,2026-06-30,LAA@SEA,1,F5,ML,,0.3734,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2253564,2026-06-30,SF@ARI,1,F5,ML,,0.4542,HOME,,,HOME,1,,,0.206298,0.605503,away_fav,night,1,,
2251211,2026-07-01,CWS@BAL,1,F5,ML,,0.3954,HOME,,,HOME,1,,,0.156341,0.503188,home_fav,day,1,,
2251212,2026-07-01,TEX@CLE,1,F5,ML,,0.4236,HOME,,,HOME,1,,,0.179437,0.550953,home_fav,day,1,,
2251213,2026-07-01,WSH@BOS,1,F5,ML,,0.3666,HOME,,,AWAY,0,,,0.401196,1.003484,home_fav,day,1,,
2251214,2026-07-01,DET@NYY,1,F5,ML,,0.4795,HOME,,,AWAY,0,,,0.270920,0.735011,home_fav,day,1,,
2251215,2026-07-01,SD@CHC,1,F5,ML,,0.4285,HOME,,,HOME,1,,,0.183612,0.559491,home_fav,day,1,,
2251216,2026-07-01,NYM@TOR,1,F5,ML,,0.3689,HOME,,,HOME,1,,,0.136087,0.460291,away_fav,day,1,,
2251217,2026-07-01,PIT@PHI,1,F5,ML,,0.3868,HOME,,,HOME,1,,,0.149614,0.489064,home_fav,night,1,,
2251218,2026-07-01,STL@ATL,1,F5,ML,,0.4377,HOME,,,HOME,1,,,0.191581,0.575720,home_fav,night,1,,
2251219,2026-07-01,TB@KC,1,F5,ML,,0.4532,HOME,,,AWAY,0,,,0.298990,0.791422,away_fav,night,1,,
2251220,2026-07-01,MIN@HOU,1,F5,ML,,0.4231,HOME,,,AWAY,0,,,0.332814,0.860147,home_fav,night,1,,
2251221,2026-07-01,CIN@MIL,1,F5,ML,,0.4096,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251222,2026-07-01,MIA@COL,1,F5,ML,,0.5147,AWAY,,,HOME,0,,,0.264916,0.722988,away_fav,night,1,,
2251223,2026-07-01,LAD@ATH,1,F5,ML,,0.4566,HOME,,,HOME,1,,,0.208484,0.609910,away_fav,night,1,,
2253578,2026-07-01,SF@ARI,1,F5,ML,,0.4654,HOME,,,AWAY,0,,,0.285797,0.764858,home_fav,night,1,,
2251224,2026-07-02,PIT@PHI,1,F5,ML,,0.4102,HOME,,,PUSH,,,,,,home_fav,day,1,push(tie),
2251225,2026-07-02,CIN@MIL,1,F5,ML,,0.3523,HOME,,,AWAY,0,,,0.419515,1.043272,home_fav,day,1,,
2251226,2026-07-02,MIA@COL,1,F5,ML,,0.4815,HOME,,,HOME,1,,,0.231842,0.656815,away_fav,day,1,,
2251227,2026-07-02,CWS@CLE,1,F5,ML,,0.4209,HOME,,,AWAY,0,,,0.335357,0.865360,away_fav,night,1,,
2251228,2026-07-02,STL@ATL,1,F5,ML,,0.3830,HOME,,,HOME,1,,,0.146689,0.482886,home_fav,night,1,,
2251229,2026-07-02,TB@KC,1,F5,ML,,0.4816,HOME,,,AWAY,0,,,0.268739,0.730641,away_fav,night,1,,
2251230,2026-07-02,DET@TEX,1,F5,ML,,0.4163,HOME,,,HOME,1,,,0.173306,0.538368,away_fav,night,1,,
2251231,2026-07-02,LAA@SEA,1,F5,ML,,0.3517,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251232,2026-07-02,SD@LAD,1,F5,ML,,0.3627,HOME,,,HOME,1,,,0.131551,0.450515,home_fav,night,1,,
2251233,2026-07-03,STL@CHC,1,F5,ML,,0.4741,HOME,,,AWAY,0,,,0.276571,0.746337,home_fav,day,1,,
2251234,2026-07-03,PIT@WSH,1,F5,ML,,0.3798,HOME,,,HOME,1,,,0.144248,0.477713,home_fav,night,1,,
2251235,2026-07-03,MIN@NYY,1,F5,ML,,0.4275,HOME,,,HOME,1,,,0.182756,0.557743,home_fav,night,1,,
2251236,2026-07-03,BAL@CIN,1,F5,ML,,0.4644,HOME,,,AWAY,0,,,0.286867,0.767009,away_fav,night,1,,
2251237,2026-07-03,CWS@CLE,1,F5,ML,,0.4015,HOME,,,AWAY,0,,,0.358202,0.912548,home_fav,night,1,,
2251238,2026-07-03,NYM@ATL,1,F5,ML,,0.4317,HOME,,,HOME,1,,,0.186365,0.565106,away_fav,night,1,,
2251239,2026-07-03,SF@COL,1,F5,ML,,0.5000,HOME,,,HOME,1,,,0.250000,0.693147,away_fav,night,1,,
2251240,2026-07-03,TB@HOU,1,F5,ML,,0.4402,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251241,2026-07-03,BOS@LAA,1,F5,ML,,0.4067,HOME,,,AWAY,0,,,0.352005,0.899679,away_fav,night,1,,
2251242,2026-07-03,MIA@ATH,1,F5,ML,,0.4423,HOME,,,AWAY,0,,,0.311029,0.815767,home_fav,night,1,,
2251243,2026-07-03,SD@LAD,1,F5,ML,,0.3396,HOME,,,AWAY,0,,,0.436128,1.079987,home_fav,night,1,,
2251244,2026-07-03,TOR@SEA,1,F5,ML,,0.4277,HOME,,,AWAY,0,,,0.327527,0.849333,away_fav,night,1,,
2253598,2026-07-03,MIL@ARI,1,F5,ML,,0.4363,HOME,,,PUSH,,,,,,away_fav,night,1,push(tie),
2251245,2026-07-04,PIT@WSH,1,F5,ML,,0.4985,HOME,,,AWAY,0,,,0.251502,0.696152,away_fav,day,1,,
2251246,2026-07-04,MIN@NYY,1,F5,ML,,0.3962,HOME,,,AWAY,0,,,0.364574,0.925836,home_fav,day,1,,
2251247,2026-07-04,DET@TEX,1,F5,ML,,0.4096,HOME,,,AWAY,0,,,0.348572,0.892574,away_fav,day,1,,
2251248,2026-07-04,TOR@SEA,1,F5,ML,,0.4104,HOME,,,HOME,1,,,0.168428,0.528311,home_fav,day,1,,
2251249,2026-07-04,BAL@CIN,1,F5,ML,,0.3965,HOME,,,AWAY,0,,,0.364212,0.925079,home_fav,night,1,,
2251250,2026-07-04,TB@HOU,1,F5,ML,,0.4457,HOME,,,AWAY,0,,,0.307248,0.808109,away_fav,night,1,,
2251251,2026-07-04,CWS@CLE,1,F5,ML,,0.3953,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251252,2026-07-04,STL@CHC,1,F5,ML,,0.3814,HOME,,,AWAY,0,,,0.382666,0.963907,home_fav,night,1,,
2251253,2026-07-04,NYM@ATL,1,F5,ML,,0.4024,HOME,,,HOME,1,,,0.161926,0.514834,home_fav,night,1,,
2251254,2026-07-04,SF@COL,1,F5,ML,,0.4956,HOME,,,AWAY,0,,,0.254419,0.701986,away_fav,night,1,,
2251255,2026-07-04,PHI@KC,1,F5,ML,,0.4331,HOME,,,AWAY,0,,,0.321376,0.836787,away_fav,night,1,,
2251256,2026-07-04,BOS@LAA,1,F5,ML,,0.4844,HOME,,,AWAY,0,,,0.265843,0.724844,away_fav,night,1,,
2251257,2026-07-04,MIA@ATH,1,F5,ML,,0.4952,HOME,,,AWAY,0,,,0.254823,0.702794,away_fav,night,1,,
2251258,2026-07-04,SD@LAD,1,F5,ML,,0.3191,HOME,,,HOME,1,,,0.101825,0.384340,home_fav,night,1,,
2253614,2026-07-04,MIL@ARI,1,F5,ML,,0.5557,AWAY,,,HOME,0,,,0.308802,0.811255,away_fav,night,1,,
2251259,2026-07-05,NYM@ATL,1,F5,ML,,0.4337,HOME,,,AWAY,0,,,0.320696,0.835402,away_fav,day,1,,
2251260,2026-07-05,BAL@CIN,1,F5,ML,,0.4634,HOME,,,HOME,1,,,0.214740,0.622502,away_fav,day,1,,
2251261,2026-07-05,PIT@WSH,1,F5,ML,,0.4424,HOME,,,PUSH,,,,,,home_fav,day,1,push(tie),
2251262,2026-07-05,MIN@NYY,1,F5,ML,,0.4089,HOME,,,AWAY,0,,,0.349399,0.894285,home_fav,day,1,,
2251263,2026-07-05,CWS@CLE,1,F5,ML,,0.3591,HOME,,,PUSH,,,,,,home_fav,day,1,push(tie),
2251264,2026-07-05,STL@CHC,1,F5,ML,,0.3604,HOME,,,HOME,1,,,0.129888,0.446912,home_fav,day,1,,
2251265,2026-07-05,PHI@KC,1,F5,ML,,0.4263,HOME,,,HOME,1,,,0.181732,0.555649,away_fav,day,1,,
2251266,2026-07-05,TB@HOU,1,F5,ML,,0.3774,HOME,,,HOME,1,,,0.142431,0.473851,away_fav,day,1,,
2251267,2026-07-05,DET@TEX,1,F5,ML,,0.4627,HOME,,,AWAY,0,,,0.288691,0.770676,away_fav,day,1,,
2251268,2026-07-05,SF@COL,1,F5,ML,,0.4551,HOME,,,AWAY,0,,,0.296916,0.787238,away_fav,day,1,,
2251269,2026-07-05,MIA@ATH,1,F5,ML,,0.4115,HOME,,,AWAY,0,,,0.346332,0.887946,away_fav,day,1,,
2251270,2026-07-05,TOR@SEA,1,F5,ML,,0.4200,HOME,,,HOME,1,,,0.176400,0.544727,home_fav,night,1,,
2251271,2026-07-05,SD@LAD,1,F5,ML,,0.3466,HOME,,,AWAY,0,,,0.426932,1.059584,home_fav,night,1,,
2251272,2026-07-05,BOS@LAA,1,F5,ML,,0.4791,HOME,,,AWAY,0,,,0.271337,0.735846,away_fav,night,1,,
2253626,2026-07-05,MIL@ARI,1,F5,ML,,0.4508,HOME,,,HOME,1,,,0.203221,0.599293,away_fav,day,1,,
2251273,2026-07-06,PHI@KC,1,F5,ML,,0.4531,HOME,,,HOME,1,,,0.205300,0.603489,away_fav,day,1,,
2251274,2026-07-06,NYY@TB,1,F5,ML,,0.4582,HOME,,,AWAY,0,,,0.293547,0.780450,away_fav,night,1,,
2251275,2026-07-06,HOU@WSH,1,F5,ML,,0.4164,HOME,,,HOME,1,,,0.173389,0.538539,away_fav,night,1,,
2251276,2026-07-06,NYM@ATL,1,F5,ML,,0.3877,HOME,,,HOME,1,,,0.150311,0.490533,home_fav,night,1,,
2251277,2026-07-06,MIL@STL,1,F5,ML,,0.4436,HOME,,,HOME,1,,,0.196781,0.586268,away_fav,night,1,,
2251278,2026-07-06,TOR@SF,1,F5,ML,,0.4114,HOME,,,HOME,1,,,0.169250,0.530008,away_fav,night,1,,
2251279,2026-07-06,COL@LAD,1,F5,ML,,0.3616,HOME,,,HOME,1,,,0.130755,0.448790,home_fav,night,1,,
2253636,2026-07-06,ARI@SD,1,F5,ML,,0.4096,HOME,,,AWAY,0,,,0.348572,0.892574,home_fav,night,1,,
2251280,2026-07-07,CHC@BAL,1,F5,ML,,0.4283,HOME,,,AWAY,0,,,0.326841,0.847931,away_fav,night,1,,
2251281,2026-07-07,ATH@DET,1,F5,ML,,0.3883,HOME,,,HOME,1,,,0.150777,0.491513,home_fav,night,1,,
2251282,2026-07-07,ATL@PIT,1,F5,ML,,0.4257,HOME,,,HOME,1,,,0.181220,0.554603,home_fav,night,1,,
2251283,2026-07-07,SEA@MIA,1,F5,ML,,0.4015,HOME,,,HOME,1,,,0.161202,0.513329,home_fav,night,1,,
2251284,2026-07-07,NYY@TB,1,F5,ML,,0.3787,HOME,,,HOME,1,,,0.143414,0.475941,home_fav,night,1,,
2251285,2026-07-07,HOU@WSH,1,F5,ML,,0.3891,HOME,,,AWAY,0,,,0.373199,0.943919,away_fav,night,1,,
2251286,2026-07-07,KC@NYM,1,F5,ML,,0.4800,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251287,2026-07-07,PHI@CIN,1,F5,ML,,0.4799,HOME,,,AWAY,0,,,0.270504,0.734178,away_fav,night,1,,
2251288,2026-07-07,CLE@MIN,1,F5,ML,,0.4279,HOME,,,HOME,1,,,0.183098,0.558441,away_fav,night,1,,
2251289,2026-07-07,BOS@CWS,1,F5,ML,,0.4574,HOME,,,AWAY,0,,,0.294415,0.782197,away_fav,night,1,,
2251290,2026-07-07,MIL@STL,1,F5,ML,,0.4917,HOME,,,HOME,1,,,0.241769,0.676683,away_fav,night,1,,
2251291,2026-07-07,LAA@TEX,1,F5,ML,,0.3723,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251292,2026-07-07,TOR@SF,1,F5,ML,,0.4375,HOME,,,AWAY,0,,,0.316406,0.826679,away_fav,night,1,,
2251293,2026-07-07,COL@LAD,1,F5,ML,,0.2960,HOME,,,HOME,1,,,0.087616,0.350977,home_fav,night,1,,
2253651,2026-07-07,ARI@SD,1,F5,ML,,0.3748,HOME,,,HOME,1,,,0.140475,0.469684,home_fav,night,1,,
2251294,2026-07-08,TOR@SF,1,F5,ML,,0.4296,HOME,,,AWAY,0,,,0.325356,0.844901,away_fav,day,1,,
2251295,2026-07-08,CHC@BAL,1,F5,ML,,0.3788,HOME,,,AWAY,0,,,0.385889,0.970747,home_fav,night,1,,
2251296,2026-07-08,ATH@DET,1,F5,ML,,0.3144,HOME,,,HOME,1,,,0.098847,0.377461,home_fav,night,1,,
2251297,2026-07-08,ATL@PIT,1,F5,ML,,0.4248,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251298,2026-07-08,SEA@MIA,1,F5,ML,,0.4241,HOME,,,HOME,1,,,0.179861,0.551821,away_fav,night,1,,
2251299,2026-07-08,NYY@TB,1,F5,ML,,0.4089,HOME,,,HOME,1,,,0.167199,0.525770,away_fav,night,1,,
2251300,2026-07-08,HOU@WSH,1,F5,ML,,0.3903,HOME,,,HOME,1,,,0.152334,0.494788,home_fav,night,1,,
2251301,2026-07-08,KC@NYM,1,F5,ML,,0.4040,HOME,,,HOME,1,,,0.163216,0.517515,home_fav,night,1,,
2251302,2026-07-08,PHI@CIN,1,F5,ML,,0.4179,HOME,,,HOME,1,,,0.174640,0.541113,home_fav,night,1,,
2251303,2026-07-08,CLE@MIN,1,F5,ML,,0.3997,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2251304,2026-07-08,BOS@CWS,1,F5,ML,,0.4460,HOME,,,AWAY,0,,,0.306916,0.807436,away_fav,night,1,,
2251305,2026-07-08,MIL@STL,1,F5,ML,,0.4273,HOME,,,HOME,1,,,0.182585,0.557393,away_fav,night,1,,
2251306,2026-07-08,LAA@TEX,1,F5,ML,,0.4265,HOME,,,AWAY,0,,,0.328902,0.852143,home_fav,night,1,,
2251307,2026-07-08,COL@LAD,1,F5,ML,,0.4240,HOME,,,PUSH,,,,,,home_fav,night,1,push(tie),
2253668,2026-07-08,ARI@SD,1,F5,ML,,0.3618,HOME,,,HOME,1,,,0.130899,0.449104,home_fav,night,1,,
2251308,2026-07-09,ATL@PIT,1,F5,ML,,0.4177,HOME,,,AWAY,0,,,0.339073,0.872992,away_fav,day,1,,
2251309,2026-07-09,KC@NYM,1,F5,ML,,0.4286,HOME,,,HOME,1,,,0.183698,0.559666,home_fav,day,1,,
2251310,2026-07-09,NYY@TB,1,F5,ML,,0.4093,HOME,,,AWAY,0,,,0.348926,0.893307,home_fav,day,1,,
2251311,2026-07-09,CLE@MIN,1,F5,ML,,0.4093,HOME,,,PUSH,,,,,,away_fav,day,1,push(tie),
2251312,2026-07-09,BOS@CWS,1,F5,ML,,0.4430,HOME,,,AWAY,0,,,0.310249,0.814186,away_fav,day,1,,
2251313,2026-07-09,CHC@BAL,1,F5,ML,,0.3509,HOME,,,HOME,1,,,0.123131,0.432168,home_fav,night,1,,
2251314,2026-07-09,ATH@DET,1,F5,ML,,0.4223,HOME,,,HOME,1,,,0.178337,0.548701,home_fav,night,1,,
2251315,2026-07-09,SEA@MIA,1,F5,ML,,0.4934,HOME,,,HOME,1,,,0.243444,0.680034,away_fav,night,1,,
