gameId,gameDate,modelVersion,date,seed,n_train_games,n_train_final,league_env_mult,T_fg,T_f5,k_factor,hr_factor,total_sd,f5_total_sd,k_method,total_recenter,rl_passthrough,nrfi.mode,p1_version,fitted_through,n_T_fg,n_T_f5,n_k_train,n_hr_train,nrfi.n_train,nrfi.feature_keys,nrfi.beta
2250753,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250754,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250755,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250756,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250757,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250758,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250759,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250760,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250761,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250762,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2253076,2026-05-25,wf-19288f01-p2d,2026-05-25,False,793,787,1.00612,1.7795,1.8393,0.85742,0.9346,4.374,3.0862,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-24,787,664,1586,14274,787,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.001325, 0.11116, -0.047353, 0.12297, -0.07191, -0.145202, -0.050927, 0.100681, -0.032841, 0.027031, -0.25916, 0.015955, 0.173888, 0.46837, -0.234498, 0.027031, 0.067967, -0.112384, -0.050927, 0.092729, -0.163916]"
2250763,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250764,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250765,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250766,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250767,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250768,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250769,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
2250770,2026-05-26,wf-19288f01-p2d,2026-05-26,False,806,800,1.00476,1.9502,2.1105,0.85781,0.94061,4.3613,3.0815,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-25,800,675,1612,14508,800,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.003959, 0.126802, -0.045761, 0.119044, -0.122041, 0.186324, -0.052081, 0.101628, -0.009647, 0.029753, -0.195675, -0.00066, 0.167742, 0.449862, -0.554119, 0.029753, 0.072498, -0.121126, -0.052081, 0.08745, -0.139401]"
