game_id,date,teams,game_no,market,sub_market,projected_value,projected_probability,pick,line_at_projection,closing_line,closing_novig_p_away,actual_outcome,correct,signed_error,abs_error,brier,logloss,fav,day_night,completed,notes,stored_correct
2251288,2026-07-07,CLE@MIN,1,FG,ML,,0.4477,HOME,-110,-110,0.5000,HOME,1,,,0.200435,0.593664,away_fav,night,1,,
2251288,2026-07-07,CLE@MIN,1,FG,RL,-0.26,,HOME,-1.5/+150,-1.5/+149,,HOME,1,1.74,1.74,,,away_fav,night,1,,
2251288,2026-07-07,CLE@MIN,1,FG,TOTAL,8.89,0.4818,UNDER,8.5,8.5,,UNDER,1,4.89,4.89,0.232131,0.657394,away_fav,night,1,,
2251289,2026-07-07,BOS@CWS,1,FG,ML,,0.4789,HOME,-126,-125,0.5313,AWAY,0,,,0.271545,0.736263,away_fav,night,1,,
2251289,2026-07-07,BOS@CWS,1,FG,RL,0.11,,HOME,-1.5/+130,-1.5/+134,,AWAY,0,-6.89,6.89,,,away_fav,night,1,,
2251289,2026-07-07,BOS@CWS,1,FG,TOTAL,8.44,0.4827,UNDER,8.5,8.5,,OVER,0,-0.56,0.56,0.267599,0.728360,away_fav,night,1,,
2251290,2026-07-07,MIL@STL,1,FG,ML,,0.5287,AWAY,-109,-211,0.6486,AWAY,1,,,0.222124,0.637334,away_fav,night,1,,
2251290,2026-07-07,MIL@STL,1,FG,RL,0.61,,HOME,-1.5/+147,-1.5/-126,,HOME,1,-0.39,0.39,,,away_fav,night,1,,
2251290,2026-07-07,MIL@STL,1,FG,TOTAL,7.64,0.4496,UNDER,8.5,7.5,,OVER,0,-4.36,4.36,0.302940,0.799397,away_fav,night,1,,
2251291,2026-07-07,LAA@TEX,1,FG,ML,,0.3941,HOME,+135,,,HOME,1,,,0.155315,0.501040,home_fav,night,1,,
2251291,2026-07-07,LAA@TEX,1,FG,RL,-0.75,,AWAY,+1.5/-167,,,HOME,0,4.25,4.25,,,home_fav,night,1,,
2251291,2026-07-07,LAA@TEX,1,FG,TOTAL,7.06,0.3916,UNDER,7,,,OVER,0,-3.94,3.94,0.370151,0.937514,home_fav,night,1,,
2251292,2026-07-07,TOR@SF,1,FG,ML,,0.4688,HOME,-118,,,AWAY,0,,,0.282173,0.757579,away_fav,night,1,,
2251292,2026-07-07,TOR@SF,1,FG,RL,-0.01,,HOME,-1.5/+143,,,AWAY,0,-6.01,6.01,,,away_fav,night,1,,
2251292,2026-07-07,TOR@SF,1,FG,TOTAL,7.31,0.4156,UNDER,8,,,OVER,0,-4.69,4.69,0.341523,0.878032,away_fav,night,1,,
2251293,2026-07-07,COL@LAD,1,FG,ML,,0.2879,HOME,+257,,,AWAY,0,,,0.507086,1.245142,home_fav,night,1,,
2251293,2026-07-07,COL@LAD,1,FG,RL,-2.26,,HOME,+1.5/+128,,,AWAY,0,-3.26,3.26,,,home_fav,night,1,,
2251293,2026-07-07,COL@LAD,1,FG,TOTAL,9.32,0.4691,UNDER,9.5,,,UNDER,1,2.32,2.32,0.220055,0.633182,home_fav,night,1,,
2253651,2026-07-07,ARI@SD,1,FG,ML,,0.3817,HOME,+102,,,HOME,1,,,0.145695,0.480782,home_fav,night,1,,
2253651,2026-07-07,ARI@SD,1,FG,RL,-0.95,,AWAY,+1.5/-199,,,HOME,0,2.05,2.05,,,home_fav,night,1,,
2253651,2026-07-07,ARI@SD,1,FG,TOTAL,7.89,0.3484,UNDER,9,,,UNDER,1,2.89,2.89,0.121383,0.428324,home_fav,night,1,,
2251294,2026-07-08,TOR@SF,1,FG,ML,,0.4617,HOME,-125,-125,0.5313,AWAY,0,,,0.289767,0.772840,away_fav,day,1,,
2251294,2026-07-08,TOR@SF,1,FG,RL,-0.09,,HOME,-1.5/+143,-1.5/+143,,AWAY,0,-10.09,10.09,,,away_fav,day,1,,
2251294,2026-07-08,TOR@SF,1,FG,TOTAL,7.19,0.4609,UNDER,7,7,,OVER,0,-2.81,2.81,0.290629,0.774574,away_fav,day,1,,
2251295,2026-07-08,CHC@BAL,1,FG,ML,,0.3807,HOME,+105,105,0.4667,AWAY,0,,,0.383532,0.965744,home_fav,night,1,,
2251295,2026-07-08,CHC@BAL,1,FG,RL,-1.06,,AWAY,+1.5/-192,1.5/-192,,AWAY,1,-3.06,3.06,,,home_fav,night,1,,
2251295,2026-07-08,CHC@BAL,1,FG,TOTAL,9.08,0.4519,UNDER,10,10,,OVER,0,-6.92,6.92,0.300414,0.794294,home_fav,night,1,,
2251296,2026-07-08,ATH@DET,1,FG,ML,,0.3152,HOME,+113,118,0.4388,HOME,1,,,0.099351,0.378628,home_fav,night,1,,
2251296,2026-07-08,ATH@DET,1,FG,RL,-1.72,,HOME,+1.5/-163,1.5/-163,,HOME,1,3.28,3.28,,,home_fav,night,1,,
2251296,2026-07-08,ATH@DET,1,FG,TOTAL,7.97,0.3119,UNDER,9,9.5,,UNDER,1,0.97,0.97,0.097282,0.373821,home_fav,night,1,,
2251297,2026-07-08,ATL@PIT,1,FG,ML,,0.4338,HOME,+100,102,0.4730,AWAY,0,,,0.320582,0.835172,home_fav,night,1,,
2251297,2026-07-08,ATL@PIT,1,FG,RL,-0.47,,AWAY,+1.5/-191,-1.5/+160,,AWAY,1,-3.47,3.47,,,home_fav,night,1,,
2251297,2026-07-08,ATL@PIT,1,FG,TOTAL,10.09,0.4857,UNDER,9.5,9.5,,UNDER,1,7.09,7.09,0.235904,0.664949,home_fav,night,1,,
2251298,2026-07-08,SEA@MIA,1,FG,ML,,0.4435,HOME,-126,-126,0.5333,HOME,1,,,0.196692,0.586088,away_fav,night,1,,
2251298,2026-07-08,SEA@MIA,1,FG,RL,-0.30,,HOME,-1.5/+128,-1.5/+128,,HOME,1,1.70,1.70,,,away_fav,night,1,,
2251298,2026-07-08,SEA@MIA,1,FG,TOTAL,8.64,0.4604,UNDER,9,9,,UNDER,1,6.64,6.64,0.211968,0.616927,away_fav,night,1,,
2251299,2026-07-08,NYY@TB,1,FG,ML,,0.4139,HOME,-101,-101,0.4795,HOME,1,,,0.171313,0.534265,away_fav,night,1,,
2251299,2026-07-08,NYY@TB,1,FG,RL,-0.63,,HOME,-1.5/+171,1.5/-209,,HOME,1,2.37,2.37,,,away_fav,night,1,,
2251299,2026-07-08,NYY@TB,1,FG,TOTAL,8.57,0.5326,OVER,7.5,7,,UNDER,0,5.57,5.57,0.283663,0.760570,away_fav,night,1,,
2251300,2026-07-08,HOU@WSH,1,FG,ML,,0.3936,HOME,+108,108,0.4596,HOME,1,,,0.154921,0.500215,home_fav,night,1,,
2251300,2026-07-08,HOU@WSH,1,FG,RL,-0.98,,AWAY,+1.5/-179,1.5/-179,,HOME,0,5.02,5.02,,,home_fav,night,1,,
2251300,2026-07-08,HOU@WSH,1,FG,TOTAL,9.77,0.4625,UNDER,9.5,10,,OVER,0,-0.23,0.23,0.288906,0.771109,home_fav,night,1,,
2251301,2026-07-08,KC@NYM,1,FG,ML,,0.4209,HOME,+163,163,0.3636,HOME,1,,,0.177157,0.546280,home_fav,night,1,,
2251301,2026-07-08,KC@NYM,1,FG,RL,-0.58,,AWAY,+1.5/-120,1.5/-120,,HOME,0,3.42,3.42,,,home_fav,night,1,,
2251301,2026-07-08,KC@NYM,1,FG,TOTAL,9.06,0.4508,UNDER,9.5,9.5,,UNDER,1,1.06,1.06,0.203221,0.599293,home_fav,night,1,,
2251302,2026-07-08,PHI@CIN,1,FG,ML,,0.4395,HOME,+119,119,0.4362,HOME,1,,,0.193160,0.578926,home_fav,night,1,,
2251302,2026-07-08,PHI@CIN,1,FG,RL,-0.35,,AWAY,+1.5/-174,1.5/-171,,HOME,0,5.65,5.65,,,home_fav,night,1,,
2251302,2026-07-08,PHI@CIN,1,FG,TOTAL,8.36,0.3447,UNDER,8.5,9,,OVER,0,-7.64,7.64,0.429418,1.065081,home_fav,night,1,,
2251303,2026-07-08,CLE@MIN,1,FG,ML,,0.4091,HOME,+108,108,0.4588,HOME,1,,,0.167363,0.526108,home_fav,night,1,,
2251303,2026-07-08,CLE@MIN,1,FG,RL,-0.74,,AWAY,+1.5/-187,1.5/-192,,AWAY,1,0.26,0.26,,,home_fav,night,1,,
2251303,2026-07-08,CLE@MIN,1,FG,TOTAL,9.50,0.5318,OVER,8.5,8.5,,OVER,1,-1.50,1.50,0.219211,0.631488,home_fav,night,1,,
2251304,2026-07-08,BOS@CWS,1,FG,ML,,0.4697,HOME,-103,-103,0.4848,AWAY,0,,,0.281218,0.755661,away_fav,night,1,,
2251304,2026-07-08,BOS@CWS,1,FG,RL,0.00,,HOME,-1.5/+164,1.5/-200,,AWAY,0,-5.00,5.00,,,away_fav,night,1,,
2251304,2026-07-08,BOS@CWS,1,FG,TOTAL,7.90,0.4333,UNDER,8,8,,UNDER,1,2.90,2.90,0.187749,0.567925,away_fav,night,1,,
2251305,2026-07-08,MIL@STL,1,FG,ML,,0.4446,HOME,-149,-149,0.5727,HOME,1,,,0.197669,0.588067,away_fav,night,1,,
2251305,2026-07-08,MIL@STL,1,FG,RL,-0.27,,HOME,-1.5/+118,-1.5/+118,,HOME,1,3.73,3.73,,,away_fav,night,1,,
2251305,2026-07-08,MIL@STL,1,FG,TOTAL,7.80,0.3849,UNDER,8.5,8.5,,UNDER,1,1.80,1.80,0.148148,0.485970,away_fav,night,1,,
2251306,2026-07-08,LAA@TEX,1,FG,ML,,0.4630,HOME,+114,,,AWAY,0,,,0.288369,0.770028,home_fav,night,1,,
2251306,2026-07-08,LAA@TEX,1,FG,RL,-0.07,,AWAY,+1.5/-179,,,AWAY,1,-12.07,12.07,,,home_fav,night,1,,
2251306,2026-07-08,LAA@TEX,1,FG,TOTAL,7.14,0.4000,UNDER,8,,,OVER,0,-6.86,6.86,0.360000,0.916291,home_fav,night,1,,
2251307,2026-07-08,COL@LAD,1,FG,ML,,0.4457,HOME,+217,,,HOME,1,,,0.198648,0.590049,home_fav,night,1,,
2251307,2026-07-08,COL@LAD,1,FG,RL,-0.32,,AWAY,+1.5/+108,,,AWAY,1,0.68,0.68,,,home_fav,night,1,,
2251307,2026-07-08,COL@LAD,1,FG,TOTAL,9.76,0.4607,UNDER,10,,,UNDER,1,2.76,2.76,0.212244,0.617483,home_fav,night,1,,
2253668,2026-07-08,ARI@SD,1,FG,ML,,0.3688,HOME,+119,,,HOME,1,,,0.136013,0.460133,home_fav,night,1,,
2253668,2026-07-08,ARI@SD,1,FG,RL,-1.04,,AWAY,+1.5/-175,,,HOME,0,4.96,4.96,,,home_fav,night,1,,
2253668,2026-07-08,ARI@SD,1,FG,TOTAL,7.46,0.3918,UNDER,8.5,,,OVER,0,-6.54,6.54,0.369907,0.937004,home_fav,night,1,,
2251308,2026-07-09,ATL@PIT,1,FG,ML,,0.4257,HOME,-115,,,AWAY,0,,,0.329820,0.854020,away_fav,day,1,,
2251308,2026-07-09,ATL@PIT,1,FG,RL,-0.56,,HOME,-1.5/+134,,,AWAY,0,-5.56,5.56,,,away_fav,day,1,,
2251308,2026-07-09,ATL@PIT,1,FG,TOTAL,9.84,0.5120,OVER,9.5,,,OVER,1,-5.16,5.16,0.238144,0.669431,away_fav,day,1,,
2251309,2026-07-09,KC@NYM,1,FG,ML,,0.4563,HOME,+111,,,HOME,1,,,0.208210,0.609358,home_fav,day,1,,
2251309,2026-07-09,KC@NYM,1,FG,RL,-0.15,,AWAY,+1.5/-188,,,HOME,0,3.85,3.85,,,home_fav,day,1,,
2251309,2026-07-09,KC@NYM,1,FG,TOTAL,8.65,0.4163,UNDER,9,,,OVER,0,-1.35,1.35,0.340706,0.876349,home_fav,day,1,,
2251310,2026-07-09,NYY@TB,1,FG,ML,,0.4200,HOME,+134,,,AWAY,0,,,0.336400,0.867501,home_fav,day,1,,
2251310,2026-07-09,NYY@TB,1,FG,RL,-0.52,,AWAY,+1.5/-163,,,AWAY,1,-8.52,8.52,,,home_fav,day,1,,
2251310,2026-07-09,NYY@TB,1,FG,TOTAL,7.66,0.4507,UNDER,7.5,,,OVER,0,-8.34,8.34,0.301730,0.796953,home_fav,day,1,,
2251311,2026-07-09,CLE@MIN,1,FG,ML,,0.4220,HOME,-131,,,AWAY,0,,,0.334084,0.862750,away_fav,day,1,,
2251311,2026-07-09,CLE@MIN,1,FG,RL,-0.58,,HOME,-1.5/+124,,,AWAY,0,-3.58,3.58,,,away_fav,day,1,,
2251311,2026-07-09,CLE@MIN,1,FG,TOTAL,9.32,0.5168,OVER,8.5,,,UNDER,0,2.32,2.32,0.267082,0.727325,away_fav,day,1,,
2251312,2026-07-09,BOS@CWS,1,FG,ML,,0.4594,HOME,-101,,,AWAY,0,,,0.292248,0.777834,away_fav,day,1,,
2251312,2026-07-09,BOS@CWS,1,FG,RL,-0.11,,HOME,-1.5/+161,,,HOME,1,-1.11,1.11,,,away_fav,day,1,,
2251312,2026-07-09,BOS@CWS,1,FG,TOTAL,8.79,0.4269,UNDER,9,,,UNDER,1,5.79,5.79,0.182244,0.556695,away_fav,day,1,,
2251313,2026-07-09,CHC@BAL,1,FG,ML,,0.3434,HOME,+104,,,HOME,1,,,0.117924,0.420680,home_fav,night,1,,
2251313,2026-07-09,CHC@BAL,1,FG,RL,-1.69,,HOME,+1.5/-196,,,AWAY,0,-0.69,0.69,,,home_fav,night,1,,
2251313,2026-07-09,CHC@BAL,1,FG,TOTAL,10.23,0.4963,UNDER,10,,,UNDER,1,5.23,5.23,0.246314,0.685774,home_fav,night,1,,
2251314,2026-07-09,ATH@DET,1,FG,ML,,0.4420,HOME,+109,106,0.4637,HOME,1,,,0.195364,0.583396,home_fav,night,1,,
2251314,2026-07-09,ATH@DET,1,FG,RL,-0.33,,AWAY,+1.5/-185,1.5/-187,,HOME,0,2.67,2.67,,,home_fav,night,1,,
2251314,2026-07-09,ATH@DET,1,FG,TOTAL,8.90,0.4368,UNDER,9,9,,UNDER,1,3.90,3.90,0.190794,0.574120,home_fav,night,1,,
2251315,2026-07-09,SEA@MIA,1,FG,ML,,0.5390,AWAY,-126,-131,0.5424,HOME,0,,,0.290521,0.774357,away_fav,night,1,,
2251315,2026-07-09,SEA@MIA,1,FG,RL,0.72,,HOME,-1.5/+134,-1.5/+130,,HOME,1,4.72,4.72,,,away_fav,night,1,,
2251315,2026-07-09,SEA@MIA,1,FG,TOTAL,7.64,0.4095,UNDER,8,8,,OVER,0,-4.36,4.36,0.348690,0.892818,away_fav,night,1,,
2251316,2026-07-09,PHI@CIN,1,FG,ML,,0.4917,HOME,-171,-180,0.6145,AWAY,0,,,0.258369,0.709887,away_fav,night,1,,
2251316,2026-07-09,PHI@CIN,1,FG,RL,0.25,,HOME,-1.5/-108,-1.5/-110,,HOME,1,-0.75,0.75,,,away_fav,night,1,,
2251316,2026-07-09,PHI@CIN,1,FG,TOTAL,8.91,0.3918,UNDER,9.5,9.5,,UNDER,1,7.91,7.91,0.153507,0.497252,away_fav,night,1,,
2251317,2026-07-09,MIL@STL,1,FG,ML,,0.4883,HOME,-131,-126,0.5321,AWAY,0,,,0.261837,0.716825,away_fav,night,1,,
2251317,2026-07-09,MIL@STL,1,FG,RL,0.20,,HOME,-1.5/+129,-1.5/+130,,AWAY,0,-3.80,3.80,,,away_fav,night,1,,
2251317,2026-07-09,MIL@STL,1,FG,TOTAL,7.60,0.3675,UNDER,8,8.5,,OVER,0,-4.40,4.40,0.400056,1.001032,away_fav,night,1,,
2251318,2026-07-09,LAA@TEX,1,FG,ML,,0.4621,HOME,+114,,,HOME,1,,,0.213536,0.620083,home_fav,night,1,,
2251318,2026-07-09,LAA@TEX,1,FG,RL,-0.08,,AWAY,+1.5/-193,,,AWAY,1,0.92,0.92,,,home_fav,night,1,,
2251318,2026-07-09,LAA@TEX,1,FG,TOTAL,7.07,0.4487,UNDER,7.5,,,OVER,0,-5.93,5.93,0.303932,0.801401,home_fav,night,1,,
2251319,2026-07-09,COL@SF,1,FG,ML,,0.4473,HOME,+109,,,HOME,1,,,0.200077,0.592940,home_fav,night,1,,
2251319,2026-07-09,COL@SF,1,FG,RL,-0.24,,AWAY,+1.5/-187,,,HOME,0,5.76,5.76,,,home_fav,night,1,,
2251319,2026-07-09,COL@SF,1,FG,TOTAL,8.32,0.4318,UNDER,9,,,OVER,0,-1.68,1.68,0.322851,0.839793,home_fav,night,1,,
2253680,2026-07-09,ARI@SD,1,FG,ML,,0.4120,HOME,+110,,,AWAY,0,,,0.345744,0.886732,home_fav,night,1,,
2253680,2026-07-09,ARI@SD,1,FG,RL,-0.63,,AWAY,+1.5/-185,,,AWAY,1,-2.63,2.63,,,home_fav,night,1,,
2253680,2026-07-09,ARI@SD,1,FG,TOTAL,8.20,0.3764,UNDER,9,,,UNDER,1,4.20,4.20,0.141677,0.472246,home_fav,night,1,,
2251320,2026-07-10,PHI@DET,1,FG,ML,,0.4141,HOME,-102,-101,0.4795,HOME,1,,,0.171479,0.534606,away_fav,night,1,,
2251320,2026-07-10,PHI@DET,1,FG,RL,-0.63,,HOME,-1.5/+161,-1.5/+163,,HOME,1,7.37,7.37,,,away_fav,night,1,,
2251320,2026-07-10,PHI@DET,1,FG,TOTAL,8.63,0.4133,UNDER,9,9,,OVER,0,-3.37,3.37,0.344217,0.883582,away_fav,night,1,,
2251321,2026-07-10,MIL@PIT,1,FG,ML,,0.4007,HOME,+107,,,,,,,,,home_fav,night,0,not-completed,
2251321,2026-07-10,MIL@PIT,1,FG,RL,-0.83,,AWAY,+1.5/-201,,,,,,,,,home_fav,night,0,not-completed,
2251321,2026-07-10,MIL@PIT,1,FG,TOTAL,9.24,0.5488,OVER,8.5,,,,,,,,,home_fav,night,0,not-completed,
2251322,2026-07-10,NYY@WSH,1,FG,ML,,0.4737,HOME,-162,,,AWAY,0,,,0.276992,0.747181,away_fav,night,1,,
2251322,2026-07-10,NYY@WSH,1,FG,RL,0.01,,HOME,-1.5/-102,,,AWAY,0,-1.99,1.99,,,away_fav,night,1,,
2251322,2026-07-10,NYY@WSH,1,FG,TOTAL,11.16,0.5314,OVER,10,,,UNDER,0,3.16,3.16,0.282386,0.758006,away_fav,night,1,,
2251323,2026-07-10,KC@BAL,1,FG,ML,,0.4041,HOME,+124,124,0.4273,HOME,1,,,0.163297,0.517682,home_fav,night,1,,
2251323,2026-07-10,KC@BAL,1,FG,RL,-0.87,,AWAY,+1.5/-156,1.5/-156,,HOME,0,1.13,1.13,,,home_fav,night,1,,
2251323,2026-07-10,KC@BAL,1,FG,TOTAL,9.61,0.3811,UNDER,10.5,10.5,,UNDER,1,1.61,1.61,0.145237,0.479812,home_fav,night,1,,
2251324,2026-07-10,CHC@CIN,1,FG,ML,,0.4031,HOME,-117,-121,0.5239,HOME,1,,,0.162490,0.516006,away_fav,night,1,,
2251324,2026-07-10,CHC@CIN,1,FG,RL,-0.76,,HOME,-1.5/+138,-1.5/+138,,HOME,1,3.24,3.24,,,away_fav,night,1,,
2251324,2026-07-10,CHC@CIN,1,FG,TOTAL,8.14,0.3271,UNDER,9.5,9.5,,UNDER,1,4.14,4.14,0.106994,0.396159,away_fav,night,1,,
2251325,2026-07-10,BOS@NYM,1,FG,ML,,0.4294,HOME,+124,,,AWAY,0,,,0.325584,0.845366,home_fav,night,1,,
2251325,2026-07-10,BOS@NYM,1,FG,RL,-0.41,,AWAY,+1.5/-175,,,AWAY,1,-4.41,4.41,,,home_fav,night,1,,
2251325,2026-07-10,BOS@NYM,1,FG,TOTAL,7.83,0.4670,UNDER,7.5,,,OVER,0,-0.17,0.17,0.284089,0.761426,home_fav,night,1,,
2251326,2026-07-10,SEA@TB,1,FG,ML,,0.4063,HOME,+104,108,0.4588,HOME,1,,,0.165080,0.521381,home_fav,night,1,,
2251326,2026-07-10,SEA@TB,1,FG,RL,-0.70,,AWAY,+1.5/-206,1.5/-194,,HOME,0,4.30,4.30,,,home_fav,night,1,,
2251326,2026-07-10,SEA@TB,1,FG,TOTAL,8.22,0.4216,UNDER,8.5,8.5,,OVER,0,-0.78,0.78,0.334547,0.863698,home_fav,night,1,,
2251327,2026-07-10,CLE@MIA,1,FG,ML,,0.4602,HOME,+101,104,0.4679,AWAY,0,,,0.291384,0.776094,home_fav,night,1,,
2251327,2026-07-10,CLE@MIA,1,FG,RL,-0.11,,AWAY,+1.5/-209,1.5/-216,,AWAY,1,-1.11,1.11,,,home_fav,night,1,,
2251327,2026-07-10,CLE@MIA,1,FG,TOTAL,7.54,0.4941,UNDER,7,7,,UNDER,1,2.54,2.54,0.244135,0.681416,home_fav,night,1,,
2251328,2026-07-10,ATH@CWS,1,FG,ML,,0.3623,HOME,+149,,,HOME,1,,,0.131261,0.449887,home_fav,night,1,,
2251328,2026-07-10,ATH@CWS,1,FG,RL,-1.29,,AWAY,+1.5/-137,,,HOME,0,11.71,11.71,,,home_fav,night,1,,
2251328,2026-07-10,ATH@CWS,1,FG,TOTAL,9.15,0.4575,UNDER,8.5,,,OVER,0,-5.85,5.85,0.294306,0.781978,home_fav,night,1,,
2251329,2026-07-10,HOU@TEX,1,FG,ML,,0.4292,HOME,-143,,,HOME,1,,,0.184213,0.560716,away_fav,night,1,,
2251329,2026-07-10,HOU@TEX,1,FG,RL,-0.40,,HOME,-1.5/+123,,,HOME,1,3.60,3.60,,,away_fav,night,1,,
2251329,2026-07-10,HOU@TEX,1,FG,TOTAL,6.99,0.3089,UNDER,8.5,,,OVER,0,-3.01,3.01,0.477619,1.174738,away_fav,night,1,,
2251330,2026-07-10,LAA@MIN,1,FG,ML,,0.4235,HOME,+135,,,AWAY,0,,,0.332352,0.859202,home_fav,night,1,,
2251330,2026-07-10,LAA@MIN,1,FG,RL,-0.58,,AWAY,+1.5/-157,,,AWAY,1,-1.58,1.58,,,home_fav,night,1,,
2251330,2026-07-10,LAA@MIN,1,FG,TOTAL,9.22,0.4174,UNDER,9.5,,,UNDER,1,2.22,2.22,0.174223,0.540254,home_fav,night,1,,
2251331,2026-07-10,ATL@STL,1,FG,ML,,0.4666,HOME,-163,,,HOME,1,,,0.217716,0.628484,away_fav,night,1,,
2251331,2026-07-10,ATL@STL,1,FG,RL,-0.03,,HOME,-1.5/+104,,,HOME,1,0.97,0.97,,,away_fav,night,1,,
2251331,2026-07-10,ATL@STL,1,FG,TOTAL,8.21,0.4615,UNDER,8,,,UNDER,1,5.21,5.21,0.212982,0.618968,away_fav,night,1,,
2251332,2026-07-10,TOR@SD,1,FG,ML,,0.3268,HOME,-101,,,AWAY,0,,,0.453198,1.118407,away_fav,night,1,,
2251332,2026-07-10,TOR@SD,1,FG,RL,-1.64,,HOME,-1.5/+166,,,AWAY,0,-3.64,3.64,,,away_fav,night,1,,
2251332,2026-07-10,TOR@SD,1,FG,TOTAL,8.60,0.4544,UNDER,8.5,,,UNDER,1,0.60,0.60,0.206479,0.605869,away_fav,night,1,,
2251333,2026-07-10,COL@SF,1,FG,ML,,0.3194,HOME,+133,,,AWAY,0,,,0.463216,1.141311,home_fav,night,1,,
2251333,2026-07-10,COL@SF,1,FG,RL,-1.74,,HOME,+1.5/-158,,,AWAY,0,-2.74,2.74,,,home_fav,night,1,,
2251333,2026-07-10,COL@SF,1,FG,TOTAL,8.60,0.4547,UNDER,8,,,UNDER,1,1.60,1.60,0.206752,0.606419,home_fav,night,1,,
2253695,2026-07-10,ARI@LAD,1,FG,ML,,0.3402,HOME,+178,,,AWAY,0,,,0.435336,1.078222,home_fav,night,1,,
2253695,2026-07-10,ARI@LAD,1,FG,RL,-1.42,,AWAY,+1.5/-119,,,AWAY,1,-7.42,7.42,,,home_fav,night,1,,
2253695,2026-07-10,ARI@LAD,1,FG,TOTAL,8.10,0.4112,UNDER,9,,,OVER,0,-3.90,3.90,0.346685,0.888676,home_fav,night,1,,
2251334,2026-07-11,LAA@MIN,1,FG,ML,,0.3232,HOME,+152,152,0.3794,HOME,1,,,0.104458,0.390379,home_fav,day,1,,
2251334,2026-07-11,LAA@MIN,1,FG,RL,-1.88,,HOME,+1.5/-132,1.5/-132,,HOME,1,0.12,0.12,,,home_fav,day,1,,
2251334,2026-07-11,LAA@MIN,1,FG,TOTAL,9.81,0.5532,OVER,9,9,,UNDER,0,1.81,1.81,0.306030,0.805644,home_fav,day,1,,
2251335,2026-07-11,COL@SF,1,FG,ML,,0.4273,HOME,+123,123,0.4284,HOME,1,,,0.182585,0.557393,home_fav,day,1,,
2251335,2026-07-11,COL@SF,1,FG,RL,-0.53,,AWAY,+1.5/-168,1.5/-168,,HOME,0,1.47,1.47,,,home_fav,day,1,,
2251335,2026-07-11,COL@SF,1,FG,TOTAL,9.25,0.5118,OVER,8.5,8.5,,UNDER,0,3.25,3.25,0.261939,0.717030,home_fav,day,1,,
2251336,2026-07-11,NYY@WSH,1,FG,ML,,0.5450,AWAY,-199,-199,0.6364,AWAY,1,,,0.207025,0.606969,away_fav,day,1,,
2251336,2026-07-11,NYY@WSH,1,FG,RL,0.96,,HOME,-1.5/-120,-1.5/-122,,AWAY,0,-1.04,1.04,,,away_fav,day,1,,
2251336,2026-07-11,NYY@WSH,1,FG,TOTAL,10.02,0.5260,OVER,9,9,,UNDER,0,4.02,4.02,0.276676,0.746548,away_fav,day,1,,
2251337,2026-07-11,MIL@PIT,1,FG,ML,,0.4932,HOME,-148,-103,0.4848,HOME,1,,,0.243246,0.679639,away_fav,day,1,,
