game_id,mlb_game_pk,date,month,teams,dh_game_no,series,p,pick,actual,actual_label,actual_source,inn1_away,inn1_home,bin_vs_linescore_agree,str_vs_bin_agree,correct,brier,logloss,leakage_flag,book_nrfi_odds,book_yrfi_odds,stored_correct,stored_brier,pipeline_grade_prob,pipeline_grade_correct
2251304,824578,2026-07-08,2026-07,BOS@CWS,1,p1,0.5622,NRFI,1,NRFI,linescore,0,0,1,1,1,0.191669,0.575898,,,,,,0.5622,1
2251304,824578,2026-07-08,2026-07,BOS@CWS,1,p2,0.5622,NRFI,1,NRFI,linescore,0,0,1,1,1,0.191669,0.575898,,,,,,0.5622,1
2251305,823032,2026-07-08,2026-07,MIL@STL,1,live,0.47,YRFI,0,YRFI,linescore,0,2,1,1,1,0.2209,0.634878,0,,,1,0.2209,0.47,1
2251305,823032,2026-07-08,2026-07,MIL@STL,1,p1,0.5501,NRFI,0,YRFI,linescore,0,2,1,1,0,0.30261,0.79873,,,,,,0.5501,0
2251305,823032,2026-07-08,2026-07,MIL@STL,1,p2,0.5501,NRFI,0,YRFI,linescore,0,2,1,1,0,0.30261,0.79873,,,,,,0.5501,0
2251306,822880,2026-07-08,2026-07,LAA@TEX,1,live,0.51,NRFI,0,YRFI,linescore,1,0,1,1,0,0.2601,0.71335,0,,,0,0.2601,0.51,0
2251306,822880,2026-07-08,2026-07,LAA@TEX,1,p1,0.5765,NRFI,0,YRFI,linescore,1,0,1,1,0,0.332352,0.859202,,,,,,0.5765,0
2251306,822880,2026-07-08,2026-07,LAA@TEX,1,p2,0.5765,NRFI,0,YRFI,linescore,1,0,1,1,0,0.332352,0.859202,,,,,,0.5765,0
2251307,823928,2026-07-08,2026-07,COL@LAD,1,live,0.45,YRFI,0,YRFI,linescore,0,3,1,1,1,0.2025,0.597837,0,,,1,0.2025,0.45,1
2251307,823928,2026-07-08,2026-07,COL@LAD,1,p1,0.457,YRFI,0,YRFI,linescore,0,3,1,1,1,0.208849,0.610646,,,,,,0.457,1
2251307,823928,2026-07-08,2026-07,COL@LAD,1,p2,0.457,YRFI,0,YRFI,linescore,0,3,1,1,1,0.208849,0.610646,,,,,,0.457,1
2253668,823279,2026-07-08,2026-07,ARI@SD,1,live,0.49,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2401,0.673345,0,,,1,0.2401,0.49,1
2253668,823279,2026-07-08,2026-07,ARI@SD,1,p1,0.5419,NRFI,0,YRFI,linescore,1,0,1,1,0,0.293656,0.780668,,,,,,0.5419,0
2253668,823279,2026-07-08,2026-07,ARI@SD,1,p2,0.5419,NRFI,0,YRFI,linescore,1,0,1,1,0,0.293656,0.780668,,,,,,0.5419,0
2251308,823359,2026-07-09,2026-07,ATL@PIT,1,live,0.44,YRFI,0,YRFI,linescore,1,0,1,1,1,0.1936,0.579818,0,,,1,0.1936,0.44,1
2251308,823359,2026-07-09,2026-07,ATL@PIT,1,p1,0.4464,YRFI,0,YRFI,linescore,1,0,1,1,1,0.199273,0.591313,,,,,,0.4464,1
2251308,823359,2026-07-09,2026-07,ATL@PIT,1,p2,0.4464,YRFI,0,YRFI,linescore,1,0,1,1,1,0.199273,0.591313,,,,,,0.4464,1
2251309,823606,2026-07-09,2026-07,KC@NYM,1,live,0.5,NONE,0,YRFI,linescore,1,0,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2251309,823606,2026-07-09,2026-07,KC@NYM,1,p1,0.5044,NRFI,0,YRFI,linescore,1,0,1,1,0,0.254419,0.701986,,,,,,0.5044,0
2251309,823606,2026-07-09,2026-07,KC@NYM,1,p2,0.5044,NRFI,0,YRFI,linescore,1,0,1,1,0,0.254419,0.701986,,,,,,0.5044,0
2251310,822954,2026-07-09,2026-07,NYY@TB,1,live,0.53,NRFI,0,YRFI,linescore,0,1,1,1,0,0.2809,0.755023,0,,,0,0.2809,0.53,0
2251310,822954,2026-07-09,2026-07,NYY@TB,1,p1,0.5664,NRFI,0,YRFI,linescore,0,1,1,1,0,0.320809,0.835633,,,,,,0.5664,0
2251310,822954,2026-07-09,2026-07,NYY@TB,1,p2,0.5664,NRFI,0,YRFI,linescore,0,1,1,1,0,0.320809,0.835633,,,,,,0.5664,0
2251311,823683,2026-07-09,2026-07,CLE@MIN,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,0,,,0,0.2809,0.47,0
2251311,823683,2026-07-09,2026-07,CLE@MIN,1,p1,0.4789,YRFI,1,NRFI,linescore,0,0,1,1,0,0.271545,0.736263,,,,,,0.4789,0
2251311,823683,2026-07-09,2026-07,CLE@MIN,1,p2,0.4789,YRFI,1,NRFI,linescore,0,0,1,1,0,0.271545,0.736263,,,,,,0.4789,0
2251312,824577,2026-07-09,2026-07,BOS@CWS,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,,,,0,0.2601,0.49,0
2251312,824577,2026-07-09,2026-07,BOS@CWS,1,p1,0.5135,NRFI,1,NRFI,linescore,0,0,1,1,1,0.236682,0.666505,,,,,,0.5135,1
2251312,824577,2026-07-09,2026-07,BOS@CWS,1,p2,0.5135,NRFI,1,NRFI,linescore,0,0,1,1,1,0.236682,0.666505,,,,,,0.5135,1
2251313,824816,2026-07-09,2026-07,CHC@BAL,1,live,0.45,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3025,0.798508,0,,,0,0.3025,0.45,0
2251313,824816,2026-07-09,2026-07,CHC@BAL,1,p1,0.4561,YRFI,1,NRFI,linescore,0,0,1,1,0,0.295827,0.785043,,,,,,0.4561,0
2251313,824816,2026-07-09,2026-07,CHC@BAL,1,p2,0.4561,YRFI,1,NRFI,linescore,0,0,1,1,0,0.295827,0.785043,,,,,,0.4561,0
2251314,824251,2026-07-09,2026-07,ATH@DET,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,0,,,1,0.2304,0.52,1
2251314,824251,2026-07-09,2026-07,ATH@DET,1,p1,0.516,NRFI,1,NRFI,linescore,0,0,1,1,1,0.234256,0.661649,,,,,,0.516,1
2251314,824251,2026-07-09,2026-07,ATH@DET,1,p2,0.516,NRFI,1,NRFI,linescore,0,0,1,1,1,0.234256,0.661649,,,,,,0.516,1
2251315,823846,2026-07-09,2026-07,SEA@MIA,1,live,0.54,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2116,0.616186,0,,,1,0.2116,0.54,1
2251315,823846,2026-07-09,2026-07,SEA@MIA,1,p1,0.5607,NRFI,1,NRFI,linescore,0,0,1,1,1,0.192984,0.578569,,,,,,0.5607,1
2251315,823846,2026-07-09,2026-07,SEA@MIA,1,p2,0.5607,NRFI,1,NRFI,linescore,0,0,1,1,1,0.192984,0.578569,,,,,,0.5607,1
2251316,824494,2026-07-09,2026-07,PHI@CIN,1,live,0.44,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3136,0.820981,0,,,0,0.3136,0.44,0
2251316,824494,2026-07-09,2026-07,PHI@CIN,1,p1,0.4892,YRFI,1,NRFI,linescore,0,0,1,1,0,0.260917,0.714984,,,,,,0.4892,0
2251316,824494,2026-07-09,2026-07,PHI@CIN,1,p2,0.4892,YRFI,1,NRFI,linescore,0,0,1,1,0,0.260917,0.714984,,,,,,0.4892,0
2251317,823034,2026-07-09,2026-07,MIL@STL,1,live,0.56,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1936,0.579818,0,,,1,0.1936,0.56,1
2251317,823034,2026-07-09,2026-07,MIL@STL,1,p1,0.5738,NRFI,1,NRFI,linescore,0,0,1,1,1,0.181646,0.555474,,,,,,0.5738,1
2251317,823034,2026-07-09,2026-07,MIL@STL,1,p2,0.5738,NRFI,1,NRFI,linescore,0,0,1,1,1,0.181646,0.555474,,,,,,0.5738,1
2251318,822877,2026-07-09,2026-07,LAA@TEX,1,live,0.5,NONE,0,YRFI,linescore,0,2,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2251318,822877,2026-07-09,2026-07,LAA@TEX,1,p1,0.5851,NRFI,0,YRFI,linescore,0,2,1,1,0,0.342342,0.879718,,,,,,0.5851,0
2251318,822877,2026-07-09,2026-07,LAA@TEX,1,p2,0.5851,NRFI,0,YRFI,linescore,0,2,1,1,0,0.342342,0.879718,,,,,,0.5851,0
2251319,823201,2026-07-09,2026-07,COL@SF,1,live,0.43,YRFI,0,YRFI,linescore,0,1,1,1,1,0.1849,0.562119,0,,,1,0.1849,0.43,1
2251319,823201,2026-07-09,2026-07,COL@SF,1,p1,0.5199,NRFI,0,YRFI,linescore,0,1,1,1,0,0.270296,0.733761,,,,,,0.5199,0
2251319,823201,2026-07-09,2026-07,COL@SF,1,p2,0.5199,NRFI,0,YRFI,linescore,0,1,1,1,0,0.270296,0.733761,,,,,,0.5199,0
2253680,823277,2026-07-09,2026-07,ARI@SD,1,live,0.43,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3249,0.84397,0,,,0,0.3249,0.43,0
2253680,823277,2026-07-09,2026-07,ARI@SD,1,p1,0.5028,NRFI,1,NRFI,linescore,0,0,1,1,1,0.247208,0.687563,,,,,,0.5028,1
2253680,823277,2026-07-09,2026-07,ARI@SD,1,p2,0.5028,NRFI,1,NRFI,linescore,0,0,1,1,1,0.247208,0.687563,,,,,,0.5028,1
2251320,824252,2026-07-10,2026-07,PHI@DET,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,0,-104,-122,0,0.2601,0.49,0
2251320,824252,2026-07-10,2026-07,PHI@DET,1,p1,0.5038,NRFI,1,NRFI,linescore,0,0,1,1,1,0.246214,0.685576,,,,,,0.5038,1
2251320,824252,2026-07-10,2026-07,PHI@DET,1,p2,0.5038,NRFI,1,NRFI,linescore,0,0,1,1,1,0.246214,0.685576,,,,,,0.5038,1
2251322,822709,2026-07-10,2026-07,NYY@WSH,1,live,0.46,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2116,0.616186,0,+106,-136,1,0.2116,0.46,1
2251322,822709,2026-07-10,2026-07,NYY@WSH,1,p1,0.3703,YRFI,0,YRFI,linescore,1,0,1,1,1,0.137122,0.462512,,,,,,0.3703,1
2251322,822709,2026-07-10,2026-07,NYY@WSH,1,p2,0.3703,YRFI,0,YRFI,linescore,1,0,1,1,1,0.137122,0.462512,,,,,,0.3703,1
2251323,824817,2026-07-10,2026-07,KC@BAL,1,live,0.5,NONE,1,NRFI,linescore,0,0,1,1,,0.25,0.693147,0,+104,-132,0,0.25,0.5,0
2251323,824817,2026-07-10,2026-07,KC@BAL,1,p1,0.4662,YRFI,1,NRFI,linescore,0,0,1,1,0,0.284942,0.763141,,,,,,0.4662,0
2251323,824817,2026-07-10,2026-07,KC@BAL,1,p2,0.4662,YRFI,1,NRFI,linescore,0,0,1,1,0,0.284942,0.763141,,,,,,0.4662,0
2251324,824493,2026-07-10,2026-07,CHC@CIN,1,live,0.51,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2401,0.673345,0,-102,-125,1,0.2401,0.51,1
2251324,824493,2026-07-10,2026-07,CHC@CIN,1,p1,0.5377,NRFI,1,NRFI,linescore,0,0,1,1,1,0.213721,0.620454,,,,,,0.5377,1
2251324,824493,2026-07-10,2026-07,CHC@CIN,1,p2,0.5377,NRFI,1,NRFI,linescore,0,0,1,1,1,0.213721,0.620454,,,,,,0.5377,1
2251325,823604,2026-07-10,2026-07,BOS@NYM,1,live,0.53,NRFI,0,YRFI,linescore,2,0,1,1,0,0.2809,0.755023,0,-138,+108,0,0.2809,0.53,0
2251325,823604,2026-07-10,2026-07,BOS@NYM,1,p1,0.5406,NRFI,0,YRFI,linescore,2,0,1,1,0,0.292248,0.777834,,,,,,0.5406,0
2251325,823604,2026-07-10,2026-07,BOS@NYM,1,p2,0.5406,NRFI,0,YRFI,linescore,2,0,1,1,0,0.292248,0.777834,,,,,,0.5406,0
2251326,822955,2026-07-10,2026-07,SEA@TB,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,0,-113,-113,0,0.2916,0.46,0
2251326,822955,2026-07-10,2026-07,SEA@TB,1,p1,0.5363,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215018,0.623062,,,,,,0.5363,1
2251326,822955,2026-07-10,2026-07,SEA@TB,1,p2,0.5363,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215018,0.623062,,,,,,0.5363,1
2251327,823845,2026-07-10,2026-07,CLE@MIA,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,-140,+110,0,0.2704,0.48,0
2251327,823845,2026-07-10,2026-07,CLE@MIA,1,p1,0.5634,NRFI,1,NRFI,linescore,0,0,1,1,1,0.19062,0.573765,,,,,,0.5634,1
2251327,823845,2026-07-10,2026-07,CLE@MIA,1,p2,0.5634,NRFI,1,NRFI,linescore,0,0,1,1,1,0.19062,0.573765,,,,,,0.5634,1
2251328,824575,2026-07-10,2026-07,ATH@CWS,1,live,0.42,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3364,0.867501,0,-100,-128,0,0.3364,0.42,0
2251328,824575,2026-07-10,2026-07,ATH@CWS,1,p1,0.4985,YRFI,1,NRFI,linescore,0,0,1,1,0,0.251502,0.696152,,,,,,0.4985,0
2251328,824575,2026-07-10,2026-07,ATH@CWS,1,p2,0.4985,YRFI,1,NRFI,linescore,0,0,1,1,0,0.251502,0.696152,,,,,,0.4985,0
2251329,822878,2026-07-10,2026-07,HOU@TEX,1,live,0.54,NRFI,0,YRFI,linescore,0,2,1,1,0,0.2916,0.776529,0,-108,-118,0,0.2916,0.54,0
2251329,822878,2026-07-10,2026-07,HOU@TEX,1,p1,0.5746,NRFI,0,YRFI,linescore,0,2,1,1,0,0.330165,0.854725,,,,,,0.5746,0
2251329,822878,2026-07-10,2026-07,HOU@TEX,1,p2,0.5746,NRFI,0,YRFI,linescore,0,2,1,1,0,0.330165,0.854725,,,,,,0.5746,0
2251330,823685,2026-07-10,2026-07,LAA@MIN,1,live,0.4,YRFI,0,YRFI,linescore,0,1,1,1,1,0.16,0.510826,0,+108,-138,1,0.16,0.4,1
2251330,823685,2026-07-10,2026-07,LAA@MIN,1,p1,0.4475,YRFI,0,YRFI,linescore,0,1,1,1,1,0.200256,0.593302,,,,,,0.4475,1
2251330,823685,2026-07-10,2026-07,LAA@MIN,1,p2,0.4475,YRFI,0,YRFI,linescore,0,1,1,1,1,0.200256,0.593302,,,,,,0.4475,1
2251331,823033,2026-07-10,2026-07,ATL@STL,1,live,0.53,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2209,0.634878,0,-125,-102,1,0.2209,0.53,1
2251331,823033,2026-07-10,2026-07,ATL@STL,1,p1,0.5311,NRFI,1,NRFI,linescore,0,0,1,1,1,0.219867,0.632805,,,,,,0.5311,1
2251331,823033,2026-07-10,2026-07,ATL@STL,1,p2,0.5311,NRFI,1,NRFI,linescore,0,0,1,1,1,0.219867,0.632805,,,,,,0.5311,1
2251332,823278,2026-07-10,2026-07,TOR@SD,1,live,0.52,NRFI,0,YRFI,linescore,0,2,1,1,0,0.2704,0.733969,0,-102,-125,0,0.2704,0.52,0
2251332,823278,2026-07-10,2026-07,TOR@SD,1,p1,0.478,YRFI,0,YRFI,linescore,0,2,1,1,1,0.228484,0.650088,,,,,,0.478,1
2251332,823278,2026-07-10,2026-07,TOR@SD,1,p2,0.478,YRFI,0,YRFI,linescore,0,2,1,1,1,0.228484,0.650088,,,,,,0.478,1
2251333,823200,2026-07-10,2026-07,COL@SF,1,live,0.43,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3249,0.84397,0,-118,-108,0,0.3249,0.43,0
2251333,823200,2026-07-10,2026-07,COL@SF,1,p1,0.5068,NRFI,1,NRFI,linescore,0,0,1,1,1,0.243246,0.679639,,,,,,0.5068,1
2251333,823200,2026-07-10,2026-07,COL@SF,1,p2,0.5068,NRFI,1,NRFI,linescore,0,0,1,1,1,0.243246,0.679639,,,,,,0.5068,1
2253695,823927,2026-07-10,2026-07,ARI@LAD,1,live,0.5,NONE,0,YRFI,linescore,2,2,1,1,,0.25,0.693147,0,-100,-128,1,0.25,0.5,1
2253695,823927,2026-07-10,2026-07,ARI@LAD,1,p1,0.5289,NRFI,0,YRFI,linescore,2,2,1,1,0,0.279735,0.752685,,,,,,0.5289,0
2253695,823927,2026-07-10,2026-07,ARI@LAD,1,p2,0.5289,NRFI,0,YRFI,linescore,2,2,1,1,0,0.279735,0.752685,,,,,,0.5289,0
2251321,823357,2026-07-11,2026-07,MIL@PIT,1,live,0.55,NRFI,0,YRFI,linescore,0,2,1,1,0,0.3025,0.798508,0,-130,+102,0,0.3025,,
2251321,823357,2026-07-11,2026-07,MIL@PIT,1,p1,0.4993,YRFI,0,YRFI,linescore,0,2,1,1,1,0.2493,0.691748,,,,,,,
2251321,823357,2026-07-11,2026-07,MIL@PIT,1,p2,0.4993,YRFI,0,YRFI,linescore,0,2,1,1,1,0.2493,0.691748,,,,,,,
2251334,823682,2026-07-11,2026-07,LAA@MIN,1,live,0.42,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3364,0.867501,0,-125,-102,0,0.3364,0.42,0
2251334,823682,2026-07-11,2026-07,LAA@MIN,1,p1,0.4787,YRFI,1,NRFI,linescore,0,0,1,1,0,0.271754,0.736681,,,,,,0.4787,0
2251334,823682,2026-07-11,2026-07,LAA@MIN,1,p2,0.4787,YRFI,1,NRFI,linescore,0,0,1,1,0,0.271754,0.736681,,,,,,0.4787,0
2251335,823198,2026-07-11,2026-07,COL@SF,1,live,0.44,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3136,0.820981,0,-102,-125,0,0.3136,0.44,0
2251335,823198,2026-07-11,2026-07,COL@SF,1,p1,0.4785,YRFI,1,NRFI,linescore,0,0,1,1,0,0.271962,0.737099,,,,,,0.4785,0
2251335,823198,2026-07-11,2026-07,COL@SF,1,p2,0.4785,YRFI,1,NRFI,linescore,0,0,1,1,0,0.271962,0.737099,,,,,,0.4785,0
2251336,822711,2026-07-11,2026-07,NYY@WSH,1,live,0.43,YRFI,0,YRFI,linescore,0,2,1,1,1,0.1849,0.562119,0,-115,-111,1,0.1849,0.43,1
2251336,822711,2026-07-11,2026-07,NYY@WSH,1,p1,0.4849,YRFI,0,YRFI,linescore,0,2,1,1,1,0.235128,0.663394,,,,,,0.4849,1
2251336,822711,2026-07-11,2026-07,NYY@WSH,1,p2,0.4849,YRFI,0,YRFI,linescore,0,2,1,1,1,0.235128,0.663394,,,,,,0.4849,1
2251337,823356,2026-07-11,2026-07,MIL@PIT,2,live,0.53,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2209,0.634878,0,-125,-102,1,0.2209,0.53,1
2251337,823356,2026-07-11,2026-07,MIL@PIT,2,p1,0.4901,YRFI,1,NRFI,linescore,0,0,1,1,0,0.259998,0.713146,,,,,,0.4901,0
2251337,823356,2026-07-11,2026-07,MIL@PIT,2,p2,0.4901,YRFI,1,NRFI,linescore,0,0,1,1,0,0.259998,0.713146,,,,,,0.4901,0
2251338,823603,2026-07-11,2026-07,BOS@NYM,1,live,0.42,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3364,0.867501,0,-118,-108,0,0.3364,0.42,0
2251338,823603,2026-07-11,2026-07,BOS@NYM,1,p1,0.4741,YRFI,1,NRFI,linescore,0,0,1,1,0,0.276571,0.746337,,,,,,0.4741,0
2251338,823603,2026-07-11,2026-07,BOS@NYM,1,p2,0.4741,YRFI,1,NRFI,linescore,0,0,1,1,0,0.276571,0.746337,,,,,,0.4741,0
2251339,822953,2026-07-11,2026-07,SEA@TB,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,0,-132,+104,0,0.2601,0.49,0
2251339,822953,2026-07-11,2026-07,SEA@TB,1,p1,0.56,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1936,0.579818,,,,,,0.56,1
2251339,822953,2026-07-11,2026-07,SEA@TB,1,p2,0.56,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1936,0.579818,,,,,,0.56,1
2251340,824576,2026-07-11,2026-07,ATH@CWS,1,live,0.44,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3136,0.820981,0,-122,-104,0,0.3136,0.44,0
2251340,824576,2026-07-11,2026-07,ATH@CWS,1,p1,0.5612,NRFI,1,NRFI,linescore,0,0,1,1,1,0.192545,0.577678,,,,,,0.5612,1
2251340,824576,2026-07-11,2026-07,ATH@CWS,1,p2,0.5612,NRFI,1,NRFI,linescore,0,0,1,1,1,0.192545,0.577678,,,,,,0.5612,1
2251341,823844,2026-07-11,2026-07,CLE@MIA,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,-128,-100,0,0.2704,0.48,0
2251341,823844,2026-07-11,2026-07,CLE@MIA,1,p1,0.5801,NRFI,1,NRFI,linescore,0,0,1,1,1,0.176316,0.544555,,,,,,0.5801,1
2251341,823844,2026-07-11,2026-07,CLE@MIA,1,p2,0.5801,NRFI,1,NRFI,linescore,0,0,1,1,1,0.176316,0.544555,,,,,,0.5801,1
2251342,824249,2026-07-11,2026-07,PHI@DET,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,0,-142,+112,0,0.2809,0.47,0
2251342,824249,2026-07-11,2026-07,PHI@DET,1,p1,0.5614,NRFI,1,NRFI,linescore,0,0,1,1,1,0.19237,0.577322,,,,,,0.5614,1
2251342,824249,2026-07-11,2026-07,PHI@DET,1,p2,0.5614,NRFI,1,NRFI,linescore,0,0,1,1,1,0.19237,0.577322,,,,,,0.5614,1
2251343,824813,2026-07-11,2026-07,KC@BAL,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,-115,-111,0,0.2704,0.48,0
2251343,824813,2026-07-11,2026-07,KC@BAL,1,p1,0.4551,YRFI,1,NRFI,linescore,0,0,1,1,0,0.296916,0.787238,,,,,,0.4551,0
2251343,824813,2026-07-11,2026-07,KC@BAL,1,p2,0.4551,YRFI,1,NRFI,linescore,0,0,1,1,0,0.296916,0.787238,,,,,,0.4551,0
2251344,822875,2026-07-11,2026-07,HOU@TEX,1,live,0.59,NRFI,0,YRFI,linescore,2,0,1,1,0,0.3481,0.891598,0,-115,-111,0,0.3481,0.59,0
2251344,822875,2026-07-11,2026-07,HOU@TEX,1,p1,0.5665,NRFI,0,YRFI,linescore,2,0,1,1,0,0.320922,0.835863,,,,,,0.5665,0
2251344,822875,2026-07-11,2026-07,HOU@TEX,1,p2,0.5665,NRFI,0,YRFI,linescore,2,0,1,1,0,0.320922,0.835863,,,,,,0.5665,0
2251345,824492,2026-07-11,2026-07,CHC@CIN,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,0,+102,-130,0,0.2916,0.46,0
2251345,824492,2026-07-11,2026-07,CHC@CIN,1,p1,0.5214,NRFI,1,NRFI,linescore,0,0,1,1,1,0.229058,0.651238,,,,,,0.5214,1
2251345,824492,2026-07-11,2026-07,CHC@CIN,1,p2,0.5214,NRFI,1,NRFI,linescore,0,0,1,1,1,0.229058,0.651238,,,,,,0.5214,1
2251346,823030,2026-07-11,2026-07,ATL@STL,1,live,0.5,NONE,0,YRFI,linescore,0,3,1,1,,0.25,0.693147,0,-120,-106,1,0.25,0.5,1
2251346,823030,2026-07-11,2026-07,ATL@STL,1,p1,0.514,NRFI,0,YRFI,linescore,0,3,1,1,0,0.264196,0.721547,,,,,,0.514,0
2251346,823030,2026-07-11,2026-07,ATL@STL,1,p2,0.514,NRFI,0,YRFI,linescore,0,3,1,1,0,0.264196,0.721547,,,,,,0.514,0
2251347,823276,2026-07-11,2026-07,TOR@SD,1,live,0.51,NRFI,0,YRFI,linescore,0,2,1,1,0,0.2601,0.71335,0,-142,+112,0,0.2601,0.51,0
2251347,823276,2026-07-11,2026-07,TOR@SD,1,p1,0.5551,NRFI,0,YRFI,linescore,0,2,1,1,0,0.308136,0.809906,,,,,,0.5551,0
2251347,823276,2026-07-11,2026-07,TOR@SD,1,p2,0.5551,NRFI,0,YRFI,linescore,0,2,1,1,0,0.308136,0.809906,,,,,,0.5551,0
2253711,823926,2026-07-11,2026-07,ARI@LAD,1,live,0.43,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3249,0.84397,0,-104,-122,0,0.3249,0.43,0
2253711,823926,2026-07-11,2026-07,ARI@LAD,1,p1,0.5353,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215946,0.624928,,,,,,0.5353,1
2253711,823926,2026-07-11,2026-07,ARI@LAD,1,p2,0.5353,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215946,0.624928,,,,,,0.5353,1
2251348,823358,2026-07-12,2026-07,MIL@PIT,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,0,-148,+116,1,0.2304,0.52,1
2251348,823358,2026-07-12,2026-07,MIL@PIT,1,p1,0.5108,NRFI,1,NRFI,linescore,0,0,1,1,1,0.239317,0.671777,,,,,,0.5108,1
2251348,823358,2026-07-12,2026-07,MIL@PIT,1,p2,0.5108,NRFI,1,NRFI,linescore,0,0,1,1,1,0.239317,0.671777,,,,,,0.5108,1
2251349,824814,2026-07-12,2026-07,KC@BAL,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,-102,-125,0,0.2704,0.48,0
2251349,824814,2026-07-12,2026-07,KC@BAL,1,p1,0.462,YRFI,1,NRFI,linescore,0,0,1,1,0,0.289444,0.77219,,,,,,0.462,0
2251349,824814,2026-07-12,2026-07,KC@BAL,1,p2,0.462,YRFI,1,NRFI,linescore,0,0,1,1,0,0.289444,0.77219,,,,,,0.462,0
2251350,822708,2026-07-12,2026-07,NYY@WSH,1,live,0.42,YRFI,0,YRFI,linescore,0,1,1,1,1,0.1764,0.544727,0,-100,-128,1,0.1764,0.42,1
2251350,822708,2026-07-12,2026-07,NYY@WSH,1,p1,0.4283,YRFI,0,YRFI,linescore,0,1,1,1,1,0.183441,0.559141,,,,,,0.4283,1
2251350,822708,2026-07-12,2026-07,NYY@WSH,1,p2,0.4283,YRFI,0,YRFI,linescore,0,1,1,1,1,0.183441,0.559141,,,,,,0.4283,1
2251351,824491,2026-07-12,2026-07,CHC@CIN,1,live,0.47,YRFI,0,YRFI,linescore,2,0,1,1,1,0.2209,0.634878,0,-100,-128,1,0.2209,0.47,1
2251351,824491,2026-07-12,2026-07,CHC@CIN,1,p1,0.4822,YRFI,0,YRFI,linescore,2,0,1,1,1,0.232517,0.658166,,,,,,0.4822,1
2251351,824491,2026-07-12,2026-07,CHC@CIN,1,p2,0.4822,YRFI,0,YRFI,linescore,2,0,1,1,1,0.232517,0.658166,,,,,,0.4822,1
2251352,823602,2026-07-12,2026-07,BOS@NYM,1,live,0.52,NRFI,0,YRFI,linescore,0,1,1,1,0,0.2704,0.733969,0,-130,+102,0,0.2704,0.52,0
2251352,823602,2026-07-12,2026-07,BOS@NYM,1,p1,0.5267,NRFI,0,YRFI,linescore,0,1,1,1,0,0.277413,0.748026,,,,,,0.5267,0
2251352,823602,2026-07-12,2026-07,BOS@NYM,1,p2,0.5267,NRFI,0,YRFI,linescore,0,1,1,1,0,0.277413,0.748026,,,,,,0.5267,0
2251353,822951,2026-07-12,2026-07,SEA@TB,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,0,-138,+108,1,0.2304,0.52,1
2251353,822951,2026-07-12,2026-07,SEA@TB,1,p1,0.5554,NRFI,1,NRFI,linescore,0,0,1,1,1,0.197669,0.588067,,,,,,0.5554,1
