propId,gameId,gameDate,gamePk,side,pitcher,mlbamId,class,ungraded_reason,kProj,bookLine,pOver,pUnder,actualKs,stored_backtestResult,stored_modelCorrect,stored_modelError,derived_backtestResult,derived_modelCorrect,derived_modelError,grade_status,diff_fields,substrate_status,substrate_starterId,substrate_starterKs
90146,2250085,2026-04-01,824211,home,Mike Burrows,681347,final_in_scope,,4.88,5.5,0.3636,0.6364,6,OVER,0,-1.12,OVER,0,-1.12,MATCH,,SIDE_MATCH_KS_EQUAL,681347,6
90145,2250085,2026-04-01,824211,away,Garrett Crochet,676979,final_in_scope,,8.47,7.5,0.6099,0.3901,7,UNDER,0,1.47,UNDER,0,1.47,MATCH,,SIDE_MATCH_KS_EQUAL,676979,7
90148,2250086,2026-04-01,824698,away,Yusei Kikuchi,579328,final_in_scope,,3.4,4.5,0.2555,0.7445,5,OVER,0,-1.6,OVER,0,-1.60,MATCH,,SIDE_MATCH_KS_EQUAL,579328,5
90147,2250086,2026-04-01,824698,home,Matthew Boyd,571510,final_in_scope,,5.23,5.5,0.4247,0.5753,10,OVER,0,-4.77,OVER,0,-4.77,MATCH,,SIDE_MATCH_KS_EQUAL,571510,10
90154,2250087,2026-04-01,823321,away,Adrian Houser,605288,final_in_scope,,2.37,3.5,0.2160,0.7840,4,OVER,0,-1.63,OVER,0,-1.63,MATCH,,SIDE_MATCH_KS_EQUAL,605288,4
90152,2250087,2026-04-01,823321,home,Nick Pivetta,601713,final_in_scope,,4.85,5.5,0.3579,0.6421,8,OVER,0,-3.15,OVER,0,-3.15,MATCH,,SIDE_MATCH_KS_EQUAL,601713,8
90153,2250088,2026-04-01,823157,home,George Kirby,669923,final_in_scope,,7.19,6.5,0.5789,0.4211,6,UNDER,0,1.19,UNDER,0,1.19,MATCH,,SIDE_MATCH_KS_EQUAL,669923,6
90151,2250088,2026-04-01,823157,away,Cam Schlittler,693645,final_in_scope,,5.06,5.5,0.3944,0.6056,7,OVER,0,-1.94,OVER,0,-1.94,MATCH,,SIDE_MATCH_KS_EQUAL,693645,7
90156,2250089,2026-04-01,824136,away,Joe Ryan,657746,final_in_scope,,4.27,5.5,0.2579,0.7421,3,UNDER,1,1.27,UNDER,1,1.27,MATCH,,SIDE_MATCH_KS_EQUAL,657746,3
90155,2250089,2026-04-01,824136,home,Noah Cameron,702070,final_in_scope,,3.84,4.5,0.3396,0.6604,5,OVER,0,-1.16,OVER,0,-1.16,MATCH,,SIDE_MATCH_KS_EQUAL,702070,5
90158,2250090,2026-04-01,823970,home,Yoshinobu Yamamoto,808967,final_in_scope,,7.12,6.5,0.5686,0.4314,2,UNDER,0,5.12,UNDER,0,5.12,MATCH,,SIDE_MATCH_KS_EQUAL,808967,2
90157,2250090,2026-04-01,823970,away,Gavin Williams,668909,final_in_scope,,4.5,5.5,0.2976,0.7024,10,OVER,0,-5.5,OVER,0,-5.50,MATCH,,SIDE_MATCH_KS_EQUAL,668909,10
90160,2250091,2026-04-02,824133,away,Taj Bradley,671737,final_in_scope,,2.96,4.5,0.1776,0.8224,3,UNDER,1,-0.04,UNDER,1,-0.04,MATCH,,SIDE_MATCH_KS_EQUAL,671737,3
90159,2250091,2026-04-02,824133,home,Cole Ragans,666142,final_in_scope,,8.96,7.5,0.6711,0.3289,8,OVER,1,0.96,OVER,1,0.96,MATCH,,SIDE_MATCH_KS_EQUAL,666142,8
90164,2250093,2026-04-02,823242,home,Robbie Ray,592662,final_in_scope,,4.4,5.5,0.2803,0.7197,7,OVER,0,-2.6,OVER,0,-2.60,MATCH,,SIDE_MATCH_KS_EQUAL,592662,7
90163,2250093,2026-04-02,823242,away,David Peterson,656849,final_in_scope,,4.43,4.5,0.4538,0.5462,5,OVER,0,-0.57,OVER,0,-0.57,MATCH,,SIDE_MATCH_KS_EQUAL,656849,5
60052,2250094,2026-04-03,822758,home,Miles Mikolas,571945,final_in_scope,,6.1,3.5,0.8234,0.1766,4,OVER,1,2.1,OVER,1,2.10,MATCH,,SIDE_MATCH_KS_EQUAL,571945,4
60051,2250094,2026-04-03,822758,away,Emmet Sheehan,686218,final_in_scope,,7.88,5.5,0.7549,0.2451,2,UNDER,0,5.88,UNDER,0,5.88,MATCH,,SIDE_MATCH_KS_EQUAL,686218,2
60054,2250095,2026-04-03,824299,home,Framber Valdez,664285,final_in_scope,,6.56,5.5,0.6133,0.3867,5,UNDER,0,1.56,UNDER,0,1.56,MATCH,,SIDE_MATCH_KS_EQUAL,664285,5
60053,2250095,2026-04-03,824299,away,Michael McGreevy,700241,final_in_scope,,4.51,3.5,0.6364,0.3636,4,OVER,1,0.51,OVER,1,0.51,MATCH,,SIDE_MATCH_KS_EQUAL,700241,4
60056,2250096,2026-04-03,823568,home,Will Warren,701542,final_in_scope,,6.83,4.5,0.7714,0.2286,6,OVER,1,0.83,OVER,1,0.83,MATCH,,SIDE_MATCH_KS_EQUAL,701542,6
60055,2250096,2026-04-03,823568,away,Eury Perez,671734,final_in_scope,,5.53,6.5,0.3271,0.6729,4,UNDER,1,1.53,UNDER,1,1.53,MATCH,,SIDE_MISMATCH(scratch),691587,4
60058,2250097,2026-04-03,824786,home,Sonny Gray,543243,final_in_scope,,7.32,5.5,0.6982,0.3018,3,UNDER,0,4.32,UNDER,0,4.32,MATCH,,SIDE_MATCH_KS_EQUAL,543243,3
60057,2250097,2026-04-03,824786,away,Michael King,650633,final_in_scope,,5.65,5.5,0.4858,0.5142,5,UNDER,1,0.65,UNDER,1,0.65,MATCH,,SIDE_MATCH_KS_EQUAL,650633,5
60060,2250098,2026-04-03,822919,home,MacKenzie Gore,669022,final_in_scope,,6.27,6.5,0.4319,0.5682,9,OVER,0,-2.73,OVER,0,-2.73,MATCH,,SIDE_MATCH_KS_EQUAL,669022,9
60059,2250098,2026-04-03,822919,away,Brady Singer,663903,final_in_scope,,5.73,5.5,0.4966,0.5034,5,UNDER,1,0.73,UNDER,1,0.73,MATCH,,SIDE_MATCH_KS_EQUAL,663903,5
60062,2250099,2026-04-03,824458,home,Joey Cantillo,676282,final_in_scope,,5.75,4.5,0.4992,0.5008,6,OVER,0,-0.25,OVER,0,-0.25,MATCH,,SIDE_MATCH_KS_EQUAL,676282,6
60061,2250099,2026-04-03,824458,away,Cade Horton,690990,final_in_scope,,7.43,3.5,0.9088,0.0912,0,UNDER,0,7.43,UNDER,0,7.43,MATCH,,SIDE_MATCH_KS_EQUAL,690990,0
60066,2250100,2026-04-03,823732,home,Bailey Ober,641927,final_in_scope,,5.7,3.5,0.7874,0.2126,4,OVER,1,1.7,OVER,1,1.70,MATCH,,SIDE_MATCH_KS_EQUAL,641927,4
60065,2250100,2026-04-03,823732,away,Joe Boyle,671212,final_in_scope,,6.85,5.5,0.6477,0.3523,9,OVER,1,-2.15,OVER,1,-2.15,MATCH,,SIDE_MATCH_KS_EQUAL,671212,9
60064,2250101,2026-04-03,824377,home,Michael Lorenzen,547179,final_in_scope,,5.76,4.5,0.652,0.3481,2,UNDER,0,3.76,UNDER,0,3.76,MATCH,,SIDE_MATCH_KS_EQUAL,547179,2
60063,2250101,2026-04-03,824377,away,Aaron Nola,605400,final_in_scope,,5.81,5.5,0.5082,0.4918,9,OVER,1,-3.19,OVER,1,-3.19,MATCH,,SIDE_MATCH_KS_EQUAL,605400,9
60068,2250102,2026-04-03,823406,home,Mitch Keller,656605,final_in_scope,,6.46,4.5,0.735,0.265,4,UNDER,0,2.46,UNDER,0,2.46,MATCH,,SIDE_MATCH_KS_EQUAL,656605,4
60067,2250102,2026-04-03,823406,away,Kyle Bradish,680694,final_in_scope,,8.93,5.5,0.8377,0.1623,6,OVER,1,2.93,OVER,1,2.93,MATCH,,SIDE_MATCH_KS_EQUAL,680694,6
60070,2250103,2026-04-04,824134,home,Luinder Avila,679883,final_in_scope,,5.55,4.5,0.6258,0.3742,7,OVER,1,-1.45,OVER,1,-1.45,MATCH,,SIDE_MISMATCH(scratch),607625,7
60069,2250103,2026-04-04,824134,away,Chad Patrick,694477,final_in_scope,,6.72,4.5,0.8695,0.1305,3,UNDER,0,3.72,UNDER,0,3.72,MATCH,,SIDE_MISMATCH(scratch),701656,3
60072,2250104,2026-04-03,824056,home,Reid Detmers,672282,final_in_scope,,7.49,6.5,0.5909,0.4091,4,UNDER,0,3.49,UNDER,0,3.49,MATCH,,SIDE_MATCH_KS_EQUAL,672282,4
60071,2250104,2026-04-03,824056,away,Bryan Woo,693433,final_in_scope,,8.18,7.5,0.5476,0.4524,6,UNDER,0,2.18,UNDER,0,2.18,MATCH,,SIDE_MATCH_KS_EQUAL,693433,6
60074,2250105,2026-04-03,825026,home,Jeffrey Springs,605488,final_in_scope,,4.31,4.5,0.4301,0.5699,7,OVER,0,-2.69,OVER,0,-2.69,MATCH,,SIDE_MATCH_KS_EQUAL,605488,7
60073,2250105,2026-04-03,825026,away,Cristian Javier,664299,final_in_scope,,3.83,4.5,0.3393,0.6607,2,UNDER,1,1.83,UNDER,1,1.83,MATCH,,SIDE_MATCH_KS_EQUAL,664299,2
60078,2250106,2026-04-03,823240,home,Tyler Mahle,641816,final_in_scope,,4.93,4.5,0.5311,0.4689,4,UNDER,0,0.93,UNDER,0,0.93,MATCH,,SIDE_MATCH_KS_EQUAL,641816,4
60077,2250106,2026-04-03,823240,away,Nolan McLean,690997,final_in_scope,,6.78,5.5,0.639,0.361,4,UNDER,0,2.78,UNDER,0,2.78,MATCH,,SIDE_MATCH_KS_EQUAL,690997,4
90166,2250107,2026-04-04,824295,away,Dustin May,669160,final_in_scope,,3.65,4.5,0.3026,0.6974,4,UNDER,1,-0.35,UNDER,1,-0.35,MATCH,,SIDE_MATCH_KS_EQUAL,669160,4
90165,2250107,2026-04-04,824295,home,Jack Flaherty,656427,final_in_scope,,5.72,6.5,0.3493,0.6507,6,UNDER,1,-0.28,UNDER,1,-0.28,MATCH,,SIDE_MATCH_KS_EQUAL,656427,6
90167,2250108,2026-04-04,824622,home,Grant Taylor,691799,final_in_scope,,4.35,1.5,0.8500,0.1500,1,UNDER,0,3.35,UNDER,0,3.35,MATCH,,SIDE_MATCH_KS_EQUAL,691799,1
90173,2250109,2026-04-04,822757,home,Jake Irvin,663623,final_in_scope,,2.43,3.5,0.2271,0.7729,4,OVER,0,-1.57,OVER,0,-1.57,MATCH,,SIDE_MATCH_KS_EQUAL,663623,4
90172,2250109,2026-04-04,822757,away,Tyler Glasnow,607192,final_in_scope,,5.62,6.5,0.3323,0.6677,9,OVER,0,-3.38,OVER,0,-3.38,MATCH,,SIDE_MATCH_KS_EQUAL,607192,9
90170,2250110,2026-04-04,825027,home,Luis Morales,806960,final_in_scope,,3.15,4.5,0.2098,0.7902,0,UNDER,1,3.15,UNDER,1,3.15,MATCH,,SIDE_MATCH_KS_EQUAL,806960,0
90171,2250111,2026-04-04,823404,away,Shane Baz,669358,final_in_scope,,4.91,5.5,0.3688,0.6312,5,UNDER,1,-0.09,UNDER,1,-0.09,MATCH,,SIDE_MATCH_KS_EQUAL,669358,5
90175,2250112,2026-04-04,824782,away,Randy Vasquez,681190,final_in_scope,,2.18,3.5,0.1766,0.8234,3,UNDER,1,-0.82,UNDER,1,-0.82,MATCH,,SIDE_MATCH_KS_EQUAL,681190,3
90174,2250112,2026-04-04,824782,home,Connelly Early,813349,final_in_scope,,5.39,5.5,0.4521,0.5479,4,UNDER,1,1.39,UNDER,1,1.39,MATCH,,SIDE_MATCH_KS_EQUAL,813349,4
90169,2250113,2026-04-04,824132,away,Chad Patrick,694477,final_in_scope,,3.24,4.5,0.2269,0.7731,3,UNDER,1,0.24,UNDER,1,0.24,MATCH,,SIDE_MATCH_KS_EQUAL,694477,3
90168,2250113,2026-04-04,824132,home,Luinder Avila,679883,final_in_scope,,2.7,3.5,0.2865,0.7135,4,OVER,0,-1.3,OVER,0,-1.30,MATCH,,SIDE_MATCH_KS_EQUAL,679883,4
90179,2250114,2026-04-04,822920,home,Kumar Rocker,677958,final_in_scope,,3.83,4.5,0.3384,0.6616,3,UNDER,1,0.83,UNDER,1,0.83,MATCH,,SIDE_MATCH_KS_EQUAL,677958,3
90176,2250114,2026-04-04,822920,away,Rhett Lowder,695076,final_in_scope,,2.74,3.5,0.2938,0.7062,4,OVER,0,-1.26,OVER,0,-1.26,MATCH,,SIDE_MATCH_KS_EQUAL,695076,4
90178,2250115,2026-04-04,823569,home,Ryan Weathers,677960,final_in_scope,,4.29,5.5,0.2621,0.7379,4,UNDER,1,0.29,UNDER,1,0.29,MATCH,,SIDE_MATCH_KS_EQUAL,677960,4
90177,2250115,2026-04-04,823569,away,Max Meyer,676974,final_in_scope,,5.64,5.5,0.4950,0.5050,6,OVER,0,-0.36,OVER,0,-0.36,MATCH,,SIDE_MATCH_KS_EQUAL,676974,6
90182,2250116,2026-04-04,823730,home,Mick Abel,690953,final_in_scope,,3.49,4.5,0.2721,0.7279,3,UNDER,1,0.49,UNDER,1,0.49,MATCH,,SIDE_MATCH_KS_EQUAL,690953,3
90192,2250117,2026-04-05,824460,home,Slade Cecconi,677944,final_in_scope,,3.42,4.5,0.2589,0.7411,6,OVER,0,-2.58,OVER,0,-2.58,MATCH,,SIDE_MISMATCH(scratch),800048,6
90191,2250117,2026-04-05,824460,away,Edward Cabrera,665795,final_in_scope,,5.07,5.5,0.3966,0.6034,4,UNDER,1,1.07,UNDER,1,1.07,MATCH,,SIDE_MISMATCH(scratch),684007,4
90186,2250118,2026-04-04,824378,away,Jesus Luzardo,666200,final_in_scope,,7.26,6.5,0.5883,0.4117,11,OVER,1,-3.74,OVER,1,-3.74,MATCH,,SIDE_MATCH_KS_EQUAL,666200,11
90185,2250118,2026-04-04,824378,home,Chase Dollander,801403,final_in_scope,,2.2,3.5,0.1813,0.8187,6,OVER,0,-3.8,OVER,0,-3.80,MATCH,,SIDE_MISMATCH(scratch),657514,0
90188,2250119,2026-04-04,823239,home,Landen Roupp,694738,final_in_scope,,3.52,4.5,0.2792,0.7208,7,OVER,0,-3.48,OVER,0,-3.48,MATCH,,SIDE_MATCH_KS_EQUAL,694738,7
90187,2250119,2026-04-04,823239,away,Clay Holmes,605280,final_in_scope,,3.59,4.5,0.2925,0.7075,4,UNDER,1,-0.41,UNDER,1,-0.41,MATCH,,SIDE_MATCH_KS_EQUAL,605280,4
90190,2250120,2026-04-04,824054,away,Emerson Hancock,676106,final_in_scope,,4.47,5.5,0.2919,0.7081,5,UNDER,1,-0.53,UNDER,1,-0.53,MATCH,,SIDE_MATCH_KS_EQUAL,676106,5
90189,2250120,2026-04-04,824054,home,Jack Kochanowicz,686799,final_in_scope,,2.34,3.5,0.2097,0.7903,7,OVER,0,-4.66,OVER,0,-4.66,MATCH,,SIDE_MATCH_KS_EQUAL,686799,7
90195,2250121,2026-04-05,822756,away,Roki Sasaki,808963,final_in_scope,,2.61,4.5,0.1246,0.8500,5,OVER,0,-2.39,OVER,0,-2.39,MATCH,,SIDE_MATCH_KS_EQUAL,808963,5
90193,2250122,2026-04-05,823405,away,Chris Bassitt,605135,final_in_scope,,4.06,4.5,0.3834,0.6166,0,UNDER,1,4.06,UNDER,1,4.06,MATCH,,SIDE_MATCH_KS_EQUAL,605135,0
90198,2250123,2026-04-05,824781,away,Walker Buehler,621111,final_in_scope,,2.36,3.5,0.2125,0.7875,4,OVER,0,-1.64,OVER,0,-1.64,MATCH,,SIDE_MATCH_KS_EQUAL,621111,4
90194,2250123,2026-04-05,824781,home,Ranger Suarez,624133,final_in_scope,,3.57,4.5,0.2888,0.7112,2,UNDER,1,1.57,UNDER,1,1.57,MATCH,,SIDE_MATCH_KS_EQUAL,624133,2
90197,2250124,2026-04-05,823566,home,Max Fried,608331,final_in_scope,,5.08,5.5,0.3980,0.6020,4,UNDER,1,1.08,UNDER,1,1.08,MATCH,,SIDE_MATCH_KS_EQUAL,608331,4
90196,2250124,2026-04-05,823566,away,Chris Paddack,663978,final_in_scope,,2.68,3.5,0.2821,0.7179,4,OVER,0,-1.32,OVER,0,-1.32,MATCH,,SIDE_MISMATCH(scratch),664126,1
90203,2250126,2026-04-05,823729,away,Nick Martinez,607259,final_in_scope,,3.35,4.5,0.2459,0.7541,4,UNDER,1,-0.65,UNDER,1,-0.65,MATCH,,SIDE_MATCH_KS_EQUAL,607259,4
90202,2250126,2026-04-05,823729,home,Simeon Woods Richardson,680573,final_in_scope,,2.5,3.5,0.2426,0.7574,4,OVER,0,-1.5,OVER,0,-1.50,MATCH,,SIDE_MATCH_KS_EQUAL,680573,4
90204,2250127,2026-04-05,824620,away,Eric Lauer,641778,final_in_scope,,3.7,4.5,0.3123,0.6877,0,UNDER,1,3.7,UNDER,1,3.70,MATCH,,SIDE_MATCH_KS_EQUAL,641778,0
90199,2250127,2026-04-05,824620,home,Davis Martin,663436,final_in_scope,,2.2,3.5,0.1799,0.8201,6,OVER,0,-3.8,OVER,0,-3.80,MATCH,,SIDE_MATCH_KS_EQUAL,663436,6
90201,2250128,2026-04-05,824131,away,Kyle Harrison,690986,final_in_scope,,3.59,4.5,0.2915,0.7085,6,OVER,0,-2.41,OVER,0,-2.41,MATCH,,SIDE_MATCH_KS_EQUAL,690986,6
90200,2250128,2026-04-05,824131,home,Kris Bubic,663460,final_in_scope,,4.47,5.5,0.2917,0.7083,8,OVER,0,-3.53,OVER,0,-3.53,MATCH,,SIDE_MATCH_KS_EQUAL,663460,8
90206,2250129,2026-04-05,822917,home,Jack Leiter,683004,final_in_scope,,5.06,6.5,0.2465,0.7535,9,OVER,0,-3.94,OVER,0,-3.94,MATCH,,SIDE_MATCH_KS_EQUAL,683004,9
90205,2250129,2026-04-05,822917,away,Chase Burns,695505,final_in_scope,,7.11,6.5,0.5670,0.4330,9,OVER,1,-1.89,OVER,1,-1.89,MATCH,,SIDE_MATCH_KS_EQUAL,695505,9
90207,2250130,2026-04-05,824379,home,Tomoyuki Sugano,608372,final_in_scope,,2.33,3.5,0.2070,0.7930,5,OVER,0,-2.67,OVER,0,-2.67,MATCH,,SIDE_MATCH_KS_EQUAL,608372,5
90209,2250131,2026-04-05,825025,away,Lance McCullers,621121,final_in_scope,,3.59,5.5,0.1540,0.8460,4,UNDER,1,-0.41,UNDER,1,-0.41,MATCH,,SIDE_MATCH_KS_EQUAL,621121,4
90208,2250131,2026-04-05,825025,home,Jacob Lopez,682052,final_in_scope,,4.4,5.5,0.2799,0.7201,6,OVER,0,-1.6,OVER,0,-1.60,MATCH,,SIDE_MATCH_KS_EQUAL,682052,6
90211,2250132,2026-04-05,823238,home,Logan Webb,657277,final_in_scope,,6.04,5.5,0.5603,0.4397,3,UNDER,0,3.04,UNDER,0,3.04,MATCH,,SIDE_MATCH_KS_EQUAL,657277,3
90210,2250132,2026-04-05,823238,away,Kodai Senga,673540,final_in_scope,,4.29,5.5,0.2610,0.7390,7,OVER,0,-2.71,OVER,0,-2.71,MATCH,,SIDE_MATCH_KS_EQUAL,673540,7
90214,2250133,2026-04-05,824053,away,Luis Castillo,622491,final_in_scope,,6.49,6.5,0.4722,0.5278,4,UNDER,1,2.49,UNDER,1,2.49,MATCH,,SIDE_MATCH_KS_EQUAL,622491,4
90212,2250133,2026-04-05,824053,home,Ryan Johnson,696270,final_in_scope,,3.81,4.5,0.3334,0.6666,4,UNDER,1,-0.19,UNDER,1,-0.19,MATCH,,SIDE_MISMATCH(scratch),691946,4
90218,2250134,2026-04-05,824296,home,Keider Montero,672456,final_in_scope,,2.55,3.5,0.2529,0.7471,3,UNDER,1,-0.45,UNDER,1,-0.45,MATCH,,SIDE_MATCH_KS_EQUAL,672456,3
90002,2250135,2026-04-06,823002,home,Shane McClanahan,663556,final_in_scope,,4.17,5.5,0.2412,0.7588,5,UNDER,1,-0.83,UNDER,1,-0.83,MATCH,,SIDE_MATCH_KS_EQUAL,663556,5
90001,2250135,2026-04-06,823002,away,Jameson Taillon,592791,final_in_scope,,2.71,3.5,0.2885,0.7115,4,OVER,0,-1.29,OVER,0,-1.29,MATCH,,SIDE_MATCH_KS_EQUAL,592791,4
90004,2250136,2026-04-06,824456,away,Michael Wacha,608379,final_in_scope,,3.29,4.5,0.2359,0.7641,3,UNDER,1,0.29,UNDER,1,0.29,MATCH,,SIDE_MATCH_KS_EQUAL,608379,3
90003,2250136,2026-04-06,824456,home,Tanner Bibee,676440,final_in_scope,,3.1,4.5,0.2013,0.7987,3,UNDER,1,0.1,UNDER,1,0.10,MATCH,,SIDE_MATCH_KS_EQUAL,676440,3
90008,2250137,2026-04-06,823401,away,German Marquez,608566,final_in_scope,,2.27,3.5,0.1946,0.8054,4,OVER,0,-1.73,OVER,0,-1.73,MATCH,,SIDE_MATCH_KS_EQUAL,608566,4
90007,2250137,2026-04-06,823401,home,Bubba Chandler,696149,final_in_scope,,5,5.5,0.3847,0.6153,4,UNDER,1,1,UNDER,1,1.00,MATCH,,SIDE_MATCH_KS_EQUAL,696149,4
90006,2250138,2026-04-06,823886,home,Sandy Alcantara,645261,final_in_scope,,3.9,5.5,0.3524,0.6476,3,UNDER,1,0.9,UNDER,1,0.90,MATCH,,SIDE_MISMATCH(scratch),676083,3
90005,2250138,2026-04-06,823886,away,Andrew Abbott,671096,final_in_scope,,3.28,5.5,0.2342,0.7658,4,UNDER,1,-0.72,UNDER,1,-0.72,MATCH,,SIDE_MISMATCH(scratch),682227,4
90012,2250139,2026-04-06,822755,home,Zack Littell,641793,final_in_scope,,2.61,3.5,0.2665,0.7335,6,OVER,0,-3.39,OVER,0,-3.39,MATCH,,SIDE_MATCH_KS_EQUAL,641793,6
90011,2250139,2026-04-06,822755,away,Andre Pallante,669467,final_in_scope,,2.7,3.5,0.2858,0.7142,2,UNDER,1,0.7,UNDER,1,0.70,MATCH,,SIDE_MATCH_KS_EQUAL,669467,2
90010,2250140,2026-04-06,824783,away,Jacob Misiorowski,694819,final_in_scope,,5.82,6.5,0.5249,0.4751,4,UNDER,0,1.82,UNDER,0,1.82,MATCH,,SIDE_MISMATCH(scratch),605540,4
90009,2250140,2026-04-06,824783,home,Garrett Crochet,676979,final_in_scope,,3.25,6.5,0.2280,0.7720,5,UNDER,1,-1.75,UNDER,1,-1.75,MATCH,,SIDE_MISMATCH(scratch),678394,5
90014,2250141,2026-04-06,822832,home,Kevin Gausman,592332,final_in_scope,,3.3,5.5,0.2377,0.7623,2,UNDER,1,1.3,UNDER,1,1.30,MATCH,,SIDE_MISMATCH(scratch),453286,2
90013,2250141,2026-04-06,822832,away,Yoshinobu Yamamoto,808967,final_in_scope,,3.43,5.5,0.4482,0.5518,2,UNDER,1,1.43,UNDER,1,1.43,MATCH,,SIDE_MISMATCH(scratch),680736,2
90018,2250142,2026-04-06,823728,home,Taj Bradley,671737,final_in_scope,,6.45,5.5,0.4658,0.5342,7,OVER,0,-0.55,OVER,0,-0.55,MATCH,,SIDE_MISMATCH(scratch),657746,7
90017,2250142,2026-04-06,823728,away,Tarik Skubal,669373,final_in_scope,,3.83,7.5,0.3375,0.6625,4,UNDER,1,-0.17,UNDER,1,-0.17,MATCH,,SIDE_MISMATCH(scratch),663554,4
90016,2250143,2026-04-06,824619,home,Grant Taylor,691799,final_in_scope,,5.48,1.5,0.8500,0.1500,1,UNDER,0,4.48,UNDER,0,4.48,MATCH,,SIDE_MATCH_KS_EQUAL,691799,1
90015,2250143,2026-04-06,824619,away,Brandon Young,687064,final_in_scope,,2.65,3.5,0.2759,0.7241,2,UNDER,1,0.65,UNDER,1,0.65,MATCH,,SIDE_MATCH_KS_EQUAL,687064,2
90020,2250144,2026-04-06,822918,home,Jacob deGrom,594798,final_in_scope,,6.7,6.5,0.5043,0.4957,6,UNDER,0,0.7,UNDER,0,0.70,MATCH,,SIDE_MATCH_KS_EQUAL,594798,6
90019,2250144,2026-04-06,822918,away,Logan Gilbert,669302,final_in_scope,,7.05,6.5,0.5584,0.4416,5,UNDER,0,2.05,UNDER,0,2.05,MATCH,,SIDE_MATCH_KS_EQUAL,669302,5
90022,2250145,2026-04-06,824376,away,Cody Bolton,675989,final_in_scope,,3.32,3.5,0.4231,0.5769,5,OVER,0,-1.68,OVER,0,-1.68,MATCH,,SIDE_MATCH_KS_EQUAL,675989,5
90021,2250145,2026-04-06,824376,home,Ryan Feltner,663372,final_in_scope,,2.46,3.5,0.2348,0.7652,1,UNDER,1,1.46,UNDER,1,1.46,MATCH,,SIDE_MATCH_KS_EQUAL,663372,1
90024,2250146,2026-04-06,824052,home,Jose Soriano,667755,final_in_scope,,4.29,4.5,0.4272,0.5728,10,OVER,0,-5.71,OVER,0,-5.71,MATCH,,SIDE_MATCH_KS_EQUAL,667755,10
90023,2250146,2026-04-06,824052,away,Chris Sale,519242,final_in_scope,,10.09,7.5,0.7881,0.2119,7,UNDER,0,3.09,UNDER,0,3.09,MATCH,,SIDE_MATCH_KS_EQUAL,519242,7
90026,2250147,2026-04-06,823237,home,Robbie Ray,592662,final_in_scope,,3.28,5.5,0.2332,0.7668,3,UNDER,1,0.28,UNDER,1,0.28,MATCH,,SIDE_MISMATCH(scratch),605288,3
90025,2250147,2026-04-06,823237,away,Cristopher Sanchez,650911,final_in_scope,,3.72,6.5,0.3171,0.6829,1,UNDER,1,2.72,UNDER,1,2.72,MATCH,,SIDE_MISMATCH(scratch),691725,1
120002,2250148,2026-04-07,824457,away,Cole Ragans,666142,final_in_scope,,7.99,6.5,0.6857,0.3143,5,UNDER,0,2.99,UNDER,0,2.99,MATCH,,SIDE_MISMATCH(scratch),702070,5
120001,2250148,2026-04-07,824457,home,Gavin Williams,668909,final_in_scope,,3.87,5.5,0.1945,0.8055,8,OVER,0,-4.13,OVER,0,-4.13,MATCH,,SIDE_MATCH_KS_EQUAL,668909,8
120011,2250149,2026-04-07,823402,away,Michael King,650633,final_in_scope,,4.54,5.5,0.3038,0.6962,8,OVER,0,-3.46,OVER,0,-3.46,MATCH,,SIDE_MISMATCH(scratch),601713,8
120010,2250149,2026-04-07,823402,home,Mitch Keller,656605,final_in_scope,,3.15,4.5,0.2101,0.7899,6,OVER,0,-2.85,OVER,0,-2.85,MATCH,,SIDE_MISMATCH(scratch),694973,6
120012,2250150,2026-04-07,822999,home,Joe Boyle,671212,final_in_scope,,3.9,5.5,0.1989,0.8011,2,UNDER,1,1.9,UNDER,1,1.90,MATCH,,SIDE_MISMATCH(scratch),669438,2
120007,2250150,2026-04-07,822999,away,Colin Rea,607067,final_in_scope,,2.73,3.5,0.2926,0.7074,3,UNDER,1,-0.27,UNDER,1,-0.27,MATCH,,SIDE_MISMATCH(scratch),665871,3
120009,2250151,2026-04-07,823887,home,Eury Perez,691587,final_in_scope,,5.63,6.5,0.3341,0.6659,6,UNDER,1,-0.37,UNDER,1,-0.37,MATCH,,SIDE_MISMATCH(scratch),645261,6
120008,2250151,2026-04-07,823887,away,Brady Singer,663903,final_in_scope,,3.17,4.5,0.2137,0.7863,2,UNDER,1,1.17,UNDER,1,1.17,MATCH,,SIDE_MISMATCH(scratch),671096,2
120016,2250152,2026-04-07,822754,home,Miles Mikolas,571945,final_in_scope,,2.35,3.5,0.2112,0.7888,3,UNDER,1,-0.65,UNDER,1,-0.65,MATCH,,SIDE_MISMATCH(scratch),676917,3
120015,2250152,2026-04-07,822754,away,Michael McGreevy,700241,final_in_scope,,2.6,3.5,0.2642,0.7358,6,OVER,0,-3.4,OVER,0,-3.40,MATCH,,SIDE_MISMATCH(scratch),669461,6
120014,2250153,2026-04-07,824780,away,Jacob Misiorowski,694819,final_in_scope,,7.03,7.5,0.4062,0.5938,10,OVER,0,-2.97,OVER,0,-2.97,MATCH,,SIDE_MATCH_KS_EQUAL,694819,10
120013,2250153,2026-04-07,824780,home,Sonny Gray,543243,final_in_scope,,5.68,5.5,0.5011,0.4989,7,OVER,1,-1.32,OVER,1,-1.32,MATCH,,SIDE_MISMATCH(scratch),676979,7
