series,propRefId,gameId,gamePk,gameDate,month,doubleHeader,gameNumber,side,mlbamId,pitcherName,hand,proj,line,lineSource,integerLine,pOver,pUnder,pick,actualKs,actualSource,actualKsStored,actualKsLinescore,starterId,actualSide,status,correct,signedError,brier,logloss,scratchBasis,voidExemptionCode,voidCause,storedBacktestResult,storedModelCorrect,verdict,anNoVigOverPct
live,1470316,2251094,823449,2026-06-21,06,N,1,away,673540,Kodai Senga,R,3.34,4.5,book,0,0.2907,0.7557,UNDER,,,,5,656849,,VOID_SCRATCH,,,,,mlbamId,EX-SCRATCH-K,TRUE_SCRATCH,,,UNDER,0.5233
live,1470313,2251094,823449,2026-06-21,06,N,1,home,554430,Zack Wheeler,R,5.37,6.5,book,0,0.3557,0.707,UNDER,7.0,linescore,7,7,554430,OVER,GRADED,0,-1.63,0.415122,1.033668,,,,OVER,0,UNDER,0.5036
live,1470317,2253435,825067,2026-06-21,06,N,1,away,805673,Zebby Matthews,R,2.32,4.5,book,0,0.1071,0.85,UNDER,,,,1,702474,,VOID_SCRATCH,,,,,mlbamId,EX-SCRATCH-K,NEXTDAY_CONTAMINATION,,,UNDER,0.3831
live,1470318,2253435,825067,2026-06-21,06,N,1,home,518876,Merrill Kelly,R,1.58,3.5,book,0,0.0922,0.85,UNDER,,,,3,703615,,VOID_SCRATCH,,,,,mlbamId,EX-SCRATCH-K,NEXTDAY_CONTAMINATION,,,UNDER,0.4603
live,1470321,2251095,822964,2026-06-22,06,N,1,away,608379,Luinder Avila,R,3.38,3.5,book,0,0.4921,0.5619,UNDER,5.0,linescore,5,5,608379,OVER,GRADED,0,-1.62,0.257962,0.709073,,,,OVER,0,UNDER,0.5709
live,1470322,2251095,822964,2026-06-22,06,N,1,home,656876,Shane McClanahan,R,3.13,5.5,book,0,0.125,0.85,UNDER,5.0,linescore,5,5,656876,UNDER,GRADED,1,-1.87,0.015625,0.133531,,,,UNDER,1,UNDER,0.4323
live,1470323,2251096,823851,2026-06-22,06,N,1,away,677958,Kumar Rocker,R,2.36,4.5,book,0,0.1129,0.85,UNDER,,,1,1,641302,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,UNDER,1,UNDER,0.4317
live,1470342,2251096,823851,2026-06-22,06,N,1,home,663969,Sandy Alcantara,R,2.73,4.5,book,0,0.1734,0.85,UNDER,4.0,linescore,4,4,663969,UNDER,GRADED,1,-1.27,0.030068,0.190434,,,,UNDER,1,UNDER,0.5392
live,1470320,2251097,824261,2026-06-22,06,N,1,away,543037,Carlos Rodon,R,4.29,5.5,book,0,0.3156,0.7383,UNDER,5.0,linescore,5,5,543037,UNDER,GRADED,1,-0.71,0.099603,0.379213,,,,UNDER,1,UNDER,0.3968
live,1470319,2251097,824261,2026-06-22,06,N,1,home,664285,Casey Mize,L,3.72,5.5,book,0,0.2138,0.8275,UNDER,8.0,linescore,8,8,664285,OVER,GRADED,0,-4.28,0.61811,1.542714,,,,OVER,0,UNDER,0.3782
live,1470344,2251098,822720,2026-06-22,06,N,1,away,666200,Jesus Luzardo,L,5.78,6.5,book,0,0.4273,0.6414,UNDER,,,2,2,641835,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.4328
live,1470324,2251098,822720,2026-06-22,06,N,1,home,656492,Zack Littell,L,1.86,3.5,book,0,0.1423,0.85,UNDER,9.0,linescore,9,9,656492,OVER,GRADED,0,-7.14,0.735649,1.949818,,,,OVER,0,UNDER,0.4275
live,1470325,2251099,822800,2026-06-22,06,N,1,away,686613,Peter Lambert,R,2.9,3.5,book,0,0.3776,0.6704,UNDER,4.0,linescore,4,4,686613,OVER,GRADED,0,-1.1,0.387382,0.97392,,,,OVER,0,UNDER,0.5062
live,1470326,2251099,822800,2026-06-22,06,N,1,home,656302,Shane Bieber,R,3.45,4.5,book,0,0.3135,0.7352,UNDER,8.0,linescore,8,8,656302,OVER,GRADED,0,-4.55,0.471282,1.159956,,,,OVER,0,UNDER,0.532
live,1470329,2251101,824502,2026-06-22,06,N,1,away,605540,Brandon Sproat,R,3.26,4.5,book,0,0.2749,0.7698,UNDER,10.0,linescore,10,10,605540,OVER,GRADED,0,-6.74,0.52577,1.291348,,,,OVER,0,UNDER,0.5005
live,1470328,2251101,824502,2026-06-22,06,N,1,home,663903,Nick Lodolo,R,1.91,5.5,book,0,0.03,0.85,UNDER,7.0,linescore,7,7,663903,OVER,GRADED,0,-5.09,0.9409,3.506558,,,,OVER,0,UNDER,0.5286
live,1470332,2251102,823692,2026-06-22,06,N,1,away,641778,Justin Wrobleski,L,2.1,4.5,book,0,0.0785,0.85,UNDER,,,,2,694361,,VOID_SCRATCH,,,,,mlbamId,EX-SCRATCH-K,TRUE_SCRATCH,,,UNDER,0.5745
live,1470333,2251102,823692,2026-06-22,06,N,1,home,805673,Kendry Rojas,R,4.2,2.5,book,0,0.8281,0.2097,OVER,5.0,linescore,5,5,805673,OVER,GRADED,1,-0.8,0.02955,0.188621,,,,OVER,1,OVER,0.5246
live,1470331,2251103,824585,2026-06-22,06,N,1,away,668909,Parker Messick,R,5.75,5.5,book,0,0.5818,0.4869,OVER,8.0,linescore,8,8,668909,OVER,GRADED,1,-2.25,0.174891,0.541629,,,,OVER,1,OVER,0.0624
live,1470343,2251103,824585,2026-06-22,06,N,1,home,641743,Sean Burke,L,3.19,5.5,book,0,0.133,0.85,UNDER,8.0,linescore,8,8,641743,OVER,GRADED,0,-4.81,0.751689,2.017406,,,,OVER,0,UNDER,0.5071
live,1470336,2251104,824344,2026-06-22,06,N,1,away,687562,Sonny Gray,L,2.48,5.5,book,0,0.0542,0.85,UNDER,9.0,linescore,9,9,687562,OVER,GRADED,0,-6.52,0.894538,2.915074,,,,OVER,0,UNDER,0.432
live,1470337,2251104,824344,2026-06-22,06,N,1,home,663372,Sean Sullivan,R,3.38,3.5,book,0,0.4902,0.5637,UNDER,2.0,linescore,2,2,663372,UNDER,GRADED,1,1.38,0.240296,0.673737,,,,UNDER,1,UNDER,0.4931
live,1470338,2251105,824016,2026-06-22,06,N,1,away,680694,Shane Baz,R,3.31,5.5,book,0,0.1499,0.85,UNDER,9.0,linescore,9,9,680694,OVER,GRADED,0,-5.69,0.72267,1.897787,,,,OVER,0,UNDER,0.4983
live,1470339,2251105,824016,2026-06-22,06,N,1,home,691951,Ryan Johnson,L,2.35,4.5,book,0,0.1119,0.85,UNDER,3.0,linescore,3,3,691951,UNDER,GRADED,1,-0.65,0.012522,0.118671,,,,UNDER,1,UNDER,0.5751
live,1470340,2251106,823288,2026-06-22,06,N,1,away,656550,JR Ritchie,R,2.49,3.5,book,0,0.2805,0.7595,UNDER,4.0,linescore,4,4,656550,OVER,GRADED,0,-1.51,0.51768,1.271182,,,,OVER,0,UNDER,0.5946
live,1470341,2251106,823288,2026-06-22,06,N,1,home,650633,Michael King,R,2.63,4.5,book,0,0.1568,0.85,UNDER,5.0,linescore,5,5,650633,OVER,GRADED,0,-2.37,0.710986,1.852784,,,,OVER,0,UNDER,0.4947
live,1470334,2253449,823040,2026-06-22,06,N,1,away,518876,Eduardo Rodriguez,R,1.99,4.5,book,0,0.0658,0.85,UNDER,2.0,linescore,2,2,518876,UNDER,GRADED,1,-0.01,0.00433,0.068065,,,,UNDER,1,UNDER,0.5318
live,1470335,2253449,823040,2026-06-22,06,N,1,home,669467,Kyle Leahy,R,2.38,3.5,book,0,0.2539,0.7835,UNDER,2.0,linescore,2,2,669467,UNDER,GRADED,1,0.38,0.064465,0.292896,,,,UNDER,1,UNDER,0.6773
live,1500008,2251107,823365,2026-06-23,06,N,1,away,669923,Bryan Woo,R,3.92,5.5,book,0,0.2493,0.7969,UNDER,5.0,linescore,5,5,669923,UNDER,GRADED,1,-1.08,0.06215,0.286749,,,,UNDER,1,UNDER,0.632
live,1500007,2251107,823365,2026-06-23,06,N,1,home,656605,Braxton Ashcraft,R,4.36,5.5,book,0,0.329,0.7263,UNDER,4.0,linescore,4,4,656605,UNDER,GRADED,1,0.36,0.108241,0.398986,,,,UNDER,1,UNDER,0.4676
live,1500004,2251108,822963,2026-06-23,06,N,1,away,679883,Noah Cameron,R,2.71,4.5,book,0,0.1694,0.85,UNDER,6.0,linescore,6,6,679883,OVER,GRADED,0,-3.29,0.689896,1.775492,,,,OVER,0,UNDER,0.4099
live,1500032,2251108,822963,2026-06-23,06,N,1,home,643377,Griffin Jax,R,2.87,4.5,book,0,0.1981,0.8373,UNDER,,,4,4,663556,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.395
live,1500015,2251109,823849,2026-06-23,06,N,1,away,594798,Jacob deGrom,R,5.58,6.5,book,0,0.3933,0.6728,UNDER,,,1,1,615698,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,PASS,0.0457
live,1500005,2251109,823849,2026-06-23,06,N,1,home,645261,Eury Perez,R,3.31,4.5,book,0,0.2859,0.76,UNDER,4.0,linescore,4,4,645261,UNDER,GRADED,1,-0.69,0.081739,0.336732,,,,UNDER,1,UNDER,0.5946
live,1500006,2251110,824262,2026-06-23,06,N,1,away,607074,Ryan Weathers,L,6.35,5.5,book,0,0.6764,0.3905,OVER,5.0,linescore,5,5,607074,UNDER,GRADED,0,1.35,0.457517,1.128247,,,,UNDER,0,OVER,0.5056
live,1500003,2251110,824262,2026-06-23,06,N,1,home,663554,Tarik Skubal,R,6.21,6.5,book,0,0.5,0.5727,UNDER,6.0,linescore,6,6,663554,UNDER,GRADED,1,0.21,0.25,0.693147,,,,UNDER,1,PASS,0.3659
live,1500020,2251111,822718,2026-06-23,06,N,1,away,605400,Aaron Nola,R,4.27,4.5,book,0,0.4843,0.5761,UNDER,,,13,13,666200,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,PASS,0.4272
live,1500021,2251111,822718,2026-06-23,06,N,1,home,571945,Miles Mikolas,R,2.85,3.5,book,0,0.3653,0.6819,UNDER,,,1,1,676571,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,UNDER,1,UNDER,0.4069
live,1500001,2251112,822799,2026-06-23,06,N,1,away,663567,Mike Burrows,R,2.45,3.5,book,0,0.2703,0.7687,UNDER,6.0,linescore,6,6,663567,OVER,GRADED,0,-3.55,0.532462,1.308223,,,,OVER,0,UNDER,0.5101
live,1500002,2251112,822799,2026-06-23,06,N,1,home,669456,Trey Yesavage,R,2.66,5.5,book,0,0.07,0.85,UNDER,2.0,linescore,2,2,669456,UNDER,GRADED,1,0.66,0.0049,0.072571,,,,UNDER,1,UNDER,0.4831
live,1500009,2251113,823614,2026-06-23,06,N,1,away,684007,Shota Imanaga,L,4.06,5.5,book,0,0.2736,0.7756,UNDER,,,4,4,665795,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.4415
live,1500035,2251113,823614,2026-06-23,06,N,1,home,690997,Nolan McLean,R,5.87,5.5,book,0,0.6017,0.467,OVER,,,6,6,673540,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,1,PASS,0.5665
live,1500023,2251114,824501,2026-06-23,06,N,1,home,695076,Rhett Lowder,R,2.11,4.5,book,0,0.0795,0.85,UNDER,,,6,6,666157,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.4358
live,1500010,2251115,823690,2026-06-23,06,N,1,home,657746,Joe Ryan,R,4.31,5.5,book,0,0.3197,0.7346,UNDER,,,4,4,696070,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.407
live,1500013,2251116,824584,2026-06-23,06,N,1,away,676440,Tanner Bibee,R,3.65,5.5,book,0,0.2025,0.8372,UNDER,,,10,10,800048,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.2829
live,1500014,2251116,824584,2026-06-23,06,N,1,home,607200,Erick Fedde,R,2.56,3.5,book,0,0.2962,0.7453,UNDER,,,6,6,680732,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,OVER,0,UNDER,0.5763
live,1500011,2251117,824340,2026-06-23,06,N,1,away,624133,Ranger Suarez,L,4.61,4.5,book,0,0.5514,0.5109,OVER,,,11,11,543243,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,1,UNDER,0.5858
live,1500012,2251117,824340,2026-06-23,06,N,1,home,607536,Kyle Freeland,L,2.89,4.5,book,0,0.2034,0.8326,UNDER,,,3,3,807743,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.6094
live,1500016,2251118,824017,2026-06-23,06,N,1,away,694346,Trey Gibson,U,2.86,4.5,book,0,0.1963,0.8388,UNDER,,,5,5,669358,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.5083
live,1500017,2251118,824017,2026-06-23,06,N,1,home,667755,Jose Soriano,R,5.2,6.5,book,0,0.3276,0.7322,UNDER,,,8,8,696270,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.4617
live,1500033,2251119,823286,2026-06-23,06,N,1,away,527048,Martin Perez,L,3.15,4.5,book,0,0.2536,0.7887,UNDER,,,7,7,702275,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.4461
live,1500034,2251119,823286,2026-06-23,06,N,1,home,676664,JP Sears,L,2.72,3.5,book,0,0.3343,0.7105,UNDER,,,2,2,593974,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.4596
live,1500025,2251120,823210,2026-06-23,06,N,1,away,695611,Gage Jump,L,3.34,4.5,book,0,0.2906,0.7558,UNDER,,,5,5,650644,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.4377
live,1500026,2251120,823210,2026-06-23,06,N,1,home,641816,Tyler Mahle,R,3.31,4.5,book,0,0.285,0.7608,UNDER,,,6,6,592662,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.5745
live,1500030,2253463,823043,2026-06-23,06,N,1,away,683352,Mitch Bratt,U,3.08,3.5,book,0,0.4226,0.6283,UNDER,,,5,5,593958,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,OVER,0,UNDER,0.5209
live,1500031,2253463,823043,2026-06-23,06,N,1,home,669461,Matthew Liberatore,L,2.4,3.5,book,0,0.2585,0.7793,UNDER,,,3,3,681517,,VOID_SCRATCH,,,,,mlbamId,,NEXTDAY_CONTAMINATION,UNDER,1,UNDER,0.4158
live,1470327,2251100,823613,2026-06-24,06,S,1,away,684007,Edward Cabrera,L,3.44,4.5,book,0,0.3113,0.7371,UNDER,,,,5,665871,,VOID_SCRATCH,,,,,mlbamId,EX-SCRATCH-K,WRONG_GAME_SAME_DATE,,,UNDER,0.5399
live,1470330,2251100,823613,2026-06-24,06,S,1,home,673540,Kodai Senga,R,3.12,4.5,book,0,0.2473,0.7942,UNDER,,,,9,690997,,VOID_SCRATCH,,,,,mlbamId,EX-SCRATCH-K,TRUE_SCRATCH,,,UNDER,0.3369
live,1500037,2251121,823850,2026-06-24,06,N,1,away,594798,MacKenzie Gore,R,4.32,5.5,book,0,0.321,0.7335,UNDER,8.0,linescore,8,8,594798,OVER,GRADED,0,-3.68,0.461041,1.136314,,,,OVER,0,UNDER,0.5802
live,1500036,2251121,823850,2026-06-24,06,N,1,home,691587,Eury Perez,R,3.04,4.5,book,0,0.2303,0.8092,UNDER,1.0,linescore,1,1,691587,UNDER,GRADED,1,2.04,0.053038,0.261754,,,,UNDER,1,UNDER,0.3794
live,1500040,2251122,824583,2026-06-24,06,N,1,away,676440,Tanner Bibee,R,3.73,4.5,book,0,0.3726,0.6812,UNDER,3.0,linescore,3,3,676440,UNDER,GRADED,1,0.73,0.138831,0.466171,,,,UNDER,1,UNDER,0.8926
live,1500041,2251122,824583,2026-06-24,06,N,1,home,607200,Erick Fedde,R,2.52,3.5,book,0,0.2871,0.7535,UNDER,,,2,2,669684,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,UNDER,1,UNDER,0.5709
live,1500042,2251123,824341,2026-06-24,06,N,1,away,624133,Connelly Early,L,3.71,5.5,book,0,0.2124,0.8287,UNDER,9.0,linescore,9,9,624133,OVER,GRADED,0,-5.29,0.620314,1.549284,,,,OVER,0,UNDER,0.491
live,1500043,2251123,824341,2026-06-24,06,N,1,home,607536,Kyle Freeland,L,2.75,3.5,book,0,0.3434,0.7022,UNDER,4.0,linescore,4,4,607536,OVER,GRADED,0,-1.25,0.431124,1.068859,,,,OVER,0,UNDER,0.7831
live,1500044,2251124,824018,2026-06-24,06,N,1,away,694346,Trey Gibson,U,3.19,4.5,book,0,0.2616,0.7816,UNDER,5.0,linescore,5,5,694346,OVER,GRADED,0,-1.81,0.545235,1.340939,,,,OVER,0,UNDER,0.5097
live,1500045,2251124,824018,2026-06-24,06,N,1,home,667755,Jose Soriano,R,5.35,6.5,book,0,0.3524,0.71,UNDER,4.0,linescore,4,4,667755,UNDER,GRADED,1,1.35,0.124186,0.434482,,,,UNDER,1,UNDER,0.461
live,1500050,2251125,823367,2026-06-24,06,N,1,away,693433,Bryce Miller,R,3.65,5.5,book,0,0.2033,0.8366,UNDER,4.0,linescore,4,4,693433,UNDER,GRADED,1,-0.35,0.041331,0.227277,,,,UNDER,1,UNDER,0.6859
live,1500049,2251125,823367,2026-06-24,06,N,1,home,677952,Bubba Chandler,R,2.42,4.5,book,0,0.1218,0.85,UNDER,10.0,linescore,10,10,677952,OVER,GRADED,0,-7.58,0.771235,2.105375,,,,OVER,0,UNDER,0.3653
live,1500047,2251126,822965,2026-06-24,06,N,1,away,702070,Seth Lugo,L,2.55,4.5,book,0,0.1432,0.85,UNDER,5.0,linescore,5,5,702070,OVER,GRADED,0,-2.45,0.734106,1.943513,,,,OVER,0,UNDER,0.426
live,1500051,2251126,822965,2026-06-24,06,N,1,home,643377,Griffin Jax,R,2.77,4.5,book,0,0.1812,0.85,UNDER,7.0,linescore,7,7,643377,OVER,GRADED,0,-4.23,0.670433,1.708154,,,,OVER,0,UNDER,0.5006
live,1500048,2251127,824259,2026-06-24,06,N,1,away,677960,Cam Schlittler,L,5.69,6.5,book,0,0.4118,0.6558,UNDER,6.0,linescore,6,6,677960,UNDER,GRADED,1,-0.31,0.169579,0.530688,,,,UNDER,1,UNDER,0.4489
live,1500046,2251127,824259,2026-06-24,06,N,1,home,669373,Troy Melton,L,2.19,4.5,book,0,0.0897,0.85,UNDER,9.0,linescore,9,9,669373,OVER,GRADED,0,-6.81,0.828646,2.411285,,,,OVER,0,UNDER,0.6077
live,1500052,2251128,822719,2026-06-24,06,N,1,away,605400,Cristopher Sanchez,R,6.11,6.5,book,0,0.4829,0.5891,UNDER,5.0,linescore,5,5,605400,UNDER,GRADED,1,1.11,0.233192,0.659519,,,,UNDER,1,PASS,0.4494
live,1500053,2251128,822719,2026-06-24,06,N,1,home,571945,Cade Cavalli,R,3.05,4.5,book,0,0.2324,0.8073,UNDER,,,3,3,687223,,VOID_SCRATCH,,,,,mlbamId,,TRUE_SCRATCH,UNDER,1,UNDER,0.9427
live,1500054,2251129,822798,2026-06-24,06,N,1,away,681347,Mike Burrows,R,2.45,3.5,book,0,0.2703,0.7687,UNDER,3.0,linescore,3,3,681347,UNDER,GRADED,1,-0.55,0.073062,0.315122,,,,UNDER,1,UNDER,0.5023
live,1500055,2251129,822798,2026-06-24,06,N,1,home,702056,Kevin Gausman,R,4.63,5.5,book,0,0.38,0.6799,UNDER,5.0,linescore,5,5,702056,UNDER,GRADED,1,-0.37,0.1444,0.478036,,,,UNDER,1,UNDER,0.5551
live,1500038,2251130,823611,2026-06-24,06,S,2,away,684007,Matthew Boyd,L,7.23,4.5,book,0,0.85,0.1526,OVER,4.0,linescore,4,4,684007,UNDER,GRADED,0,3.23,0.7225,1.89712,,,,UNDER,0,OVER,0.4972
live,1500039,2251130,823611,2026-06-24,06,S,2,home,690997,Freddy Peralta,R,3.37,5.5,book,0,0.1588,0.85,UNDER,,,4,4,640455,,VOID_SCRATCH,,,,,mlbamId,,WRONG_GAME_SAME_DATE,UNDER,1,UNDER,0.5154
live,1500065,2251131,824500,2026-06-24,06,N,1,away,675660,Shane Drohan,L,5.66,5.5,book,0,0.5673,0.5014,OVER,5.0,linescore,5,5,675660,UNDER,GRADED,0,0.66,0.321829,0.837711,,,,UNDER,0,PASS,0.5346
live,1500056,2251131,824500,2026-06-24,06,N,1,home,695076,Rhett Lowder,R,2.29,4.5,book,0,0.1029,0.85,UNDER,6.0,linescore,6,6,695076,OVER,GRADED,0,-3.71,0.804788,2.273998,,,,OVER,0,UNDER,0.4296
