gameId,side,gameDate,month,awayTeam,homeTeam,mlbGamePk,oppTeam,starterId,starterHand,starterKs,starterOuts,liveRowId,livePitcherName,liveMlbamId,liveStarterMismatch,kProj,bookLine,lineIsInteger,pOver,pUnder,anNoVigOverPct,verdict,bestSide,edgeOver,edgeUnder,liveStoredActualKs,liveStoredResult,liveStoredModelError,liveStoredModelCorrect,liveTruthKs,liveTruthSource,liveSignedError,p1MlbamId,p1ProjValue,p1POver,p1Line,p1SignedError,p2ProjValue,p2POver,p2Line,p2SignedError,asofK9,asofPriorStarts,daysRest,asofIpPerStart,oppAsofK27,oppAsofPriorGames,snapK9,snapXfip,snapHand,snapJoinVia,oppSplitK9VsHand,umpire,umpKMod
2250031,away,2026-03-28,2026-03,COL,MIA,823892,MIA,547179,R,4,13,90055,Michael Lorenzen,547179,0,3.18,4.5,0,0.2158,0.7842,0.5686,UNDER,UNDER,-0.3528,0.3528,4,UNDER,-0.82,1,4.0,substrate,-0.8199999999999998,547179,4.2779,0.42529,4.5,0.2778999999999998,4.2779,0.42529,4.5,0.2778999999999998,,0,,,4.153846153846154,1,6.97,4.51561,R,id,6.4055,"Umpire: 
                                                                                    Rob Drake  8.4 R/G  17.3 K/G",
2250031,home,2026-03-28,2026-03,COL,MIA,823892,COL,691587,R,8,21,90056,Eury Perez,691587,0,6.2,6.5,0,0.4259,0.5741,0.4511,PASS,,-0.0252,0.0252,8,OVER,-1.8,0,8.0,substrate,-1.7999999999999998,691587,5.6553,0.33852,6.5,-2.3446999999999996,5.6553,0.33852,6.5,-2.3446999999999996,,0,,,6.428571428571428,1,10.06,4.51476,R,id,6.5052,"Umpire: 
                                                                                    Rob Drake  8.4 R/G  17.3 K/G",
2250032,away,2026-03-28,2026-03,LAA,HOU,824213,HOU,672282,L,9,14,,,,,,,,,,,,,,,,,,,,,,672282,8.2226,,,-0.7774000000000001,8.2226,,,-0.7774000000000001,,0,,,8.709677419354838,2,10.2,3.87189,L,id,6.226,"Umpire: 
                                                                                    Ben May  9.1 R/G  16.8 K/G",
2250032,home,2026-03-28,2026-03,LAA,HOU,824213,LAA,664299,R,1,14,90060,Cristian Javier,664299,0,3.72,4.5,0,0.316,0.684,0.4326,UNDER,UNDER,-0.1166,0.1166,1,UNDER,2.72,1,1.0,substrate,2.72,664299,4.8964,0.54115,4.5,3.8964,4.8964,0.54114,4.5,3.8964,,0,,,13.064516129032258,2,7.71,8.09013,R,id,7.5029,"Umpire: 
                                                                                    Ben May  9.1 R/G  16.8 K/G",
2250033,away,2026-03-28,2026-03,CWS,MIL,823811,MIL,680732,R,5,12,90059,Sean Burke,680732,0,3.03,4.5,0,0.1895,0.8105,0.4755,UNDER,UNDER,-0.286,0.286,5,OVER,-1.97,0,5.0,substrate,-1.9700000000000002,680732,5.2553,0.6031,4.5,0.2553000000000001,5.2553,0.60311,4.5,0.2553000000000001,,0,,,10.8,1,9.61,4.0899,R,id,6.6056,"Umpire: 
                                                                                    Bruce Dreckman  9.0 R/G  17.1 K/G",
2250033,home,2026-03-28,2026-03,CWS,MIL,823811,CWS,694477,R,4,13,90061,Chad Patrick,694477,0,4.73,5.5,0,0.3374,0.6626,0.5176,UNDER,UNDER,-0.1802,0.1802,4,UNDER,0.73,1,4.0,substrate,0.7300000000000004,694477,6.6837,0.6571,5.5,2.6837,6.6837,0.65709,5.5,2.6837,,0,,,19.799999999999997,1,7.75,5.10244,R,id,7.1252,"Umpire: 
                                                                                    Bruce Dreckman  9.0 R/G  17.1 K/G",
2250034,away,2026-03-28,2026-03,KC,ATL,824945,ATL,608379,R,7,18,90066,Michael Wacha,608379,0,2.59,3.5,0,0.2612,0.7388,0.4833,UNDER,UNDER,-0.2221,0.2221,7,OVER,-4.41,0,7.0,substrate,-4.41,608379,4.6902,0.68877,3.5,-2.3098,4.6902,0.68877,3.5,-2.3098,,0,,,11.25,1,7.07,4.42918,R,id,6.4472,"Umpire: 
                                                                                    Mike Muchlinski  9.6 R/G  17.2 K/G",
2250034,home,2026-03-28,2026-03,KC,ATL,824945,KC,625643,R,3,18,90065,Reynaldo Lopez,625643,0,3.15,4.5,0,0.2105,0.7895,0.613,UNDER,UNDER,-0.4025,0.4025,3,UNDER,0.15,1,3.0,substrate,0.1499999999999999,625643,0.7101,0.03,4.5,-2.2899000000000003,0.7101,0.00084,4.5,-2.2899000000000003,,0,,,9.0,1,8.18,4.76818,R,id,6.5282,"Umpire: 
                                                                                    Mike Muchlinski  9.6 R/G  17.2 K/G",
2250035,away,2026-03-28,2026-03,NYY,SF,823241,SF,701542,R,3,13,90067,Will Warren,701542,0,3.9,4.5,0,0.3525,0.6475,0.63,UNDER,UNDER,-0.2775,0.2775,3,UNDER,0.9,1,3.0,substrate,0.8999999999999999,701542,5.1789,0.59032,4.5,2.1788999999999996,5.1789,0.59032,4.5,2.1788999999999996,,0,,,9.257142857142858,2,8.82,2.74452,R,id,6.0745,"Umpire: 
                                                                                    Chad Whitson  9.2 R/G  17.1 K/G",
2250035,home,2026-03-28,2026-03,NYY,SF,823241,NYY,641816,R,5,12,90068,Tyler Mahle,641816,0,3.65,4.5,0,0.3037,0.6963,0.4964,UNDER,UNDER,-0.1927,0.1927,5,OVER,-1.35,0,5.0,substrate,-1.35,641816,4.957,0.55192,4.5,-0.04300000000000015,4.957,0.55193,4.5,-0.04300000000000015,,0,,,9.580645161290324,2,8.35,4.08169,R,id,7.2729,"Umpire: 
                                                                                    Chad Whitson  9.2 R/G  17.1 K/G",
2250036,away,2026-03-28,2026-03,DET,SD,823323,SD,656427,R,2,13,90069,Jack Flaherty,656427,0,4.35,5.5,0,0.2714,0.7286,0.5357,UNDER,UNDER,-0.2643,0.2643,2,UNDER,2.35,1,2.0,substrate,2.3499999999999996,656427,6.6283,0.64933,5.5,4.6283,6.6283,0.64933,5.5,4.6283,,0,,,8.25,2,10.63,5.19003,R,id,6.922,"Umpire: 
                                                                                    Malachi Moore  9.0 R/G  17.3 K/G",
2250036,home,2026-03-28,2026-03,DET,SD,823323,DET,681190,R,8,18,90070,Randy Vasquez,681190,0,2.33,3.5,0,0.2075,0.7925,0.4582,UNDER,UNDER,-0.2507,0.2507,8,OVER,-5.67,0,8.0,substrate,-5.67,681190,2.6265,0.26978,3.5,-5.3735,2.6265,0.26978,3.5,-5.3735,,0,,,11.25,2,6.39,3.81923,R,id,6.9949,"Umpire: 
                                                                                    Malachi Moore  9.0 R/G  17.3 K/G",
2250037,away,2026-03-28,2026-03,CLE,SEA,823161,SEA,676282,L,5,11,,,,,,,,,,,,,,,,,,,,,,676282,9.473,,,4.473000000000001,9.473,,,4.473000000000001,,0,,,12.6,2,9.52,4.362,L,id,7.3183,"Umpire: 
                                                                                    Ryan Additon  9.4 R/G  17.1 K/G",
2250037,home,2026-03-28,2026-03,CLE,SEA,823161,CLE,693433,R,9,18,90073,Bryan Woo,693433,0,5.51,5.5,0,0.4724,0.5276,0.3112,OVER,OVER,0.1612,-0.1612,9,OVER,-3.49,0,9.0,substrate,-3.49,693433,7.7928,0.78904,5.5,-1.2072000000000003,7.7928,0.78904,5.5,-1.2072000000000003,,0,,,10.323529411764705,2,8.89,4.35621,R,id,6.6498,"Umpire: 
                                                                                    Ryan Additon  9.4 R/G  17.1 K/G",
2250038,away,2026-03-29,2026-03,MIN,BAL,824864,BAL,641927,R,1,12,90077,Bailey Ober,641927,0,3.42,4.5,0,0.2604,0.7396,0.437,UNDER,UNDER,-0.1766,0.1766,1,UNDER,2.42,1,1.0,substrate,2.42,641927,3.8505,0.34198,4.5,2.8505,3.8505,0.34198,4.5,2.8505,,0,,,14.89655172413793,2,6.67,4.74245,R,id,7.3279,"Umpire: 
                                                                                    Chris Segal  9.2 R/G  17.3 K/G",
2250038,home,2026-03-29,2026-03,MIN,BAL,824864,MIN,669358,R,4,16,90075,Shane Baz,669358,0,4.78,5.5,0,0.3457,0.6543,0.6242,UNDER,UNDER,-0.2785,0.2785,4,UNDER,0.78,1,4.0,substrate,0.7800000000000002,669358,5.3821,0.45078,5.5,1.3821000000000003,5.3821,0.45077,5.5,1.3821000000000003,,0,,,6.942857142857142,2,8.03,4.56583,R,id,6.489,"Umpire: 
                                                                                    Chris Segal  9.2 R/G  17.3 K/G",
2250039,away,2026-03-29,2026-03,TEX,PHI,823487,PHI,669022,L,7,16,90079,MacKenzie Gore,669022,0,5.21,5.5,0,0.4217,0.5783,0.3759,OVER,OVER,0.0458,-0.0458,7,OVER,-1.79,0,7.0,substrate,-1.79,669022,7.0016,0.6995,5.5,0.0015999999999998238,7.0016,0.6995,5.5,0.0015999999999998238,,0,,,10.384615384615385,2,9.88,4.01245,L,id,7.3681,"Umpire: 
                                                                                    Sean Barber  9.4 R/G  17.4 K/G",
2250039,home,2026-03-29,2026-03,TEX,PHI,823487,TEX,666200,L,7,18,90078,Jesus Luzardo,666200,0,7.03,6.5,0,0.5553,0.4447,0.9322,UNDER,UNDER,-0.3769,0.3769,7,OVER,0.03,1,7.0,substrate,0.03000000000000025,666200,10.5697,0.85,6.5,3.569699999999999,10.5697,0.90189,6.5,3.569699999999999,,0,,,13.909090909090908,2,11.18,2.4237,L,id,7.5,"Umpire: 
                                                                                    Sean Barber  9.4 R/G  17.4 K/G",
2250040,away,2026-03-29,2026-03,KC,ATL,824944,ATL,607625,R,3,19,90076,Seth Lugo,607625,0,3.35,4.5,0,0.2465,0.7535,0.5132,UNDER,UNDER,-0.2667,0.2667,3,UNDER,0.35,1,3.0,substrate,0.3500000000000001,607625,4.0265,0.37635,4.5,1.0265000000000004,4.0265,0.37634,4.5,1.0265000000000004,,0,,,10.8,2,7.19,3.92666,R,id,6.4472,"Umpire: 
                                                                                    Gabe Morales  9.2 R/G  17.5 K/G",
2250040,home,2026-03-29,2026-03,KC,ATL,824944,KC,656550,R,4,15,90074,Grant Holmes,656550,0,3.2,4.5,0,0.2195,0.7805,0.5752,UNDER,UNDER,-0.3557,0.3557,4,UNDER,-0.8,1,4.0,substrate,-0.7999999999999998,656550,5.6723,0.6687,4.5,1.6723,5.6723,0.66869,4.5,1.6723,,0,,,6.75,2,7.67,4.61552,R,id,6.5282,"Umpire: 
                                                                                    Gabe Morales  9.2 R/G  17.5 K/G",
2250041,away,2026-03-29,2026-03,ATH,TOR,822837,TOR,806960,R,5,13,90080,Luis Morales,806960,0,2.21,3.5,0,0.1836,0.8164,0.3642,UNDER,UNDER,-0.1806,0.1806,5,OVER,-2.79,0,5.0,substrate,-2.79,806960,3.9932,0.56519,3.5,-1.0068000000000001,3.9932,0.5652,3.5,-1.0068000000000001,,0,,,4.354838709677419,2,7.95,8.3944,R,id,5.6575,"Umpire: 
                                                                                    Ryan Blakney  8.5 R/G  17.7 K/G",
2250041,home,2026-03-29,2026-03,ATH,TOR,822837,ATH,641778,L,9,16,90081,Eric Lauer,641778,0,3.98,4.5,0,0.367,0.633,0.466,UNDER,UNDER,-0.099,0.099,9,OVER,-5.02,0,9.0,substrate,-5.02,641778,7.8987,0.85,4.5,-1.1013000000000002,7.8987,0.89442,4.5,-1.1013000000000002,,0,,,18.264705882352942,2,5.71,,,id,7.1711,"Umpire: 
                                                                                    Ryan Blakney  8.5 R/G  17.7 K/G",
2250042,away,2026-03-29,2026-03,BOS,CIN,824538,CIN,813349,L,6,16,,,,,,,,,,,,,,,,,,,,,,813349,10.1899,,,4.1899,10.1899,,,4.1899,,0,,,11.700000000000001,2,9.13,4.34587,L,id,7.5641,"Umpire: 
                                                                                    Adam Beck  9.0 R/G  17.5 K/G",
2250042,home,2026-03-29,2026-03,BOS,CIN,824538,BOS,695076,R,5,15,90082,Rhett Lowder,695076,0,3.76,4.5,0,0.325,0.675,0.6119,UNDER,UNDER,-0.2869,0.2869,5,OVER,-1.24,0,5.0,substrate,-1.2400000000000002,695076,4.9869,0.55721,4.5,-0.013099999999999667,4.9869,0.55721,4.5,-0.013099999999999667,,0,,,8.1,2,7.6,4.7964,R,id,6.742,"Umpire: 
                                                                                    Adam Beck  9.0 R/G  17.5 K/G",
2250043,away,2026-03-29,2026-03,PIT,NYM,823647,NYM,669387,R,8,13,,,,,,,,,,,,,,,,,,,,,,669387,7.8836,,,-0.11639999999999961,7.8836,,,-0.11639999999999961,,0,,,5.4,2,7.19,3.48248,R,id,6.6838,"Umpire: 
                                                                                    Ramon DeJesus  9.5 R/G  17.0 K/G",
2250043,home,2026-03-29,2026-03,PIT,NYM,823647,PIT,690997,R,8,15,90085,Nolan McLean,690997,0,7.7,6.5,0,0.6485,0.3515,0.5434,OVER,OVER,0.1051,-0.1051,8,OVER,-0.3,1,8.0,substrate,-0.2999999999999998,690997,9.8105,0.85,6.5,1.8104999999999993,9.8105,0.85745,6.5,1.8104999999999993,,0,,,8.709677419354838,2,10.72,2.54361,R,id,7.2696,"Umpire: 
                                                                                    Ramon DeJesus  9.5 R/G  17.0 K/G",
2250044,away,2026-03-29,2026-03,COL,MIA,823891,MIA,500779,L,2,13,90083,Jose Quintana,500779,0,2.24,3.5,0,0.1882,0.8118,0.4382,UNDER,UNDER,-0.25,0.25,2,UNDER,0.24,1,2.0,substrate,0.2400000000000002,500779,3.4476,0.45202,3.5,1.4476,3.4476,0.45202,3.5,1.4476,,0,,,6.230769230769231,2,4.39,5.96273,L,id,7.3582,"Umpire: 
                                                                                    Stu Scheurwater  9.1 R/G  17.0 K/G",
2250044,home,2026-03-29,2026-03,COL,MIA,823891,COL,676974,R,5,15,90084,Max Meyer,676974,0,6.09,5.5,0,0.5689,0.4311,0.5969,PASS,,-0.028,0.028,5,UNDER,1.09,0,5.0,substrate,1.0899999999999999,676974,5.0147,0.38662,5.5,0.01470000000000038,5.0147,0.38662,5.5,0.01470000000000038,,0,,,8.357142857142858,2,9.81,3.62471,R,id,6.5052,"Umpire: 
                                                                                    Stu Scheurwater  9.1 R/G  17.0 K/G",
2250045,away,2026-03-29,2026-03,LAA,HOU,824215,HOU,686799,R,3,12,90086,Jack Kochanowicz,686799,0,1.53,2.5,0,0.1989,0.8011,0.7837,UNDER,UNDER,-0.5848,0.5848,3,OVER,-1.47,0,3.0,substrate,-1.47,686799,2.2688,0.39567,2.5,-0.7311999999999999,2.2688,0.39567,2.5,-0.7311999999999999,,0,,,11.4,3,6.61,4.6542,R,id,6.5998,"Umpire: 
                                                                                    Brennan Miller  8.1 R/G  17.4 K/G",
2250045,home,2026-03-29,2026-03,LAA,HOU,824215,LAA,837227,R,4,8,,,,,,,,,,,,,,,,,,,,,,837227,4.8575,,,0.8574999999999999,4.8575,,,0.8574999999999999,,0,,,9.6,3,11.02,,,id,7.5029,"Umpire: 
                                                                                    Brennan Miller  8.1 R/G  17.4 K/G",
2250046,away,2026-03-29,2026-03,CWS,MIL,823810,MIL,641743,L,5,14,,,,,,,,,,,,,,,,,,,,,,641743,4.7196,,,-0.2804000000000002,4.7196,,,-0.2804000000000002,,0,,,11.117647058823529,2,7.32,5.25002,L,id,6.3732,"Umpire: 
                                                                                    Carlos Torres  9.8 R/G  16.8 K/G",
2250046,home,2026-03-29,2026-03,CWS,MIL,823810,CWS,687075,R,3,9,90087,Brandon Sproat,687075,0,4.02,4.5,0,0.3745,0.6255,0.5034,UNDER,UNDER,-0.1289,0.1289,3,UNDER,1.02,1,3.0,substrate,1.0199999999999996,687075,6.038,0.72,4.5,3.0380000000000003,6.038,0.72,4.5,3.0380000000000003,,0,,,14.464285714285714,2,9.45,4.74488,R,id,7.1252,"Umpire: 
                                                                                    Carlos Torres  9.8 R/G  16.8 K/G",
2250047,away,2026-03-29,2026-03,TB,STL,823079,STL,571927,L,2,15,,,,,,,,,,,,,,,,,,,,,,571927,5.4505,,,3.4505,5.4505,,,3.4505,,0,,,4.909090909090909,2,6.96,4.38999,L,id,5.4893,"Umpire: 
                                                                                    Nestor Ceja  9.0 R/G  17.5 K/G",
2250047,home,2026-03-29,2026-03,TB,STL,823079,TB,669160,R,3,12,90088,Dustin May,669160,0,3.34,4.5,0,0.2449,0.7551,0.3862,UNDER,UNDER,-0.1413,0.1413,3,UNDER,0.34,1,3.0,substrate,0.33999999999999986,669160,4.7527,0.51511,4.5,1.7527,4.7527,0.5151,4.5,1.7527,,0,,,5.7272727272727275,2,8.91,4.17805,R,id,5.9016,"Umpire: 
                                                                                    Nestor Ceja  9.0 R/G  17.5 K/G",
2250048,away,2026-03-29,2026-03,WSH,CHC,824700,CHC,663623,R,7,15,90090,Jake Irvin,663623,0,2.26,3.5,0,0.1917,0.8083,0.4636,UNDER,UNDER,-0.2719,0.2719,7,OVER,-4.74,0,7.0,substrate,-4.74,663623,2.8074,0.3097,3.5,-4.1926000000000005,2.8074,0.30971,3.5,-4.1926000000000005,,0,,,9.346153846153847,2,10.1,4.29718,R,id,6.787,"Umpire: 
                                                                                    Roberto Ortiz  8.8 R/G  17.5 K/G",
2250048,home,2026-03-29,2026-03,WSH,CHC,824700,WSH,684007,L,7,15,90089,Shota Imanaga,684007,0,3.74,4.5,0,0.3206,0.6794,0.6407,UNDER,UNDER,-0.3201,0.3201,7,OVER,-3.26,0,7.0,substrate,-3.26,684007,4.3098,0.43145,4.5,-2.6902,4.3098,0.43146,4.5,-2.6902,,0,,,9.899999999999999,2,8.53,3.42395,L,id,7.2371,"Umpire: 
                                                                                    Roberto Ortiz  8.8 R/G  17.5 K/G",
2250049,away,2026-03-29,2026-03,CLE,SEA,823160,SEA,677944,R,5,13,90091,Slade Cecconi,677944,0,3.82,4.5,0,0.3353,0.6647,0.4929,UNDER,UNDER,-0.1576,0.1576,5,OVER,-1.18,0,5.0,substrate,-1.1800000000000002,677944,4.2742,0.42457,4.5,-0.7257999999999996,4.2742,0.42457,4.5,-0.7257999999999996,,0,,,12.51219512195122,3,7.12,4.77383,R,id,6.8789,"Umpire: 
                                                                                    Ryan Wills  9.4 R/G  17.5 K/G",
2250049,home,2026-03-29,2026-03,CLE,SEA,823160,CLE,676106,R,9,18,90092,Emerson Hancock,676106,0,2.53,3.5,0,0.2499,0.7501,0.549,UNDER,UNDER,-0.2991,0.2991,9,OVER,-6.47,0,9.0,substrate,-6.470000000000001,676106,3.3232,0.42479,3.5,-5.6768,3.3232,0.42478,3.5,-5.6768,,0,,,11.423076923076923,3,8.29,3.24316,R,id,6.6498,"Umpire: 
                                                                                    Ryan Wills  9.4 R/G  17.5 K/G",
2250050,away,2026-03-30,2026-03,MIN,KC,824135,KC,680573,R,2,15,90094,Simeon Woods Richardson,680573,0,2.13,3.5,0,0.1678,0.8322,0.6145,UNDER,UNDER,-0.4467,0.4467,2,UNDER,0.13,1,2.0,substrate,0.1299999999999999,680573,4.4465,0.6486,3.5,2.4465000000000003,4.4465,0.6486,3.5,2.4465000000000003,,0,,,6.88235294117647,3,4.84,,,id,6.5282,"Umpire: 
                                                                                    Alex Tosi  9.0 R/G  17.5 K/G",
2250050,home,2026-03-30,2026-03,MIN,KC,824135,MIN,663460,L,4,18,90093,Kris Bubic,663460,0,4.34,4.5,0,0.4368,0.5632,0.477,UNDER,UNDER,-0.0402,0.0402,4,UNDER,0.34,1,4.0,substrate,0.33999999999999986,663460,8.0472,0.85,4.5,4.0472,8.0472,0.90304,4.5,4.0472,,0,,,6.88235294117647,3,9.12,4.09508,L,id,6.8087,"Umpire: 
                                                                                    Alex Tosi  9.0 R/G  17.5 K/G",
2250051,away,2026-03-30,2026-03,TEX,BAL,824863,BAL,683004,R,8,18,90096,Jack Leiter,683004,0,4.39,5.5,0,0.2786,0.7214,0.5187,UNDER,UNDER,-0.2401,0.2401,8,OVER,-3.61,0,8.0,substrate,-3.6100000000000003,683004,5.1483,0.41004,5.5,-2.8517,5.1483,0.41004,5.5,-2.8517,,0,,,11.195121951219512,3,9.34,3.60338,R,id,7.3279,"Umpire: 
                                                                                    Ron Kulpa  8.9 R/G  17.9 K/G",
2250051,home,2026-03-30,2026-03,TEX,BAL,824863,TEX,605135,R,3,13,90095,Chris Bassitt,605135,0,3.75,4.5,0,0.3231,0.6769,0.4641,UNDER,UNDER,-0.141,0.141,3,UNDER,0.75,1,3.0,substrate,0.75,605135,5.7564,0.68101,4.5,2.7564,5.7564,0.68102,4.5,2.7564,,0,,,12.705882352941176,3,5.91,5.49508,R,id,6.4973,"Umpire: 
                                                                                    Ron Kulpa  8.9 R/G  17.9 K/G",
2250052,away,2026-03-30,2026-03,PIT,CIN,824539,CIN,677952,R,3,18,,,,,,,,,,,,,,,,,,,,,,677952,10.1482,,,7.148199999999999,10.1482,,,7.148199999999999,,0,,,11.152173913043478,3,10.06,3.32961,R,id,7.46,"Umpire: 
                                                                                    Junior Valentine  9.0 R/G  17.4 K/G",
2250052,home,2026-03-30,2026-03,PIT,CIN,824539,PIT,695505,R,7,15,90097,Chase Burns,695505,0,8.88,7.5,0,0.6623,0.3377,0.6024,OVER,OVER,0.0599,-0.0599,7,UNDER,1.88,0,7.0,substrate,1.8800000000000008,695505,11.6805,0.85,7.5,4.6805,11.6805,0.89558,7.5,4.6805,,0,,,10.565217391304348,3,10.37,3.46777,R,id,7.2696,"Umpire: 
                                                                                    Junior Valentine  9.0 R/G  17.4 K/G",
2250053,away,2026-03-30,2026-03,WSH,PHI,823484,PHI,656492,L,5,15,,,,,,,,,,,,,,,,,,,,,,656492,5.006,,,0.006000000000000227,5.006,,,0.006000000000000227,,0,,,10.928571428571429,3,8.45,3.88289,L,id,7.3681,"Umpire: 
                                                                                    Nick Mahrley  9.0 R/G  17.5 K/G",
2250053,home,2026-03-30,2026-03,WSH,PHI,823484,WSH,592836,R,2,14,,,,,,,,,,,,,,,,,,,,,,592836,3.2642,,,1.2642000000000002,3.2642,,,1.2642000000000002,,0,,,10.8,3,6.75,5.41029,R,id,6.2233,"Umpire: 
                                                                                    Nick Mahrley  9.0 R/G  17.5 K/G",
2250054,away,2026-03-30,2026-03,CWS,MIA,823890,MIA,663436,R,6,15,90098,Davis Martin,663436,0,2.29,3.5,0,0.1983,0.8017,0.3761,UNDER,UNDER,-0.1778,0.1778,6,OVER,-3.71,0,6.0,substrate,-3.71,663436,3.5515,0.47443,3.5,-2.4485,3.5515,0.47444,3.5,-2.4485,,0,,,5.538461538461538,3,8.11,3.17993,R,id,6.4055,"Umpire: 
                                                                                    Emil Jimenez  8.9 R/G  17.7 K/G",
2250054,home,2026-03-30,2026-03,CWS,MIA,823890,CWS,663978,R,6,12,90099,Chris Paddack,663978,0,2.56,3.5,0,0.2548,0.7452,0.396,UNDER,UNDER,-0.1412,0.1412,6,OVER,-3.44,0,6.0,substrate,-3.44,663978,3.3343,0.42723,3.5,-2.6657,3.3343,0.42723,3.5,-2.6657,,0,,,13.135135135135135,3,6.32,,,id,7.1252,"Umpire: 
                                                                                    Emil Jimenez  8.9 R/G  17.7 K/G",
2250055,away,2026-03-30,2026-03,COL,TOR,822834,TOR,608372,R,4,14,90100,Tomoyuki Sugano,608372,0,1.53,2.5,0,0.1981,0.8019,0.5954,UNDER,UNDER,-0.3973,0.3973,4,OVER,-2.47,0,4.0,substrate,-2.4699999999999998,608372,2.6255,0.48796,2.5,-1.3744999999999998,2.6255,0.48795,2.5,-1.3744999999999998,,0,,,6.136363636363636,3,5.25,4.71267,R,id,5.6575,"Umpire: 
                                                                                    Erich Bacchus  9.0 R/G  17.1 K/G",
2250055,home,2026-03-30,2026-03,COL,TOR,822834,COL,664074,,3,7,90101,Cody Ponce,664074,0,5.21,5.5,0,0.4209,0.5791,0.7635,UNDER,UNDER,-0.3426,0.3426,3,UNDER,2.21,1,3.0,substrate,2.21,664074,4.6387,0.32093,5.5,1.6387,4.6387,0.32093,5.5,1.6387,,0,,,8.526315789473683,3,,,,,6.5052,"Umpire: 
                                                                                    Erich Bacchus  9.0 R/G  17.1 K/G",
2250056,away,2026-03-30,2026-03,ATH,ATL,824943,ATL,682052,L,0,12,90102,Jacob Lopez,682052,0,4.43,5.5,0,0.2848,0.7152,0.5188,UNDER,UNDER,-0.234,0.234,0,UNDER,4.43,1,0.0,substrate,4.43,682052,6.5462,0.63764,5.5,6.5462,6.5462,0.63764,5.5,6.5462,,0,,,8.26530612244898,3,7.38,5.99354,L,id,6.3773,"Umpire: 
                                                                                    Dan Bellino  9.3 R/G  17.5 K/G",
2250056,home,2026-03-30,2026-03,ATH,ATL,824943,ATH,693821,R,5,18,90103,Bryce Elder,693821,0,3.72,4.5,0,0.3166,0.6834,0.4736,UNDER,UNDER,-0.157,0.157,5,OVER,-1.28,0,5.0,substrate,-1.2799999999999998,693821,4.5378,0.47505,4.5,-0.46220000000000017,4.5378,0.47506,4.5,-0.46220000000000017,,0,,,17.28,3,7.45,3.81477,R,id,6.7302,"Umpire: 
                                                                                    Dan Bellino  9.3 R/G  17.5 K/G",
2250057,away,2026-03-30,2026-03,LAA,CHC,824702,CHC,696270,,2,10,90105,Ryan Johnson,696270,0,3.41,4.5,0,0.2573,0.7427,0.4423,UNDER,UNDER,-0.185,0.185,2,UNDER,1.41,1,2.0,substrate,1.4100000000000001,696270,4.2828,0.42624,4.5,2.2828,4.2828,0.42624,4.5,2.2828,,0,,,10.536585365853659,3,7.14,,,id,6.787,"Umpire: 
                                                                                    Charlie Ramos  8.9 R/G  16.9 K/G",
2250057,home,2026-03-30,2026-03,LAA,CHC,824702,LAA,665795,R,5,18,90104,Edward Cabrera,665795,0,7.37,6.5,0,0.6039,0.3961,0.7814,UNDER,UNDER,-0.1775,0.1775,5,UNDER,2.37,0,5.0,substrate,2.37,665795,6.5035,0.47403,6.5,1.5034999999999998,6.5035,0.47403,6.5,1.5034999999999998,,0,,,10.18867924528302,4,8.09,3.62717,R,id,7.5029,"Umpire: 
                                                                                    Charlie Ramos  8.9 R/G  16.9 K/G",
2250058,away,2026-03-30,2026-03,TB,MIL,823809,MIL,607259,R,3,18,90107,Nick Martinez,607259,0,2.44,3.5,0,0.2299,0.7701,0.5761,UNDER,UNDER,-0.3462,0.3462,3,UNDER,-0.56,1,3.0,substrate,-0.56,607259,4.4136,0.64292,3.5,1.4135999999999997,4.4136,0.64292,3.5,1.4135999999999997,,0,,,10.451612903225806,3,5.01,4.3361,R,id,6.6056,"Umpire: 
                                                                                    Jeremie Rehak  8.7 R/G  17.9 K/G",
2250058,home,2026-03-30,2026-03,TB,MIL,823809,TB,690986,L,8,15,90106,Kyle Harrison,690986,0,4.14,4.5,0,0.3986,0.6014,0.4693,UNDER,UNDER,-0.0707,0.0707,8,OVER,-3.86,0,8.0,substrate,-3.8600000000000003,690986,6.4904,0.77525,4.5,-1.5095999999999998,6.4904,0.77525,4.5,-1.5095999999999998,,0,,,6.0,3,10.86,3.34275,L,id,5.5462,"Umpire: 
                                                                                    Jeremie Rehak  8.7 R/G  17.9 K/G",
2250059,away,2026-03-30,2026-03,NYM,STL,823080,STL,605280,R,5,17,90108,Clay Holmes,605280,0,2.68,3.5,0,0.2807,0.7193,0.6433,UNDER,UNDER,-0.3626,0.3626,5,OVER,-2.32,0,5.0,substrate,-2.32,605280,4.4481,0.64888,3.5,-0.5518999999999998,4.4481,0.64887,3.5,-0.5518999999999998,,0,,,4.5,3,7.69,3.77004,R,id,6.5739,"Umpire: 
                                                                                    Vic Carapazza  9.1 R/G  17.8 K/G",
2250059,home,2026-03-30,2026-03,NYM,STL,823080,NYM,681517,R,1,15,,,,,,,,,,,,,,,,,,,,,,681517,8.6325,,,7.6325,8.6325,,,7.6325,,0,,,9.818181818181818,3,7.46,4.14429,R,id,6.6838,"Umpire: 
                                                                                    Vic Carapazza  9.1 R/G  17.8 K/G",
