id,gameId,gameDate,side,pitcherName,mlbamId,kProj,bookLine,pOver,pUnder,anNoVigOverPct,edgeOver,edgeUnder,verdict,modelRunAt,actualKs,backtestResult,modelError,kLine
1530172,2253564,2026-06-30,home,Zac Gallen,694297,1.65,3.5,0.1049,0.8500,0.3260,-0.2211,0.1760,UNDER,1782889040554,2,UNDER,-0.35,
1530179,2251211,2026-07-01,away,Davis Martin,702273,4.33,4.5,0.4959,0.5650,0.6916,-0.1957,0.2566,UNDER,1782975553611,7,OVER,-2.67,
1530178,2251211,2026-07-01,home,Dean Kremer,665152,6.48,5.5,0.6936,0.3725,0.4316,0.2620,-0.1959,OVER,1782975553624,4,UNDER,2.48,
1530181,2251212,2026-07-01,away,Nathan Eovaldi,669022,4.8,6.5,0.2615,0.7903,0.4056,-0.1441,0.1959,UNDER,1782975553644,7,OVER,-2.2,
1530180,2251212,2026-07-01,home,Slade Cecconi,676282,2.17,3.5,0.2067,0.8254,0.3541,-0.1474,0.1795,UNDER,1782975553660,4,OVER,-1.83,
1530185,2251213,2026-07-01,away,Andrew Alvarez,674841,5.27,4.5,0.6673,0.3940,0.4958,0.1715,-0.1102,OVER,1782975553680,1,UNDER,4.27,
1530182,2251213,2026-07-01,home,Payton Tolle,801139,2.98,5.5,0.1049,0.8500,0.4040,-0.2991,0.2540,UNDER,1782975553692,5,UNDER,-2.02,
1530183,2251214,2026-07-01,away,Framber Valdez,675512,3.19,5.5,0.1324,0.8500,0.4456,-0.3132,0.2956,UNDER,1782975553717,7,OVER,-3.81,
1530184,2251214,2026-07-01,home,Will Warren,701542,4.73,5.5,0.3987,0.6627,0.9349,-0.5362,0.5976,UNDER,1782975553706,7,OVER,-2.27,
1530187,2251215,2026-07-01,away,Randy Vasquez,621111,2.39,2.5,0.4725,0.5730,0.3630,0.1095,-0.0640,PASS,1782975553728,6,OVER,-3.61,
1530186,2251215,2026-07-01,home,Colin Rea,607067,3.11,3.5,0.4276,0.6235,0.5575,-0.1299,0.1810,UNDER,1782975553740,5,OVER,-1.89,
1530188,2251216,2026-07-01,away,Freddy Peralta,642547,2.98,4.5,0.2199,0.8183,0.5433,-0.3234,0.3616,UNDER,1782975553754,4,UNDER,-1.02,
1530190,2251217,2026-07-01,away,Jared Jones,694973,2.94,4.5,0.2118,0.8253,0.4020,-0.1902,0.2273,UNDER,1782975553766,5,OVER,-2.06,
1530189,2251217,2026-07-01,home,Zack Wheeler,554430,6.13,7.5,0.3392,0.7263,0.6822,-0.3430,0.4085,UNDER,1782975553777,10,OVER,-3.87,
1530192,2251218,2026-07-01,away,Dustin May,700241,3.58,4.5,0.3413,0.7099,0.4794,-0.1381,0.1893,UNDER,1782975553790,3,UNDER,0.58,
1530191,2251218,2026-07-01,home,Hurston Waldrep,625643,3.36,3.5,0.4856,0.5682,0.4232,0.0624,-0.0086,PASS,1782975553802,6,OVER,-2.64,
1530194,2251219,2026-07-01,away,Shane McClanahan,663556,3.36,4.5,0.2956,0.7513,0.3992,-0.1036,0.1505,UNDER,1782975553814,4,UNDER,-0.64,
1530193,2251219,2026-07-01,home,Stephen Kolek,607625,2.87,3.5,0.3715,0.6761,0.6495,-0.2780,0.3256,UNDER,1782975553824,7,OVER,-4.13,
1530196,2251220,2026-07-01,away,Taj Bradley,671737,4.34,5.5,0.3255,0.7295,0.4668,-0.1413,0.1963,UNDER,1782975553877,11,OVER,-6.66,
1530203,2251220,2026-07-01,home,Tatsuya Imai,837227,3.52,5.5,0.1820,0.8500,0.4104,-0.2284,0.2604,UNDER,1782975553866,2,UNDER,1.52,
1530195,2251221,2026-07-01,away,Chase Burns,671096,4.39,6.5,0.1971,0.8452,0.5711,-0.3740,0.4163,UNDER,1782975553855,3,UNDER,1.39,
1530202,2251221,2026-07-01,home,Jacob Misiorowski,675660,6.85,9.5,0.2070,0.8458,0.6198,-0.4128,0.4656,UNDER,1782975553837,7,UNDER,-0.15,
1530198,2251222,2026-07-01,away,Ryan Gusto,676974,4.06,3.5,0.6336,0.4219,0.5862,0.0474,0.0081,PASS,1782975553893,5,OVER,-0.94,
1530197,2251222,2026-07-01,home,Michael Lorenzen,607536,2.26,3.5,0.2268,0.8076,0.4606,-0.2338,0.2682,UNDER,1782975553903,7,OVER,-4.74,
1530204,2251223,2026-07-01,away,Roki Sasaki,808963,2.23,4.5,0.0953,0.8500,0.3269,-0.2316,0.1769,UNDER,1782975553914,3,UNDER,-0.77,
1530200,2251223,2026-07-01,home,J.T. Ginn,669372,2.51,4.5,0.1369,0.8500,0.5035,-0.3666,0.3535,UNDER,1782975553926,4,UNDER,-1.49,
1530201,2253578,2026-07-01,away,Trevor McDonald,686790,3.84,3.5,0.5902,0.4656,0.4895,0.1007,-0.0449,PASS,1782975553937,5,OVER,-1.16,
1530199,2253578,2026-07-01,home,Zac Gallen,668678,1.67,3.5,0.1074,0.8500,0.3881,-0.2807,0.2381,UNDER,1782975553949,4,OVER,-2.33,
1560001,2251224,2026-07-02,away,Mitch Keller,683003,3.36,3.5,0.4861,0.5677,0.5747,-0.0886,0.1424,UNDER,1783061786667,6,OVER,-2.64,
1560017,2251224,2026-07-02,home,Alan Rangel,660604,4.99,4.5,0.6210,0.4415,0.6206,0.0004,0.0621,UNDER,1783061786652,4,UNDER,0.99,
1560002,2251225,2026-07-02,away,Brady Singer,695505,2.99,4.5,0.2211,0.8172,0.3890,-0.1679,0.2062,UNDER,1783061786690,4,UNDER,-1.01,
1560003,2251225,2026-07-02,home,Kyle Harrison,694819,6.11,5.5,0.6402,0.4280,0.4380,0.2022,-0.1340,OVER,1783061786678,10,OVER,-3.89,
1560005,2251226,2026-07-02,away,Ryan Gusto,687473,4.15,3.5,0.6498,0.4054,0.5298,0.1200,-0.0648,PASS,1783061786703,2,UNDER,2.15,
1560004,2251226,2026-07-02,home,Ryan Feltner,547179,2.05,3.5,0.1819,0.8472,0.4111,-0.2292,0.2583,UNDER,1783061786714,1,UNDER,1.05,
1560007,2251227,2026-07-02,away,Davis Martin,663436,4.01,4.5,0.4299,0.6278,0.4644,-0.0345,0.0922,UNDER,1783061786726,0,UNDER,4.01,
1560006,2251227,2026-07-02,home,Gavin Williams,677944,5.63,6.5,0.4017,0.6651,0.5974,-0.1957,0.2625,UNDER,1783061786737,3,UNDER,2.63,
1560009,2251228,2026-07-02,away,Andre Pallante,669160,2.34,3.5,0.2458,0.7907,0.5767,-0.3309,0.3674,UNDER,1783061786751,1,UNDER,1.34,
1560008,2251228,2026-07-02,home,Grant Holmes,694462,2.65,4.5,0.1589,0.8500,0.4180,-0.2591,0.2680,UNDER,1783061786763,4,UNDER,-1.35,
1560018,2251229,2026-07-02,away,Nick Martinez,693855,2.21,4.5,0.0928,0.8500,0.5994,-0.5066,0.4494,UNDER,1783061786781,8,OVER,-5.79,
1560010,2251229,2026-07-02,home,Stephen Kolek,663568,2.62,3.5,0.3121,0.7308,0.4051,-0.0930,0.1359,UNDER,1783061786793,0,UNDER,2.62,
1560011,2251230,2026-07-02,away,Framber Valdez,664285,3.24,5.5,0.1394,0.8500,0.4391,-0.2997,0.2891,UNDER,1783061786818,1,UNDER,2.24,
1560012,2251230,2026-07-02,home,Nathan Eovaldi,543135,5.74,6.5,0.4204,0.6478,0.5094,-0.0890,0.1572,UNDER,1783061786805,9,OVER,-3.26,
1560013,2251231,2026-07-02,away,Reid Detmers,700712,4.47,6.5,0.2098,0.8345,0.5000,-0.2902,0.3345,UNDER,1783061786846,6,UNDER,-1.53,
1560014,2251231,2026-07-02,home,Luis Castillo,682243,3.6,4.5,0.3445,0.7070,0.5545,-0.2100,0.2615,UNDER,1783061786830,8,OVER,-4.4,
1560016,2251232,2026-07-02,away,Michael King,681190,2.76,4.5,0.1787,0.8500,0.4370,-0.2583,0.2870,UNDER,1783061786866,0,UNDER,2.76,
1560015,2251232,2026-07-02,home,Roki Sasaki,808963,2.32,5.5,0.0413,0.8500,0.5864,-0.5451,0.4364,UNDER,1783061786888,3,UNDER,-0.68,
1560019,2251233,2026-07-03,away,Kyle Leahy,669467,2.17,4.5,0.0870,0.8500,0.4248,-0.3378,0.2748,UNDER,1783125262557,2,UNDER,0.17,
1560039,2251233,2026-07-03,home,Shota Imanaga,656849,3.86,5.5,0.2381,0.8066,0.2125,-0.1704,0.2151,UNDER,1783125262494,3,UNDER,0.86,
1560020,2251234,2026-07-03,away,Braxton Ashcraft,656605,3.01,5.5,0.4051,0.6447,0.6205,-0.1617,0.2115,UNDER,1783125262678,1,UNDER,2.01,
1560021,2251234,2026-07-03,home,Zack Littell,656492,5.08,3.5,0.3076,0.7500,0.4553,0.1124,-0.0548,PASS,1783125262616,2,UNDER,3.08,
1560022,2251235,2026-07-03,away,Mike Paredes,702474,2.42,3.5,0.2644,0.7740,0.4494,-0.1850,0.2234,UNDER,1783125262812,2,UNDER,0.42,
1560023,2251235,2026-07-03,home,Gerrit Cole,543037,2.89,5.5,0.0953,0.8500,0.6337,-0.5384,0.4837,UNDER,1783125262753,7,OVER,-4.11,
1560024,2251236,2026-07-03,away,Brandon Young,669432,3.35,4.5,0.1559,0.8500,0.5475,-0.3040,0.3099,UNDER,1783125263048,4,UNDER,-0.65,
1560025,2251236,2026-07-03,home,Hunter Greene,663903,3.36,6.5,0.1577,0.8500,0.4199,-0.4120,0.4197,UNDER,1783125262989,6,UNDER,-2.64,
1560040,2251237,2026-07-03,away,Sean Burke,641743,2.52,5.5,0.1382,0.8500,0.8585,-0.4166,0.4048,UNDER,1783125262871,2,UNDER,0.52,
1560026,2251237,2026-07-03,home,Parker Messick,668909,5.62,5.5,0.3991,0.6675,0.7522,-0.2397,0.3063,UNDER,1783125262930,6,OVER,-0.38,
1560028,2251238,2026-07-03,away,Sean Manaea,681035,2.78,4.5,0.1815,0.8500,0.5146,-0.3331,0.3646,UNDER,1783125263109,7,OVER,-4.22,
1560027,2251238,2026-07-03,home,Chris Sale,656550,6.11,7.5,0.4830,0.5890,0.5034,-0.0999,0.1719,UNDER,1783125263168,2,UNDER,4.11,
1560044,2251239,2026-07-03,away,Logan Webb,657277,3.94,4.5,0.4155,0.6413,0.4918,-0.0763,0.1331,UNDER,1783125263228,2,UNDER,1.94,
1560029,2251239,2026-07-03,home,Ryan Feltner,663372,1.8,3.5,0.1308,0.8500,0.5883,-0.4575,0.4383,UNDER,1783125263290,9,OVER,-7.2,
1560031,2251240,2026-07-03,away,Drew Rasmussen,607259,2.13,5.5,0.1992,0.8320,0.5846,-0.3641,0.3953,UNDER,1783125263354,3,UNDER,-0.87,
1560030,2251240,2026-07-03,home,Hunter Brown,681293,2.76,5.5,0.0807,0.8500,0.5629,-0.5339,0.4646,UNDER,1783125263417,4,UNDER,-1.24,
1560032,2251241,2026-07-03,away,Jake Bennett,687562,3.32,4.5,0.2877,0.7584,0.8798,-0.5921,0.6382,UNDER,1783125263549,6,OVER,-2.68,
1560033,2251241,2026-07-03,home,Reid Detmers,672282,4.58,6.5,0.2268,0.8201,0.4718,-0.2450,0.2919,UNDER,1783125263484,5,UNDER,-0.42,
1560042,2251242,2026-07-03,away,Tyler Phillips,663969,1.95,4.5,0.0613,0.8500,0.6181,-0.5568,0.4681,UNDER,1783125263609,2,UNDER,-0.05,
1560041,2251242,2026-07-03,home,Jack Perkins,678022,5.3,5.5,0.5038,0.5634,0.0835,0.4203,-0.3531,OVER,1783125263673,8,OVER,-2.7,
1560036,2251243,2026-07-03,away,Griffin Canning,650633,3.23,4.5,0.2689,0.7751,0.4767,-0.2078,0.2518,UNDER,1783125264054,5,OVER,-1.77,
1560043,2251243,2026-07-03,home,Yoshinobu Yamamoto,660271,4.07,6.5,0.1530,0.8500,0.4333,-0.2803,0.2833,UNDER,1783125263995,9,OVER,-4.93,
1560038,2251244,2026-07-03,away,Shane Bieber,656302,8.89,5.5,0.7359,0.3374,0.4224,0.0127,0.0606,UNDER,1783125263860,9,OVER,-0.11,
1560037,2251244,2026-07-03,home,Logan Gilbert,622491,2.89,5.5,0.2026,0.8333,0.4706,-0.3587,0.3946,UNDER,1783125263925,4,UNDER,-1.11,
1560035,2253598,2026-07-03,away,Kyle Harrison,690986,4.96,5.5,0.4418,0.6225,0.5918,-0.1500,0.2143,UNDER,1783125263735,3,UNDER,1.96,
1560034,2253598,2026-07-03,home,Jose Cabrera,703615,2.36,3.5,0.2488,0.7880,0.5817,-0.3329,0.3697,UNDER,1783125263798,3,UNDER,-0.64,
1560045,2251245,2026-07-04,away,Braxton Ashcraft,677952,4.34,6.5,0.1904,0.8500,0.3969,-0.2065,0.2469,UNDER,1783191393632,7,OVER,-2.66,
1560046,2251245,2026-07-04,home,Zack Littell,641793,2.06,3.5,0.1824,0.8468,0.3485,-0.1661,0.1953,UNDER,1783191393563,3,UNDER,-0.94,
1560047,2251246,2026-07-04,away,Zebby Matthews,805673,2.69,4.5,0.1667,0.8500,0.4067,-0.2400,0.2567,UNDER,1783191393748,5,OVER,-2.31,
1560074,2251246,2026-07-04,home,Brendan Beck,694341,3,3.5,0.4028,0.6469,0.3769,0.0259,0.0238,PASS,1783191393690,3,UNDER,0,
1560048,2251247,2026-07-04,away,Jack Flaherty,656427,3.69,5.5,0.2096,0.8312,0.4985,-0.2863,0.3271,UNDER,1783191393868,5,UNDER,-1.31,
1560049,2251247,2026-07-04,home,Kumar Rocker,677958,2.63,4.5,0.1563,0.8500,0.3395,-0.1832,0.1895,UNDER,1783191393808,,,,
1560051,2251248,2026-07-04,away,Shane Bieber,669456,3.56,4.5,0.3376,0.7133,0.4016,-0.0656,0.1165,UNDER,1783191393926,3,UNDER,0.56,
1560050,2251248,2026-07-04,home,Logan Gilbert,669302,4.29,5.5,0.3149,0.7389,0.1017,-0.4796,0.5334,UNDER,1783191393985,7,OVER,-2.71,
1560052,2251249,2026-07-04,away,Brandon Young,687064,2.28,4.5,0.1021,0.8500,0.3815,-0.2678,0.2199,UNDER,1783191394263,5,OVER,-2.72,
1560053,2251249,2026-07-04,home,Hunter Greene,668881,5.06,6.5,0.3045,0.7527,0.3836,-0.0766,0.1338,UNDER,1783191394205,7,OVER,-1.94,
1560057,2251250,2026-07-04,away,Drew Rasmussen,656876,4.46,5.5,0.3481,0.7090,0.5572,-0.2091,0.2662,UNDER,1783191394325,2,UNDER,2.46,
1560056,2251250,2026-07-04,home,Hunter Brown,686613,5.81,5.5,0.5926,0.4762,0.4428,0.1498,-0.0810,PASS,1783191394382,3,UNDER,2.81,
1560055,2251251,2026-07-04,away,Sean Burke,680732,3.36,5.5,0.1567,0.8500,0.5940,-0.4373,0.4440,UNDER,1783191394045,11,OVER,-7.64,
1560054,2251251,2026-07-04,home,Parker Messick,800048,6.21,6.5,0.5002,0.5725,0.5615,-0.0613,0.1340,UNDER,1783191394147,3,UNDER,3.21,
1560061,2251252,2026-07-04,away,Kyle Leahy,681517,2.23,4.5,0.0958,0.8500,0.4141,-0.3183,0.2641,UNDER,1783191394557,6,OVER,-3.77,
1560059,2251252,2026-07-04,home,Shota Imanaga,684007,3.57,4.5,0.3397,0.7114,0.3681,-0.0284,0.0795,UNDER,1783191394615,8,OVER,-4.43,
1560060,2251253,2026-07-04,away,Sean Manaea,640455,2.94,4.5,0.2122,0.8250,0.6193,-0.4071,0.4443,UNDER,1783191394440,4,UNDER,-1.06,
1560058,2251253,2026-07-04,home,Chris Sale,519242,6.48,7.5,0.3955,0.6755,0.6041,-0.2086,0.2796,UNDER,1783191394499,3,UNDER,3.48,
1560065,2251254,2026-07-04,away,Robbie Ray,592662,3.34,4.5,0.2911,0.7554,0.5395,-0.2484,0.2949,UNDER,1783191394788,4,UNDER,-0.66,
1560062,2251254,2026-07-04,home,Sean Sullivan,608372,1.73,3.5,0.1189,0.8500,0.5109,-0.3920,0.3609,UNDER,1783191394846,4,OVER,-2.27,
1560064,2251255,2026-07-04,away,Jesus Luzardo,666200,5.85,6.5,0.4399,0.6296,0.5980,-0.1581,0.2276,UNDER,1783191394672,9,OVER,-3.15,
1560063,2251255,2026-07-04,home,Michael Wacha,608379,2.59,4.5,0.1503,0.8500,0.6120,-0.4617,0.4620,UNDER,1783191394730,7,OVER,-4.41,
1560066,2251256,2026-07-04,away,Sonny Gray,543243,3.43,6.5,0.0801,0.8500,0.5350,-0.4549,0.3850,UNDER,1783191394979,7,OVER,-3.57,
1560067,2251256,2026-07-04,home,Sam Aldegheri,691951,1.27,3.5,0.0497,0.8500,0.5607,-0.5110,0.4107,UNDER,1783191394914,2,UNDER,-0.73,
1560070,2251257,2026-07-04,away,Sandy Alcantara,645261,2.66,4.5,0.1621,0.8500,0.4815,-0.3194,0.3315,UNDER,1783191395038,8,OVER,-5.34,
1560069,2251257,2026-07-04,home,Aaron Civale,650644,1.85,3.5,0.1409,0.8500,0.3687,-0.2278,0.2187,UNDER,1783191395095,6,OVER,-4.15,
1560073,2251258,2026-07-04,away,Griffin Canning,656288,3.07,4.5,0.2376,0.8028,0.5437,-0.3061,0.3465,UNDER,1783191395274,,,,
1560072,2251258,2026-07-04,home,Yoshinobu Yamamoto,808967,4.09,6.5,0.1559,0.8500,0.6215,-0.4656,0.4715,UNDER,1783191395333,10,OVER,-5.91,
1560071,2253614,2026-07-04,away,Brandon Woodruff,605540,3,4.5,0.2231,0.8155,0.0170,0.2061,-0.1675,OVER,1783191395156,6,OVER,-3,
1560068,2253614,2026-07-04,home,Merrill Kelly,518876,1.53,3.5,0.0846,0.8500,0.3785,-0.2939,0.2285,UNDER,1783191395216,6,OVER,-4.47,
1590002,2251259,2026-07-05,away,Freddy Peralta,690997,3.41,4.5,0.3058,0.7421,0.4719,-0.1661,0.2140,UNDER,1783320920461,5,OVER,-1.59,
1590001,2251259,2026-07-05,home,Reynaldo Lopez,527048,3.8,4.5,0.3862,0.6686,0.6188,-0.2326,0.2874,UNDER,1783320920551,1,UNDER,2.8,
1590005,2251260,2026-07-05,away,Kyle Bradish,680694,3.81,6.5,0.1200,0.8500,0.6063,-0.4863,0.4563,UNDER,1783320920799,5,UNDER,-1.19,
1590006,2251260,2026-07-05,home,Nick Lodolo,666157,2.67,5.5,0.0712,0.8500,0.5028,-0.4316,0.3528,UNDER,1783320920740,4,UNDER,-1.33,
1590003,2251261,2026-07-05,away,Bubba Chandler,696149,1.86,4.5,0.0529,0.8500,0.3918,-0.3389,0.2418,UNDER,1783320920679,0,UNDER,1.86,
1590004,2251261,2026-07-05,home,Miles Mikolas,676917,2.67,3.5,0.3220,0.7218,0.4093,-0.0873,0.1311,UNDER,1783320920615,3,UNDER,-0.33,
1590007,2251262,2026-07-05,away,Joe Ryan,657746,5.42,6.5,0.3643,0.6992,0.4203,-0.0560,0.1195,UNDER,1783320920926,9,OVER,-3.58,
1590008,2251262,2026-07-05,home,Cam Schlittler,677960,5.71,6.5,0.4159,0.6520,0.4336,-0.0177,0.0856,UNDER,1783320920862,6,UNDER,-0.29,
1590009,2251263,2026-07-05,home,Tanner Bibee,676440,3.34,4.5,0.2914,0.7551,0.8563,-0.5649,0.6114,UNDER,1783320920991,1,UNDER,2.34,
1590011,2251264,2026-07-05,away,Dustin May,669461,3.28,4.5,0.2785,0.7666,0.9689,-0.6904,0.7355,UNDER,1783320921061,3,UNDER,0.28,
1590010,2251264,2026-07-05,home,Javier Assad,665871,1.67,3.5,0.1075,0.8500,0.5290,-0.4215,0.3790,UNDER,1783320921124,2,UNDER,-0.33,
1590013,2251265,2026-07-05,away,Cristopher Sanchez,605400,5.61,6.5,0.3986,0.6680,0.4934,-0.0948,0.1614,UNDER,1783320921191,7,OVER,-1.39,
1590012,2251265,2026-07-05,home,Noah Cameron,679883,3.13,4.5,0.2482,0.7935,0.4209,-0.1727,0.2144,UNDER,1783320921254,4,UNDER,-0.87,
1590029,2251266,2026-07-05,away,Griffin Jax,643377,2.99,5.5,0.1072,0.8500,0.4361,-0.3289,0.2861,UNDER,1783320921449,9,OVER,-6.01,
1590015,2251266,2026-07-05,home,Mike Burrows,663567,2.58,3.5,0.3009,0.7411,0.5798,-0.2789,0.3209,UNDER,1783320921511,6,OVER,-3.42,
1590014,2251267,2026-07-05,away,Casey Mize,663554,3.74,4.5,0.3739,0.6800,0.4648,-0.0909,0.1448,UNDER,1783320921388,4,UNDER,-0.26,
1590016,2251267,2026-07-05,home,Kumar Rocker,677958,2.75,4.5,0.1777,0.8500,0.5630,-0.3853,0.4130,UNDER,1783320921325,4,UNDER,-1.25,
1590020,2251268,2026-07-05,away,Landen Roupp,641816,4.8,4.5,0.5867,0.4759,0.6279,-0.0412,0.1038,UNDER,1783320921573,5,OVER,-0.2,
1590018,2251268,2026-07-05,home,Kyle Freeland,685299,2.73,4.5,0.1730,0.8500,0.4142,-0.2412,0.2642,UNDER,1783320921634,7,OVER,-4.27,
1590022,2251269,2026-07-05,away,Eury Perez,691587,3.13,5.5,0.1242,0.8500,0.5674,-0.4432,0.4174,UNDER,1783320921823,8,OVER,-4.87,
1590021,2251269,2026-07-05,home,Gage Jump,695611,4.24,5.5,0.3058,0.7470,0.4250,-0.1192,0.1720,UNDER,1783320921919,1,UNDER,3.24,
1590024,2251270,2026-07-05,away,Kevin Gausman,702056,5.02,5.5,0.4528,0.6122,0.4364,0.0164,0.0486,UNDER,1783320921982,7,OVER,-1.98,
1590023,2251270,2026-07-05,home,Emerson Hancock,676106,3.39,4.5,0.3013,0.7462,0.5232,-0.2219,0.2694,UNDER,1783320922044,5,OVER,-1.61,
1590026,2251271,2026-07-05,away,Walker Buehler,676664,3.06,3.5,0.4161,0.6343,0.5800,-0.1639,0.2143,UNDER,1783320922111,5,OVER,-1.94,
1590025,2251271,2026-07-05,home,Eric Lauer,686218,2.72,4.5,0.1724,0.8500,0.4532,-0.2808,0.3032,UNDER,1783320922180,5,OVER,-2.28,
1590027,2251272,2026-07-05,away,Ranger Suarez,624133,5.7,6.5,0.4133,0.6544,0.5905,-0.1772,0.2449,UNDER,1783320922312,5,UNDER,0.7,
1590028,2251272,2026-07-05,home,Ryan Johnson,696270,3.26,4.5,0.2753,0.7694,0.2847,-0.0094,0.0541,UNDER,1783320922251,6,OVER,-2.74,
1590019,2253626,2026-07-05,away,Brandon Sproat,687075,2.99,4.5,0.2210,0.8173,0.4298,-0.2088,0.2471,UNDER,1783320921696,4,UNDER,-1.01,
1590017,2253626,2026-07-05,home,Brandon Pfaadt,593958,2.19,3.5,0.2109,0.8217,0.5101,-0.2992,0.3318,UNDER,1783320921760,3,UNDER,-0.81,
1590031,2251273,2026-07-06,away,Cristopher Sanchez,650911,5.93,6.5,0.4526,0.6177,0.5170,-0.0644,0.1347,UNDER,1783407589147,1,UNDER,4.93,
1590030,2251273,2026-07-06,home,Seth Lugo,702070,3.17,4.5,0.2574,0.7854,0.6793,-0.4219,0.4647,UNDER,1783407589207,7,OVER,-3.83,
1590032,2251274,2026-07-06,away,Will Warren,693645,3.78,4.5,0.3822,0.6724,0.4265,-0.0443,0.0989,UNDER,1783407589324,8,OVER,-4.22,
1590033,2251274,2026-07-06,home,Griffin Jax,643377,3.98,5.5,0.2600,0.7875,0.3519,-0.0919,0.1394,UNDER,1783407589267,10,OVER,-6.02,
1590034,2251275,2026-07-06,away,Mike Burrows,681347,2.61,3.5,0.3098,0.7329,0.5268,-0.2170,0.2597,UNDER,1783407589439,3,UNDER,-0.39,
1590035,2251275,2026-07-06,home,Andrew Alvarez,571945,4.96,4.5,0.6146,0.4479,0.4884,0.1262,-0.0637,PASS,1783407589383,3,UNDER,1.96,
1590037,2251276,2026-07-06,away,Freddy Peralta,642547,3.53,4.5,0.3311,0.7193,0.4697,-0.1386,0.1890,UNDER,1783407589496,6,OVER,-2.47,
1590036,2251276,2026-07-06,home,Hurston Waldrep,625643,3.28,4.5,0.2799,0.7653,0.3136,-0.0337,0.0789,UNDER,1783407589551,5,OVER,-1.72,
1590045,2251277,2026-07-06,away,Jacob Misiorowski,675660,6.14,7.5,0.3419,0.7239,0.4558,-0.1139,0.1797,UNDER,1783407589610,2,UNDER,4.14,
1590038,2251277,2026-07-06,home,Dustin May,669160,3.49,3.5,0.5166,0.5382,0.4147,0.1019,-0.0471,PASS,1783407589665,7,OVER,-3.51,
1590042,2251278,2026-07-06,away,Kevin Gausman,592332,4.24,5.5,0.3072,0.7458,0.5227,-0.2155,0.2685,UNDER,1783407589834,8,OVER,-3.76,
1590041,2251278,2026-07-06,home,Trevor McDonald,694738,3.6,3.5,0.5403,0.5150,0.5835,-0.0432,0.0985,UNDER,1783407589889,5,OVER,-1.4,
1590043,2251279,2026-07-06,away,Michael Lorenzen,607536,2.07,3.5,0.1853,0.8442,0.5645,-0.3792,0.4087,UNDER,1783407590002,2,UNDER,0.07,
1590044,2251279,2026-07-06,home,Justin Wrobleski,641778,2.35,5.5,0.0436,0.8500,0.4608,-0.4172,0.3108,UNDER,1783407589946,3,UNDER,-0.65,
1590039,2253636,2026-07-06,away,Zac Gallen,694297,2.04,3.5,0.1792,0.8495,0.3103,-0.1311,0.1598,UNDER,1783407589777,6,OVER,-3.96,
1590040,2253636,2026-07-06,home,German Marquez,621111,1.56,2.5,0.2369,0.7932,0.4248,-0.1879,0.2180,UNDER,1783407589722,4,OVER,-2.44,
750018,2250506,2026-07-07,away,Brandon Sproat,687075,3.6,4.5,0.3502,0.7072,0.4357,-0.0855,0.1429,UNDER,1778010031615,,,,
750019,2250506,2026-07-07,home,Andre Pallante,669467,2.68,3.5,0.3299,0.7192,0.5665,-0.2366,0.2857,UNDER,1778010031641,,,,
1590048,2251280,2026-07-07,away,Colin Rea,571510,3.24,4.5,0.2704,0.7738,0.4967,-0.2263,0.2705,UNDER,1783493970195,7,OVER,-3.76,
1590047,2251280,2026-07-07,home,Dean Kremer,669358,5.76,5.5,0.5845,0.4843,0.5901,-0.0056,0.0744,UNDER,1783493970274,3,UNDER,2.76,
1590049,2251281,2026-07-07,away,Jeffrey Springs,669372,2.84,4.5,0.1924,0.8422,0.5007,-0.3083,0.3429,UNDER,1783493970416,4,UNDER,-1.16,
1590051,2251281,2026-07-07,home,Troy Melton,669373,2.56,4.5,0.1450,0.8500,0.4287,-0.2837,0.2787,UNDER,1783493970344,9,OVER,-6.44,
1590050,2251282,2026-07-07,away,Grant Holmes,694462,2.63,4.5,0.1561,0.8500,0.4715,-0.3154,0.3215,UNDER,1783493970554,2,UNDER,0.63,
1590054,2251282,2026-07-07,home,Jared Jones,694973,2.9,4.5,0.2051,0.8312,0.4832,-0.2781,0.3144,UNDER,1783493970485,4,UNDER,-1.1,
1590055,2251283,2026-07-07,away,George Kirby,693433,4.5,5.5,0.3558,0.7021,0.4259,-0.0701,0.1280,UNDER,1783493970622,5,UNDER,-0.5,
1590052,2251283,2026-07-07,home,Max Meyer,676974,4.6,6.5,0.2296,0.8177,0.0747,0.1549,-0.1076,PASS,1783493970690,4,UNDER,0.6,
1590053,2251284,2026-07-07,away,Gerrit Cole,701542,3.25,5.5,0.1405,0.8500,0.6296,-0.4891,0.4796,UNDER,1783493970840,3,UNDER,0.25,
1590069,2251284,2026-07-07,home,Shane McClanahan,693855,3.82,5.5,0.2317,0.8121,0.4860,-0.2543,0.2981,UNDER,1783493970764,12,OVER,-8.18,
1590070,2251285,2026-07-07,away,Spencer Arrighetti,837227,3.13,4.5,0.2488,0.7929,0.5206,-0.2718,0.3135,UNDER,1783493970914,3,UNDER,0.13,
1590056,2251285,2026-07-07,home,Foster Griffin,674841,3.8,5.5,0.2277,0.8156,0.4283,-0.2006,0.2439,UNDER,1783493970991,3,UNDER,0.8,
1590058,2251286,2026-07-07,away,Seth Lugo,607625,3.2,4.5,0.2633,0.7801,0.4982,-0.2349,0.2783,UNDER,1783493971269,4,UNDER,-0.8,
