modelVersion,gameId,gameDate,side,mlbamId,playerName,projValue,line,pOver,mu_used,k_factor,expected_projValue,projValue_abs_diff,expected_pOver,abs_diff,check
wf-19288f01-p2,2250916,2026-06-07,home,645261,Sandy Alcantara,3.4334,4.5,0.26205,3.433445,0.85849,3.433445,4.491e-05,0.262051,1.21e-06,PASS
wf-19288f01-p2,2250917,2026-06-07,away,695611,Gage Jump,5.5217,3.5,0.80075,5.521722,0.85849,5.521722,2.183e-05,0.80075,2.5e-07,PASS
wf-19288f01-p2,2250917,2026-06-07,home,681347,Mike Burrows,2.8630,5.5,0.07074,2.862978,0.85849,2.862978,2.17e-05,0.070739,1.33e-06,PASS
wf-19288f01-p2,2250918,2026-06-07,away,702070,Noah Cameron,5.9395,4.5,0.70677,5.939549,0.85849,5.939549,4.891e-05,0.70677,4.5e-07,PASS
wf-19288f01-p2,2250918,2026-06-07,home,687570,Connor Prielipp,4.7465,4.5,0.51396,4.746505,0.85849,4.746505,5.36e-06,0.513961,9.6e-07,PASS
wf-19288f01-p2,2250919,2026-06-07,away,695076,Rhett Lowder,3.2349,4.5,0.22563,3.234876,0.85849,3.234876,2.383e-05,0.225625,4.65e-06,PASS
wf-19288f01-p2,2250919,2026-06-07,home,700241,Michael McGreevy,3.4003,3.5,0.44171,3.400307,0.85849,3.400307,7.19e-06,0.44171,1e-07,PASS
wf-19288f01-p2,2250920,2026-06-07,away,676282,Joey Cantillo,3.3429,6.5,0.05385,3.342874,0.85849,3.342874,2.579e-05,0.053852,1.95e-06,PASS
wf-19288f01-p2,2250920,2026-06-07,home,594798,Jacob deGrom,4.9142,5.5,0.36898,4.914168,0.85849,4.914168,3.154e-05,0.368982,2.44e-06,PASS
wf-19288f01-p2,2250921,2026-06-07,away,675660,Shane Drohan,4.8904,6.5,0.22197,4.890388,0.85849,4.890388,1.171e-05,0.221971,8.7e-07,PASS
wf-19288f01-p2,2250921,2026-06-07,home,607536,Kyle Freeland,2.3793,3.5,0.21696,2.379305,0.85849,2.379305,5.03e-06,0.216963,2.88e-06,PASS
wf-19288f01-p2,2250922,2026-06-07,away,667755,José Soriano,6.1682,5.5,0.58094,6.168165,0.85849,6.168165,3.52e-05,0.580939,5.6e-07,PASS
wf-19288f01-p2,2250922,2026-06-07,home,686218,Emmet Sheehan,4.9756,6.5,0.23426,4.975636,0.85849,4.975636,3.634e-05,0.234263,2.76e-06,PASS
wf-19288f01-p2,2250923,2026-06-07,away,623211,Huascar Brazobán,1.9046,1.5,0.56757,1.904646,0.85849,1.904646,4.591e-05,0.56757,1.7e-07,PASS
wf-19288f01-p2,2250923,2026-06-07,home,681190,Randy Vásquez,2.8522,4.5,0.16055,2.852247,0.85849,2.852247,4.718e-05,0.160551,7.3e-07,PASS
wf-19288f01-p2,2250924,2026-06-07,away,686790,Trevor McDonald,5.6324,5.5,0.49362,5.632381,0.85849,5.632381,1.881e-05,0.493625,4.83e-06,PASS
wf-19288f01-p2,2250924,2026-06-07,home,592791,Jameson Taillon,2.5720,4.5,0.11865,2.572036,0.85849,2.572036,3.604e-05,0.118652,1.72e-06,PASS
wf-19288f01-p2,2253254,2026-06-07,away,676917,Cade Cavalli,6.8426,3.0,0.96463,6.842595,0.85849,6.842595,5.46e-06,0.964627,3.42e-06,PASS
wf-19288f01-p2,2253254,2026-06-07,home,647336,Michael Soroka,5.9350,4.5,0.70615,5.934999,0.85849,5.934999,1.08e-06,0.706149,1.31e-06,PASS
wf-19288f01-p2,2250925,2026-06-08,away,676106,Emerson Hancock,5.5760,6.5,0.32594,5.575978,0.85849,5.575978,2.16e-05,0.325941,5.9e-07,PASS
wf-19288f01-p2,2250925,2026-06-08,home,694346,Trey Gibson,1.2749,,,,0.85849,1.274858,4.235e-05,,0.0,PASS
wf-19288f01-p2,2250926,2026-06-08,away,813349,Connelly Early,3.8041,5.5,0.18504,3.804055,0.85849,3.804055,4.496e-05,0.185043,3.11e-06,PASS
wf-19288f01-p2,2250926,2026-06-08,home,693855,Ian Seymour,2.4323,3.5,0.22805,2.432274,0.85849,2.432274,2.613e-05,0.228049,5.4e-07,PASS
wf-19288f01-p2,2250927,2026-06-08,away,701542,Will Warren,5.0950,4.5,0.57601,5.094966,0.85849,5.094966,3.355e-05,0.576009,9.3e-07,PASS
wf-19288f01-p2,2250927,2026-06-08,home,668909,Gavin Williams,8.0997,4.5,0.90593,8.099681,0.85849,8.099681,1.855e-05,0.905934,4.14e-06,PASS
wf-19288f01-p2,2250928,2026-06-08,away,650911,Cristopher Sánchez,9.2215,5.5,0.89711,9.22147,0.85849,9.22147,2.967e-05,0.897112,1.74e-06,PASS
wf-19288f01-p2,2250928,2026-06-08,home,571578,Patrick Corbin,2.8419,6.5,0.02616,2.841859,0.85849,2.841859,4.055e-05,0.026155,4.7e-06,PASS
wf-19288f01-p2,2250929,2026-06-08,away,681293,Spencer Arrighetti,4.9100,5.5,0.36826,4.910048,0.85849,4.910048,4.771e-05,0.36826,5e-08,PASS
wf-19288f01-p2,2250929,2026-06-08,home,680570,Grayson Rodriguez,2.5383,4.5,0.11400,2.538297,0.85849,2.538297,2.62e-06,0.113997,2.99e-06,PASS
wf-19288f01-p2,2250930,2026-06-08,away,671096,Andrew Abbott,2.5287,6.5,0.01500,2.528682,0.85849,2.528682,1.771e-05,0.015002,1.78e-06,PASS
wf-19288f01-p2,2250930,2026-06-08,home,621111,Walker Buehler,4.2333,4.5,0.41664,4.2333,0.85849,4.2333,4e-08,0.416642,1.89e-06,PASS
wf-19288f01-p2,2250931,2026-06-08,away,663992,Richard Lovelady,1.8407,,,,0.85849,1.840688,1.159e-05,,0.0,PASS
wf-19288f01-p2,2250931,2026-06-08,home,657277,Logan Webb,5.1723,3.5,0.75833,5.172316,0.85849,5.172316,1.64e-05,0.758335,4.61e-06,PASS
wf-19288f01-p2,2250932,2026-06-08,away,690986,Kyle Harrison,8.6280,4.5,0.93111,8.627996,0.85849,8.627996,3.8e-06,0.931112,2.01e-06,PASS
wf-19288f01-p2,2250932,2026-06-08,home,605488,Jeffrey Springs,2.8371,4.5,0.15814,2.837052,0.85849,2.837052,4.81e-05,0.15814,2.6e-07,PASS
wf-19288f01-p2,2250933,2026-06-09,away,669302,Logan Gilbert,5.6768,5.5,0.50111,5.676765,0.85849,5.676765,3.488e-05,0.501111,1.5e-06,PASS
wf-19288f01-p2,2250933,2026-06-09,home,669432,Trevor Rogers,2.5610,4.5,0.11711,2.560962,0.85849,2.560962,3.848e-05,0.117114,4.06e-06,PASS
wf-19288f01-p2,2250934,2026-06-09,away,641778,Eric Lauer,1.8584,4.5,0.04078,1.858373,0.85849,1.858373,2.67e-05,0.040778,1.72e-06,PASS
wf-19288f01-p2,2250934,2026-06-09,home,694973,Paul Skenes,7.7834,4.5,0.88728,7.783414,0.85849,7.783414,1.374e-05,0.887278,2.13e-06,PASS
wf-19288f01-p2,2250935,2026-06-09,away,801139,Payton Tolle,6.4735,3.5,0.88632,6.47353,0.85849,6.47353,2.969e-05,0.886316,4.16e-06,PASS
wf-19288f01-p2,2250935,2026-06-09,home,607259,Nick Martinez,3.1384,5.5,0.09851,3.138382,0.85849,3.138382,1.811e-05,0.098507,2.64e-06,PASS
wf-19288f01-p2,2250936,2026-06-09,away,671737,Taj Bradley,6.9354,5.5,0.69096,6.935397,0.85849,6.935397,2.69e-06,0.690965,4.86e-06,PASS
wf-19288f01-p2,2250936,2026-06-09,home,675512,Troy Melton,2.7457,4.5,0.14397,2.745709,0.85849,2.745709,8.57e-06,0.143968,1.62e-06,PASS
wf-19288f01-p2,2250937,2026-06-09,away,543037,Gerrit Cole,3.4135,5.5,0.13117,3.413528,0.85849,3.413528,2.794e-05,0.131172,2.46e-06,PASS
wf-19288f01-p2,2250937,2026-06-09,home,677944,Slade Cecconi,4.3049,5.5,0.26415,4.304898,0.85849,4.304898,1.9e-06,0.264152,2.01e-06,PASS
wf-19288f01-p2,2250938,2026-06-09,away,554430,Zack Wheeler,5.1807,5.5,0.41572,5.18073,0.85849,5.18073,2.96e-05,0.415718,2.39e-06,PASS
wf-19288f01-p2,2250938,2026-06-09,home,656302,Dylan Cease,9.8231,3.5,0.98824,9.8231,0.85849,9.8231,1.3e-07,0.988239,7.6e-07,PASS
wf-19288f01-p2,2250939,2026-06-09,away,669160,Dustin May,6.0812,3.5,0.85590,6.0812,0.85849,6.0812,2.4e-07,0.855896,3.77e-06,PASS
wf-19288f01-p2,2250939,2026-06-09,home,642547,Freddy Peralta,5.1374,5.5,0.40813,5.137376,0.85849,5.137376,2.414e-05,0.408129,6.2e-07,PASS
wf-19288f01-p2,2250940,2026-06-09,away,543135,Nathan Eovaldi,5.2486,4.5,0.60199,5.24855,0.85849,5.24855,4.969e-05,0.601985,4.52e-06,PASS
wf-19288f01-p2,2250940,2026-06-09,home,663568,Stephen Kolek,3.8502,4.5,0.34193,3.850242,0.85849,3.850242,4.18e-05,0.341933,3.12e-06,PASS
wf-19288f01-p2,2250941,2026-06-09,away,656550,Grant Holmes,3.5204,7.5,0.02753,3.52041,0.85849,3.52041,9.94e-06,0.027534,3.76e-06,PASS
wf-19288f01-p2,2250941,2026-06-09,home,685126,Brandon Eisert,3.5368,4.5,0.28152,3.536807,0.85849,3.536807,7.1e-06,0.281522,2.47e-06,PASS
wf-19288f01-p2,2250942,2026-06-09,away,607067,Colin Rea,2.9837,5.5,0.08228,2.983682,0.85849,2.983682,1.801e-05,0.082282,1.74e-06,PASS
wf-19288f01-p2,2250942,2026-06-09,home,608372,Tomoyuki Sugano,2.0911,3.5,0.15968,2.09111,0.85849,2.09111,9.94e-06,0.15968,4e-08,PASS
wf-19288f01-p2,2250943,2026-06-09,away,678906,Kai-Wei Teng,3.6433,4.5,0.30185,3.64326,0.85849,3.64326,4.014e-05,0.301853,2.92e-06,PASS
wf-19288f01-p2,2250943,2026-06-09,home,700712,Walbert Ureña,4.5377,6.5,0.17381,4.537721,0.85849,4.537721,2.059e-05,0.173812,2.36e-06,PASS
wf-19288f01-p2,2250944,2026-06-09,away,695505,Chase Burns,7.3611,4.5,0.85748,7.361123,0.85849,7.361123,2.25e-05,0.857479,1.2e-06,PASS
wf-19288f01-p2,2250944,2026-06-09,home,608337,Lucas Giolito,1.7396,5.5,0.00889,1.739644,0.85849,1.739644,4.414e-05,0.00889,2.2e-07,PASS
wf-19288f01-p2,2250945,2026-06-09,away,674841,Andrew Alvarez,5.5649,5.5,0.48217,5.564904,0.85849,5.564904,3.88e-06,0.482172,1.85e-06,PASS
wf-19288f01-p2,2250945,2026-06-09,home,605288,Adrian Houser,2.4353,5.5,0.03784,2.435279,0.85849,2.435279,2.142e-05,0.037837,3.14e-06,PASS
wf-19288f01-p2,2250946,2026-06-09,away,688107,Robert Gasser,3.0617,4.5,0.19521,3.061719,0.85849,3.061719,1.874e-05,0.195212,1.91e-06,PASS
wf-19288f01-p2,2250946,2026-06-09,home,669372,J.T. Ginn,4.7117,4.5,0.50756,4.711737,0.85849,4.711737,3.652e-05,0.50756,3.1e-07,PASS
wf-19288f01-p2,2253270,2026-06-09,away,668678,Zac Gallen,2.1812,4.5,0.07048,2.181166,0.85849,2.181166,3.446e-05,0.070475,4.95e-06,PASS
wf-19288f01-p2,2253270,2026-06-09,home,676974,Max Meyer,7.3048,3.5,0.93280,7.304806,0.85849,7.304806,5.56e-06,0.932804,4.14e-06,PASS
wf-19288f01-p2,2250947,2026-06-10,away,687562,Jake Bennett,1.2822,3.5,0.04134,1.282241,0.85849,1.282241,4.066e-05,0.041344,3.8e-06,PASS
wf-19288f01-p2,2250947,2026-06-10,home,656876,Drew Rasmussen,5.7243,4.5,0.67635,5.724325,0.85849,5.724325,2.547e-05,0.676352,2.1e-06,PASS
wf-19288f01-p2,2250948,2026-06-10,away,607074,Carlos Rodón,5.3804,5.5,0.45048,5.380414,0.85849,5.380414,1.438e-05,0.450481,6.6e-07,PASS
wf-19288f01-p2,2250948,2026-06-10,home,800048,Parker Messick,6.1773,5.5,0.58236,6.177265,0.85849,6.177265,3.52e-05,0.582357,3.25e-06,PASS
wf-19288f01-p2,2250949,2026-06-10,away,656492,Foster Griffin,3.8180,4.5,0.33565,3.817963,0.85849,3.817963,3.742e-05,0.335649,8.2e-07,PASS
wf-19288f01-p2,2250949,2026-06-10,home,592662,Robbie Ray,2.9439,5.5,0.07837,2.943934,0.85849,2.943934,3.391e-05,0.078371,1.37e-06,PASS
wf-19288f01-p2,2250950,2026-06-10,away,663903,Brady Singer,2.3736,4.5,0.09258,2.373553,0.85849,2.373553,4.685e-05,0.092581,1.26e-06,PASS
wf-19288f01-p2,2250950,2026-06-10,home,650633,Michael King,4.7988,6.5,0.20903,4.798787,0.85849,4.798787,1.26e-05,0.209026,4.08e-06,PASS
wf-19288f01-p2,2250951,2026-06-10,away,669923,George Kirby,5.6343,5.5,0.49394,5.63427,0.85849,5.63427,3.013e-05,0.493944,4.19e-06,PASS
wf-19288f01-p2,2250951,2026-06-10,home,687064,Brandon Young,3.5645,5.5,0.15103,3.564536,0.85849,3.564536,3.633e-05,0.151033,2.73e-06,PASS
wf-19288f01-p2,2250952,2026-06-10,away,660271,Shohei Ohtani,8.6192,,,,0.85849,8.61924,3.96e-05,,0.0,PASS
wf-19288f01-p2,2250952,2026-06-10,home,683003,Jared Jones,3.7829,4.5,0.32884,3.782936,0.85849,3.782936,3.618e-05,0.328841,1.43e-06,PASS
wf-19288f01-p2,2250953,2026-06-10,away,702474,Mike Paredes,4.2325,4.5,0.41649,4.232527,0.85849,4.232527,2.74e-05,0.416492,1.93e-06,PASS
wf-19288f01-p2,2250953,2026-06-10,home,664285,Framber Valdez,4.2249,3.5,0.60919,4.224887,0.85849,4.224887,1.316e-05,0.609188,1.61e-06,PASS
wf-19288f01-p2,2250954,2026-06-10,away,666200,Jesús Luzardo,5.7452,5.5,0.51257,5.745187,0.85849,5.745187,1.322e-05,0.512575,4.73e-06,PASS
wf-19288f01-p2,2250954,2026-06-10,home,453286,Max Scherzer,1.2080,3.5,0.03447,1.207981,0.85849,1.207981,1.872e-05,0.034465,4.56e-06,PASS
wf-19288f01-p2,2250955,2026-06-10,away,669467,Andre Pallante,3.5491,3.5,0.47392,3.549084,0.85849,3.549084,1.649e-05,0.473921,7.6e-07,PASS
wf-19288f01-p2,2250955,2026-06-10,home,681810,Austin Warren,3.2726,,,,0.85849,3.272564,3.612e-05,,0.0,PASS
wf-19288f01-p2,2250956,2026-06-10,away,669022,MacKenzie Gore,4.8333,3.5,0.71079,4.833299,0.85849,4.833299,1.3e-06,0.71079,3.4e-07,PASS
wf-19288f01-p2,2250956,2026-06-10,home,607625,Seth Lugo,4.0364,4.5,0.37827,4.036362,0.85849,4.036362,3.757e-05,0.378267,3.31e-06,PASS
wf-19288f01-p2,2250957,2026-06-10,away,519242,Chris Sale,9.0532,3.5,0.97956,9.053206,0.85849,9.053206,6.3e-06,0.979557,2.69e-06,PASS
wf-19288f01-p2,2250957,2026-06-10,home,663436,Davis Martin,7.2411,4.5,0.84789,7.241106,0.85849,7.241106,5.6e-06,0.847889,5.2e-07,PASS
wf-19288f01-p2,2250958,2026-06-10,away,684007,Shota Imanaga,3.6368,4.5,0.30062,3.636821,0.85849,3.636821,2.119e-05,0.300617,3.48e-06,PASS
wf-19288f01-p2,2250958,2026-06-10,home,547179,Michael Lorenzen,2.9101,3.5,0.33264,2.910109,0.85849,2.910109,9.4e-06,0.332638,1.97e-06,PASS
wf-19288f01-p2,2250959,2026-06-10,away,687075,Brandon Sproat,3.2620,4.5,0.23051,3.262004,0.85849,3.262004,4.45e-06,0.230513,3.3e-06,PASS
wf-19288f01-p2,2250959,2026-06-10,home,678022,Jack Perkins,5.8202,,,,0.85849,5.820219,1.88e-05,,0.0,PASS
wf-19288f01-p2,2250960,2026-06-10,away,663567,Peter Lambert,5.1703,4.5,0.58887,5.170342,0.85849,5.170342,4.187e-05,0.588871,5.9e-07,PASS
wf-19288f01-p2,2250960,2026-06-10,home,672282,Reid Detmers,7.7993,6.5,0.66150,7.799296,0.85849,7.799296,4.2e-06,0.661503,2.87e-06,PASS
wf-19288f01-p2,2253288,2026-06-10,away,669194,Ryne Nelson,2.6169,4.5,0.12498,2.616935,0.85849,2.616935,3.507e-05,0.124982,2.38e-06,PASS
wf-19288f01-p2,2253288,2026-06-10,home,687473,Ryan Gusto,2.2474,3.5,0.19004,2.247355,0.85849,2.247355,4.488e-05,0.190038,2.1e-06,PASS
wf-19288f01-p2,2250961,2026-06-11,away,690928,Hunter Dobbins,4.3755,3.5,0.63626,4.375466,0.85849,4.375466,3.402e-05,0.636259,8.5e-07,PASS
wf-19288f01-p2,2250961,2026-06-11,home,681035,Christian Scott,6.2497,5.5,0.59355,6.249721,0.85849,6.249721,2.135e-05,0.593553,3.21e-06,PASS
wf-19288f01-p2,2250962,2026-06-11,away,805673,Zebby Matthews,4.2178,6.5,0.13458,4.217847,0.85849,4.217847,4.722e-05,0.134584,4.1e-06,PASS
wf-19288f01-p2,2250962,2026-06-11,home,672456,Keider Montero,2.6813,5.5,0.05524,2.681322,0.85849,2.681322,2.182e-05,0.055243,2.62e-06,PASS
wf-19288f01-p2,2250963,2026-06-11,away,677958,Kumar Rocker,3.0301,4.5,0.18982,3.030126,0.85849,3.030126,2.63e-05,0.189824,4.08e-06,PASS
wf-19288f01-p2,2250963,2026-06-11,home,608379,Michael Wacha,4.4308,3.5,0.64589,4.430753,0.85849,4.430753,4.726e-05,0.645886,3.67e-06,PASS
wf-19288f01-p2,2250964,2026-06-11,away,665795,Edward Cabrera,3.2732,3.5,0.41373,3.273165,0.85849,3.273165,3.518e-05,0.413727,3.44e-06,PASS
wf-19288f01-p2,2250964,2026-06-11,home,663372,Ryan Feltner,2.6314,3.5,0.27086,2.631444,0.85849,2.631444,4.355e-05,0.270856,4.33e-06,PASS
wf-19288f01-p2,2250965,2026-06-11,away,680736,Justin Wrobleski,5.5587,4.5,0.65156,5.558723,0.85849,5.558723,2.275e-05,0.651559,1.46e-06,PASS
wf-19288f01-p2,2250965,2026-06-11,home,656605,Mitch Keller,4.0765,5.5,0.22693,4.076454,0.85849,4.076454,4.608e-05,0.22693,1.3e-07,PASS
wf-19288f01-p2,2250966,2026-06-11,away,693433,Bryan Woo,7.8915,4.5,0.89398,7.891498,0.85849,7.891498,2.37e-06,0.893985,4.8e-06,PASS
wf-19288f01-p2,2250966,2026-06-11,home,680694,Kyle Bradish,4.0517,5.5,0.22301,4.051729,0.85849,4.051729,2.94e-05,0.223006,4.05e-06,PASS
wf-19288f01-p2,2253298,2026-06-11,away,518876,Merrill Kelly,2.0688,5.5,0.01918,2.068789,0.85849,2.068789,1.08e-05,0.019176,3.83e-06,PASS
wf-19288f01-p2,2253298,2026-06-11,home,663969,Tyler Phillips,3.5062,4.5,0.27572,3.506159,0.85849,3.506159,4.099e-05,0.275718,1.55e-06,PASS
wf-19288f01-p2,2250968,2026-06-12,away,645261,Sandy Alcantara,4.4373,4.5,0.45595,4.437277,0.85849,4.437277,2.274e-05,0.455951,1.15e-06,PASS
wf-19288f01-p2,2250968,2026-06-12,home,677952,Braxton Ashcraft,7.8400,4.5,0.89083,7.839988,0.85849,7.839988,1.177e-05,0.890833,2.74e-06,PASS
wf-19288f01-p2,2250969,2026-06-12,away,682243,Bryce Miller,6.8647,4.5,0.81430,6.864658,0.85849,6.864658,4.226e-05,0.8143,2.3e-07,PASS
wf-19288f01-p2,2250969,2026-06-12,home,641793,Zack Littell,1.9801,5.5,0.01586,1.980107,0.85849,1.980107,7.19e-06,0.015856,3.65e-06,PASS
wf-19288f01-p2,2250970,2026-06-12,away,656288,Griffin Canning,3.2144,3.5,0.40068,3.214358,0.85849,3.214358,4.174e-05,0.400675,4.81e-06,PASS
wf-19288f01-p2,2250970,2026-06-12,home,669358,Shane Baz,4.8256,3.5,0.70963,4.825572,0.85849,4.825572,2.771e-05,0.709631,5.7e-07,PASS
wf-19288f01-p2,2250971,2026-06-12,away,656427,Jack Flaherty,5.2067,5.5,0.42025,5.206656,0.85849,5.206656,4.4e-05,0.42025,2.1e-07,PASS
wf-19288f01-p2,2250971,2026-06-12,home,676440,Tanner Bibee,3.0346,4.5,0.19058,3.03459,0.85849,3.03459,9.55e-06,0.190582,2.16e-06,PASS
wf-19288f01-p2,2250972,2026-06-12,away,683004,Jack Leiter,4.5443,6.5,0.17467,4.544331,0.85849,4.544331,3.097e-05,0.174671,7.3e-07,PASS
wf-19288f01-p2,2250972,2026-06-12,home,543243,Sonny Gray,3.9722,5.5,0.21055,3.972233,0.85849,3.972233,3.323e-05,0.210545,4.95e-06,PASS
wf-19288f01-p2,2250973,2026-06-12,away,675911,Spencer Strider,4.4283,3.5,0.64546,4.428263,0.85849,4.428263,3.688e-05,0.645456,3.54e-06,PASS
wf-19288f01-p2,2250973,2026-06-12,home,690997,Nolan McLean,5.1028,5.5,0.40207,5.102779,0.85849,5.102779,2.129e-05,0.402067,2.63e-06,PASS
wf-19288f01-p2,2250974,2026-06-12,away,677960,Ryan Weathers,5.2423,5.5,0.42647,5.242283,0.85849,5.242283,1.666e-05,0.426471,1.08e-06,PASS
wf-19288f01-p2,2250974,2026-06-12,home,702056,Trey Yesavage,6.4107,6.5,0.45937,6.410688,0.85849,6.410688,1.177e-05,0.459366,4.44e-06,PASS
wf-19288f01-p2,2250975,2026-06-12,away,808963,Roki Sasaki,5.3340,6.5,0.28810,5.33397,0.85849,5.33397,2.993e-05,0.288098,2.43e-06,PASS
wf-19288f01-p2,2250975,2026-06-12,home,641743,Anthony Kay,2.5460,4.5,0.11506,2.546024,0.85849,2.546024,2.379e-05,0.115055,4.87e-06,PASS
wf-19288f01-p2,2250976,2026-06-12,away,621383,Tanner Banks,5.7839,,,,0.85849,5.783905,4.68e-06,,0.0,PASS
wf-19288f01-p2,2250976,2026-06-12,home,694819,Jacob Misiorowski,10.5091,8.5,0.72151,10.509119,0.85849,10.509119,1.949e-05,0.721506,3.87e-06,PASS
wf-19288f01-p2,2250977,2026-06-12,away,837227,Tatsuya Imai,2.9414,4.5,0.17500,2.941444,0.85849,2.941444,4.429e-05,0.174995,4.55e-06,PASS
wf-19288f01-p2,2250977,2026-06-12,home,679883,Luinder Avila,3.0864,4.5,0.19945,3.086357,0.85849,3.086357,4.26e-05,0.19945,3.1e-07,PASS
wf-19288f01-p2,2250978,2026-06-12,away,681517,Kyle Leahy,3.1150,4.5,0.20442,3.115031,0.85849,3.115031,3.096e-05,0.204422,1.8e-06,PASS
wf-19288f01-p2,2250978,2026-06-12,home,657746,Joe Ryan,7.8182,5.5,0.79154,7.818183,0.85849,7.818183,1.742e-05,0.791536,4.49e-06,PASS
wf-19288f01-p2,2250979,2026-06-12,away,663556,Shane McClanahan,6.6818,5.0,0.76298,6.681799,0.85849,6.681799,6.3e-07,0.762976,3.85e-06,PASS
wf-19288f01-p2,2250979,2026-06-12,home,691951,Sam Aldegheri,1.9752,5.5,0.01569,1.975214,0.85849,1.975214,1.379e-05,0.015686,4.37e-06,PASS
wf-19288f01-p2,2250980,2026-06-12,away,807743,Sean Sullivan,4.2959,,,,0.85849,4.295884,1.604e-05,,0.0,PASS
wf-19288f01-p2,2250980,2026-06-12,home,695611,Gage Jump,6.0079,3.5,0.84950,6.007885,0.85849,6.007885,1.528e-05,0.849498,1.68e-06,PASS
wf-19288f01-p2,2250981,2026-06-12,away,665871,Javier Assad,2.1516,3.5,0.17122,2.151633,0.85849,2.151633,3.349e-05,0.171222,2.29e-06,PASS
wf-19288f01-p2,2250981,2026-06-12,home,694738,Landen Roupp,6.5081,4.5,0.77724,6.508127,0.85849,6.508127,2.684e-05,0.777236,4.48e-06,PASS
wf-19288f01-p2,2253309,2026-06-12,away,593958,Eduardo Rodriguez,4.3808,5.5,0.27685,4.380789,0.85849,4.380789,1.138e-05,0.276851,1.28e-06,PASS
wf-19288f01-p2,2253309,2026-06-12,home,666157,Nick Lodolo,2.0481,3.5,0.15166,2.0481,0.85849,2.0481,4.1e-07,0.151659,1.34e-06,PASS
wf-19288f01-p2,2250982,2026-06-13,away,669461,Matthew Liberatore,4.3722,3.5,0.63569,4.372204,0.85849,4.372204,3.72e-06,0.635686,4.21e-06,PASS
wf-19288f01-p2,2250982,2026-06-13,home,687570,Connor Prielipp,5.2161,5.5,0.42190,5.216099,0.85849,5.216099,6.1e-07,0.4219,3e-08,PASS
wf-19288f01-p2,2250983,2026-06-13,away,693645,Cam Schlittler,6.8064,4.5,0.80860,6.806366,0.85849,6.806366,3.373e-05,0.8086,1e-08,PASS
wf-19288f01-p2,2250983,2026-06-13,home,592332,Kevin Gausman,7.0303,3.5,0.91980,7.03026,0.85849,7.03026,3.954e-05,0.919798,1.54e-06,PASS
wf-19288f01-p2,2250984,2026-06-13,away,681190,Randy Vásquez,2.6831,3.5,0.28219,2.683125,0.85849,2.683125,2.465e-05,0.282191,9.1e-07,PASS
wf-19288f01-p2,2250984,2026-06-13,home,694346,Trey Gibson,0.8614,4.5,0.00194,0.861409,0.85849,0.861409,8.87e-06,0.001943,2.97e-06,PASS
wf-19288f01-p2,2250985,2026-06-13,away,622491,Luis Castillo,4.2327,4.5,0.41653,4.232699,0.85849,4.232699,9e-07,0.416525,4.75e-06,PASS
wf-19288f01-p2,2250985,2026-06-13,home,676917,Cade Cavalli,6.0900,2.5,0.94193,6.089956,0.85849,6.089956,4.364e-05,0.941927,3.44e-06,PASS
wf-19288f01-p2,2250986,2026-06-13,away,669199,Lake Bachar,3.4677,5.5,0.13815,3.467699,0.85849,3.467699,1.34e-06,0.138147,3.06e-06,PASS
wf-19288f01-p2,2250986,2026-06-13,home,696149,Bubba Chandler,3.5418,6.5,0.06856,3.541786,0.85849,3.541786,1.366e-05,0.068558,2.15e-06,PASS
wf-19288f01-p2,2250987,2026-06-13,away,669373,Tarik Skubal,7.8260,3.5,0.95236,7.825995,0.85849,7.825995,5.16e-06,0.952359,8.6e-07,PASS
wf-19288f01-p2,2250987,2026-06-13,home,676282,Joey Cantillo,2.9202,6.5,0.02965,2.92024,0.85849,2.92024,3.958e-05,0.029647,3.26e-06,PASS
wf-19288f01-p2,2250988,2026-06-13,away,594798,Jacob deGrom,5.0884,6.5,0.25085,5.088356,0.85849,5.088356,4.392e-05,0.250847,3.01e-06,PASS
wf-19288f01-p2,2250988,2026-06-13,home,624133,Ranger Suarez,7.2810,5.5,0.73374,7.281025,0.85849,7.281025,2.539e-05,0.733736,4.23e-06,PASS
wf-19288f01-p2,2250989,2026-06-13,away,527048,Martín Pérez,3.8853,4.5,0.34876,3.885268,0.85849,3.885268,3.181e-05,0.348761,7.4e-07,PASS
wf-19288f01-p2,2250989,2026-06-13,home,640455,Sean Manaea,5.1366,5.5,0.40799,5.136603,0.85849,5.136603,3.22e-06,0.407994,4.05e-06,PASS
wf-19288f01-p2,2250990,2026-06-13,away,808967,Yoshinobu Yamamoto,6.6487,5.5,0.65221,6.648748,0.85849,6.648748,4.75e-05,0.652207,3.43e-06,PASS
wf-19288f01-p2,2250990,2026-06-13,home,680732,Sean Burke,5.3961,3.5,0.78625,5.396125,0.85849,5.396125,2.474e-05,0.786249,7.6e-07,PASS
wf-19288f01-p2,2250991,2026-06-13,away,681347,Mike Burrows,2.5339,4.5,0.11340,2.533919,0.85849,2.533919,1.908e-05,0.1134,5e-07,PASS
wf-19288f01-p2,2250991,2026-06-13,home,702070,Noah Cameron,5.9691,3.5,0.84602,5.969081,0.85849,5.969081,1.903e-05,0.846016,4.34e-06,PASS
wf-19288f01-p2,2250992,2026-06-13,away,605400,Aaron Nola,4.2911,7.5,0.07038,4.291076,0.85849,4.291076,2.358e-05,0.070381,5.2e-07,PASS
