gameId,gameDate,calib_month,T_f5,league_env_mult,f5_total_sd,stored_pF5AwayMl,recomputed_pF5AwayMl,absdiff_pF5AwayMl,MISMATCH_pF5AwayMl,stored_projF5Total,recomputed_projF5Total,absdiff_projF5Total,MISMATCH_projF5Total,stored_pF5Over,recomputed_pF5Over,absdiff_pF5Over,MISMATCH_pF5Over,stored_pF5AwayRl,recomputed_pF5AwayRl,absdiff_pF5AwayRl,MISMATCH_pF5AwayRl
2251179,2026-06-28,2026-06,1.572,1.01551,3.0969,0.43019,0.43019,1e-07,0,3.85,3.849798,0.0002016,0,0.34416,0.344162,1.9e-06,0,0.5758,0.5758,0.0,0
2251180,2026-06-28,2026-06,1.572,1.01551,3.0969,0.45523,0.455232,1.7e-06,0,4.589,4.58909,8.97e-05,0,0.32793,0.327934,3.7e-06,0,0.5935,0.5935,0.0,0
2251181,2026-06-28,2026-06,1.572,1.01551,3.0969,0.43587,0.435873,2.8e-06,0,5.327,5.327365,0.0003655,0,0.41713,0.417125,4.8e-06,0,0.5481,0.5481,0.0,0
2251182,2026-06-28,2026-06,1.572,1.01551,3.0969,0.46518,0.465185,4.6e-06,0,4.215,4.215382,0.000382,0,0.46295,0.462949,7e-07,0,0.617,0.617,0.0,0
2251183,2026-06-28,2026-06,1.572,1.01551,3.0969,0.43926,0.439258,2.5e-06,0,4.476,4.476368,0.0003681,0,0.42935,0.429351,1e-06,0,0.5719,0.5719,0.0,0
2251184,2026-06-28,2026-06,1.572,1.01551,3.0969,0.44445,0.444449,9e-07,0,4.671,4.671346,0.000346,0,0.45672,0.456724,4.4e-06,0,0.5747,0.5747,0.0,0
2251185,2026-06-29,2026-06,1.572,1.01551,3.0969,0.446,0.446003,3e-06,0,4.94,4.940456,0.0004561,0,0.37137,0.371373,2.9e-06,0,0.5709,0.5709,0.0,0
2251186,2026-06-29,2026-06,1.572,1.01551,3.0969,0.4823,0.482305,4.7e-06,0,5.3,5.299947,5.33e-05,0,0.4748,0.474797,3e-06,0,0.6202,0.6202,0.0,0
2251187,2026-06-29,2026-06,1.572,1.01551,3.0969,0.45697,0.456969,1.2e-06,0,4.676,4.676424,0.0004235,0,0.45673,0.456734,4.4e-06,0,0.594,0.594,0.0,0
2251188,2026-06-29,2026-06,1.572,1.01551,3.0969,0.43997,0.439972,2.5e-06,0,4.768,4.767819,0.0001805,0,0.46874,0.468742,2.3e-06,0,0.5657,0.5657,0.0,0
2251189,2026-06-29,2026-06,1.572,1.01551,3.0969,0.41231,0.412306,4e-06,0,4.675,4.675408,0.000408,0,0.45663,0.456632,2.1e-06,0,0.5251,0.5251,0.0,0
2251190,2026-06-29,2026-06,1.572,1.01551,3.0969,0.43952,0.439518,2.4e-06,0,4.157,4.157498,0.0004979,0,0.45552,0.455519,1e-06,0,0.5807,0.5807,0.0,0
2251191,2026-06-29,2026-06,1.572,1.01551,3.0969,0.45349,0.453493,2.9e-06,0,5.032,5.031852,0.000148,0,0.44178,0.441776,4.3e-06,0,0.5812,0.5812,0.0,0
2251192,2026-06-29,2026-06,1.572,1.01551,3.0969,0.40844,0.408437,2.8e-06,0,5.003,5.003418,0.0004178,0,0.27893,0.27893,5e-07,0,0.5112,0.5112,0.0,0
2251193,2026-06-29,2026-06,1.572,1.01551,3.0969,0.42777,0.427765,4.7e-06,0,4.779,4.77899,9.9e-06,0,0.41104,0.411043,2.7e-06,0,0.5466,0.5466,0.0,0
2251194,2026-06-29,2026-06,1.572,1.01551,3.0969,0.50165,0.501654,4e-06,0,6.886,6.886173,0.0001733,0,0.48182,0.481821,1.3e-06,0,0.6289,0.6289,0.0,0
2251195,2026-06-29,2026-06,1.572,1.01551,3.0969,0.41569,0.415695,5e-06,0,5.526,5.526405,0.0004054,0,0.38992,0.389915,4.6e-06,0,0.5133,0.5133,0.0,0
2251196,2026-06-29,2026-06,1.572,1.01551,3.0969,0.41457,0.414567,3.4e-06,0,4.593,4.593152,0.0001517,0,0.51413,0.514134,4.1e-06,0,0.5302,0.5302,0.0,0
2251197,2026-06-30,2026-06,1.572,1.01551,3.0969,0.45182,0.451817,3e-06,0,5.618,5.617801,0.0001987,0,0.39976,0.399763,3.2e-06,0,0.5688,0.5688,0.0,0
2251198,2026-06-30,2026-06,1.572,1.01551,3.0969,0.44348,0.443477,3e-06,0,4.012,4.01228,0.00028,0,0.43518,0.435177,3.4e-06,0,0.5905,0.5905,0.0,0
2251199,2026-06-30,2026-06,1.572,1.01551,3.0969,0.41483,0.414832,2.2e-06,0,4.861,4.861246,0.0002464,0,0.48025,0.480246,3.9e-06,0,0.5251,0.5251,0.0,0
2251200,2026-06-30,2026-06,1.572,1.01551,3.0969,0.42494,0.424941,1.1e-06,0,4.51,4.50988,0.0001201,0,0.50297,0.502973,2.9e-06,0,0.5485,0.5485,0.0,0
2251201,2026-06-30,2026-06,1.572,1.01551,3.0969,0.47209,0.472095,4.8e-06,0,4.839,4.838905,9.49e-05,0,0.4771,0.477097,2.7e-06,0,0.6136,0.6136,0.0,0
2251202,2026-06-30,2026-06,1.572,1.01551,3.0969,0.4425,0.442504,4.4e-06,0,4.876,4.876479,0.000479,0,0.42309,0.423093,2.7e-06,0,0.5674,0.5674,0.0,0
2251203,2026-06-30,2026-06,1.572,1.01551,3.0969,0.40663,0.406631,7e-07,0,4.983,4.983108,0.0001076,0,0.43656,0.43656,0.0,0,0.5093,0.5093,0.0,0
2251204,2026-06-30,2026-06,1.572,1.01551,3.0969,0.43854,0.438542,2.2e-06,0,4.803,4.803362,0.0003623,0,0.35528,0.355282,2.2e-06,0,0.5634,0.5634,0.0,0
2251205,2026-06-30,2026-06,1.572,1.01551,3.0969,0.42717,0.427175,4.8e-06,0,4.855,4.855153,0.0001533,0,0.41933,0.419333,2.8e-06,0,0.5438,0.5438,0.0,0
2251206,2026-06-30,2026-06,1.572,1.01551,3.0969,0.42428,0.424283,3.2e-06,0,5.037,5.03693,7.04e-05,0,0.33308,0.33308,3e-07,0,0.5355,0.5355,0.0,0
2251207,2026-06-30,2026-06,1.572,1.01551,3.0969,0.48766,0.487655,4.7e-06,0,4.999,4.999356,0.0003557,0,0.49743,0.497434,4.2e-06,0,0.6344,0.6344,0.0,0
2251208,2026-06-30,2026-06,1.572,1.01551,3.0969,0.47491,0.474905,4.6e-06,0,6.514,6.514497,0.0004966,0,0.49731,0.497313,3.3e-06,0,0.5923,0.5923,0.0,0
2251209,2026-06-30,2026-06,1.572,1.01551,3.0969,0.52395,0.523945,4.5e-06,0,6.204,6.203751,0.0002494,0,0.46404,0.464037,2.5e-06,0,0.6706,0.6706,0.0,0
2251210,2026-06-30,2026-06,1.572,1.01551,3.0969,0.41377,0.413769,7e-07,0,3.917,3.916822,0.0001779,0,0.42154,0.421542,1.9e-06,0,0.5483,0.5483,0.0,0
2251211,2026-07-01,2026-07,1.6597,1.02613,3.18,0.41969,0.419693,3.1e-06,0,4.966,4.966469,0.0004692,0,0.37366,0.373664,3.6e-06,0,0.5246,0.5246,0.0,0
2251212,2026-07-01,2026-07,1.6597,1.02613,3.18,0.46708,0.467079,5e-07,0,4.448,4.448274,0.0002735,0,0.4947,0.494703,3e-06,0,0.6123,0.6123,0.0,0
2251213,2026-07-01,2026-07,1.6597,1.02613,3.18,0.42966,0.429663,3.3e-06,0,4.54,4.539599,0.0004009,0,0.3208,0.320801,1.1e-06,0,0.5504,0.5504,0.0,0
2251214,2026-07-01,2026-07,1.6597,1.02613,3.18,0.48439,0.484386,4.1e-06,0,4.954,4.954156,0.0001556,0,0.37302,0.373018,2e-06,0,0.6297,0.6297,0.0,0
2251215,2026-07-01,2026-07,1.6597,1.02613,3.18,0.46823,0.468233,2.7e-06,0,5.06,5.059847,0.000153,0,0.2851,0.285097,2.6e-06,0,0.6012,0.6012,0.0,0
2251216,2026-07-01,2026-07,1.6597,1.02613,3.18,0.4212,0.421205,4.9e-06,0,4.852,4.851543,0.0004574,0,0.47896,0.478958,2.4e-06,0,0.5293,0.5293,0.0,0
2251217,2026-07-01,2026-07,1.6597,1.02613,3.18,0.42522,0.425224,4.2e-06,0,4.537,4.536521,0.0004793,0,0.43717,0.437168,1.8e-06,0,0.5438,0.5438,0.0,0
2251218,2026-07-01,2026-07,1.6597,1.02613,3.18,0.45398,0.453982,1.6e-06,0,4.918,4.918241,0.0002411,0,0.4279,0.427895,4.5e-06,0,0.5812,0.5812,0.0,0
2251219,2026-07-01,2026-07,1.6597,1.02613,3.18,0.46586,0.465865,4.9e-06,0,5.019,5.018802,0.0001982,0,0.33094,0.33094,1e-07,0,0.5982,0.5982,0.0,0
2251220,2026-07-01,2026-07,1.6597,1.02613,3.18,0.44607,0.446071,1.3e-06,0,4.908,4.90798,2.02e-05,0,0.48636,0.486355,4.6e-06,0,0.569,0.569,0.0,0
2251221,2026-07-01,2026-07,1.6597,1.02613,3.18,0.45691,0.456914,4.3e-06,0,4.726,4.726355,0.0003548,0,0.40429,0.404292,1.8e-06,0,0.5907,0.5907,0.0,0
2251222,2026-07-01,2026-07,1.6597,1.02613,3.18,0.48819,0.488187,3.2e-06,0,6.377,6.377398,0.0003979,0,0.48393,0.483927,2.9e-06,0,0.6136,0.6136,0.0,0
2251223,2026-07-01,2026-07,1.6597,1.02613,3.18,0.49536,0.49536,4e-07,0,5.791,5.791478,0.0004777,0,0.41953,0.419532,2.4e-06,0,0.6337,0.6337,0.0,0
2251224,2026-07-02,2026-07,1.6597,1.02613,3.18,0.43446,0.434456,4.4e-06,0,5.492,5.491848,0.0001522,0,0.3851,0.385099,1.3e-06,0,0.538,0.538,0.0,0
2251225,2026-07-02,2026-07,1.6597,1.02613,3.18,0.39803,0.398034,4.4e-06,0,3.897,3.897242,0.0002417,0,0.41805,0.418045,4.6e-06,0,0.5184,0.5184,0.0,0
2251226,2026-07-02,2026-07,1.6597,1.02613,3.18,0.46082,0.460816,3.5e-06,0,7.163,7.163414,0.0004135,0,0.46321,0.463214,4.4e-06,0,0.5591,0.5591,0.0,0
2251227,2026-07-02,2026-07,1.6597,1.02613,3.18,0.43966,0.43966,3e-07,0,4.397,4.396967,3.3e-05,0,0.4191,0.419105,4.7e-06,0,0.5715,0.5715,0.0,0
2251228,2026-07-02,2026-07,1.6597,1.02613,3.18,0.43867,0.43867,2e-07,0,4.514,4.513946,5.41e-05,0,0.37634,0.376341,1.1e-06,0,0.5654,0.5654,0.0,0
2251229,2026-07-02,2026-07,1.6597,1.02613,3.18,0.47393,0.47393,2e-07,0,4.846,4.846412,0.000412,0,0.35981,0.359812,2.2e-06,0,0.6157,0.6157,0.0,0
2251230,2026-07-02,2026-07,1.6597,1.02613,3.18,0.44225,0.442253,3e-06,0,4.412,4.412359,0.000359,0,0.48948,0.489481,1.4e-06,0,0.5742,0.5742,0.0,0
2251231,2026-07-02,2026-07,1.6597,1.02613,3.18,0.40075,0.400752,1.7e-06,0,3.57,3.569906,9.37e-05,0,0.37004,0.370041,1.4e-06,0,0.5351,0.5351,0.0,0
2251232,2026-07-02,2026-07,1.6597,1.02613,3.18,0.41887,0.418873,3.2e-06,0,5.503,5.503135,0.0001352,0,0.43921,0.439212,1.9e-06,0,0.5134,0.5134,0.0,0
2251233,2026-07-03,2026-07,1.6597,1.02613,3.18,0.4906,0.490599,1.2e-06,0,5.111,5.111154,0.0001535,0,0.34119,0.341187,2.5e-06,0,0.6368,0.6368,0.0,0
2251234,2026-07-03,2026-07,1.6597,1.02613,3.18,0.41489,0.414888,1.6e-06,0,5.298,5.297909,9.08e-05,0,0.41445,0.414454,3.7e-06,0,0.5099,0.5099,0.0,0
2251235,2026-07-03,2026-07,1.6597,1.02613,3.18,0.45582,0.455815,4.9e-06,0,5.399,5.399496,0.0004961,0,0.42608,0.426079,1e-06,0,0.5757,0.5757,0.0,0
2251236,2026-07-03,2026-07,1.6597,1.02613,3.18,0.47036,0.470356,4.5e-06,0,5.219,5.218897,0.0001028,0,0.35402,0.354018,2.1e-06,0,0.6021,0.6021,0.0,0
2251237,2026-07-03,2026-07,1.6597,1.02613,3.18,0.43638,0.436379,1e-06,0,4.514,4.513946,5.41e-05,0,0.43418,0.434178,2e-06,0,0.5624,0.5624,0.0,0
2251238,2026-07-03,2026-07,1.6597,1.02613,3.18,0.46307,0.463069,1.4e-06,0,5.119,5.119363,0.0003626,0,0.4528,0.452796,4.1e-06,0,0.5919,0.5919,0.0,0
2251239,2026-07-03,2026-07,1.6597,1.02613,3.18,0.48155,0.481548,1.8e-06,0,5.756,5.755563,0.0004368,0,0.36254,0.362539,1.1e-06,0,0.6108,0.6108,0.0,0
2251240,2026-07-03,2026-07,1.6597,1.02613,3.18,0.46726,0.467262,1.6e-06,0,4.964,4.964417,0.0004169,0,0.43348,0.433482,2.4e-06,0,0.602,0.602,0.0,0
2251241,2026-07-03,2026-07,1.6597,1.02613,3.18,0.45856,0.458562,1.6e-06,0,4.309,4.30872,0.0002801,0,0.47582,0.475822,2.4e-06,0,0.6033,0.6033,0.0,0
2251242,2026-07-03,2026-07,1.6597,1.02613,3.18,0.46775,0.467747,2.8e-06,0,6.139,6.139336,0.0003358,0,0.45795,0.457945,4.6e-06,0,0.584,0.584,0.0,0
2251243,2026-07-03,2026-07,1.6597,1.02613,3.18,0.41018,0.410183,3.5e-06,0,4.487,4.487266,0.0002665,0,0.43138,0.431376,4.3e-06,0,0.5204,0.5204,0.0,0
2251244,2026-07-03,2026-07,1.6597,1.02613,3.18,0.46057,0.460573,2.9e-06,0,3.921,3.920843,0.0001573,0,0.42094,0.420938,1.5e-06,0,0.6171,0.6171,0.0,0
2251245,2026-07-04,2026-07,1.6597,1.02613,3.18,0.51682,0.516821,1.4e-06,0,6.151,6.150623,0.0003768,0,0.45899,0.458988,2.3e-06,0,0.6637,0.6637,0.0,0
2251246,2026-07-04,2026-07,1.6597,1.02613,3.18,0.45184,0.45184,3e-07,0,5.264,5.264047,4.69e-05,0,0.35934,0.359337,3.5e-06,0,0.571,0.571,0.0,0
2251247,2026-07-04,2026-07,1.6597,1.02613,3.18,0.44102,0.441019,1.2e-06,0,4.257,4.257413,0.0004134,0,0.3991,0.399104,3.8e-06,0,0.5764,0.5764,0.0,0
2251248,2026-07-04,2026-07,1.6597,1.02613,3.18,0.43601,0.436007,3e-06,0,3.743,3.743322,0.0003222,0,0.3957,0.3957,1e-07,0,0.5836,0.5836,0.0,0
2251249,2026-07-04,2026-07,1.6597,1.02613,3.18,0.43557,0.435573,2.8e-06,0,4.501,4.500606,0.0003938,0,0.37478,0.374782,2.3e-06,0,0.5612,0.5612,0.0,0
2251250,2026-07-04,2026-07,1.6597,1.02613,3.18,0.46817,0.468172,2e-06,0,4.098,4.098363,0.0003632,0,0.44725,0.447248,2.4e-06,0,0.6247,0.6247,0.0,0
2251251,2026-07-04,2026-07,1.6597,1.02613,3.18,0.42541,0.425412,2.2e-06,0,4.109,4.108625,0.0003755,0,0.44808,0.448084,4e-06,0,0.5559,0.5559,0.0,0
2251252,2026-07-04,2026-07,1.6597,1.02613,3.18,0.44034,0.440339,6e-07,0,4.828,4.827942,5.84e-05,0,0.47587,0.475873,3.4e-06,0,0.5615,0.5615,0.0,0
2251253,2026-07-04,2026-07,1.6597,1.02613,3.18,0.44164,0.441636,4e-06,0,4.655,4.654526,0.0004743,0,0.45313,0.453131,1e-06,0,0.5666,0.5666,0.0,0
2251254,2026-07-04,2026-07,1.6597,1.02613,3.18,0.52946,0.529463,2.6e-06,0,6.926,6.926378,0.0003775,0,0.43927,0.439267,3.3e-06,0,0.6748,0.6748,0.0,0
2251255,2026-07-04,2026-07,1.6597,1.02613,3.18,0.45337,0.45337,1e-07,0,4.744,4.743799,0.000201,0,0.40616,0.406164,3.7e-06,0,0.5845,0.5845,0.0,0
2251256,2026-07-04,2026-07,1.6597,1.02613,3.18,0.50368,0.503675,4.5e-06,0,4.905,4.904901,9.86e-05,0,0.48554,0.485544,3.9e-06,0,0.6616,0.6616,0.0,0
2251257,2026-07-04,2026-07,1.6597,1.02613,3.18,0.49777,0.497771,7e-07,0,6.584,6.58365,0.0003499,0,0.45221,0.452206,4.4e-06,0,0.6267,0.6267,0.0,0
2251258,2026-07-04,2026-07,1.6597,1.02613,3.18,0.43774,0.437742,1.9e-06,0,4.093,4.093233,0.0002326,0,0.37678,0.376782,1.5e-06,0,0.5752,0.5752,0.0,0
2251259,2026-07-05,2026-07,1.6597,1.02613,3.18,0.45049,0.450492,1.7e-06,0,4.619,4.618611,0.0003889,0,0.44829,0.448292,2.2e-06,0,0.5826,0.5826,0.0,0
2251260,2026-07-05,2026-07,1.6597,1.02613,3.18,0.46489,0.464893,2.7e-06,0,5.113,5.113206,0.0002058,0,0.39285,0.39285,3e-07,0,0.595,0.595,0.0,0
2251261,2026-07-05,2026-07,1.6597,1.02613,3.18,0.45545,0.455449,1.4e-06,0,5.615,5.614983,1.66e-05,0,0.45205,0.452054,3.9e-06,0,0.5707,0.5707,0.0,0
2251262,2026-07-05,2026-07,1.6597,1.02613,3.18,0.45006,0.450063,2.6e-06,0,4.925,4.925424,0.000424,0,0.48811,0.488115,4.6e-06,0,0.5756,0.5756,0.0,0
2251263,2026-07-05,2026-07,1.6597,1.02613,3.18,0.42334,0.423342,2.3e-06,0,4.133,4.133252,0.0002516,0,0.38246,0.382462,2.3e-06,0,0.5512,0.5512,0.0,0
2251264,2026-07-05,2026-07,1.6597,1.02613,3.18,0.41356,0.413556,4e-06,0,5.338,5.337928,7.17e-05,0,0.5383,0.538304,3.8e-06,0,0.5072,0.5072,0.0,0
2251265,2026-07-05,2026-07,1.6597,1.02613,3.18,0.45264,0.452636,4.4e-06,0,5.744,5.744276,0.0002757,0,0.46715,0.467147,2.5e-06,0,0.5639,0.5639,0.0,0
2251266,2026-07-05,2026-07,1.6597,1.02613,3.18,0.42666,0.426664,4.4e-06,0,4.906,4.905928,7.25e-05,0,0.42624,0.426244,3.9e-06,0,0.5373,0.5373,0.0,0
2251267,2026-07-05,2026-07,1.6597,1.02613,3.18,0.48052,0.480521,1.4e-06,0,3.966,3.965992,7.5e-06,0,0.42833,0.428327,2.9e-06,0,0.6479,0.6479,0.0,0
2251268,2026-07-05,2026-07,1.6597,1.02613,3.18,0.46586,0.465865,4.9e-06,0,7.455,7.454834,0.0001656,0,0.49168,0.491681,1.3e-06,0,0.5654,0.5654,0.0,0
2251269,2026-07-05,2026-07,1.6597,1.02613,3.18,0.4412,0.441204,4e-06,0,5.461,5.461064,6.39e-05,0,0.43424,0.434241,9e-07,0,0.5495,0.5495,0.0,0
2251270,2026-07-05,2026-07,1.6597,1.02613,3.18,0.45429,0.454287,2.7e-06,0,3.805,3.80489,0.00011,0,0.40476,0.404762,2.1e-06,0,0.6119,0.6119,0.0,0
2251271,2026-07-05,2026-07,1.6597,1.02613,3.18,0.41843,0.418431,1.3e-06,0,5.74,5.740171,0.0001712,0,0.46633,0.46633,5e-07,0,0.5082,0.5082,0.0,0
2251272,2026-07-05,2026-07,1.6597,1.02613,3.18,0.49578,0.495782,2.2e-06,0,4.84,4.840255,0.0002552,0,0.47712,0.477116,3.7e-06,0,0.6503,0.6503,0.0,0
2251273,2026-07-06,2026-07,1.6597,1.02613,3.18,0.49506,0.495059,9e-07,0,4.98,4.979809,0.0001911,0,0.4944,0.494398,1.6e-06,0,0.6459,0.6459,0.0,0
2251274,2026-07-06,2026-07,1.6597,1.02613,3.18,0.47411,0.474111,1.4e-06,0,4.601,4.601167,0.0001669,0,0.514,0.513996,3.9e-06,0,0.6215,0.6215,0.0,0
2251275,2026-07-06,2026-07,1.6597,1.02613,3.18,0.45508,0.455082,2e-06,0,6.11,6.109578,0.000422,0,0.50852,0.508516,4.2e-06,0,0.5628,0.5628,0.0,0
2251276,2026-07-06,2026-07,1.6597,1.02613,3.18,0.42773,0.427728,2.4e-06,0,5.294,5.293805,0.0001953,0,0.47375,0.473747,3.5e-06,0,0.5307,0.5307,0.0,0
2251277,2026-07-06,2026-07,1.6597,1.02613,3.18,0.46027,0.460268,1.7e-06,0,4.514,4.513946,5.41e-05,0,0.43448,0.43448,0.0,0,0.6009,0.6009,0.0,0
2251278,2026-07-06,2026-07,1.6597,1.02613,3.18,0.45172,0.451717,2.8e-06,0,4.737,4.736616,0.0003839,0,0.5312,0.531204,4.2e-06,0,0.5823,0.5823,0.0,0
2251279,2026-07-06,2026-07,1.6597,1.02613,3.18,0.42341,0.423405,4.9e-06,0,5.374,5.373843,0.0001572,0,0.42378,0.423778,1.6e-06,0,0.5221,0.5221,0.0,0
2251280,2026-07-07,2026-07,1.6597,1.02613,3.18,0.4412,0.441204,4e-06,0,5.319,5.319458,0.0004579,0,0.41715,0.417147,3e-06,0,0.5524,0.5524,0.0,0
2251281,2026-07-07,2026-07,1.6597,1.02613,3.18,0.42735,0.427352,2.5e-06,0,4.314,4.313851,0.0001495,0,0.40745,0.407452,1.9e-06,0,0.5531,0.5531,0.0,0
2251282,2026-07-07,2026-07,1.6597,1.02613,3.18,0.46908,0.469082,2e-06,0,4.912,4.912084,8.43e-05,0,0.48687,0.48687,4e-07,0,0.6056,0.6056,0.0,0
2251283,2026-07-07,2026-07,1.6597,1.02613,3.18,0.45429,0.454287,2.7e-06,0,4.23,4.229708,0.0002921,0,0.39569,0.395687,3e-06,0,0.599,0.599,0.0,0
2251284,2026-07-07,2026-07,1.6597,1.02613,3.18,0.43296,0.432964,4.3e-06,0,4.774,4.773557,0.0004432,0,0.53641,0.536409,1e-06,0,0.5503,0.5503,0.0,0
2251285,2026-07-07,2026-07,1.6597,1.02613,3.18,0.44638,0.446379,1.3e-06,0,5.798,5.797635,0.0003655,0,0.47324,0.473244,4.2e-06,0,0.5527,0.5527,0.0,0
2251286,2026-07-07,2026-07,1.6597,1.02613,3.18,0.45417,0.454165,5e-06,0,5.38,5.38,4e-07,0,0.54382,0.543819,1.4e-06,0,0.5733,0.5733,0.0,0
2251287,2026-07-07,2026-07,1.6597,1.02613,3.18,0.49205,0.492046,4.4e-06,0,4.733,4.732512,0.0004884,0,0.40471,0.404715,4.9e-06,0,0.6465,0.6465,0.0,0
2251288,2026-07-07,2026-07,1.6597,1.02613,3.18,0.45636,0.456365,4.8e-06,0,4.926,4.92645,0.0004501,0,0.48832,0.488318,1.7e-06,0,0.5847,0.5847,0.0,0
2251289,2026-07-07,2026-07,1.6597,1.02613,3.18,0.50012,0.500121,5e-07,0,4.894,4.893614,0.000386,0,0.4825,0.482501,8e-07,0,0.6562,0.6562,0.0,0
2251290,2026-07-07,2026-07,1.6597,1.02613,3.18,0.46331,0.463312,1.9e-06,0,4.813,4.81255,0.0004503,0,0.47382,0.473818,2e-06,0,0.5991,0.5991,0.0,0
2251291,2026-07-07,2026-07,1.6597,1.02613,3.18,0.41925,0.419252,1.7e-06,0,4.019,4.019351,0.0003512,0,0.43524,0.435235,4.6e-06,0,0.5478,0.5478,0.0,0
2251292,2026-07-07,2026-07,1.6597,1.02613,3.18,0.4686,0.468597,3.3e-06,0,4.214,4.214316,0.0003159,0,0.39342,0.393418,1.7e-06,0,0.6221,0.6221,0.0,0
2251293,2026-07-07,2026-07,1.6597,1.02613,3.18,0.39146,0.391456,4.3e-06,0,5.189,5.189139,0.0001394,0,0.40098,0.400976,4e-06,0,0.4737,0.4737,0.0,0
2251294,2026-07-08,2026-07,1.6597,1.02613,3.18,0.45643,0.456426,4.2e-06,0,4.18,4.180454,0.0004536,0,0.45775,0.457754,4e-06,0,0.6029,0.6029,0.0,0
2251295,2026-07-08,2026-07,1.6597,1.02613,3.18,0.42032,0.420323,3.4e-06,0,5.105,5.104997,3.3e-06,0,0.3908,0.390801,8e-07,0,0.523,0.523,0.0,0
2251296,2026-07-08,2026-07,1.6597,1.02613,3.18,0.38613,0.386132,1.5e-06,0,4.425,4.424673,0.0003274,0,0.36514,0.365136,4.2e-06,0,0.4837,0.4837,0.0,0
2251297,2026-07-08,2026-07,1.6597,1.02613,3.18,0.46817,0.468172,2e-06,0,5.579,5.579069,6.88e-05,0,0.44892,0.44892,3e-07,0,0.5926,0.5926,0.0,0
2251298,2026-07-08,2026-07,1.6597,1.02613,3.18,0.45862,0.458623,2.6e-06,0,4.764,4.764322,0.0003216,0,0.40845,0.408449,1.2e-06,0,0.5928,0.5928,0.0,0
2251299,2026-07-08,2026-07,1.6597,1.02613,3.18,0.44804,0.448038,2.3e-06,0,4.885,4.885405,0.0004049,0,0.55042,0.550417,3.3e-06,0,0.5721,0.5721,0.0,0
2251300,2026-07-08,2026-07,1.6597,1.02613,3.18,0.43644,0.436441,1e-06,0,5.2,5.200427,0.0004268,0,0.40334,0.403337,3.2e-06,0,0.5465,0.5465,0.0,0
2251301,2026-07-08,2026-07,1.6597,1.02613,3.18,0.43619,0.436193,3e-06,0,5.375,5.374869,0.0001311,0,0.42338,0.423378,2.1e-06,0,0.543,0.543,0.0,0
2251302,2026-07-08,2026-07,1.6597,1.02613,3.18,0.45208,0.452085,4.6e-06,0,4.711,4.710963,3.72e-05,0,0.46065,0.460645,4.9e-06,0,0.5823,0.5823,0.0,0
2251303,2026-07-08,2026-07,1.6597,1.02613,3.18,0.44275,0.442746,3.7e-06,0,5.213,5.21274,0.0002596,0,0.52414,0.524138,1.6e-06,0,0.5576,0.5576,0.0,0
2251304,2026-07-08,2026-07,1.6597,1.02613,3.18,0.49108,0.491081,1.1e-06,0,4.25,4.25023,0.0002305,0,0.39898,0.398981,6e-07,0,0.6571,0.6571,0.0,0
2251305,2026-07-08,2026-07,1.6597,1.02613,3.18,0.45765,0.457647,3.4e-06,0,4.439,4.439038,3.84e-05,0,0.42397,0.423973,2.5e-06,0,0.5979,0.5979,0.0,0
2251306,2026-07-08,2026-07,1.6597,1.02613,3.18,0.4552,0.455204,4.2e-06,0,4.107,4.106572,0.0004277,0,0.37925,0.379248,2e-06,0,0.6032,0.6032,0.0,0
2251307,2026-07-08,2026-07,1.6597,1.02613,3.18,0.47199,0.471992,1.8e-06,0,5.56,5.559572,0.0004277,0,0.44543,0.445435,5e-06,0,0.598,0.598,0.0,0
2251308,2026-07-09,2026-07,1.6597,1.02613,3.18,0.47066,0.470659,1.4e-06,0,5.659,5.659107,0.000107,0,0.45783,0.457828,1.6e-06,0,0.5957,0.5957,0.0,0
2251309,2026-07-09,2026-07,1.6597,1.02613,3.18,0.45539,0.455387,2.5e-06,0,4.945,4.94492,7.95e-05,0,0.4312,0.431204,4.4e-06,0,0.5832,0.5832,0.0,0
2251310,2026-07-09,2026-07,1.6597,1.02613,3.18,0.44527,0.445272,1.6e-06,0,4.264,4.26357,0.0004298,0,0.46966,0.469661,8e-07,0,0.5833,0.5833,0.0,0
2251311,2026-07-09,2026-07,1.6597,1.02613,3.18,0.45276,0.452758,2e-06,0,5.239,5.23942,0.0004198,0,0.52722,0.527218,2e-06,0,0.5726,0.5726,0.0,0
2251312,2026-07-09,2026-07,1.6597,1.02613,3.18,0.48076,0.480763,3e-06,0,4.802,4.802288,0.0002884,0,0.41321,0.41321,4e-07,0,0.6276,0.6276,0.0,0
2251313,2026-07-09,2026-07,1.6597,1.02613,3.18,0.41578,0.415776,4.4e-06,0,5.604,5.603696,0.0003041,0,0.4494,0.449401,1e-06,0,0.5051,0.5051,0.0,0
2251314,2026-07-09,2026-07,1.6597,1.02613,3.18,0.44632,0.446317,2.7e-06,0,4.813,4.81255,0.0004503,0,0.41415,0.414151,7e-07,0,0.571,0.571,0.0,0
2251315,2026-07-09,2026-07,1.6597,1.02613,3.18,0.51471,0.514709,1.1e-06,0,4.267,4.266649,0.0003515,0,0.40044,0.400444,4.4e-06,0,0.6933,0.6933,0.0,0
