rgId,gameId,gameDate,market,source,modelVersion,pick,prob,projValue,line,actual,stored_result,stored_correct,stored_brier,stored_signedError,f5_actual,issues,status
25413,2250622,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4316,,-128,AWAY,LOSS,0,0.323079,,2-1,,ok
25420,2250623,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4066,,+106,AWAY,LOSS,0,0.352124,,3-0,,ok
25427,2250624,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4099,,-106,HOME,WIN,1,0.168018,,1-6,,ok
25434,2250625,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4583,,+350,HOME,WIN,1,0.210039,,0-2,,ok
25441,2250626,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4466,,-146,AWAY,LOSS,0,0.306252,,4-0,,ok
25448,2250627,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4054,,-135,AWAY,LOSS,0,0.353549,,4-3,,ok
25455,2250628,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3717,,-112,HOME,WIN,1,0.138161,,0-1,,ok
25462,2250629,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3871,,+102,AWAY,LOSS,0,0.375646,,1-0,,ok
25469,2250630,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4641,,-112,HOME,WIN,1,0.215389,,2-3,,ok
25476,2250631,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4368,,-180,AWAY,LOSS,0,0.317194,,4-0,,ok
25483,2250632,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4085,,+120,AWAY,LOSS,0,0.349872,,1-0,,ok
25490,2250633,2026-05-15,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4287,,+104,HOME,WIN,1,0.183784,,2-5,,ok
25504,2250634,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.399,,+102,TIE,PUSH,,,,0-0,,ok
25511,2250635,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4088,,-104,HOME,WIN,1,0.167117,,1-3,,ok
25518,2250636,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4264,,-104,HOME,WIN,1,0.181817,,0-4,,ok
25525,2250637,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4738,,-210,AWAY,LOSS,0,0.276886,,5-0,,ok
25532,2250638,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3671,,+108,HOME,WIN,1,0.134762,,0-1,,ok
25539,2250639,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3886,,+520,AWAY,LOSS,0,0.37381,,4-2,,ok
25546,2250640,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4237,,-166,HOME,WIN,1,0.179522,,0-4,,ok
25553,2250641,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3907,,+1060,HOME,WIN,1,0.152646,,0-7,,ok
25560,2250642,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4118,,+132,TIE,PUSH,,,,1-1,,ok
25567,2250643,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4018,,+136,AWAY,LOSS,0,0.357843,,5-2,,ok
25574,2250644,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4332,,+230,HOME,WIN,1,0.187662,,1-2,,ok
25581,2250645,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4055,,-122,HOME,WIN,1,0.16443,,2-5,,ok
25588,2250646,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4636,,-118,AWAY,LOSS,0,0.287725,,1-0,,ok
25595,2250647,2026-05-16,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4711,,+104,AWAY,LOSS,0,0.279735,,5-1,,ok
25609,2250648,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3724,,+122,HOME,WIN,1,0.138682,,2-5,,ok
25616,2250649,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4524,,-120,AWAY,LOSS,0,0.299866,,6-2,,ok
25623,2250650,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3838,,+116,AWAY,LOSS,0,0.379702,,2-0,,ok
25630,2250651,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3402,,+126,HOME,WIN,1,0.115736,,0-7,,ok
25637,2250652,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3507,,+132,HOME,WIN,1,0.12299,,2-6,,ok
25644,2250653,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4886,,-128,AWAY,LOSS,0,0.26153,,4-0,,ok
25651,2250654,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4144,,+110,TIE,PUSH,,,,1-1,,ok
25658,2250655,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3858,,-135,AWAY,LOSS,0,0.377242,,2-0,,ok
25665,2250656,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4057,,-128,TIE,PUSH,,,,4-4,,ok
25672,2250657,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3718,,-130,HOME,WIN,1,0.138235,,3-4,,ok
25679,2250658,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4219,,-106,AWAY,LOSS,0,0.3342,,2-0,,ok
25686,2250659,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4078,,+120,AWAY,LOSS,0,0.350701,,2-1,,ok
25693,2250660,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4087,,-132,AWAY,LOSS,0,0.349636,,7-1,,ok
25700,2250661,2026-05-17,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3993,,-295,AWAY,LOSS,0,0.36084,,2-0,,ok
25714,2250662,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.371,,+130,AWAY,LOSS,0,0.395641,,4-1,,ok
25721,2250663,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3395,,+134,HOME,WIN,1,0.11526,,4-12,,ok
25728,2250664,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4953,,-108,TIE,PUSH,,,,2-2,,ok
25735,2250665,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4081,,+108,HOME,WIN,1,0.166546,,0-12,,ok
25742,2250666,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4713,,-310,AWAY,LOSS,0,0.279524,,4-3,,ok
25749,2250667,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3697,,+215,AWAY,LOSS,0,0.397278,,4-3,,ok
25756,2250668,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4591,,-116,TIE,PUSH,,,,0-0,,ok
25763,2250669,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3797,,-108,HOME,WIN,1,0.144172,,0-3,,ok
25770,2250670,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3439,,+136,AWAY,LOSS,0,0.430467,,8-3,,ok
25777,2250671,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4527,,-164,HOME,WIN,1,0.204937,,2-6,,ok
25784,2250672,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4246,,-138,TIE,PUSH,,,,0-0,,ok
25791,2250673,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4167,,-160,HOME,WIN,1,0.173639,,0-1,,ok
25798,2250674,2026-05-18,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3852,,+140,HOME,WIN,1,0.148379,,0-2,,ok
25812,2250675,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4718,,,HOME,WIN,1,0.222595,,3-4,,ok
25817,2250676,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4171,,,TIE,PUSH,,,,3-3,,ok
25822,2250677,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4054,,,TIE,PUSH,,,,1-1,,ok
25827,2250678,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4809,,,AWAY,LOSS,0,0.269465,,2-1,,ok
25832,2250679,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4567,,,HOME,WIN,1,0.208575,,5-9,,ok
25837,2250680,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4299,,,HOME,WIN,1,0.184814,,3-5,,ok
25842,2250681,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,AWAY,0.5142,,,AWAY,WIN,1,0.236002,,2-1,,ok
25847,2250682,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4377,,,AWAY,LOSS,0,0.316181,,2-0,,ok
25852,2250683,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4177,,,AWAY,LOSS,0,0.339073,,3-0,,ok
25857,2250684,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.459,,,AWAY,LOSS,0,0.292681,,4-3,,ok
25862,2250685,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4813,,,AWAY,LOSS,0,0.26905,,8-0,,ok
25867,2250686,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3669,,,AWAY,LOSS,0,0.400816,,6-4,,ok
25872,2250687,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,AWAY,0.5368,,,HOME,LOSS,0,0.288154,,3-4,,ok
25877,2250688,2026-05-19,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.398,,,HOME,WIN,1,0.158404,,0-1,,ok
25887,2250689,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.455,,,AWAY,LOSS,0,0.297025,,4-1,,ok
25892,2250690,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3817,,,TIE,PUSH,,,,1-1,,ok
25897,2250691,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3557,,,HOME,WIN,1,0.126522,,1-4,,ok
25902,2250692,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4864,,,HOME,WIN,1,0.236585,,3-4,,ok
25907,2250693,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3738,,,TIE,PUSH,,,,2-2,,ok
25912,2250694,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4148,,,TIE,PUSH,,,,0-0,,ok
25917,2250695,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,AWAY,0.5003,,,AWAY,WIN,1,0.2497,,3-1,,ok
25922,2250696,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4982,,,HOME,WIN,1,0.248203,,2-4,,ok
25927,2250697,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3529,,,TIE,PUSH,,,,0-0,,ok
25932,2250698,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4098,,,HOME,WIN,1,0.167936,,2-3,,ok
25937,2250699,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.461,,,AWAY,LOSS,0,0.290521,,4-0,,ok
25942,2250700,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3506,,,AWAY,LOSS,0,0.42172,,2-0,,ok
25947,2250701,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.469,,,AWAY,LOSS,0,0.281961,,3-0,,ok
25952,2250702,2026-05-20,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4252,,,HOME,WIN,1,0.180795,,3-5,,ok
25962,2250703,2026-05-21,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3647,,,AWAY,LOSS,0,0.403606,,2-0,,ok
25967,2250704,2026-05-21,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4552,,,AWAY,LOSS,0,0.296807,,2-1,,ok
25972,2250705,2026-05-21,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4169,,,AWAY,LOSS,0,0.340006,,2-1,,ok
25977,2250706,2026-05-21,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4686,,,AWAY,LOSS,0,0.282386,,5-2,,ok
25982,2250707,2026-05-21,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4029,,,AWAY,LOSS,0,0.356528,,1-0,,ok
25987,2250708,2026-05-21,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3847,,,HOME,WIN,1,0.147994,,0-2,,ok
25997,2250709,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4753,,+108,AWAY,LOSS,0,0.27531,,4-0,,ok
26004,2250711,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3735,,+156,TIE,PUSH,,,,0-0,,ok
26011,2250712,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4569,,+120,HOME,WIN,1,0.208758,,0-1,,ok
26018,2250713,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3633,,+140,HOME,WIN,1,0.131987,,1-3,,ok
26025,2250714,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3533,,+114,HOME,WIN,1,0.124821,,3-6,,ok
26032,2250715,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4742,,-106,HOME,WIN,1,0.224866,,1-2,,ok
26039,2250716,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3855,,+104,HOME,WIN,1,0.14861,,4-6,,ok
26046,2250717,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3455,,+146,TIE,PUSH,,,,0-0,,ok
26053,2250718,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4454,,-120,TIE,PUSH,,,,0-0,,ok
26060,2250719,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4516,,-104,HOME,WIN,1,0.203943,,0-5,,ok
26067,2250720,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4627,,-174,HOME,WIN,1,0.214091,,3-6,,ok
26074,2250721,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4321,,-108,TIE,PUSH,,,,3-3,,ok
26081,2250722,2026-05-22,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4078,,-118,AWAY,LOSS,0,0.350701,,9-3,,ok
26095,2250724,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4822,,-1400,AWAY,LOSS,0,0.268117,,3-0,,ok
26102,2250725,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4964,,-188,HOME,WIN,1,0.246413,,0-1,,ok
26109,2250727,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3207,,+172,HOME,WIN,1,0.102848,,0-2,,ok
26116,2250728,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4464,,-112,HOME,WIN,1,0.199273,,3-9,,ok
26123,2250729,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4077,,-132,HOME,WIN,1,0.166219,,0-4,,ok
26130,2250730,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3947,,-480,AWAY,LOSS,0,0.366388,,4-1,,ok
26137,2250731,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3638,,+196,AWAY,LOSS,0,0.40475,,2-0,,ok
26144,2250732,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4039,,+126,HOME,WIN,1,0.163135,,0-4,,ok
26151,2250733,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,AWAY,0.5222,,-112,AWAY,WIN,1,0.228293,,3-1,,ok
26158,2250734,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.416,,-124,AWAY,LOSS,0,0.341056,,4-3,,ok
26165,2250735,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4328,,-142,HOME,WIN,1,0.187316,,0-2,,ok
26172,2250736,2026-05-23,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4231,,-145,HOME,WIN,1,0.179014,,1-3,,ok
26186,2250737,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4225,,+144,AWAY,LOSS,0,0.333506,,2-1,,ok
26193,2250738,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4363,,-104,AWAY,LOSS,0,0.317758,,4-1,,ok
26200,2250739,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4326,,+132,HOME,WIN,1,0.187143,,3-4,,ok
26207,2250740,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4818,,-112,AWAY,LOSS,0,0.268531,,1-0,,ok
26214,2250741,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3883,,+108,TIE,PUSH,,,,0-0,,ok
26221,2250743,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4016,,+102,TIE,PUSH,,,,0-0,,ok
26228,2250744,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4702,,-135,HOME,WIN,1,0.221088,,1-4,,ok
26235,2250745,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4846,,-168,AWAY,LOSS,0,0.265637,,5-1,,ok
26242,2250746,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4366,,+136,AWAY,LOSS,0,0.31742,,7-3,,ok
26249,2250747,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4331,,+1400,HOME,WIN,1,0.187576,,4-8,,ok
26256,2250748,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3662,,+140,AWAY,LOSS,0,0.401702,,4-0,,ok
26263,2250749,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3917,,+116,AWAY,LOSS,0,0.370029,,1-0,,ok
26270,2250750,2026-05-24,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4287,,-102,TIE,PUSH,,,,1-1,,ok
26284,2250751,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4821,,-120,TIE,PUSH,,,,0-0,,ok
26291,2250752,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4894,,-122,HOME,WIN,1,0.239512,,1-3,,ok
26298,2250753,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3145,,+180,HOME,WIN,1,0.09891,,0-3,,ok
26305,2250754,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4104,,-132,AWAY,LOSS,0,0.347628,,2-1,,ok
26312,2250755,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3573,,+124,AWAY,LOSS,0,0.413063,,7-0,,ok
26319,2250756,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4006,,-4000,AWAY,LOSS,0,0.35928,,8-2,,ok
26326,2250757,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4847,,-128,TIE,PUSH,,,,1-1,,ok
26333,2250758,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,AWAY,0.5073,,-122,AWAY,WIN,1,0.242753,,1-0,,ok
26340,2250759,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3808,,-400,AWAY,LOSS,0,0.383409,,4-0,,ok
26347,2250760,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3473,,-340,AWAY,LOSS,0,0.426017,,2-1,,ok
26354,2250761,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3862,,+220,AWAY,LOSS,0,0.37675,,2-1,,ok
26361,2250762,2026-05-25,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4256,,-120,AWAY,LOSS,0,0.329935,,7-0,,ok
26375,2250763,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4094,,-106,AWAY,LOSS,0,0.348808,,4-1,,ok
26382,2250764,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4457,,-118,HOME,WIN,1,0.198648,,1-6,,ok
26389,2250765,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3732,,-100,HOME,WIN,1,0.139278,,4-5,,ok
26396,2250766,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3555,,+118,HOME,WIN,1,0.12638,,1-8,,ok
26403,2250767,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3857,,-116,TIE,PUSH,,,,2-2,,ok
26410,2250768,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3536,,+102,HOME,WIN,1,0.125033,,1-2,,ok
26417,2250769,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,AWAY,0.5253,,-142,AWAY,WIN,1,0.22534,,5-0,,ok
26424,2250770,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4804,,-138,AWAY,LOSS,0,0.269984,,2-0,,ok
26431,2250771,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4944,,-215,AWAY,LOSS,0,0.255631,,10-1,,ok
26438,2250772,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3939,,+154,HOME,WIN,1,0.155157,,0-6,,ok
26445,2250773,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3913,,+114,HOME,WIN,1,0.153116,,4-9,,ok
26452,2250774,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4469,,-110,AWAY,LOSS,0,0.30592,,4-0,,ok
26459,2250775,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.375,,-112,AWAY,LOSS,0,0.390625,,4-2,,ok
26466,2250776,2026-05-26,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3847,,+164,HOME,WIN,1,0.147994,,1-10,,ok
26480,2250777,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3803,,-440,TIE,PUSH,,,,1-1,,ok
26487,2250778,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3828,,+148,HOME,WIN,1,0.146536,,1-3,,ok
26494,2250779,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3699,,+126,AWAY,LOSS,0,0.397026,,1-0,,ok
26501,2250780,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4441,,-1600,AWAY,LOSS,0,0.309025,,5-0,,ok
26508,2250781,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4781,,-205,TIE,PUSH,,,,0-0,,ok
26515,2250782,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4393,,-120,HOME,WIN,1,0.192984,,0-8,,ok
26522,2250783,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3703,,-112,HOME,WIN,1,0.137122,,0-3,,ok
26529,2250784,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.413,,-102,TIE,PUSH,,,,4-4,,ok
26536,2250785,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4474,,-106,HOME,WIN,1,0.200167,,0-6,,ok
26543,2250786,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3491,,-106,HOME,WIN,1,0.121871,,1-3,,ok
26550,2250787,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4593,,-112,HOME,WIN,1,0.210956,,1-8,,ok
26557,2250788,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4451,,-152,AWAY,LOSS,0,0.307914,,2-0,,ok
26564,2250789,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3833,,+128,TIE,PUSH,,,,2-2,,ok
26571,2250790,2026-05-27,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3376,,+285,HOME,WIN,1,0.113974,,1-3,,ok
26585,2250791,2026-05-28,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4452,,,AWAY,LOSS,0,0.307803,,3-1,,ok
26590,2250792,2026-05-28,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3304,,,HOME,WIN,1,0.109164,,1-6,,ok
26595,2250793,2026-05-28,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3902,,,TIE,PUSH,,,,2-2,,ok
26600,2250794,2026-05-28,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4549,,,TIE,PUSH,,,,1-1,,ok
26605,2250795,2026-05-28,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3511,,,AWAY,LOSS,0,0.421071,,1-0,,ok
26610,2250796,2026-05-28,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4392,,,AWAY,LOSS,0,0.314497,,5-1,,ok
26615,2250797,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4984,,,AWAY,LOSS,0,0.251603,,4-3,,ok
26620,2250798,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4859,,,HOME,WIN,1,0.236099,,4-5,,ok
26625,2250799,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4543,,,AWAY,LOSS,0,0.297788,,5-4,,ok
26630,2250800,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4755,,,HOME,WIN,1,0.2261,,0-5,,ok
26635,2250801,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4464,,,HOME,WIN,1,0.199273,,3-4,,ok
26640,2250802,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.3984,,,AWAY,LOSS,0,0.361923,,2-1,,ok
26645,2250803,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4476,,,HOME,WIN,1,0.200346,,4-6,,ok
26650,2250804,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.416,,,HOME,WIN,1,0.173056,,4-5,,ok
26655,2250805,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4783,,,AWAY,LOSS,0,0.272171,,2-1,,ok
26660,2250806,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4415,,,HOME,WIN,1,0.194922,,0-6,,ok
26665,2250807,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.45,,,HOME,WIN,1,0.2025,,3-4,,ok
26670,2250808,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4904,,,AWAY,LOSS,0,0.259692,,3-1,,ok
26675,2250809,2026-05-29,f5_ml,walkforward_replay,wf-19288f01-p1,HOME,0.4826,,,AWAY,LOSS,0,0.267703,,7-1,,ok
