gameId,gameDate,matchup,mlbGamePk,actualF5Away,actualF5Home,actualF5Total,lsF5,f5AwayRunLine,f5Total,modelF5AwayWinPct,modelF5HomeWinPct,modelF5AwayRLCoverPct,modelF5AwayScore,modelF5HomeScore,modelF5OverRate,stored_f5MlResult,derived_f5MlResult,f5Ml_status,stored_f5MlCorrect,derived_f5MlCorrect,stored_f5RlResult,derived_f5Rl_probConv,derived_f5Rl_marginConv,f5Rl_status,f5Rl_convDisagree,stored_f5RlCorrect,derived_f5RlCorrect_probConv,derived_f5RlCorrect_marginConv,stored_f5TotalResult,derived_f5TotalResult,f5Total_status,stored_f5TotalCorrect,derived_f5TotalCorrect,stored_brierF5Ml,derived_brierF5Ml_away,derived_brierF5Ml_home,brierF5Ml_status,stored_brierF5Total,derived_brierF5Total,brierF5Total_status,f5BacktestRunAt
2250463,2026-05-02,HOU@BOS 2026-05-02,824771,6,1,7,6-1,,,38.64,44.8,46.31,2,2.23,0.34,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.376505,0.376505,0.200704,match-away-base,,,both-null,1784992359459
2250464,2026-05-02,PHI@MIA 2026-05-02,823876,0,3,3,0-3,,,47.67,36.96,56.33,2.67,2.23,0.48,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.227243,0.227243,0.397404,match-away-base,,,both-null,1784992359459
2250465,2026-05-02,SF@TB 2026-05-02,822988,0,4,4,0-4,,,39.92,44.56,47.25,2.32,2.51,0.54,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.159361,0.159361,0.307359,match-away-base,,,both-null,1784992359459
2250466,2026-05-02,LAD@STL 2026-05-02,823067,0,3,3,0-3,,,46.63,38.18,54.98,2.67,2.32,0.44,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.217436,0.217436,0.382171,match-away-base,,,both-null,1784992359459
2250467,2026-05-02,TEX@DET 2026-05-02,824284,1,5,6,1-5,,,41.3,43.18,48.89,2.37,2.45,0.48,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.170569,0.170569,0.322851,match-away-base,,,both-null,1784992359459
2250468,2026-05-02,ATL@COL 2026-05-02,824365,8,1,9,8-1,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250469,2026-05-02,CWS@SD 2026-05-02,823308,0,0,0,0-0,,,37.55,47.08,44.37,2.25,2.65,0.55,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250470,2026-05-02,NYM@LAA 2026-05-02,824042,1,3,4,1-3,,,48.29,35.4,57.71,2.4,1.91,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.233192,0.233192,0.417316,match-away-base,,,both-null,1784992359459
2250471,2026-05-02,KC@SEA 2026-05-02,823144,1,2,3,1-2,,,36.46,47.93,43.2,2.14,2.6,0.53,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.132933,0.132933,0.271128,match-away-base,,,both-null,1784992359459
2252759,2026-05-02,ARI@CHC 2026-05-02,824685,0,1,1,0-1,,,44.41,39.68,52.81,2.38,2.2,0.51,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.197225,0.197225,0.36385,match-away-base,,,both-null,1784992359459
2250472,2026-05-03,TOR@MIN 2026-05-03,823711,0,4,4,0-4,0.5,4.5,44.23,40.7,52.08,2.62,2.47,0.51,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,0,0,0.195629,0.195629,0.351649,match-away-base,0.2601,0.2601,match,1784992359459
2250473,2026-05-03,HOU@BOS 2026-05-03,824769,0,1,1,0-1,0.5,4.5,42.17,41.65,50.31,2.22,2.2,0.42,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.177831,0.177831,0.340472,match-away-base,0.1764,0.1764,match,1784992359459
2250474,2026-05-03,CIN@PIT 2026-05-03,823387,0,0,0,0-0,0.5,3.5,43.1,41.32,51.06,2.43,2.36,0.54,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,0,0,,,,both-null,0.2916,0.2916,match,1784992359459
2250475,2026-05-03,BAL@NYY 2026-05-03,823555,3,3,6,3-3,1.5,4.5,34.22,50.93,40.19,2.23,2.95,0.46,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,,,,both-null,0.2916,0.2916,match,1784992359459
2250476,2026-05-03,MIL@WSH 2026-05-03,822742,1,2,3,1-2,-0.5,4.5,44.47,41.04,52,2.84,2.68,0.56,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,0.197758,0.197758,0.347628,match-away-base,0.3136,0.3136,match,1784992359459
2250477,2026-05-03,SF@TB 2026-05-03,822987,1,0,1,1-0,0.5,4.5,39.4,44.07,47.2,2.02,2.19,0.4,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.367236,0.367236,0.194216,match-away-base,0.16,0.16,match,1784992359459
2250478,2026-05-03,PHI@MIA 2026-05-03,823875,7,0,7,7-0,-0.5,4.5,50.88,33.26,60.47,2.63,1.94,0.44,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.241277,0.241277,0.110623,match-away-base,0.3136,0.3136,match,1784992359459
2250479,2026-05-03,LAD@STL 2026-05-03,823065,3,0,3,3-0,-0.5,5.5,49.22,35.68,57.97,2.8,2.23,0.38,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.257861,0.257861,0.127306,match-away-base,0.1444,0.1444,match,1784992359459
2250480,2026-05-03,ATL@COL 2026-05-03,824364,6,5,11,6-5,-0.5,5.5,45.29,40.34,52.89,2.93,2.71,0.4,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.299318,0.299318,0.162732,match-away-base,0.36,0.36,match,1784992359459
2250481,2026-05-03,CLE@ATH 2026-05-03,825013,1,4,5,1-4,-0.5,5.5,40.93,45.12,47.57,2.92,3.12,0.5,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.167526,0.167526,0.301181,match-away-base,0.25,0.25,match,1784992359459
2250482,2026-05-03,NYM@LAA 2026-05-03,824043,2,1,3,2-1,-0.5,4.5,55.51,29.91,64.98,3.18,2.06,0.47,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.197936,0.197936,0.089461,match-away-base,0.2209,0.2209,match,1784992359459
2250483,2026-05-03,KC@SEA 2026-05-03,823145,3,1,4,3-1,-0.5,4.5,38.99,43.84,47.07,1.89,2.06,0.36,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.372222,0.372222,0.192195,match-away-base,0.1296,0.1296,match,1784992359459
2250484,2026-05-03,CWS@SD 2026-05-03,823307,1,3,4,1-3,0.5,4.5,36.95,47.21,43.9,2.12,2.52,0.45,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.13653,0.13653,0.278678,match-away-base,0.2025,0.2025,match,1784992359459
2250485,2026-05-03,TEX@DET 2026-05-03,824285,0,2,2,0-2,0.5,4.5,41.07,42.71,49.02,2.18,2.24,0.42,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.168674,0.168674,0.328214,match-away-base,0.1764,0.1764,match,1784992359459
2252780,2026-05-03,ARI@CHC 2026-05-03,824687,2,6,8,2-6,0.5,6.5,40.99,43.13,48.73,2.24,2.33,0.23,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.168018,0.168018,0.32342,match-away-base,0.5929,0.5929,match,1784992359459
2250486,2026-05-04,BOS@DET 2026-05-04,824283,0,0,0,0-0,,,31.96,52.87,37.68,2.01,2.88,0.55,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250487,2026-05-04,TOR@TB 2026-05-04,822984,1,3,4,1-3,,,44.53,39.83,52.79,2.46,2.27,0.53,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.198292,0.198292,0.362043,match-away-base,,,both-null,1784992359459
2250488,2026-05-04,PHI@MIA 2026-05-04,823874,1,0,1,1-0,,,42.19,41.9,50.18,2.31,2.3,0.45,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.3342,0.3342,0.175561,match-away-base,,,both-null,1784992359459
2250489,2026-05-04,BAL@NYY 2026-05-04,823552,0,3,3,0-3,,,37.6,47.56,44.15,2.42,2.85,0.53,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.141376,0.141376,0.274995,match-away-base,,,both-null,1784992359459
2250490,2026-05-04,CIN@CHC 2026-05-04,824684,3,3,6,3-3,,,42.39,41.69,50.41,2.32,2.29,0.24,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250491,2026-05-04,CLE@KC 2026-05-04,824120,2,4,6,2-4,,,43.84,40.21,52.16,2.35,2.21,0.44,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.192195,0.192195,0.357484,match-away-base,,,both-null,1784992359459
2250492,2026-05-04,MIL@STL 2026-05-04,823064,0,4,4,0-4,,,42.91,41.06,51.1,2.29,2.21,0.43,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.184127,0.184127,0.347392,match-away-base,,,both-null,1784992359459
2250493,2026-05-04,LAD@HOU 2026-05-04,824201,8,3,11,8-3,,,47.03,37.95,55.35,2.77,2.39,0.46,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.280582,0.280582,0.14402,match-away-base,,,both-null,1784992359459
2250494,2026-05-04,NYM@COL 2026-05-04,824363,0,0,0,0-0,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250495,2026-05-04,CWS@LAA 2026-05-04,824039,5,0,5,5-0,,,39.95,43.43,47.91,2.06,2.19,0.4,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.3606,0.3606,0.188616,match-away-base,,,both-null,1784992359459
2250496,2026-05-04,ATL@SEA 2026-05-04,823143,1,0,1,1-0,,,37.28,46.19,44.66,1.95,2.28,0.47,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.39338,0.39338,0.213352,match-away-base,,,both-null,1784992359459
2250497,2026-05-04,SD@SF 2026-05-04,823228,1,2,3,1-2,,,42.38,40.71,51.01,2.07,2,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.179606,0.179606,0.35153,match-away-base,,,both-null,1784992359459
2250498,2026-05-05,BOS@DET 2026-05-05,824281,10,3,13,10-3,0.5,4.5,43.16,41.08,51.23,2.4,2.32,0.46,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.323079,0.323079,0.168757,match-away-base,0.2916,0.2916,match,1784992359459
2250499,2026-05-05,TOR@TB 2026-05-05,822986,3,2,5,3-2,0.5,3.5,44.01,39.74,52.55,2.28,2.12,0.49,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.313488,0.313488,0.157927,match-away-base,0.2601,0.2601,match,1784992359459
2250500,2026-05-05,ATH@PHI 2026-05-05,823469,0,1,1,0-1,0.5,4.5,36.76,47.61,43.57,2.15,2.59,0.41,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.13513,0.13513,0.274471,match-away-base,0.1681,0.1681,match,1784992359459
2250501,2026-05-05,BAL@MIA 2026-05-05,823873,7,4,11,7-4,0.5,4.5,40.8,43.06,48.65,2.18,2.26,0.43,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.350464,0.350464,0.185416,match-away-base,0.3249,0.3249,match,1784992359459
2250502,2026-05-05,MIN@WSH 2026-05-05,822743,6,2,8,6-2,-0.5,4.5,44.85,40.89,52.31,2.96,2.78,0.46,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.304152,0.304152,0.167199,match-away-base,0.2916,0.2916,match,1784992359459
2250503,2026-05-05,TEX@NYY 2026-05-05,823553,3,3,6,3-3,-0.5,4.5,41.37,43.47,48.76,2.47,2.56,0.44,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,,,,both-null,0.3136,0.3136,match,1784992359459
2250504,2026-05-05,CIN@CHC 2026-05-05,824682,1,0,1,1-0,0.5,4.5,38.69,45.18,46.14,2.1,2.34,0.43,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.375892,0.375892,0.204123,match-away-base,0.1849,0.1849,match,1784992359459
2250505,2026-05-05,CLE@KC 2026-05-05,824119,3,4,7,3-4,-0.5,4.5,40.13,43.39,48.05,2.07,2.19,0.47,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.161042,0.161042,0.320469,match-away-base,0.2809,0.2809,match,1784992359459
2250507,2026-05-05,LAD@HOU 2026-05-05,824200,0,2,2,0-2,-0.5,4.5,50.47,34.55,59.37,2.9,2.22,0.51,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,0,0,0.254722,0.254722,0.42837,match-away-base,0.2601,0.2601,match,1784992359459
2250509,2026-05-05,CWS@LAA 2026-05-05,824040,2,4,6,2-4,0.5,5.5,47.6,37.62,55.86,2.88,2.44,0.48,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.226576,0.226576,0.389126,match-away-base,0.2704,0.2704,match,1784992359459
2250510,2026-05-05,ATL@SEA 2026-05-05,823142,2,2,4,2-2,0.5,4.5,40.09,43.56,47.93,2.11,2.24,0.48,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2304,0.2304,match,1784992359459
2250511,2026-05-05,SD@SF 2026-05-05,823227,7,4,11,7-4,0.5,4.5,40.3,42.92,48.43,2.02,2.11,0.45,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.356409,0.356409,0.184213,match-away-base,0.3025,0.3025,match,1784992359459
2252811,2026-05-05,PIT@ARI 2026-05-05,825092,0,2,2,0-2,0.5,4.5,44.77,40.26,52.65,2.69,2.5,0.46,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.200435,0.200435,0.356887,match-away-base,0.2116,0.2116,match,1784992359459
2250512,2026-05-06,TOR@TB 2026-05-06,822985,0,2,2,0-2,,,43.47,40.78,51.6,2.37,2.27,0.52,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.188964,0.188964,0.350701,match-away-base,,,both-null,1784992359459
2250513,2026-05-06,MIL@STL 2026-05-06,823063,5,0,5,5-0,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250514,2026-05-06,LAD@HOU 2026-05-06,824198,10,1,11,10-1,,,58.23,27.93,67.59,3.59,2.17,0.52,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.174473,0.174473,0.078008,match-away-base,,,both-null,1784992359459
2250515,2026-05-06,NYM@COL 2026-05-06,824361,4,0,4,4-0,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250516,2026-05-06,SD@SF 2026-05-06,823226,1,1,2,1-1,,,41.05,41.87,49.51,2,2.02,0.37,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250517,2026-05-06,CWS@LAA 2026-05-06,824036,1,7,8,1-7,,,42.03,41.76,50.16,2.23,2.22,0.43,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.176652,0.176652,0.33919,match-away-base,,,both-null,1784992359459
2250518,2026-05-06,ATL@SEA 2026-05-06,823141,0,1,1,0-1,,,35.38,47.8,42.53,1.81,2.26,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.125174,0.125174,0.272484,match-away-base,,,both-null,1784992359459
2250519,2026-05-06,BOS@DET 2026-05-06,824282,4,0,4,4-0,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250520,2026-05-06,ATH@PHI 2026-05-06,823470,2,1,3,2-1,,,38.86,45.75,45.93,2.31,2.6,0.49,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.37381,0.37381,0.209306,match-away-base,,,both-null,1784992359459
2250521,2026-05-06,BAL@MIA 2026-05-06,823872,5,3,8,5-3,,,39.21,45.12,46.5,2.25,2.49,0.46,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.369542,0.369542,0.203581,match-away-base,,,both-null,1784992359459
2250522,2026-05-06,MIN@WSH 2026-05-06,822740,2,3,5,2-3,,,43.77,41.88,51.1,2.88,2.79,0.46,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.191581,0.191581,0.337793,match-away-base,,,both-null,1784992359459
2250523,2026-05-06,TEX@NYY 2026-05-06,823550,6,0,6,6-0,,,45.98,38.75,54.27,2.65,2.35,0.5,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.291816,0.291816,0.150156,match-away-base,,,both-null,1784992359459
2250524,2026-05-06,CIN@CHC 2026-05-06,824683,2,4,6,2-4,,,41.27,42.93,49.01,2.27,2.34,0.45,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.170321,0.170321,0.325698,match-away-base,,,both-null,1784992359459
2250525,2026-05-06,CLE@KC 2026-05-06,824118,2,1,3,2-1,,,43.22,40.18,51.83,2.17,2.06,0.47,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.322397,0.322397,0.161443,match-away-base,,,both-null,1784992359459
2252828,2026-05-06,PIT@ARI 2026-05-06,825091,1,0,1,1-0,,,42.05,42.45,49.76,2.4,2.41,0.47,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.33582,0.33582,0.1802,match-away-base,,,both-null,1784992359459
2250508,2026-05-07,NYM@COL 2026-05-07,824362,2,1,3,2-1,-0.5,4.5,52.27,33.58,60.88,3.28,2.42,0.46,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.227815,0.227815,0.112762,match-away-base,0.2116,0.2116,match,1784992359459
2250526,2026-05-07,TEX@NYY 2026-05-07,823551,2,1,3,2-1,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250527,2026-05-07,MIN@WSH 2026-05-07,822741,3,5,8,3-5,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250528,2026-05-07,CLE@KC 2026-05-07,824117,4,1,5,4-1,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250529,2026-05-07,CIN@CHC 2026-05-07,824681,0,8,8,0-8,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250530,2026-05-07,ATH@PHI 2026-05-07,823467,10,1,11,10-1,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250531,2026-05-07,BAL@MIA 2026-05-07,823870,2,3,5,2-3,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250532,2026-05-07,TB@BOS 2026-05-07,824767,3,3,6,3-3,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250533,2026-05-07,STL@SD 2026-05-07,823306,1,1,2,1-1,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2252833,2026-05-07,PIT@ARI 2026-05-07,825090,3,2,5,3-2,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250534,2026-05-08,HOU@CIN 2026-05-08,824522,2,0,2,2-0,0.5,4.5,42.35,42.23,50.07,2.44,2.43,0.42,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.332352,0.332352,0.178337,match-away-base,0.1764,0.1764,match,1784992359459
2250535,2026-05-08,COL@PHI 2026-05-08,823466,6,0,6,6-0,0.5,2.5,32.59,52.56,38.27,2.15,3.01,0.58,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,1,1,0.454411,0.454411,0.276255,match-away-base,0.1764,0.1764,match,1784992359459
2250536,2026-05-08,ATH@BAL 2026-05-08,824846,3,1,4,3-1,0.5,5.5,40.78,43.71,48.26,2.34,2.46,0.35,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.350701,0.350701,0.191056,match-away-base,0.1225,0.1225,match,1784992359459
2250537,2026-05-08,LAA@TOR 2026-05-08,822822,0,2,2,0-2,0.5,2.5,39.11,45.49,46.23,2.31,2.57,0.55,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,0,0,0.152959,0.152959,0.297134,match-away-base,0.3025,0.3025,match,1784992359459
2250538,2026-05-08,TB@BOS 2026-05-08,824768,0,2,2,0-2,0.5,4.5,37.91,45.14,45.64,1.89,2.15,0.37,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.143717,0.143717,0.300962,match-away-base,0.1369,0.1369,match,1784992359459
2250539,2026-05-08,WSH@MIA 2026-05-08,823871,3,2,5,3-2,-0.5,4.5,40.78,43.41,48.44,2.28,2.38,0.45,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.350701,0.350701,0.188443,match-away-base,0.3025,0.3025,match,1784992359459
2250540,2026-05-08,MIN@CLE 2026-05-08,824443,0,4,4,0-4,0.5,4.5,42.78,40.25,51.52,2.07,1.98,0.44,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.183013,0.183013,0.357006,match-away-base,0.1936,0.1936,match,1784992359459
2250541,2026-05-08,DET@KC 2026-05-08,824116,1,1,2,1-1,0.5,4.5,40.8,43.66,48.31,2.34,2.46,0.47,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2209,0.2209,match,1784992359459
2250542,2026-05-08,SEA@CWS 2026-05-08,824607,6,5,11,6-5,-0.5,4.5,48.21,35.98,57.27,2.56,2.07,0.45,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.26822,0.26822,0.129456,match-away-base,0.3025,0.3025,match,1784992359459
2250543,2026-05-08,NYY@MIL 2026-05-08,823794,0,5,5,0-5,-0.5,3.5,46.52,37.87,55.12,2.54,2.2,0.53,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,1,1,0.216411,0.216411,0.386014,match-away-base,0.2209,0.2209,match,1784992359459
2250544,2026-05-08,CHC@TEX 2026-05-08,822904,3,1,4,3-1,-0.5,4.5,42.06,40.45,50.98,1.95,1.9,0.35,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.335704,0.335704,0.16362,match-away-base,0.1225,0.1225,match,1784992359459
2250545,2026-05-08,STL@SD 2026-05-08,823303,6,0,6,6-0,0.5,4.5,39.24,44.6,46.8,2.12,2.33,0.43,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.369178,0.369178,0.198916,match-away-base,0.3249,0.3249,match,1784992359459
2250546,2026-05-08,ATL@LAD 2026-05-08,823957,1,2,3,1-2,-0.5,3.5,37.65,45.09,45.51,1.83,2.09,0.36,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.141752,0.141752,0.301511,match-away-base,0.1296,0.1296,match,1784992359459
2250547,2026-05-08,PIT@SF 2026-05-08,823225,1,2,3,1-2,0.5,4.5,40.66,42.42,48.94,2,2.06,0.44,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.165324,0.165324,0.331546,match-away-base,0.1936,0.1936,match,1784992359459
2252849,2026-05-08,NYM@ARI 2026-05-08,825088,1,1,2,1-1,-0.5,4.5,43.54,41.13,51.43,2.52,2.43,0.49,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2401,0.2401,match,1784992359459
2250548,2026-05-09,LAA@TOR 2026-05-09,822820,0,8,8,0-8,0.5,4.5,31.23,54.72,36.34,2.32,3.41,0.58,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.097531,0.097531,0.205028,match-away-base,0.1764,0.1764,match,1784992359459
2250549,2026-05-09,ATH@BAL 2026-05-09,824847,5,0,5,5-0,0.5,5.5,41.85,43.5,49.03,2.67,2.73,0.49,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.338142,0.338142,0.189225,match-away-base,0.2401,0.2401,match,1784992359459
2250550,2026-05-09,HOU@CIN 2026-05-09,824523,1,3,4,1-3,0.5,4.5,41.55,43.04,49.12,2.41,2.47,0.48,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.17264,0.17264,0.324444,match-away-base,0.2304,0.2304,match,1784992359459
2250552,2026-05-09,WSH@MIA 2026-05-09,823869,4,2,6,4-2,0.5,4.5,40.92,42.95,48.79,2.2,2.28,0.43,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.349045,0.349045,0.18447,match-away-base,0.3249,0.3249,match,1784992359459
