gameId,gamePk,gameDate,month,away,home,series,market,prob,proj_value,proj_exp,line,actual_f5_away,actual_f5_home,actual_value,actual_side,pick,pick_alt,result,correct,correct_alt,brier,brier_abs,logloss,signed_error,signed_error_exp,is_push,graded,has_proj,has_line,has_actual,actual_src,quarantined,line_source_match
2250367,822909,2026-04-24,2026-04,ATH,TEX,wf-19288f01-p2,f5_total,0.4496,4.612,4.612,4.5,6.0,1.0,7.0,OVER,UNDER,,LOSS,0,,0.30294016,,0.7993969804026557,-2.388,-2.388,0,1,1,1,1,games,0,1
2250368,824204,2026-04-24,2026-04,NYY,HOU,live,f5_ml,0.5346,,,-150,5.0,2.0,AWAY,AWAY,AWAY,AWAY,WIN,1,1,0.21659716000000004,0.21659716000000004,0.6262364752773185,,,0,1,1,1,1,games,0,
2250368,824204,2026-04-24,2026-04,NYY,HOU,live,f5_rl,0.6191,,,-0.5,5.0,2.0,AWAY,AWAY,AWAY,,WIN,1,,0.14508481,,0.47948846845695065,,,0,1,1,1,1,games,0,
2250368,824204,2026-04-24,2026-04,NYY,HOU,live,f5_total,0.56,5.0,6.109999999999999,4.5,5.0,2.0,7.0,OVER,OVER,,WIN,1,,0.19359999999999997,,0.579818495252942,-2.0,-0.8900000000000006,0,1,1,1,1,games,0,0
2250368,824204,2026-04-24,2026-04,NYY,HOU,wf-19288f01-p1,f5_ml,0.4673,,,-150,5.0,2.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.28376928999999995,0.28376928999999995,0.7607838292757566,,,0,1,1,1,1,games,0,
2250368,824204,2026-04-24,2026-04,NYY,HOU,wf-19288f01-p1,f5_rl,0.625,,,-0.5,5.0,2.0,AWAY,AWAY,AWAY,,WIN,1,,0.140625,,0.4700036292457356,,,0,1,1,1,1,games,0,
2250368,824204,2026-04-24,2026-04,NYY,HOU,wf-19288f01-p1,f5_total,0.4078,4.748,4.748,4.5,5.0,2.0,7.0,OVER,UNDER,,LOSS,0,,0.35070084000000007,,0.8969784208417823,-2.252,-2.252,0,1,1,1,1,games,0,0
2250368,824204,2026-04-24,2026-04,NYY,HOU,wf-19288f01-p2,f5_ml,0.4673,,,-150,5.0,2.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.28376928999999995,0.28376928999999995,0.7607838292757566,,,0,1,1,1,1,games,0,
2250368,824204,2026-04-24,2026-04,NYY,HOU,wf-19288f01-p2,f5_rl,0.625,,,-0.5,5.0,2.0,AWAY,AWAY,AWAY,,WIN,1,,0.140625,,0.4700036292457356,,,0,1,1,1,1,games,0,
2250368,824204,2026-04-24,2026-04,NYY,HOU,wf-19288f01-p2,f5_total,0.4078,4.748,4.748,4.5,5.0,2.0,7.0,OVER,UNDER,,LOSS,0,,0.35070084000000007,,0.8969784208417823,-2.252,-2.252,0,1,1,1,1,games,0,0
2250369,823069,2026-04-24,2026-04,SEA,STL,live,f5_ml,0.4685,,,-156,2.0,2.0,TIE,PUSH,HOME,AWAY,PUSH,,,,0.21949225000000003,,,,1,1,1,1,1,games,0,
2250369,823069,2026-04-24,2026-04,SEA,STL,live,f5_rl,0.5534,,,-0.5,2.0,2.0,HOME,HOME,AWAY,,LOSS,0,,0.30625156,,0.8060919395760796,,,0,1,1,1,1,games,0,
2250369,823069,2026-04-24,2026-04,SEA,STL,live,f5_total,0.49,4.5,4.93,4.5,2.0,2.0,4.0,UNDER,UNDER,,WIN,1,,0.24009999999999998,,0.6733445532637656,0.5,0.9299999999999997,0,1,1,1,1,games,0,1
2250369,823069,2026-04-24,2026-04,SEA,STL,wf-19288f01-p1,f5_ml,0.4629,,,-156,2.0,2.0,TIE,PUSH,HOME,AWAY,PUSH,,,,0.21427640999999997,,,,1,1,1,1,1,games,0,
2250369,823069,2026-04-24,2026-04,SEA,STL,wf-19288f01-p1,f5_rl,0.6322,,,-0.5,2.0,2.0,HOME,HOME,AWAY,,LOSS,0,,0.39967684,,1.0002159668119164,,,0,1,1,1,1,games,0,
2250369,823069,2026-04-24,2026-04,SEA,STL,wf-19288f01-p1,f5_total,0.4012,4.253,4.253,4.5,2.0,2.0,4.0,UNDER,UNDER,,WIN,1,,0.16096144,,0.5128276264366638,0.2530000000000001,0.2530000000000001,0,1,1,1,1,games,0,1
2250369,823069,2026-04-24,2026-04,SEA,STL,wf-19288f01-p2,f5_ml,0.4629,,,-156,2.0,2.0,TIE,PUSH,HOME,AWAY,PUSH,,,,0.21427640999999997,,,,1,1,1,1,1,games,0,
2250369,823069,2026-04-24,2026-04,SEA,STL,wf-19288f01-p2,f5_rl,0.6322,,,-0.5,2.0,2.0,HOME,HOME,AWAY,,LOSS,0,,0.39967684,,1.0002159668119164,,,0,1,1,1,1,games,0,
2250369,823069,2026-04-24,2026-04,SEA,STL,wf-19288f01-p2,f5_total,0.4012,4.253,4.253,4.5,2.0,2.0,4.0,UNDER,UNDER,,WIN,1,,0.16096144,,0.5128276264366638,0.2530000000000001,0.2530000000000001,0,1,1,1,1,games,0,1
2250370,823962,2026-04-24,2026-04,CHC,LAD,live,f5_ml,0.3682,,,+134,0.0,4.0,HOME,HOME,HOME,HOME,WIN,1,1,0.13557124,0.13557124,0.4591823906141524,,,0,1,1,1,1,games,0,
2250370,823962,2026-04-24,2026-04,CHC,LAD,live,f5_rl,0.44299999999999995,,,0.5,0.0,4.0,HOME,HOME,HOME,,WIN,1,,0.19624899999999995,,0.5851900390548529,,,0,1,1,1,1,games,0,
2250370,823962,2026-04-24,2026-04,CHC,LAD,live,f5_total,0.32,5.0,4.08,4.5,0.0,4.0,4.0,UNDER,UNDER,,WIN,1,,0.1024,,0.3856624808119848,1.0,0.08000000000000007,0,1,1,1,1,games,0,0
2250370,823962,2026-04-24,2026-04,CHC,LAD,wf-19288f01-p1,f5_ml,0.4107,,,+134,0.0,4.0,HOME,HOME,HOME,HOME,WIN,1,1,0.16867449,0.16867449,0.5288198871382696,,,0,1,1,1,1,games,0,
2250370,823962,2026-04-24,2026-04,CHC,LAD,wf-19288f01-p1,f5_rl,0.5601,,,0.5,0.0,4.0,HOME,HOME,AWAY,,LOSS,0,,0.31371201000000004,,0.821207850627463,,,0,1,1,1,1,games,0,
2250370,823962,2026-04-24,2026-04,CHC,LAD,wf-19288f01-p1,f5_total,0.459,5.173,5.173,4.5,0.0,4.0,4.0,UNDER,UNDER,,WIN,1,,0.210681,,0.6143360001356557,1.173,1.173,0,1,1,1,1,games,0,0
2250370,823962,2026-04-24,2026-04,CHC,LAD,wf-19288f01-p2,f5_ml,0.4107,,,+134,0.0,4.0,HOME,HOME,HOME,HOME,WIN,1,1,0.16867449,0.16867449,0.5288198871382696,,,0,1,1,1,1,games,0,
2250370,823962,2026-04-24,2026-04,CHC,LAD,wf-19288f01-p2,f5_rl,0.5601,,,0.5,0.0,4.0,HOME,HOME,AWAY,,LOSS,0,,0.31371201000000004,,0.821207850627463,,,0,1,1,1,1,games,0,
2250370,823962,2026-04-24,2026-04,CHC,LAD,wf-19288f01-p2,f5_total,0.459,5.173,5.173,4.5,0.0,4.0,4.0,UNDER,UNDER,,WIN,1,,0.210681,,0.6143360001356557,1.173,1.173,0,1,1,1,1,games,0,0
2250371,823232,2026-04-24,2026-04,MIA,SF,live,f5_ml,0.41850000000000004,,,-116,8.0,3.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.33814224999999987,0.33814224999999987,0.8710783890526069,,,0,1,1,1,1,games,0,
2250371,823232,2026-04-24,2026-04,MIA,SF,live,f5_rl,0.506,,,-0.5,8.0,3.0,AWAY,AWAY,AWAY,,WIN,1,,0.244036,,0.6812186096946715,,,0,1,1,1,1,games,0,
2250371,823232,2026-04-24,2026-04,MIA,SF,live,f5_total,0.42,4.0,3.88,4.5,8.0,3.0,11.0,OVER,UNDER,,LOSS,0,,0.3364000000000001,,0.8675005677047231,-7.0,-7.12,0,1,1,1,1,games,0,0
2250371,823232,2026-04-24,2026-04,MIA,SF,wf-19288f01-p1,f5_ml,0.4727,,,-116,8.0,3.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.27804529,0.27804529,0.7492943411829464,,,0,1,1,1,1,games,0,
2250371,823232,2026-04-24,2026-04,MIA,SF,wf-19288f01-p1,f5_rl,0.6399,,,-0.5,8.0,3.0,AWAY,AWAY,AWAY,,WIN,1,,0.12967200999999998,,0.4464433648367224,,,0,1,1,1,1,games,0,
2250371,823232,2026-04-24,2026-04,MIA,SF,wf-19288f01-p1,f5_total,0.4756,4.301,4.301,4.5,8.0,3.0,11.0,OVER,UNDER,,LOSS,0,,0.27499535999999997,,0.7431781141655103,-6.699,-6.699,0,1,1,1,1,games,0,0
2250371,823232,2026-04-24,2026-04,MIA,SF,wf-19288f01-p2,f5_ml,0.4727,,,-116,8.0,3.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.27804529,0.27804529,0.7492943411829464,,,0,1,1,1,1,games,0,
2250371,823232,2026-04-24,2026-04,MIA,SF,wf-19288f01-p2,f5_rl,0.6399,,,-0.5,8.0,3.0,AWAY,AWAY,AWAY,,WIN,1,,0.12967200999999998,,0.4464433648367224,,,0,1,1,1,1,games,0,
2250371,823232,2026-04-24,2026-04,MIA,SF,wf-19288f01-p2,f5_total,0.4756,4.301,4.301,4.5,8.0,3.0,11.0,OVER,UNDER,,LOSS,0,,0.27499535999999997,,0.7431781141655103,-6.699,-6.699,0,1,1,1,1,games,0,0
2250372,823070,2026-04-25,2026-04,SEA,STL,live,f5_ml,0.49729999999999996,,,,6.0,7.0,HOME,HOME,HOME,AWAY,WIN,1,0,0.24730728999999996,0.24730728999999996,0.6877617082836074,,,0,1,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,live,f5_rl,0.5916,,,,6.0,7.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,live,f5_total,0.43,4.5,4.5,,6.0,7.0,13.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,wf-19288f01-p1,f5_ml,0.4846,,,,6.0,7.0,HOME,HOME,HOME,AWAY,WIN,1,0,0.23483716,0.23483716,0.6628119807638722,,,0,1,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,wf-19288f01-p1,f5_rl,0.6603,,,,6.0,7.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,wf-19288f01-p1,f5_total,0.4326,3.993,3.993,,6.0,7.0,13.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,wf-19288f01-p2,f5_ml,0.4846,,,,6.0,7.0,HOME,HOME,HOME,AWAY,WIN,1,0,0.23483716,0.23483716,0.6628119807638722,,,0,1,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,wf-19288f01-p2,f5_rl,0.6603,,,,6.0,7.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250372,823070,2026-04-25,2026-04,SEA,STL,wf-19288f01-p2,f5_total,0.4326,3.993,3.993,,6.0,7.0,13.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,live,f5_ml,0.397,,,,1.0,1.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.15760900000000003,,,,1,1,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,live,f5_rl,0.4715,,,,1.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,live,f5_total,0.45,4.5,4.65,,1.0,1.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,wf-19288f01-p1,f5_ml,0.3794,,,,1.0,1.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.14394436000000002,,,,1,1,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,wf-19288f01-p1,f5_rl,0.5484,,,,1.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,wf-19288f01-p1,f5_total,0.4733,4.282,4.282,,1.0,1.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,wf-19288f01-p2,f5_ml,0.3794,,,,1.0,1.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.14394436000000002,,,,1,1,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,wf-19288f01-p2,f5_rl,0.5484,,,,1.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250373,822826,2026-04-25,2026-04,CLE,TOR,wf-19288f01-p2,f5_total,0.4733,4.282,4.282,,1.0,1.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,live,f5_ml,,,,,7.0,0.0,,,,,,,,,,,,,,0,0,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,live,f5_rl,,,,,7.0,0.0,,,,,,,,,,,,,,0,0,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,live,f5_total,,,,,7.0,0.0,7.0,,,,,,,,,,,,,0,0,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,wf-19288f01-p1,f5_ml,0.4365,,,,7.0,0.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.31753225,0.31753225,0.8289669037024802,,,0,1,1,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,wf-19288f01-p1,f5_rl,0.577,,,,7.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,wf-19288f01-p1,f5_total,0.6402,5.708,5.708,,7.0,0.0,7.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,wf-19288f01-p2,f5_ml,0.4365,,,,7.0,0.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.31753225,0.31753225,0.8289669037024802,,,0,1,1,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,wf-19288f01-p2,f5_rl,0.577,,,,7.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250374,824851,2026-04-25,2026-04,BOS,BAL,wf-19288f01-p2,f5_total,0.6402,5.708,5.708,,7.0,0.0,7.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,live,f5_ml,0.40299999999999997,,,,1.0,1.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.16240899999999997,,,,1,1,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,live,f5_rl,0.48719999999999997,,,,1.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,live,f5_total,0.42,4.0,3.92,,1.0,1.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,wf-19288f01-p1,f5_ml,0.3709,,,,1.0,1.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.13756681,,,,1,1,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,wf-19288f01-p1,f5_rl,0.5429,,,,1.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,wf-19288f01-p1,f5_total,0.4583,4.179,4.179,,1.0,1.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,wf-19288f01-p2,f5_ml,0.3709,,,,1.0,1.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.13756681,,,,1,1,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,wf-19288f01-p2,f5_rl,0.5429,,,,1.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250375,823229,2026-04-25,2026-04,MIA,SF,wf-19288f01-p2,f5_total,0.4583,4.179,4.179,,1.0,1.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,live,f5_ml,0.3997,,,,3.0,0.0,AWAY,AWAY,HOME,HOME,LOSS,0,0,0.3603600900000001,0.3603600900000001,0.9170410132648592,,,0,1,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,live,f5_rl,0.47659999999999997,,,,3.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,live,f5_total,0.43,4.5,4.49,,3.0,0.0,3.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,wf-19288f01-p1,f5_ml,0.4922,,,,3.0,0.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.25786084000000004,0.25786084000000004,0.7088701410251815,,,0,1,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,wf-19288f01-p1,f5_rl,0.6273,,,,3.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,wf-19288f01-p1,f5_total,0.6123,6.019,6.019,,3.0,0.0,3.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,wf-19288f01-p2,f5_ml,0.4922,,,,3.0,0.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.25786084000000004,0.25786084000000004,0.7088701410251815,,,0,1,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,wf-19288f01-p2,f5_rl,0.6273,,,,3.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250376,823637,2026-04-26,2026-04,COL,NYM,wf-19288f01-p2,f5_total,0.6123,6.019,6.019,,3.0,0.0,3.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,live,f5_ml,0.40850000000000003,,,,0.0,2.0,HOME,HOME,HOME,HOME,WIN,1,1,0.16687225000000003,0.16687225000000003,0.5250935955636957,,,0,1,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,live,f5_rl,0.4844,,,,0.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,live,f5_total,0.47,4.5,4.75,,0.0,2.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,wf-19288f01-p1,f5_ml,0.4164,,,,0.0,2.0,HOME,HOME,HOME,HOME,WIN,1,1,0.17338895999999998,0.17338895999999998,0.5385394623335065,,,0,1,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,wf-19288f01-p1,f5_rl,0.5816,,,,0.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,wf-19288f01-p1,f5_total,0.4298,4.467,4.467,,0.0,2.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,wf-19288f01-p2,f5_ml,0.4164,,,,0.0,2.0,HOME,HOME,HOME,HOME,WIN,1,1,0.17338895999999998,0.17338895999999998,0.5385394623335065,,,0,1,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,wf-19288f01-p2,f5_rl,0.5816,,,,0.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250377,822989,2026-04-25,2026-04,MIN,TB,wf-19288f01-p2,f5_total,0.4298,4.467,4.467,,0.0,2.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,live,f5_ml,0.40490000000000004,,,,2.0,0.0,AWAY,AWAY,HOME,HOME,LOSS,0,0,0.35414400999999995,0.35414400999999995,0.9041151559440215,,,0,1,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,live,f5_rl,0.48090000000000005,,,,2.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,live,f5_total,0.39,5.0,4.65,,2.0,0.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,wf-19288f01-p1,f5_ml,0.4274,,,,2.0,0.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.32787076,0.32787076,0.8500349360970898,,,0,1,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,wf-19288f01-p1,f5_rl,0.5951,,,,2.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,wf-19288f01-p1,f5_total,0.4146,4.356,4.356,,2.0,0.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,wf-19288f01-p2,f5_ml,0.4274,,,,2.0,0.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.32787076,0.32787076,0.8500349360970898,,,0,1,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,wf-19288f01-p2,f5_rl,0.5951,,,,2.0,0.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250378,824613,2026-04-25,2026-04,WSH,CWS,wf-19288f01-p2,f5_total,0.4146,4.356,4.356,,2.0,0.0,2.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,live,f5_ml,0.4414,,,,3.0,2.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.31203396,0.31203396,0.817803785159501,,,0,1,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,live,f5_rl,0.5321,,,,3.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,live,f5_total,0.43,4.0,3.9899999999999998,,3.0,2.0,5.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,wf-19288f01-p1,f5_ml,0.4283,,,,3.0,2.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.32684089,0.32684089,0.8479313943608118,,,0,1,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,wf-19288f01-p1,f5_rl,0.6104,,,,3.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,wf-19288f01-p1,f5_total,0.3464,3.855,3.855,,3.0,2.0,5.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,wf-19288f01-p2,f5_ml,0.4283,,,,3.0,2.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.32684089,0.32684089,0.8479313943608118,,,0,1,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,wf-19288f01-p2,f5_rl,0.6104,,,,3.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250379,822910,2026-04-25,2026-04,ATH,TEX,wf-19288f01-p2,f5_total,0.3464,3.855,3.855,,3.0,2.0,5.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,live,f5_ml,0.39549999999999996,,,,1.0,4.0,HOME,HOME,HOME,HOME,WIN,1,1,0.15642024999999998,0.15642024999999998,0.5033536089272896,,,0,1,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,live,f5_rl,0.46990000000000004,,,,1.0,4.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,live,f5_total,0.45,4.5,4.61,,1.0,4.0,5.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,wf-19288f01-p1,f5_ml,0.4641,,,,1.0,4.0,HOME,HOME,HOME,AWAY,WIN,1,0,0.21538881,0.21538881,0.6238077024813324,,,0,1,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,wf-19288f01-p1,f5_rl,0.6149,,,,1.0,4.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,wf-19288f01-p1,f5_total,0.5103,5.106,5.106,,1.0,4.0,5.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,wf-19288f01-p2,f5_ml,0.4641,,,,1.0,4.0,HOME,HOME,HOME,AWAY,WIN,1,0,0.21538881,0.21538881,0.6238077024813324,,,0,1,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,wf-19288f01-p2,f5_rl,0.6149,,,,1.0,4.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250380,824121,2026-04-25,2026-04,LAA,KC,wf-19288f01-p2,f5_total,0.5103,5.106,5.106,,1.0,4.0,5.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,live,f5_ml,0.4275,,,,2.0,1.0,AWAY,AWAY,HOME,AWAY,LOSS,0,1,0.32775625,0.32775625,0.8498009906053222,,,0,1,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,live,f5_rl,0.5008,,,,2.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,live,f5_total,0.49,5.0,5.42,,2.0,1.0,3.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,wf-19288f01-p1,f5_ml,0.5098,,,,2.0,1.0,AWAY,AWAY,AWAY,AWAY,WIN,1,1,0.24029603999999996,0.24029603999999996,0.673736787040122,,,0,1,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,wf-19288f01-p1,f5_rl,0.6559,,,,2.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,wf-19288f01-p1,f5_total,0.4694,5.26,5.26,,2.0,1.0,3.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,wf-19288f01-p2,f5_ml,0.5098,,,,2.0,1.0,AWAY,AWAY,AWAY,AWAY,WIN,1,1,0.24029603999999996,0.24029603999999996,0.673736787040122,,,0,1,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,wf-19288f01-p2,f5_rl,0.6559,,,,2.0,1.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250381,824203,2026-04-25,2026-04,NYY,HOU,wf-19288f01-p2,f5_total,0.4694,5.26,5.26,,2.0,1.0,3.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250382,823799,2026-04-25,2026-04,PIT,MIL,live,f5_ml,0.3833,,,,2.0,2.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.14691888999999997,,,,1,1,1,0,1,games,0,
2250382,823799,2026-04-25,2026-04,PIT,MIL,live,f5_rl,0.456,,,,2.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
2250382,823799,2026-04-25,2026-04,PIT,MIL,live,f5_total,0.44,4.5,4.58,,2.0,2.0,4.0,,,,,,,,,,,,,0,1,0,1,games,0,
2250382,823799,2026-04-25,2026-04,PIT,MIL,wf-19288f01-p1,f5_ml,0.4101,,,,2.0,2.0,TIE,PUSH,HOME,HOME,PUSH,,,,0.16818201000000002,,,,1,1,1,0,1,games,0,
2250382,823799,2026-04-25,2026-04,PIT,MIL,wf-19288f01-p1,f5_rl,0.5853,,,,2.0,2.0,,,,,,,,,,,,,,0,1,0,1,games,0,
