gameId,gameDate,p1_projF5Total,p1_projTotal,ratio_p1,ratio_p2,ratio_p2_minus_p1,outside_engine_bounds
2252971,2026-05-17,6.786,12.33,0.55036,0.55038,1.1e-05,0
2252987,2026-05-18,5.568,10.22,0.54481,0.54483,1.1e-05,0
2253002,2026-05-19,4.988,9.21,0.54159,0.54164,5.5e-05,0
2253008,2026-05-20,5.708,10.47,0.54518,0.54521,3.7e-05,0
2253025,2026-05-21,5.27,9.77,0.53941,0.53945,4.2e-05,0
2253038,2026-05-22,5.375,9.92,0.54183,0.54179,-4.3e-05,0
2253055,2026-05-23,6.155,11.32,0.54373,0.54372,-9e-06,0
2253067,2026-05-24,5.548,10.23,0.54233,0.5423,-2.5e-05,0
2253076,2026-05-25,4.512,8.44,0.5346,0.53462,2e-05,0
2253097,2026-05-26,4.433,8.19,0.54127,0.54122,-5.1e-05,0
2253103,2026-05-27,4.175,7.81,0.53457,0.53466,8.5e-05,0
2253133,2026-05-29,4.15,7.76,0.53479,0.53475,-3.9e-05,0
2253148,2026-05-30,3.692,6.95,0.53122,0.53131,8.3e-05,0
2253162,2026-05-31,3.805,7.15,0.53217,0.53224,6.9e-05,0
2253172,2026-06-01,4.94,9.06,0.54525,0.54527,1.3e-05,0
2253187,2026-06-02,5.646,10.29,0.54869,0.54871,2e-05,0
2253203,2026-06-03,5.047,9.13,0.55279,0.55274,-5.4e-05,0
2253212,2026-06-04,5.191,9.46,0.54873,0.54877,3.5e-05,0
2253225,2026-06-05,5.297,9.79,0.54106,0.54104,-2.4e-05,0
2253234,2026-06-06,5.07,9.38,0.54051,0.54058,6.6e-05,0
2253254,2026-06-07,4.767,8.84,0.53925,0.53927,1.4e-05,0
2253270,2026-06-09,4.419,8.25,0.53564,0.53569,5.2e-05,0
2253288,2026-06-10,4.644,8.58,0.54126,0.54126,1e-06,0
2253298,2026-06-11,4.487,8.37,0.53608,0.53612,3.6e-05,0
2253309,2026-06-12,5.298,9.67,0.54788,0.54786,-1.9e-05,0
2253324,2026-06-13,4.759,8.73,0.54513,0.54518,4.6e-05,0
2253338,2026-06-14,5.277,9.68,0.54514,0.54517,2.3e-05,0
2253356,2026-06-15,4.998,9.22,0.54208,0.54213,5.2e-05,0
2253370,2026-06-16,5.06,9.32,0.54292,0.54284,-7.6e-05,0
2253380,2026-06-17,5.005,9.26,0.5405,0.54051,1.8e-05,0
2253408,2026-06-19,5.183,9.56,0.54215,0.54213,-2.5e-05,0
2253424,2026-06-20,5.816,10.63,0.54713,0.54711,-2.6e-05,0
2253435,2026-06-21,4.977,9.16,0.54334,0.54332,-1.7e-05,0
2253449,2026-06-22,4.52,8.46,0.53428,0.53428,1e-06,0
2253463,2026-06-23,4.632,8.59,0.53923,0.53926,3.2e-05,0
2253480,2026-06-24,5.018,9.23,0.54366,0.54369,2.7e-05,0
2253491,2026-07-23,4.175,7.81,0.53457,0.53456,-7e-06,0
2253497,2026-06-26,5.14,9.55,0.53822,0.53826,3.5e-05,0
2253513,2026-06-27,4.931,9.11,0.54127,0.54124,-3.5e-05,0
2253527,2026-06-28,4.602,8.61,0.53449,0.53442,-7.1e-05,0
2253549,2026-06-29,5.109,9.44,0.54121,0.54121,-2e-06,0
2253564,2026-06-30,5.395,9.9,0.54495,0.54496,8e-06,0
2253578,2026-07-01,5.794,10.61,0.54609,0.54606,-2.4e-05,0
2253598,2026-07-03,5.222,9.54,0.54738,0.54735,-3e-05,0
2253614,2026-07-04,5.137,9.3,0.55237,0.55234,-2.4e-05,0
2253626,2026-07-05,4.809,8.84,0.544,0.54404,3.7e-05,0
2253636,2026-07-06,4.502,8.32,0.54111,0.54117,6.8e-05,0
2253651,2026-07-07,4.881,9.02,0.54113,0.54116,3.2e-05,0
2253668,2026-07-08,4.433,8.24,0.53799,0.53802,3.9e-05,0
2253680,2026-07-09,4.898,9.02,0.54302,0.543,-1.6e-05,0
2253695,2026-07-10,4.618,8.46,0.54586,0.5459,4.2e-05,0
2253711,2026-07-11,4.537,8.38,0.54141,0.54146,5e-05,0
2253725,2026-07-12,5.165,9.44,0.54714,0.54713,-1.5e-05,0
2253740,2026-07-17,5.224,9.62,0.54304,0.54311,7.1e-05,0
2253749,2026-07-18,5.032,9.29,0.54166,0.54159,-6.5e-05,0
2253770,2026-07-19,4.837,8.97,0.53924,0.53922,-2e-05,0
2253784,2026-07-20,5.969,10.96,0.54462,0.54464,2.1e-05,0
2253800,2026-07-21,5.475,10.08,0.54315,0.54317,1.5e-05,0
2253806,2026-07-22,5.704,10.47,0.54479,0.54477,-2.5e-05,0
2253825,2026-07-24,6.239,11.34,0.55018,0.55019,1.3e-05,0
3270003,2026-04-30,5.08,9.45,0.53757,0.53757,0.0,0
3270004,2026-04-30,5.612,10.45,0.53703,0.53703,0.0,0
