gameId,gameDate,awayTeam,homeTeam,mlbGamePk,modelRunAt,actualF5Away,actualF5Home,actualF5Total,live_awayWinPct,live_homeWinPct,live_pushPct,live_pushRaw,live_awayRlCoverPct,live_homeRlCoverPct,live_overRate,live_underRate,live_f5Total,book_f5Total,book_f5AwayRunLine,book_bookTotal,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_projAwayScore,p1_projHomeScore,p1_pAwayMl,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,p2_projTotal,calib_month,calib_seed,calib_league_env_mult,calib_T_f5,calib_f5_total_sd
2250089,2026-04-01,MIN,KC,824136,1776254307126,1,5,6.0,40.50,42.73,0.1677,0.1790,48.66,51.34,0.39,0.61,4.5,3.5,-0.5,8.0,0.40730,4.251,0.40110,0.57810,8.010,3.760,4.260,0.42400,0.40730,4.251,0.40110,0.57810,8.010,2026-04,True,1.0,1.0,2.9
2250090,2026-04-01,CLE,LAD,823970,1776254307185,2,0,2.0,33.57,49.39,0.1704,0.1835,40.49,59.51,0.36,0.64,4.5,4.5,1.5,8.0,0.35980,4.434,0.42520,0.52500,8.290,3.570,4.720,0.36620,0.35980,4.434,0.42520,0.52500,8.290,2026-04,True,1.0,1.0,2.9
2250091,2026-04-02,MIN,KC,824133,1776254439682,1,0,1.0,40.41,42.87,0.1672,0.1782,48.54,51.46,0.28,0.72,5.5,5.5,0.5,9.5,0.39120,4.519,0.32040,0.55560,8.500,3.850,4.650,0.40030,0.39120,4.519,0.32040,0.55560,8.500,2026-04,True,1.0,1.0,2.9
2250092,2026-04-03,TOR,CWS,824621,,1,3,4.0,,,,,,,,,,,,,0.44060,4.480,0.43100,0.60420,8.430,4.150,4.290,0.45830,0.44060,4.480,0.43100,0.60420,8.430,2026-04,True,1.0,1.0,2.9
2250093,2026-04-02,NYM,SF,823242,1776254439744,2,6,8.0,41.92,41.57,0.1651,0.1747,50.25,49.75,0.40,0.60,4.5,4.5,-0.5,8.0,0.41530,4.259,0.40170,0.58560,7.990,3.760,4.230,0.42540,0.41530,4.259,0.40170,0.58560,7.990,2026-04,True,1.0,1.0,2.9
2250094,2026-04-03,LAD,WSH,822758,1776255049092,11,4,15.0,54.23,30.64,0.1514,0.1518,63.90,36.10,0.37,0.63,5.5,4.5,-1.5,9.5,0.52120,5.299,0.41360,0.66600,9.700,5.350,4.350,0.54810,0.52120,5.299,0.41360,0.66600,9.700,2026-04,True,1.0,1.0,2.9
2250095,2026-04-03,STL,DET,824299,1776255049481,0,3,3.0,40.96,43.57,0.1546,0.1573,48.54,51.46,0.48,0.52,4.5,4.5,0.5,8.0,0.40320,4.406,0.42030,0.56850,8.290,3.870,4.420,0.41950,0.40320,4.406,0.42030,0.56850,8.290,2026-04,True,1.0,1.0,2.9
2250096,2026-04-03,MIA,NYY,823568,1776255049543,2,4,6.0,43.15,41.41,0.1545,0.1570,50.98,49.02,0.48,0.52,4.5,4.5,0.5,8.0,0.43110,4.643,0.45250,0.59110,8.620,4.230,4.390,0.45640,0.43110,4.643,0.45250,0.59110,8.620,2026-04,True,1.0,1.0,2.9
2250097,2026-04-03,SD,BOS,824786,1776255049603,2,2,4.0,43.55,41.38,0.1507,0.1507,51.22,48.78,0.51,0.49,4.5,4.5,0.5,8.5,0.42710,4.346,0.41370,0.59530,8.120,3.930,4.190,0.44600,0.42710,4.346,0.41370,0.59530,8.120,2026-04,True,1.0,1.0,2.9
2250098,2026-04-03,CIN,TEX,822919,1776255049671,2,2,4.0,41.70,40.86,0.1743,0.1901,50.50,49.50,0.35,0.65,4.5,4.5,0.5,8.0,0.45300,4.272,0.40360,0.62210,8.000,4.060,3.940,0.48160,0.45300,4.272,0.40360,0.62210,8.000,2026-04,True,1.0,1.0,2.9
2250099,2026-04-03,CHC,CLE,824458,1776255049737,1,1,2.0,44.72,38.26,0.1702,0.1832,53.92,46.08,0.44,0.57,4.0,3.5,0.5,7.5,0.44480,4.023,0.43800,0.62060,7.570,3.780,3.790,0.46810,0.44480,4.023,0.43800,0.62060,7.570,2026-04,True,1.0,1.0,2.9
2250100,2026-04-03,TB,MIN,823732,1776255049797,3,3,6.0,42.22,43.03,0.1475,0.1454,49.50,50.50,0.60,0.40,4.0,4.5,0.5,7.5,0.43390,4.946,0.55700,0.58780,9.230,4.510,4.730,0.45160,0.43390,4.946,0.55700,0.58780,9.230,2026-04,True,1.0,1.0,2.9
2250101,2026-04-03,PHI,COL,824377,1776255049855,10,1,11.0,48.99,37.33,0.1368,0.1275,56.71,43.29,0.52,0.48,5.5,5.5,-0.5,10.0,0.41520,6.508,0.54680,0.54450,11.950,5.630,6.320,0.42540,0.41520,6.508,0.54680,0.54450,11.950,2026-04,True,1.0,1.0,2.9
2250102,2026-04-03,BAL,PIT,823406,1776255049910,2,5,7.0,46.38,36.49,0.1714,0.1851,55.95,44.05,0.36,0.64,4.5,4.5,-0.5,8.5,0.46370,4.647,0.45350,0.62360,8.700,4.450,4.250,0.48650,0.46370,4.647,0.45350,0.62360,8.700,2026-04,True,1.0,1.0,2.9
2250103,2026-04-04,MIL,KC,824134,1776255049969,2,2,4.0,43.86,39.63,0.1651,0.1747,52.61,47.39,0.35,0.65,5.0,,,9.0,0.48130,4.530,0.37960,0.64340,8.400,4.410,3.990,0.50820,0.48130,4.530,0.37960,0.64340,8.400,2026-04,True,1.0,1.0,2.9
2250104,2026-04-03,SEA,LAA,824056,1776255050027,0,0,0.0,49.31,35.04,0.1565,0.1603,58.51,41.49,0.46,0.54,4.5,3.5,-0.5,8.0,0.45210,4.190,0.39250,0.62380,7.870,4.020,3.860,0.48470,0.45210,4.190,0.39250,0.62380,7.870,2026-04,True,1.0,1.0,2.9
2250105,2026-04-03,HOU,ATH,825026,1776255050085,1,11,12.0,42.30,43.17,0.1453,0.1417,49.50,50.50,0.44,0.56,5.5,5.5,0.5,9.5,0.43130,5.742,0.46540,0.57150,10.640,5.110,5.530,0.44070,0.43130,5.742,0.46540,0.57150,10.640,2026-04,True,1.0,1.0,2.9
2250106,2026-04-03,NYM,SF,823240,1776255050145,5,0,5.0,44.40,38.46,0.1714,0.1852,53.49,46.51,0.43,0.57,4.0,3.5,-0.5,7.5,0.42480,3.984,0.43210,0.60260,7.490,3.610,3.880,0.44290,0.42480,3.984,0.43210,0.60260,7.490,2026-04,True,1.0,1.0,2.9
2250107,2026-04-04,STL,DET,824295,1776255667587,6,8,14.0,37.90,46.69,0.1541,0.1563,44.84,55.16,0.55,0.45,4.0,4.5,0.5,7.5,0.39250,4.508,0.50310,0.55670,8.460,3.890,4.580,0.40830,0.39250,4.508,0.50310,0.55670,8.460,2026-04,True,1.0,1.0,2.9
2250108,2026-04-04,TOR,CWS,824622,1776255667898,0,1,1.0,45.17,38.50,0.1633,0.1717,53.92,46.08,0.42,0.58,4.5,4.5,-0.5,8.5,0.46900,4.210,0.39530,0.63950,7.930,4.120,3.810,0.49830,0.46900,4.210,0.39530,0.63950,7.930,2026-04,True,1.0,1.0,2.9
2250109,2026-04-04,LAD,WSH,822757,1776255667957,9,2,11.0,55.33,30.06,0.1462,0.1431,64.79,35.21,0.41,0.59,5.5,5.5,-1.5,9.5,0.52860,5.601,0.44820,0.66920,10.240,5.670,4.570,0.55410,0.52860,5.601,0.44820,0.66920,10.240,2026-04,True,1.0,1.0,2.9
2250110,2026-04-04,HOU,ATH,825027,1776255668013,7,0,7.0,39.44,45.98,0.1459,0.1426,46.08,53.92,0.44,0.56,5.5,4.5,0.5,10.0,0.42230,5.772,0.46770,0.56160,10.690,5.060,5.630,0.42970,0.42230,5.772,0.46770,0.56160,10.690,2026-04,True,1.0,1.0,2.9
2250111,2026-04-04,BAL,PIT,823404,1776255668081,2,1,3.0,43.37,39.99,0.1664,0.1768,51.92,48.08,0.39,0.61,4.5,4.5,-0.5,8.5,0.41870,5.097,0.50910,0.57020,9.530,4.490,5.040,0.42460,0.41870,5.097,0.50910,0.57020,9.530,2026-04,True,1.0,1.0,2.9
2250112,2026-04-04,SD,BOS,824782,1776255668139,2,1,3.0,40.73,43.43,0.1584,0.1635,48.31,51.69,0.52,0.48,4.0,4.5,0.5,7.5,0.37250,4.117,0.45070,0.54760,7.740,3.410,4.330,0.38180,0.37250,4.117,0.45070,0.54760,7.740,2026-04,True,1.0,1.0,2.9
2250113,2026-04-04,MIL,KC,824132,1776255668200,5,0,5.0,43.87,39.65,0.1649,0.1743,52.61,47.39,0.40,0.60,4.5,4.5,-0.5,8.0,0.36300,4.148,0.38700,0.53600,7.800,3.330,4.470,0.36180,0.36300,4.148,0.38700,0.53600,7.800,2026-04,True,1.0,1.0,2.9
2250114,2026-04-04,CIN,TEX,822920,1776255668259,2,0,2.0,44.22,39.01,0.1676,0.1789,53.05,46.95,0.38,0.62,4.5,4.5,0.5,8.5,0.44250,4.336,0.41180,0.61030,8.120,4.050,4.080,0.46770,0.44250,4.336,0.41180,0.61030,8.120,2026-04,True,1.0,1.0,2.9
2250115,2026-04-04,MIA,NYY,823569,1776255668319,4,2,6.0,36.28,48.80,0.1492,0.1482,42.55,57.45,0.58,0.42,4.0,3.5,0.5,7.5,0.36930,4.978,0.56020,0.52200,9.230,4.040,5.190,0.37440,0.36930,4.978,0.56020,0.52200,9.230,2026-04,True,1.0,1.0,2.9
2250116,2026-04-04,TB,MIN,823730,1776255668379,6,1,7.0,49.48,35.73,0.1479,0.1460,57.98,42.02,0.53,0.47,4.5,4.5,0.5,8.0,0.49630,4.819,0.47420,0.65170,8.960,4.830,4.130,0.52990,0.49630,4.819,0.47420,0.65170,8.960,2026-04,True,1.0,1.0,2.9
2250117,2026-04-05,CHC,CLE,824460,1776256376407,1,0,1.0,46.70,37.23,0.1607,0.1674,55.56,44.44,0.50,0.50,4.0,3.5,-0.5,7.5,0.46320,4.084,0.44610,0.63680,7.640,3.930,3.710,0.49190,0.46320,4.084,0.44610,0.63680,7.640,2026-04,True,1.0,1.0,2.9
2250118,2026-04-04,PHI,COL,824378,1776255668440,2,1,3.0,46.66,38.68,0.1465,0.1438,54.75,45.25,0.43,0.57,5.5,5.5,-1.5,10.0,0.42140,5.606,0.45050,0.56370,10.360,4.970,5.390,0.44010,0.42140,5.606,0.45050,0.56370,10.360,2026-04,True,1.0,1.0,2.9
2250119,2026-04-04,NYM,SF,823239,1776255668504,8,0,8.0,47.10,36.82,0.1609,0.1677,56.14,43.86,0.49,0.51,4.0,4.5,-0.5,7.5,0.44420,4.591,0.51390,0.60550,8.550,4.210,4.340,0.45760,0.44420,4.591,0.51390,0.60550,8.550,2026-04,True,1.0,1.0,2.9
2250120,2026-04-04,SEA,LAA,824054,1776255668563,0,1,1.0,53.42,32.63,0.1395,0.1321,62.12,37.88,0.48,0.52,5.5,5.5,-0.5,9.5,0.48050,5.219,0.40440,0.62830,9.690,5.070,4.620,0.50530,0.48050,5.219,0.40440,0.62830,9.690,2026-04,True,1.0,1.0,2.9
2250121,2026-04-05,LAD,WSH,822756,1776256376716,1,6,7.0,47.05,38.12,0.1483,0.1466,55.16,44.84,0.47,0.53,5.0,4.5,-0.5,9.0,0.43270,5.598,0.50740,0.57560,10.300,4.920,5.390,0.43400,0.43270,5.598,0.50740,0.57560,10.300,2026-04,True,1.0,1.0,2.9
2250122,2026-04-05,BAL,PIT,823405,1776256376773,1,6,7.0,42.05,41.19,0.1675,0.1787,50.50,49.50,0.38,0.62,4.5,4.5,0.5,8.0,0.40510,4.767,0.46780,0.56370,8.950,4.130,4.820,0.41100,0.40510,4.767,0.46780,0.56370,8.950,2026-04,True,1.0,1.0,2.9
2250123,2026-04-05,SD,BOS,824781,1776256376829,6,4,10.0,42.30,42.55,0.1515,0.1520,49.75,50.25,0.44,0.56,5.0,4.5,0.5,9.0,0.36950,4.466,0.37110,0.53370,8.370,3.640,4.730,0.37210,0.36950,4.466,0.37110,0.53370,8.370,2026-04,True,1.0,1.0,2.9
2250124,2026-04-05,MIA,NYY,823566,1776256376884,2,4,6.0,34.80,49.52,0.1568,0.1608,41.32,58.68,0.46,0.54,4.5,4.5,1.5,8.5,0.31210,3.758,0.33260,0.49700,7.110,2.800,4.310,0.31780,0.31210,3.758,0.33260,0.49700,7.110,2026-04,True,1.0,1.0,2.9
2250125,2026-04-05,CHC,CLE,824459,1776256376942,0,0,0.0,42.23,41.58,0.1619,0.1694,50.50,49.50,0.50,0.50,4.0,3.5,-0.5,7.5,0.42500,4.137,0.45320,0.59770,7.760,3.730,4.030,0.44110,0.42500,4.137,0.45320,0.59770,7.760,2026-04,True,1.0,1.0,2.9
2250126,2026-04-05,TB,MIN,823729,1776256376998,1,1,2.0,40.27,44.46,0.1528,0.1542,47.62,52.38,0.49,0.51,4.5,4.5,0.5,8.0,0.42030,4.809,0.47480,0.57820,9.010,4.300,4.710,0.43540,0.42030,4.809,0.47480,0.57820,9.010,2026-04,True,1.0,1.0,2.9
2250127,2026-04-05,TOR,CWS,824620,1776256377054,0,3,3.0,44.17,39.66,0.1617,0.1690,52.61,47.39,0.43,0.57,4.5,4.5,-0.5,8.0,0.46450,4.195,0.39260,0.63560,7.910,4.070,3.840,0.49150,0.46450,4.195,0.39260,0.63560,7.910,2026-04,True,1.0,1.0,2.9
2250128,2026-04-05,MIL,KC,824131,1776256377115,4,2,6.0,42.59,40.74,0.1667,0.1774,51.22,48.78,0.46,0.54,4.0,4.5,0.5,7.5,0.38970,4.453,0.49650,0.55470,8.320,3.740,4.580,0.39250,0.38970,4.453,0.49650,0.55470,8.320,2026-04,True,1.0,1.0,2.9
2250129,2026-04-05,CIN,TEX,822917,1776256377170,1,0,1.0,41.72,40.92,0.1737,0.1890,50.50,49.50,0.42,0.58,4.0,3.5,0.5,7.5,0.40790,4.079,0.44510,0.58240,7.680,3.610,4.070,0.42560,0.40790,4.079,0.44510,0.58240,7.680,2026-04,True,1.0,1.0,2.9
2250130,2026-04-05,PHI,COL,824379,1776256377241,1,4,5.0,49.48,37.41,0.1311,0.1180,56.90,43.10,0.53,0.47,6.0,6.5,-0.5,11.0,0.42640,6.670,0.51070,0.55400,12.240,5.870,6.360,0.44180,0.42640,6.670,0.51070,0.55400,12.240,2026-04,True,1.0,1.0,2.9
2250131,2026-04-05,HOU,ATH,825025,1776256377296,3,5,8.0,34.86,51.54,0.1360,0.1262,40.32,59.68,0.53,0.47,5.5,5.5,-0.5,10.0,0.37010,6.578,0.55310,0.49690,12.200,5.240,6.950,0.35880,0.37010,6.578,0.55310,0.49690,12.200,2026-04,True,1.0,1.0,2.9
2250132,2026-04-05,NYM,SF,823238,1776256377354,1,0,1.0,42.98,40.43,0.1658,0.1759,51.46,48.54,0.47,0.53,4.0,3.5,0.5,7.0,0.45620,4.601,0.51360,0.61670,8.570,4.310,4.260,0.47420,0.45620,4.601,0.51360,0.61670,8.570,2026-04,True,1.0,1.0,2.9
2250133,2026-04-05,SEA,LAA,824053,1776256377411,5,6,11.0,49.86,34.86,0.1528,0.1541,58.85,41.15,0.43,0.57,5.0,4.5,-0.5,9.0,0.44500,4.551,0.38170,0.60710,8.530,4.270,4.260,0.47040,0.44500,4.551,0.38170,0.60710,8.530,2026-04,True,1.0,1.0,2.9
2250134,2026-04-05,STL,DET,824296,1776256377468,4,2,6.0,45.03,39.25,0.1572,0.1615,53.49,46.51,0.46,0.54,4.5,4.5,0.5,8.0,0.44250,4.325,0.41120,0.61000,8.120,4.070,4.050,0.47260,0.44250,4.325,0.41120,0.61000,8.120,2026-04,True,1.0,1.0,2.9
2250135,2026-04-06,CHC,TB,823002,1776256939825,2,4,6.0,45.06,39.05,0.1589,0.1644,53.49,46.51,0.45,0.55,4.5,4.5,0.5,8.0,0.44870,4.628,0.45000,0.60940,8.620,4.280,4.340,0.46400,0.44870,4.628,0.45000,0.60940,8.620,2026-04,True,1.0,1.0,2.9
2250136,2026-04-06,KC,CLE,824456,1776256940135,1,1,2.0,40.26,43.09,0.1665,0.1771,48.31,51.69,0.46,0.54,4.0,3.5,0.5,7.0,0.42610,4.127,0.45260,0.59990,7.810,3.790,4.020,0.44910,0.42610,4.127,0.45260,0.59990,7.810,2026-04,True,1.0,1.0,2.9
2250137,2026-04-06,SD,PIT,823401,1776256940194,3,0,3.0,36.06,47.59,0.1635,0.1720,43.10,56.90,0.41,0.59,4.5,4.5,0.5,8.5,0.32810,5.021,0.49890,0.47810,9.430,3.730,5.700,0.31020,0.32810,5.021,0.49890,0.47810,9.430,2026-04,True,1.0,1.0,2.9
2250138,2026-04-06,CIN,MIA,823886,1776256940254,1,0,1.0,40.69,43.39,0.1593,0.1650,48.31,51.69,0.45,0.55,4.5,4.5,0.5,8.5,0.41530,4.272,0.40320,0.58490,8.030,3.810,4.220,0.43180,0.41530,4.272,0.40320,0.58490,8.030,2026-04,True,1.0,1.0,2.9
2250139,2026-04-06,STL,WSH,822755,1776256940314,1,2,3.0,39.96,44.92,0.1512,0.1515,47.17,52.83,0.51,0.49,4.5,4.5,0.5,8.0,0.40070,5.335,0.53650,0.54790,9.990,4.580,5.400,0.40530,0.40070,5.335,0.53650,0.54790,9.990,2026-04,True,1.0,1.0,2.9
2250140,2026-04-06,MIL,BOS,824783,1776256940379,5,5,10.0,46.47,37.95,0.1558,0.1592,54.95,45.05,0.47,0.53,4.5,4.5,-0.5,8.0,0.45470,4.110,0.38110,0.62820,7.660,3.880,3.770,0.48070,0.45470,4.110,0.38110,0.62820,7.660,2026-04,True,1.0,1.0,2.9
2250141,2026-04-06,LAD,TOR,822832,1776256940438,6,1,7.0,50.13,35.75,0.1412,0.1349,58.33,41.67,0.53,0.47,5.0,4.5,-0.5,9.0,0.48300,4.932,0.42940,0.63650,9.060,4.750,4.310,0.50800,0.48300,4.932,0.42940,0.63650,9.060,2026-04,True,1.0,1.0,2.9
2250142,2026-04-06,DET,MIN,823728,1776256940498,3,5,8.0,42.49,42.29,0.1522,0.1532,50.00,50.00,0.57,0.43,4.0,3.5,0.5,7.0,0.39160,4.635,0.51880,0.55160,8.680,3.920,4.760,0.39640,0.39160,4.635,0.51880,0.55160,8.680,2026-04,True,1.0,1.0,2.9
2250143,2026-04-06,BAL,CWS,824619,1776256940556,1,0,1.0,41.43,42.46,0.1610,0.1679,49.50,50.50,0.43,0.57,4.5,4.5,-0.5,8.5,0.41000,4.637,0.45230,0.57040,8.740,4.060,4.680,0.41560,0.41000,4.637,0.45230,0.57040,8.740,2026-04,True,1.0,1.0,2.9
2250144,2026-04-06,SEA,TEX,822918,1776256940616,1,1,2.0,41.52,40.31,0.1818,0.2025,50.74,49.26,0.31,0.69,4.5,3.5,0.5,8.0,0.36320,4.026,0.37010,0.53970,7.620,3.300,4.320,0.37180,0.36320,4.026,0.37010,0.53970,7.620,2026-04,True,1.0,1.0,2.9
2250145,2026-04-06,HOU,COL,824376,1776256940676,3,8,11.0,47.13,39.07,0.1380,0.1295,54.75,45.25,0.46,0.54,6.0,5.5,-0.5,10.5,0.36930,7.329,0.57170,0.48760,13.460,5.870,7.590,0.36860,0.36930,7.329,0.57170,0.48760,13.460,2026-04,True,1.0,1.0,2.9
2250146,2026-04-06,ATL,LAA,824052,1776256940736,1,6,7.0,48.73,35.75,0.1552,0.1582,57.63,42.37,0.53,0.47,4.0,3.5,-0.5,7.5,0.44020,3.466,0.35700,0.63520,6.620,3.360,3.250,0.48210,0.44020,3.466,0.35700,0.63520,6.620,2026-04,True,1.0,1.0,2.9
2250147,2026-04-06,PHI,SF,823237,1776256940796,2,4,6.0,43.99,39.34,0.1667,0.1774,52.83,47.17,0.39,0.61,4.5,4.5,-0.5,8.0,0.41550,4.457,0.42760,0.58040,8.360,3.930,4.430,0.42500,0.41550,4.457,0.42760,0.58040,8.360,2026-04,True,1.0,1.0,2.9
2250148,2026-04-07,KC,CLE,824457,1776257603594,1,1,2.0,42.84,40.08,0.1708,0.1842,51.69,48.31,0.50,0.50,3.5,3.5,-0.5,6.0,0.40380,3.658,0.45300,0.59300,6.980,3.290,3.690,0.42720,0.40380,3.658,0.45300,0.59300,6.980,2026-04,True,1.0,1.0,2.9
2250149,2026-04-07,SD,PIT,823402,1776257603900,0,2,2.0,42.26,39.87,0.1787,0.1974,51.46,48.54,0.46,0.54,3.5,3.5,0.5,6.0,0.40560,4.095,0.51530,0.58000,7.730,3.600,4.130,0.41790,0.40560,4.095,0.51530,0.58000,7.730,2026-04,True,1.0,1.0,2.9
2250150,2026-04-07,CHC,TB,822999,1776257603957,4,0,4.0,44.37,39.81,0.1582,0.1632,52.61,47.39,0.45,0.55,4.5,4.5,0.5,8.5,0.41980,4.456,0.42700,0.58500,8.340,3.950,4.390,0.42950,0.41980,4.456,0.42700,0.58500,8.340,2026-04,True,1.0,1.0,2.9
2250151,2026-04-07,CIN,MIA,823887,1776257604021,0,2,2.0,43.08,40.68,0.1623,0.1701,51.46,48.54,0.49,0.51,4.0,3.5,0.5,7.5,0.32110,3.727,0.39490,0.50630,7.110,2.810,4.300,0.32040,0.32110,3.727,0.39490,0.50630,7.110,2026-04,True,1.0,1.0,2.9
2250152,2026-04-07,STL,WSH,822754,1776257604078,2,4,6.0,45.77,39.24,0.1499,0.1494,53.92,46.08,0.58,0.42,4.0,3.5,-0.5,7.0,0.46010,5.451,0.61340,0.60410,10.150,5.130,5.020,0.47890,0.46010,5.451,0.61340,0.60410,10.150,2026-04,True,1.0,1.0,2.9
2250153,2026-04-07,MIL,BOS,824780,1776257604135,0,0,0.0,40.59,43.71,0.1570,0.1612,48.08,51.92,0.60,0.40,3.5,3.5,0.5,6.0,0.40710,3.808,0.47420,0.58980,7.150,3.360,3.790,0.42390,0.40710,3.808,0.47420,0.58980,7.150,2026-04,True,1.0,1.0,2.9
2250154,2026-04-07,ATH,NYY,823567,1776257604192,3,1,4.0,36.44,48.50,0.1506,0.1505,42.92,57.08,0.51,0.49,4.5,4.5,0.5,8.5,0.27840,4.016,0.36790,0.45120,7.550,2.720,4.830,0.26990,0.27840,4.016,0.36790,0.45120,7.550,2026-04,True,1.0,1.0,2.9
2250155,2026-04-07,LAD,TOR,822831,1776257604249,3,0,3.0,47.16,36.88,0.1596,0.1656,56.14,43.86,0.51,0.49,4.0,3.5,-0.5,7.5,0.34190,3.741,0.39650,0.52850,7.060,2.930,4.140,0.34750,0.34190,3.741,0.39650,0.52850,7.060,2026-04,True,1.0,1.0,2.9
2250156,2026-04-07,DET,MIN,823727,1776257604305,0,4,4.0,47.73,36.68,0.1559,0.1593,56.52,43.48,0.60,0.40,3.5,3.5,-0.5,6.5,0.45690,3.951,0.49530,0.63530,7.420,3.820,3.610,0.48920,0.45690,3.951,0.49530,0.63530,7.420,2026-04,True,1.0,1.0,2.9
2250157,2026-04-07,BAL,CWS,824618,1776257604362,1,2,3.0,46.15,36.51,0.1735,0.1887,55.75,44.25,0.48,0.52,3.5,3.5,-0.5,6.5,0.46230,3.801,0.47300,0.64470,7.220,3.750,3.470,0.49540,0.46230,3.801,0.47300,0.64470,7.220,2026-04,True,1.0,1.0,2.9
2250158,2026-04-07,SEA,TEX,822916,1776257604419,2,3,5.0,37.13,44.87,0.1801,0.1997,45.25,54.75,0.38,0.62,4.0,3.5,-0.5,7.5,0.38820,3.547,0.37010,0.58200,6.770,3.110,3.660,0.41170,0.38820,3.547,0.37010,0.58200,6.770,2026-04,True,1.0,1.0,2.9
2250159,2026-04-07,HOU,COL,824375,1776257604476,1,3,4.0,46.36,39.75,0.1389,0.1310,53.92,46.08,0.45,0.55,6.0,5.5,-0.5,11.0,0.36850,7.058,0.54780,0.48870,13.000,5.660,7.340,0.36890,0.36850,7.058,0.54780,0.48870,13.000,2026-04,True,1.0,1.0,2.9
2250160,2026-04-07,ATL,LAA,824051,1776257604536,4,2,6.0,45.46,39.36,0.1518,0.1526,53.49,46.51,0.50,0.50,4.5,4.5,-0.5,8.5,0.48080,4.313,0.40880,0.64840,8.080,4.310,3.770,0.51920,0.48080,4.313,0.40880,0.64840,8.080,2026-04,True,1.0,1.0,2.9
2250161,2026-04-07,PHI,SF,823235,1776257604593,0,3,3.0,50.00,32.80,0.1720,0.1862,60.32,39.68,0.42,0.58,4.0,3.5,-0.5,7.5,0.45710,3.808,0.40660,0.63960,7.180,3.680,3.490,0.48890,0.45710,3.808,0.40660,0.63960,7.180,2026-04,True,1.0,1.0,2.9
2250162,2026-04-08,SD,PIT,823403,1776258264294,0,0,0.0,43.36,40.02,0.1662,0.1765,51.92,48.08,0.46,0.54,4.0,3.5,-0.5,7.0,0.39680,4.377,0.48580,0.56410,8.250,3.770,4.480,0.40440,0.39680,4.377,0.48580,0.56410,8.250,2026-04,True,1.0,1.0,2.9
2250163,2026-04-08,KC,CLE,824455,1776258264610,2,5,7.0,40.14,42.59,0.1727,0.1874,48.54,51.46,0.43,0.57,4.0,3.5,-0.5,7.0,0.37900,4.282,0.47270,0.54940,8.120,3.610,4.510,0.38690,0.37900,4.282,0.47270,0.54940,8.120,2026-04,True,1.0,1.0,2.9
2250164,2026-04-08,MIL,BOS,824779,1776258264667,0,3,3.0,46.12,38.68,0.1519,0.1527,54.34,45.66,0.57,0.43,4.0,3.5,0.5,7.0,0.39240,4.557,0.50910,0.55530,8.490,3.830,4.660,0.39510,0.39240,4.557,0.50910,0.55530,8.490,2026-04,True,1.0,1.0,2.9
2250165,2026-04-08,BAL,CWS,824617,1776258264725,2,3,5.0,50.48,33.23,0.1629,0.1710,60.32,39.68,0.48,0.52,4.0,3.5,-0.5,7.5,0.45750,4.090,0.44670,0.63080,7.720,3.940,3.780,0.48460,0.45750,4.090,0.44670,0.63080,7.720,2026-04,True,1.0,1.0,2.9
2250166,2026-04-08,SEA,TEX,822915,1776258264781,0,3,3.0,47.12,35.17,0.1771,0.1948,57.26,42.74,0.39,0.61,4.0,3.5,-0.5,7.5,0.47000,3.205,0.31940,0.67460,6.140,3.320,2.820,0.52630,0.47000,3.205,0.31940,0.67460,6.140,2026-04,True,1.0,1.0,2.9
2250167,2026-04-08,LAD,TOR,822833,1776258264840,1,1,2.0,48.02,36.89,0.1508,0.1509,56.52,43.48,0.57,0.43,4.0,3.5,-0.5,7.5,0.47540,4.748,0.53340,0.63290,8.760,4.550,4.210,0.49880,0.47540,4.748,0.53340,0.63290,8.760,2026-04,True,1.0,1.0,2.9
2250168,2026-04-08,HOU,COL,824374,1776258264901,1,7,8.0,46.13,39.98,0.1389,0.1311,53.49,46.51,0.45,0.55,6.0,6.5,-0.5,11.0,0.44450,6.231,0.46490,0.57730,11.470,5.680,5.790,0.46730,0.44450,6.231,0.46490,0.57730,11.470,2026-04,True,1.0,1.0,2.9
2250169,2026-04-08,PHI,SF,823234,1776258264959,0,0,0.0,41.25,41.96,0.1679,0.1794,49.50,50.50,0.38,0.62,4.5,4.5,-0.5,8.5,0.39990,4.148,0.38660,0.57330,7.820,3.590,4.230,0.40950,0.39990,4.148,0.38660,0.57330,7.820,2026-04,True,1.0,1.0,2.9
2250170,2026-04-08,STL,WSH,822753,1776258265020,3,1,4.0,43.36,41.71,0.1494,0.1485,50.98,49.02,0.53,0.47,4.5,4.5,-0.5,8.5,0.50160,4.917,0.48700,0.65500,9.170,4.990,4.180,0.53900,0.50160,4.917,0.48700,0.65500,9.170,2026-04,True,1.0,1.0,2.9
2250171,2026-04-08,ATL,LAA,824050,1776258265077,7,2,9.0,43.84,40.98,0.1518,0.1526,51.69,48.31,0.50,0.50,4.5,4.5,-0.5,8.5,0.43490,3.944,0.35880,0.61370,7.440,3.710,3.740,0.46640,0.43490,3.944,0.35880,0.61370,7.440,2026-04,True,1.0,1.0,2.9
