gameId,gameDate,p1_pF5AwayMl,p1_pF5AwayRl,p2_pF5AwayRl,implied_tie_raw,implied_away_raw,actualF5Away,actualF5Home,f5_margin_home_minus_away,away_p05_cover,f5_tie,live_awayRl01,live_pred_prefix,live_pred_postfix,live_class,live_understatement_vs_postfix
2250547,2026-05-08,0.3468,0.5158,0.5158,0.17264,0.34316,1.0,2.0,1.0,0,0,0.4894,0.48941,0.58208,prefix,0.09268
2250548,2026-05-09,0.4374,0.6019,0.6019,0.16814,0.43376,0.0,8.0,8.0,0,0,0.3634,0.36335,0.44847,prefix,0.08507
2250549,2026-05-09,0.4402,0.5897,0.5897,0.14919,0.44051,5.0,0.0,-5.0,1,0,0.4903,0.49033,0.56357,prefix,0.07327
2250550,2026-05-09,0.4153,0.5863,0.5863,0.17605,0.41025,1.0,3.0,2.0,0,0,0.4912,0.49119,0.57072,prefix,0.07952
2250551,2026-07-17,0.3573,0.5348,0.5348,0.18308,0.35172,0.0,3.0,3.0,0,0,0.4297,0.42964,0.53795,prefix,0.10825
2250552,2026-05-09,0.3459,0.5105,0.5105,0.16734,0.34316,4.0,2.0,-2.0,1,0,0.4879,0.4879,0.57414,prefix,0.08624
2250553,2026-05-09,0.4532,0.5978,0.5978,0.14296,0.45484,3.0,7.0,4.0,0,0,0.4553,0.45536,0.53765,prefix,0.08235
2250554,2026-05-09,0.4813,0.6483,0.6483,0.17187,0.47643,1.0,1.0,0.0,1,1,0.4924,0.49241,0.59058,prefix,0.09818
2250555,2026-05-09,0.4371,0.6043,0.6043,0.17156,0.43274,0.0,5.0,5.0,0,0,0.5024,0.50239,0.6051,prefix,0.1027
2250556,2026-05-09,0.3945,0.5566,0.5566,0.16473,0.39187,0.0,5.0,5.0,0,0,0.5205,0.52048,0.59845,prefix,0.07795
2250557,2026-05-09,0.4279,0.5786,0.5786,0.1507,0.4279,1.0,5.0,4.0,0,0,0.6094,0.60939,0.67602,prefix,0.06662
2250558,2026-05-09,0.4389,0.6169,0.6169,0.18534,0.43156,2.0,0.0,-2.0,1,0,0.5541,0.55402,0.62235,prefix,0.06825
2250559,2026-05-09,0.3821,0.5543,0.5543,0.17703,0.37727,1.0,3.0,2.0,0,0,0.4438,0.44376,0.53526,prefix,0.09146
2250560,2026-05-09,0.3981,0.5794,0.5794,0.1886,0.3908,2.0,1.0,-1.0,1,0,0.518,0.51798,0.60494,prefix,0.08694
2250561,2026-05-09,0.361,0.516,0.516,0.15588,0.36012,6.0,0.0,-6.0,1,0,0.4307,0.43068,0.5237,prefix,0.093
2250562,2026-05-10,0.3975,0.5531,0.5531,0.15673,0.39637,2.0,2.0,0.0,1,1,0.4526,0.4526,0.54007,prefix,0.08747
2250563,2026-05-10,0.4009,0.5524,0.5524,0.15169,0.40071,1.0,1.0,0.0,1,1,0.5111,0.51112,0.5842,prefix,0.0731
2250564,2026-05-10,0.3522,0.5445,0.5445,0.20094,0.34356,3.0,0.0,-3.0,1,0,0.5322,0.53216,0.60907,prefix,0.07687
2250565,2026-05-10,0.4206,0.574,0.574,0.15407,0.41993,0.0,5.0,5.0,0,0,0.3893,0.38933,0.47584,prefix,0.08654
2250566,2026-05-10,0.4281,0.5918,0.5918,0.16703,0.42477,4.0,1.0,-3.0,1,0,0.4872,0.48719,0.56672,prefix,0.07952
2250567,2026-05-10,0.5055,0.6643,0.6643,0.16136,0.50294,0.0,4.0,4.0,0,0,0.4702,0.47016,0.54979,prefix,0.07959
2250568,2026-05-10,0.4017,0.5743,0.5743,0.17783,0.39647,5.0,2.0,-3.0,1,0,0.4773,0.47726,0.57747,prefix,0.10017
2250569,2026-05-10,0.3778,0.5524,0.5524,0.17991,0.37249,1.0,0.0,-1.0,1,0,0.5724,0.57238,0.64593,prefix,0.07353
2250570,2026-05-10,0.4255,0.6027,0.6027,0.18404,0.41866,2.0,3.0,1.0,0,0,0.4755,0.47551,0.56347,prefix,0.08797
2250571,2026-05-10,0.3917,0.5714,0.5714,0.18647,0.38493,0.0,1.0,1.0,0,0,0.5011,0.50105,0.61167,prefix,0.11057
2250572,2026-05-10,0.4241,0.5827,0.5827,0.16059,0.42211,3.0,2.0,-1.0,1,0,0.508,0.50797,0.6046,prefix,0.0966
2250573,2026-05-10,0.3897,0.5496,0.5496,0.16199,0.38761,2.0,0.0,-2.0,1,0,0.5154,0.51533,0.59976,prefix,0.08436
2250574,2026-05-10,0.3883,0.5634,0.5634,0.18071,0.38269,4.0,0.0,-4.0,1,0,0.4612,0.46118,0.54858,prefix,0.08738
2250575,2026-05-10,0.4677,0.6211,0.6211,0.15417,0.46693,3.0,3.0,0.0,1,1,0.496,0.49596,0.57902,prefix,0.08302
2250576,2026-05-11,0.4356,0.602,0.602,0.17053,0.43147,0.0,7.0,7.0,0,0,0.5373,0.53736,0.62429,prefix,0.08699
2250577,2026-05-11,0.4747,0.6224,0.6224,0.14684,0.47556,2.0,0.0,-2.0,1,0,0.578,0.57794,0.64072,prefix,0.06272
2250578,2026-05-11,0.4211,0.5895,0.5895,0.17287,0.41663,7.0,3.0,-4.0,1,0,0.5014,0.50143,0.58614,prefix,0.08474
2250579,2026-05-11,0.4063,0.575,0.575,0.17304,0.40196,3.0,1.0,-2.0,1,0,0.4911,0.49109,0.5746,prefix,0.0835
2250580,2026-05-11,0.5122,0.6609,0.6609,0.14807,0.51283,1.0,2.0,1.0,0,0,0.5675,0.5675,0.63722,prefix,0.06972
2250581,2026-05-12,0.4615,0.625,0.625,0.16711,0.45789,0.0,2.0,2.0,0,0,0.5507,0.55065,0.63137,prefix,0.08067
2250582,2026-05-12,0.4675,0.6153,0.6153,0.14698,0.46832,6.0,0.0,-6.0,1,0,0.5692,0.56928,0.63406,prefix,0.06486
2250583,2026-05-12,0.4091,0.5545,0.5545,0.14414,0.41036,7.0,2.0,-5.0,1,0,0.4853,0.48531,0.55855,prefix,0.07325
2250584,2026-05-12,0.2904,0.4393,0.4393,0.14862,0.29068,0.0,2.0,2.0,0,0,0.317,0.31691,0.41855,prefix,0.10155
2250585,2026-05-12,0.4485,0.6257,0.6257,0.18452,0.44118,2.0,0.0,-2.0,1,0,0.6735,0.67348,0.7273,prefix,0.0538
2250586,2026-05-12,0.4391,0.6115,0.6115,0.1782,0.4333,3.0,0.0,-3.0,1,0,0.5236,0.52357,0.60932,prefix,0.08572
2250587,2026-05-12,0.3645,0.5168,0.5168,0.15263,0.36417,2.0,3.0,1.0,0,0,0.4604,0.46037,0.55196,prefix,0.09156
2250588,2026-05-12,0.4037,0.559,0.559,0.15639,0.40261,2.0,5.0,3.0,0,0,0.459,0.45905,0.5423,prefix,0.0833
2250589,2026-05-12,0.4454,0.618,0.618,0.17856,0.43944,2.0,5.0,3.0,0,0,0.5194,0.51943,0.60641,prefix,0.08701
2250590,2026-05-12,0.3758,0.5288,0.5288,0.1535,0.3753,0.0,3.0,3.0,0,0,0.4849,0.48487,0.56554,prefix,0.08064
2250591,2026-05-12,0.4898,0.6527,0.6527,0.16661,0.48609,2.0,6.0,4.0,0,0,0.45,0.44999,0.53139,prefix,0.08139
2250592,2026-05-12,0.4391,0.6,0.6,0.16359,0.43641,7.0,2.0,-5.0,1,0,0.5459,0.54589,0.61396,prefix,0.06806
2250593,2026-05-12,0.4262,0.5612,0.5612,0.13112,0.43008,4.0,3.0,-1.0,1,0,0.4617,0.46174,0.53353,prefix,0.07183
2250594,2026-05-12,0.3278,0.4771,0.4771,0.14904,0.32806,3.0,2.0,-1.0,1,0,0.3696,0.36962,0.4689,prefix,0.0993
2250595,2026-05-13,0.3941,0.5762,0.5762,0.18951,0.38669,2.0,3.0,1.0,0,0,0.462,0.46206,0.5697,prefix,0.1077
2250596,2026-05-13,0.5236,0.6725,0.6725,0.14831,0.52419,0.0,5.0,5.0,0,0,0.6259,0.6259,0.68164,prefix,0.05574
2250597,2026-05-13,0.3942,0.5589,0.5589,0.16794,0.39096,6.0,6.0,0.0,1,1,0.5039,0.50391,0.58264,prefix,0.07874
2250598,2026-05-13,0.4123,0.5742,0.5742,0.16463,0.40957,6.0,3.0,-3.0,1,0,0.4508,0.45085,0.54454,prefix,0.09374
2250599,2026-05-13,0.3572,0.5059,0.5059,0.1483,0.3576,1.0,1.0,0.0,1,1,0.4529,0.45298,0.54871,prefix,0.09581
2250600,2026-05-13,0.3942,0.5564,0.5564,0.16485,0.39155,0.0,0.0,0.0,1,1,0.4887,0.48874,0.57448,prefix,0.08578
2250601,2026-05-13,0.3765,0.5356,0.5356,0.16093,0.37467,2.0,1.0,-1.0,1,0,0.4763,0.4763,0.56905,prefix,0.09275
2250602,2026-05-13,0.4963,0.6582,0.6582,0.16536,0.49284,1.0,1.0,0.0,1,1,0.5846,0.58462,0.65437,prefix,0.06977
2250603,2026-05-13,0.4062,0.578,0.578,0.17691,0.40109,3.0,5.0,2.0,0,0,0.4868,0.48677,0.57956,prefix,0.09276
2250604,2026-05-13,0.519,0.6673,0.6673,0.14753,0.51977,8.0,4.0,-4.0,1,0,0.6157,0.61563,0.67342,prefix,0.05772
2250605,2026-05-13,0.3955,0.5767,0.5767,0.18842,0.38828,0.0,1.0,1.0,0,0,0.4681,0.46815,0.56925,prefix,0.10115
2250606,2026-05-13,0.4318,0.5796,0.5796,0.14706,0.43254,1.0,0.0,-1.0,1,0,0.5173,0.51733,0.58611,prefix,0.06881
2250607,2026-05-13,0.3894,0.5283,0.5283,0.13628,0.39202,1.0,4.0,3.0,0,0,0.4747,0.47476,0.54992,prefix,0.07522
2250608,2026-05-13,0.3572,0.5319,0.5319,0.17968,0.35222,0.0,4.0,4.0,0,0,0.4007,0.40065,0.51473,prefix,0.11403
2250609,2026-05-14,0.4164,0.5818,0.5818,0.16904,0.41276,2.0,7.0,5.0,0,0,0.4936,0.49354,0.58091,prefix,0.08731
2250610,2026-05-14,0.3849,0.5615,0.5615,0.1825,0.379,0.0,9.0,9.0,0,0,0.4944,0.4944,0.58647,prefix,0.09207
2250611,2026-05-14,0.3993,0.5734,0.5734,0.17966,0.39374,3.0,6.0,3.0,0,0,0.494,0.49405,0.59145,prefix,0.09745
2250612,2026-05-14,0.4515,0.6042,0.6042,0.15324,0.45096,0.0,6.0,6.0,0,0,0.5498,0.54976,0.61626,prefix,0.06646
2250613,2026-05-14,0.3777,0.5417,0.5417,0.16692,0.37478,0.0,7.0,7.0,0,0,0.4444,0.44436,0.54143,prefix,0.09703
2250614,2026-05-14,0.4019,0.5476,0.5476,0.14454,0.40306,5.0,1.0,-4.0,1,0,0.4859,0.48586,0.55789,prefix,0.07199
2250615,2026-05-14,0.5475,0.6825,0.6825,0.12965,0.55285,1.0,1.0,0.0,1,1,0.604,0.60392,0.65826,prefix,0.05426
2250616,2026-05-14,0.3172,0.4813,0.4813,0.16648,0.31482,0.0,0.0,0.0,1,1,0.3978,0.39774,0.51554,prefix,0.11774
2250617,2026-05-14,0.4178,0.5975,0.5975,0.18704,0.41046,0.0,0.0,0.0,1,1,0.5182,0.51818,0.61035,prefix,0.09215
2250618,2026-05-14,0.4844,0.6489,0.6489,0.16865,0.48025,1.0,5.0,4.0,0,0,0.5394,0.5394,0.61779,prefix,0.07839
2250619,2026-05-14,0.4557,0.6164,0.6164,0.16346,0.45294,2.0,2.0,0.0,1,1,0.4998,0.49976,0.58805,prefix,0.08825
2250620,2026-05-15,0.3662,0.5197,0.5197,0.15409,0.36561,3.0,7.0,4.0,0,0,0.418,0.41797,0.51121,prefix,0.09321
2250621,2026-05-15,0.4843,0.6165,0.6165,0.12685,0.48965,0.0,1.0,1.0,0,0,0.5447,0.5447,0.60329,prefix,0.05859
2250622,2026-05-15,0.4316,0.5993,0.5993,0.17212,0.42718,2.0,1.0,-1.0,1,0,0.5045,0.50449,0.59081,prefix,0.08631
2250623,2026-05-15,0.4066,0.5746,0.5746,0.17218,0.40242,3.0,0.0,-3.0,1,0,0.4627,0.46263,0.56001,prefix,0.09731
2250624,2026-05-15,0.4099,0.5823,0.5823,0.17772,0.40458,1.0,6.0,5.0,0,0,0.507,0.50704,0.59592,prefix,0.08892
2250625,2026-05-15,0.4583,0.6188,0.6188,0.16323,0.45557,0.0,2.0,2.0,0,0,0.504,0.50396,0.59191,prefix,0.08791
2250626,2026-05-15,0.4466,0.6233,0.6233,0.18384,0.43946,4.0,0.0,-4.0,1,0,0.5522,0.55222,0.639,prefix,0.0868
2250627,2026-05-15,0.4054,0.5727,0.5727,0.17129,0.40141,4.0,3.0,-1.0,1,0,0.4862,0.4862,0.57406,prefix,0.08786
2250628,2026-05-15,0.3717,0.5296,0.5296,0.15944,0.37016,0.0,1.0,1.0,0,0,0.4807,0.48067,0.55753,prefix,0.07683
2250629,2026-05-15,0.3871,0.5435,0.5435,0.15768,0.38582,1.0,0.0,-1.0,1,0,0.4997,0.4997,0.5809,prefix,0.0812
2250630,2026-05-15,0.4641,0.634,0.634,0.17539,0.45861,2.0,3.0,1.0,0,0,0.5525,0.55247,0.62855,prefix,0.07605
2250631,2026-05-15,0.4368,0.5956,0.5956,0.16092,0.43468,4.0,0.0,-4.0,1,0,0.5539,0.55395,0.63117,prefix,0.07727
2250632,2026-05-15,0.4085,0.5935,0.5935,0.19349,0.40001,1.0,0.0,-1.0,1,0,0.4691,0.4691,0.57039,prefix,0.10129
2250633,2026-05-15,0.4287,0.5608,0.5608,0.12749,0.43331,2.0,5.0,3.0,0,0,0.4478,0.44784,0.52128,prefix,0.07348
2250634,2026-05-16,0.399,0.5695,0.5695,0.17518,0.39432,0.0,0.0,0.0,1,1,0.4579,0.45797,0.55565,prefix,0.09775
2250635,2026-05-16,0.4088,0.5605,0.5605,0.15194,0.40856,1.0,3.0,2.0,0,0,0.4779,0.4779,0.55548,prefix,0.07758
2250636,2026-05-16,0.4264,0.5619,0.5619,0.13174,0.43016,0.0,4.0,4.0,0,0,0.4866,0.48654,0.55339,prefix,0.06679
2250637,2026-05-16,0.4738,0.6293,0.6293,0.15689,0.47241,5.0,0.0,-5.0,1,0,0.4911,0.49112,0.57188,prefix,0.08078
2250638,2026-05-16,0.3671,0.5339,0.5339,0.17022,0.36368,0.0,1.0,1.0,0,0,0.4498,0.44978,0.54542,prefix,0.09562
2250639,2026-05-16,0.3886,0.5425,0.5425,0.15462,0.38788,4.0,2.0,-2.0,1,0,0.4696,0.46957,0.56808,prefix,0.09848
2250640,2026-05-16,0.4237,0.5961,0.5961,0.17794,0.41816,0.0,4.0,4.0,0,0,0.4994,0.4994,0.58546,prefix,0.08606
2250641,2026-05-16,0.3907,0.5711,0.5711,0.18732,0.38378,0.0,7.0,7.0,0,0,0.4686,0.46851,0.5653,prefix,0.0967
2250642,2026-05-16,0.4118,0.5798,0.5798,0.17224,0.40756,1.0,1.0,0.0,1,1,0.5099,0.50989,0.59585,prefix,0.08595
2250643,2026-05-16,0.4018,0.579,0.579,0.18357,0.39543,5.0,2.0,-3.0,1,0,0.4932,0.49317,0.58815,prefix,0.09495
2250644,2026-05-16,0.4332,0.6144,0.6144,0.1893,0.4251,1.0,2.0,1.0,0,0,0.4882,0.4883,0.59371,prefix,0.10551
2250645,2026-05-16,0.4055,0.5737,0.5737,0.17241,0.40129,2.0,5.0,3.0,0,0,0.6124,0.61246,0.67337,prefix,0.06097
2250646,2026-05-16,0.4636,0.6321,0.6321,0.17358,0.45852,1.0,0.0,-1.0,1,0,0.5841,0.5841,0.65923,prefix,0.07513
2250647,2026-05-16,0.4711,0.6109,0.6109,0.13673,0.47417,5.0,1.0,-4.0,1,0,0.5002,0.50018,0.5735,prefix,0.0733
2250648,2026-05-17,0.3724,0.5374,0.5374,0.16809,0.36931,2.0,5.0,3.0,0,0,0.4562,0.45613,0.5506,prefix,0.0944
2250649,2026-05-17,0.4524,0.5926,0.5926,0.13739,0.45521,6.0,2.0,-4.0,1,0,0.5518,0.55183,0.61175,prefix,0.05995
2250650,2026-05-17,0.3838,0.5638,0.5638,0.18667,0.37713,2.0,0.0,-2.0,1,0,0.4579,0.4579,0.56225,prefix,0.10435
2250651,2026-05-17,0.3402,0.4772,0.4772,0.13442,0.34278,0.0,7.0,7.0,0,0,0.3625,0.36244,0.45575,prefix,0.09325
2250652,2026-05-17,0.3507,0.5096,0.5096,0.16054,0.34906,2.0,6.0,4.0,0,0,0.4354,0.43544,0.53334,prefix,0.09794
2250653,2026-05-17,0.4886,0.6416,0.6416,0.15369,0.48791,4.0,0.0,-4.0,1,0,0.5595,0.55954,0.63163,prefix,0.07213
2250654,2026-05-17,0.4144,0.57,0.57,0.15679,0.41321,1.0,1.0,0.0,1,1,0.5512,0.55127,0.62908,prefix,0.07788
2250655,2026-05-17,0.3858,0.5536,0.5536,0.17167,0.38193,2.0,0.0,-2.0,1,0,0.4684,0.46835,0.55634,prefix,0.08794
2250656,2026-05-17,0.4057,0.5674,0.5674,0.16433,0.40307,4.0,4.0,0.0,1,1,0.4921,0.49211,0.57363,prefix,0.08153
2250657,2026-05-17,0.3718,0.5298,0.5298,0.15956,0.37024,3.0,4.0,1.0,0,0,0.4921,0.49207,0.57766,prefix,0.08556
2250658,2026-05-17,0.4219,0.5873,0.5873,0.16911,0.41819,2.0,0.0,-2.0,1,0,0.5095,0.50951,0.59005,prefix,0.08055
2250659,2026-05-17,0.4078,0.5405,0.5405,0.1285,0.412,2.0,1.0,-1.0,1,0,0.4298,0.4298,0.50649,prefix,0.07669
2250660,2026-05-17,0.4087,0.5587,0.5587,0.14983,0.40887,7.0,1.0,-6.0,1,0,0.4914,0.49139,0.57389,prefix,0.08249
2250661,2026-05-17,0.3993,0.582,0.582,0.19038,0.39162,2.0,0.0,-2.0,1,0,0.4803,0.48025,0.5816,prefix,0.1013
2250662,2026-05-18,0.371,0.5266,0.5266,0.15664,0.36996,4.0,1.0,-3.0,1,0,0.4746,0.47457,0.55711,prefix,0.08251
2250663,2026-05-18,0.3395,0.5029,0.5029,0.16585,0.33705,4.0,12.0,8.0,0,0,0.4117,0.41169,0.51312,prefix,0.10142
2250664,2026-05-18,0.4953,0.6395,0.6395,0.14224,0.49726,2.0,2.0,0.0,1,1,0.5572,0.55723,0.62019,prefix,0.06299
2250665,2026-05-18,0.4081,0.5738,0.5738,0.16933,0.40447,0.0,12.0,12.0,0,0,0.4873,0.48734,0.5748,prefix,0.0875
2250666,2026-05-18,0.4713,0.6124,0.6124,0.13839,0.47401,4.0,3.0,-1.0,1,0,0.5214,0.52147,0.58928,prefix,0.06788
2250667,2026-05-18,0.3697,0.5272,0.5272,0.15894,0.36826,4.0,3.0,-1.0,1,0,0.4207,0.42076,0.50747,prefix,0.08677
2250668,2026-05-18,0.4591,0.6159,0.6159,0.15849,0.45741,0.0,0.0,0.0,1,1,0.5273,0.52725,0.607,prefix,0.0797
2250669,2026-05-18,0.3797,0.5244,0.5244,0.1434,0.381,0.0,3.0,3.0,0,0,0.5017,0.50174,0.56756,prefix,0.06586
2250670,2026-05-18,0.3439,0.5046,0.5046,0.16265,0.34195,8.0,3.0,-5.0,1,0,0.3961,0.39616,0.49773,prefix,0.10163
2250671,2026-05-18,0.4527,0.5899,0.5899,0.1336,0.4563,2.0,6.0,4.0,0,0,0.5053,0.50538,0.58304,prefix,0.07774
2250672,2026-05-18,0.4246,0.5922,0.5922,0.1719,0.4203,0.0,0.0,0.0,1,1,0.5371,0.53711,0.61659,prefix,0.07949
2250673,2026-05-18,0.4167,0.5961,0.5961,0.18664,0.40946,0.0,1.0,1.0,0,0,0.5138,0.51378,0.6051,prefix,0.0913
2250674,2026-05-18,0.3852,0.5749,0.5749,0.19872,0.37618,0.0,2.0,2.0,0,0,0.4855,0.48546,0.58631,prefix,0.10081
2250675,2026-05-19,0.4718,0.6445,0.6445,0.17915,0.46535,3.0,4.0,1.0,0,0,0.5114,0.51136,0.59535,prefix,0.08395
2250676,2026-05-19,0.4171,0.5979,0.5979,0.18841,0.40949,3.0,3.0,0.0,1,1,0.503,0.50303,0.5985,prefix,0.0955
2250677,2026-05-19,0.4054,0.5609,0.5609,0.15664,0.40426,1.0,1.0,0.0,1,1,0.4675,0.4675,0.55313,prefix,0.08563
2250678,2026-05-19,0.4809,0.6342,0.6342,0.15406,0.48014,2.0,1.0,-1.0,1,0,0.545,0.54502,0.61841,prefix,0.07341
2250679,2026-05-19,0.4567,0.6106,0.6106,0.15478,0.45582,5.0,9.0,4.0,0,0,0.4941,0.49402,0.57402,prefix,0.07992
2250680,2026-05-19,0.4299,0.5883,0.5883,0.16037,0.42793,3.0,5.0,2.0,0,0,0.493,0.49296,0.57262,prefix,0.07962
2250681,2026-05-19,0.5142,0.6771,0.6771,0.16686,0.51024,2.0,1.0,-1.0,1,0,0.5621,0.56202,0.64484,prefix,0.08274
2250682,2026-05-19,0.4377,0.5842,0.5842,0.14541,0.43879,2.0,0.0,-2.0,1,0,0.5244,0.52441,0.59213,prefix,0.06773
2250683,2026-05-19,0.4177,0.603,0.603,0.19411,0.40889,3.0,0.0,-3.0,1,0,0.4806,0.48064,0.58103,prefix,0.10043
2250684,2026-05-19,0.459,0.631,0.631,0.17802,0.45298,4.0,3.0,-1.0,1,0,0.5558,0.55584,0.63427,prefix,0.07847
2250685,2026-05-19,0.4813,0.6104,0.6104,0.12293,0.48747,8.0,0.0,-8.0,1,0,0.5382,0.53818,0.59933,prefix,0.06113
2250686,2026-05-19,0.3669,0.5192,0.5192,0.15263,0.36657,6.0,4.0,-2.0,1,0,0.4328,0.43281,0.52481,prefix,0.09201
2250687,2026-05-19,0.5368,0.6848,0.6848,0.14709,0.53771,3.0,4.0,1.0,0,0,0.6553,0.65529,0.70517,prefix,0.04987
2250688,2026-05-19,0.398,0.5702,0.5702,0.17728,0.39292,0.0,1.0,1.0,0,0,0.5096,0.50962,0.59347,prefix,0.08387
2250689,2026-05-20,0.455,0.5975,0.5975,0.14028,0.45722,4.0,1.0,-3.0,1,0,0.5249,0.5249,0.59336,prefix,0.06846
2250690,2026-05-20,0.3817,0.5374,0.5374,0.1568,0.3806,1.0,1.0,0.0,1,1,0.4428,0.44285,0.53326,prefix,0.09046
2250691,2026-05-20,0.3557,0.51,0.51,0.15503,0.35497,1.0,4.0,3.0,0,0,0.4329,0.43285,0.52229,prefix,0.08939
2250692,2026-05-20,0.4864,0.6113,0.6113,0.11746,0.49384,3.0,4.0,1.0,0,0,0.5303,0.5303,0.59549,prefix,0.06519
2250693,2026-05-20,0.3738,0.5587,0.5587,0.19248,0.36622,2.0,2.0,0.0,1,1,0.4523,0.45234,0.5536,prefix,0.1013
2250694,2026-05-20,0.4148,0.5809,0.5809,0.1699,0.411,0.0,0.0,0.0,1,1,0.4914,0.49141,0.58215,prefix,0.09075
2250695,2026-05-20,0.5003,0.6715,0.6715,0.17768,0.49382,3.0,1.0,-2.0,1,0,0.5811,0.58109,0.65465,prefix,0.07355
2250696,2026-05-20,0.4982,0.6358,0.6358,0.13365,0.50215,2.0,4.0,2.0,0,0,0.5642,0.56422,0.62305,prefix,0.05885
2250697,2026-05-20,0.3529,0.5214,0.5214,0.17211,0.34929,0.0,0.0,0.0,1,1,0.41,0.41002,0.50784,prefix,0.09784
2250698,2026-05-20,0.4098,0.5783,0.5783,0.17284,0.40546,2.0,3.0,1.0,0,0,0.4847,0.48469,0.58193,prefix,0.09723
2250699,2026-05-20,0.461,0.6184,0.6184,0.15927,0.45913,4.0,0.0,-4.0,1,0,0.5321,0.53213,0.60961,prefix,0.07751
2250700,2026-05-20,0.3506,0.5263,0.5263,0.18077,0.34553,2.0,0.0,-2.0,1,0,0.4297,0.42977,0.53122,prefix,0.10152
2250701,2026-05-20,0.469,0.6539,0.6539,0.195,0.4589,3.0,0.0,-3.0,1,0,0.5784,0.57836,0.66391,prefix,0.08551
2250702,2026-05-20,0.4252,0.5838,0.5838,0.1606,0.4232,3.0,5.0,2.0,0,0,0.5354,0.53545,0.61317,prefix,0.07777
2250703,2026-05-21,0.3647,0.5416,0.5416,0.18248,0.35912,2.0,0.0,-2.0,1,0,0.4397,0.43973,0.54406,prefix,0.10436
2250704,2026-05-21,0.4552,0.6266,0.6266,0.17719,0.44941,2.0,1.0,-1.0,1,0,0.5594,0.5594,0.63567,prefix,0.07627
2250705,2026-05-21,0.4169,0.5548,0.5548,0.13482,0.41998,2.0,1.0,-1.0,1,0,0.451,0.45104,0.52213,prefix,0.07113
2250706,2026-05-21,0.4686,0.6346,0.6346,0.17041,0.46419,5.0,2.0,-3.0,1,0,0.5626,0.5626,0.63682,prefix,0.07422
2250707,2026-05-21,0.4029,0.5724,0.5724,0.17399,0.39841,1.0,0.0,-1.0,1,0,0.4705,0.47043,0.55951,prefix,0.08901
2250708,2026-05-21,0.3847,0.548,0.548,0.16613,0.38187,0.0,2.0,2.0,0,0,0.4994,0.4994,0.58555,prefix,0.08615
2250709,2026-05-22,0.4753,0.6368,0.6368,0.16465,0.47215,4.0,0.0,-4.0,1,0,0.4986,0.49857,0.58041,prefix,0.08181
2250710,2026-05-23,0.4694,0.6207,0.6207,0.15147,0.46923,3.0,1.0,-2.0,1,0,0.5509,0.55095,0.61377,prefix,0.06287
2250711,2026-05-22,0.3735,0.5346,0.5346,0.16334,0.37126,0.0,0.0,0.0,1,1,0.4985,0.49846,0.57861,prefix,0.08011
2250712,2026-05-22,0.4569,0.6196,0.6196,0.16604,0.45356,0.0,1.0,1.0,0,0,0.5502,0.55023,0.62116,prefix,0.07096
2250713,2026-05-22,0.3633,0.5186,0.5186,0.15625,0.36235,1.0,3.0,2.0,0,0,0.471,0.47099,0.55637,prefix,0.08537
2250714,2026-05-22,0.3533,0.5382,0.5382,0.19197,0.34623,3.0,6.0,3.0,0,0,0.4648,0.46481,0.58191,prefix,0.11711
2250715,2026-05-22,0.4742,0.6387,0.6387,0.16853,0.47017,1.0,2.0,1.0,0,0,0.5295,0.52953,0.61196,prefix,0.08246
2250716,2026-05-22,0.3855,0.5332,0.5332,0.14704,0.38616,4.0,6.0,2.0,0,0,0.4957,0.49567,0.56789,prefix,0.07219
2250717,2026-05-22,0.3455,0.5113,0.5113,0.16878,0.34252,0.0,0.0,0.0,1,1,0.3477,0.34772,0.45261,prefix,0.10491
2250718,2026-05-22,0.4454,0.6002,0.6002,0.15589,0.44431,0.0,0.0,0.0,1,1,0.5248,0.52477,0.60556,prefix,0.08076
2250719,2026-05-22,0.4516,0.6229,0.6229,0.177,0.4459,0.0,5.0,5.0,0,0,0.5485,0.5485,0.63112,prefix,0.08262
2250720,2026-05-22,0.4627,0.6313,0.6313,0.17369,0.45761,3.0,6.0,3.0,0,0,0.5646,0.5646,0.64209,prefix,0.07749
2250721,2026-05-22,0.4321,0.6043,0.6043,0.17783,0.42647,3.0,3.0,0.0,1,1,0.5492,0.5492,0.63152,prefix,0.08232
2250722,2026-05-22,0.4078,0.5953,0.5953,0.19661,0.39869,9.0,3.0,-6.0,1,0,0.5072,0.50721,0.6066,prefix,0.0994
2250724,2026-05-23,0.4822,0.6372,0.6372,0.15627,0.48093,3.0,0.0,-3.0,1,0,0.5522,0.55222,0.62481,prefix,0.07261
2250725,2026-05-23,0.4964,0.6639,0.6639,0.17273,0.49117,0.0,1.0,1.0,0,0,0.6078,0.60774,0.675,prefix,0.0672
2250726,2026-05-24,0.5232,0.6695,0.6695,0.14487,0.52463,4.0,1.0,-3.0,1,0,0.6179,0.61788,0.67505,prefix,0.05715
2250727,2026-05-23,0.3207,0.4762,0.4762,0.15636,0.31984,0.0,2.0,2.0,0,0,0.3936,0.39363,0.49291,prefix,0.09931
2250728,2026-05-23,0.4464,0.614,0.614,0.17219,0.44181,3.0,9.0,6.0,0,0,0.5532,0.55321,0.63229,prefix,0.07909
2250729,2026-05-23,0.4077,0.5725,0.5725,0.1682,0.4043,0.0,4.0,4.0,0,0,0.501,0.50096,0.59034,prefix,0.08934
