gameId,gameDate,month,awayTeam,homeTeam,mlbGamePk,actualAway,actualHome,fg_actual_source,actualF5Away,actualF5Home,f5_actual_source,book_f5Total,book_f5AwayRunLine,book_f5AwayML,book_bookTotal,live_pushPct,live_pushRaw,live_awayWinPct,live_homeWinPct,live_awayRlCoverPct,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_projAwayScore,p1_projHomeScore,p1_pAwayMl,p1_pOver,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,p2_projTotal,calib_month,calib_seed,calib_league_env_mult,calib_T_f5,calib_f5_total_sd
2251334,2026-07-11,2026-07,LAA,MIN,823682,3,5,games,2,3,games,4.5,0.5,+168,9.0,0.1468,0.1442,33.38,51.94,39.13,0.33200,5.129,0.45310,0.47900,9.600,3.880,5.720,0.32270,0.49360,0.39622,5.263,0.46983,0.47900,9.851,2026-07,False,1.02613,1.6597,3.18
2251335,2026-07-11,2026-07,COL,SF,823198,2,4,games,1,1,games,4.5,0.5,+120,8.5,0.1532,0.1549,41.23,43.44,48.70,0.43730,5.087,0.50730,0.58830,9.540,4.690,4.860,0.45580,0.53460,0.46210,5.220,0.52396,0.58830,9.789,2026-07,False,1.02613,1.6597,3.18
2251336,2026-07-11,2026-07,NYY,WSH,822711,4,2,games,0,2,games,4.5,-0.5,-225,9.0,0.1449,0.1410,51.83,33.68,60.61,0.46780,5.081,0.44790,0.61890,9.360,4.780,4.580,0.48610,0.47500,0.48058,5.214,0.46445,0.61890,9.605,2026-07,False,1.02613,1.6597,3.18
2251337,2026-07-11,2026-07,MIL,PIT,823356,2,3,games,2,2,games,4.5,0.5,+106,9.0,0.1515,0.1520,47.45,37.40,55.92,0.47010,5.010,0.43880,0.62270,9.260,4.750,4.510,0.49110,0.46580,0.48197,5.141,0.45508,0.62270,9.502,2026-07,False,1.02613,1.6597,3.18
2251338,2026-07-11,2026-07,BOS,NYM,823603,4,0,games,2,0,games,4.5,0.5,+122,8.0,0.1434,0.1386,36.23,49.42,42.30,0.45230,5.230,0.52400,0.60080,9.630,4.830,4.800,0.47240,0.57800,0.47120,5.367,0.54109,0.60080,9.882,2026-07,False,1.02613,1.6597,3.18
2251339,2026-07-11,2026-07,SEA,TB,822953,1,6,games,1,2,games,3.5,0.5,-112,7.0,0.1669,0.1777,45.38,37.93,54.47,0.46050,4.178,0.45890,0.63210,7.830,4.040,3.790,0.49390,0.52140,0.47617,4.287,0.47254,0.63210,8.035,2026-07,False,1.02613,1.6597,3.18
2251340,2026-07-11,2026-07,ATH,CWS,824576,0,1,games,0,0,games,4.5,0.5,-108,8.5,0.1566,0.1605,44.27,40.07,52.49,0.39110,4.125,0.38260,0.56520,7.850,3.580,4.270,0.40480,0.38880,0.43371,4.233,0.39560,0.56520,8.055,2026-07,False,1.02613,1.6597,3.18
2251341,2026-07-11,2026-07,CLE,MIA,823844,4,1,games,2,0,games,4.5,0.5,+128,7.5,0.1728,0.1875,37.64,45.08,45.50,0.39310,3.952,0.42720,0.57310,7.490,3.470,4.030,0.41460,0.43400,0.43495,4.055,0.43997,0.57310,7.686,2026-07,False,1.02613,1.6597,3.18
2251342,2026-07-11,2026-07,PHI,DET,824249,4,2,games,4,1,games,3.5,-4.5,-1000,7.5,0.1693,0.1817,37.79,45.28,45.49,0.38680,4.197,0.46150,0.55920,7.850,3.570,4.290,0.40220,0.46890,0.43103,4.307,0.47521,0.55920,8.055,2026-07,False,1.02613,1.6597,3.18
2251343,2026-07-11,2026-07,KC,BAL,824813,1,6,games,0,4,games,4.5,1.5,+126,9.0,0.1496,0.1489,37.46,47.58,44.05,0.37610,5.430,0.48860,0.52000,10.110,4.470,5.640,0.37850,0.53270,0.42435,5.572,0.50640,0.52000,10.374,2026-07,False,1.02613,1.6597,3.18
2251344,2026-07-11,2026-07,HOU,TEX,822875,9,3,games,7,1,games,8.5,-5.5,-900,9.0,0.1721,0.1863,46.55,36.24,56.23,0.45770,4.112,0.32560,0.62990,7.700,3.970,3.730,0.49390,0.33200,0.47447,4.219,0.33786,0.62990,7.901,2026-07,False,1.02613,1.6597,3.18
2251345,2026-07-11,2026-07,CHC,CIN,824492,5,3,games,1,2,games,3.5,1.5,-106,9.5,0.1516,0.1522,51.62,33.22,60.85,0.46920,4.640,0.33450,0.62920,8.580,4.460,4.130,0.50020,0.36450,0.48143,4.761,0.34849,0.62920,8.804,2026-07,False,1.02613,1.6597,3.18
2251346,2026-07-11,2026-07,ATL,STL,823030,1,4,games,0,4,games,5.5,3.5,+900,8.5,0.1629,0.1710,43.25,40.46,51.66,0.46350,4.680,0.45710,0.62240,8.750,4.480,4.270,0.48850,0.47050,0.47798,4.802,0.47238,0.62240,8.979,2026-07,False,1.02613,1.6597,3.18
2251347,2026-07-11,2026-07,TOR,SD,823276,7,8,games,4,7,games,4.5,-0.5,-114,8.0,0.1742,0.1899,47.33,35.25,57.31,0.48090,4.239,0.39890,0.65000,7.900,4.230,3.670,0.52250,0.43380,0.48849,4.350,0.41240,0.65000,8.106,2026-07,False,1.02613,1.6597,3.18
2251348,2026-07-12,2026-07,MIL,PIT,823358,5,14,games,2,14,games,4.5,0.5,+118,8.5,0.1590,0.1646,46.23,37.87,54.97,0.44910,4.740,0.46500,0.60730,8.810,4.380,4.440,0.46490,0.47400,0.46926,4.864,0.48050,0.60730,9.040,2026-07,False,1.02613,1.6597,3.18
2251349,2026-07-12,2026-07,KC,BAL,824814,2,8,games,2,2,games,5.5,0.5,+118,9.5,0.1500,0.1496,39.12,45.87,46.03,0.39150,5.336,0.41790,0.53750,9.930,4.510,5.420,0.39950,0.47380,0.43396,5.475,0.43509,0.53750,10.189,2026-07,False,1.02613,1.6597,3.18
2251350,2026-07-12,2026-07,NYY,WSH,822708,5,3,games,2,1,games,4.5,0.5,+114,9.5,0.1413,0.1350,43.11,42.77,50.20,0.42950,5.838,0.47530,0.56830,10.720,5.090,5.630,0.43100,0.53390,0.45734,5.991,0.49442,0.56830,11.000,2026-07,False,1.02613,1.6597,3.18
2251351,2026-07-12,2026-07,CHC,CIN,824491,8,4,games,4,4,games,4.5,-0.5,-128,9.0,0.1517,0.1524,44.38,40.45,52.32,0.42600,5.112,0.45200,0.57620,9.450,4.530,4.920,0.43860,0.48150,0.45520,5.246,0.46867,0.57620,9.697,2026-07,False,1.02613,1.6597,3.18
2251352,2026-07-12,2026-07,BOS,NYM,823602,3,2,games,0,1,games,4.5,-0.5,-124,8.0,0.1637,0.1723,42.62,41.02,50.96,0.43050,4.578,0.44400,0.59240,8.480,4.150,4.330,0.45400,0.48530,0.45795,4.698,0.45889,0.59240,8.702,2026-07,False,1.02613,1.6597,3.18
2251353,2026-07-12,2026-07,SEA,TB,822951,8,2,games,7,0,games,4.5,0.5,+116,8.0,0.1703,0.1834,38.69,44.28,46.63,0.40820,4.222,0.39670,0.57900,7.960,3.740,4.220,0.42510,0.43870,0.44429,4.332,0.41013,0.57900,8.168,2026-07,False,1.02613,1.6597,3.18
2251354,2026-07-12,2026-07,PHI,DET,824250,5,0,games,1,0,games,3.5,0.5,+114,7.0,0.1774,0.1953,42.08,40.18,51.16,0.43180,3.994,0.43300,0.60920,7.480,3.690,3.790,0.46060,0.48870,0.45874,4.098,0.44594,0.60920,7.675,2026-07,False,1.02613,1.6597,3.18
2251355,2026-07-12,2026-07,CLE,MIA,823842,5,2,games,3,1,games,4.5,-0.5,-118,7.5,0.1653,0.1750,42.31,41.16,50.69,0.45170,4.416,0.49020,0.61730,8.290,4.210,4.080,0.48170,0.50840,0.47084,4.531,0.50468,0.61730,8.507,2026-07,False,1.02613,1.6597,3.18
2251356,2026-07-12,2026-07,LAA,MIN,823681,2,4,games,1,3,games,4.5,0.5,+106,9.0,0.1561,0.1597,39.15,45.24,46.39,0.38690,4.754,0.40790,0.54560,8.900,4.020,4.890,0.39510,0.43690,0.43110,4.878,0.42313,0.54560,9.133,2026-07,False,1.02613,1.6597,3.18
2251357,2026-07-12,2026-07,ATH,CWS,824574,1,9,games,1,9,games,4.5,0.5,+106,8.5,0.1608,0.1675,44.80,39.12,53.39,0.45460,4.408,0.42160,0.61970,8.320,4.230,4.090,0.48320,0.43130,0.47260,4.523,0.43582,0.61970,8.537,2026-07,False,1.02613,1.6597,3.18
2251358,2026-07-12,2026-07,ATL,STL,823029,4,3,games,2,1,games,4.5,0.5,+120,7.5,0.1610,0.1679,40.17,43.73,47.88,0.42420,4.502,0.50140,0.58820,8.450,4.070,4.390,0.44070,0.52250,0.45410,4.620,0.51615,0.58820,8.671,2026-07,False,1.02613,1.6597,3.18
2251359,2026-07-12,2026-07,HOU,TEX,822876,5,6,games,1,4,games,4.5,0.5,+122,9.0,0.1551,0.1581,33.94,50.54,40.18,0.33010,4.915,0.42750,0.48370,9.190,3.700,5.490,0.32200,0.45970,0.39498,5.043,0.44340,0.48370,9.430,2026-07,False,1.02613,1.6597,3.18
2251360,2026-07-12,2026-07,COL,SF,823199,1,3,games,1,1,games,4.5,0.5,+118,9.0,0.1530,0.1545,40.06,44.64,47.30,0.41630,5.274,0.47030,0.56420,9.880,4.680,5.200,0.42820,0.51580,0.44927,5.412,0.48756,0.56420,10.138,2026-07,False,1.02613,1.6597,3.18
2251361,2026-07-12,2026-07,TOR,SD,823274,4,5,games,3,3,games,4.5,-0.5,-152,8.5,0.1687,0.1808,42.16,40.97,50.72,0.42910,4.515,0.43580,0.59280,8.430,4.120,4.310,0.45170,0.44180,0.45710,4.633,0.45045,0.59280,8.650,2026-07,False,1.02613,1.6597,3.18
2251362,2026-07-16,2026-07,NYM,PHI,823440,4,1,games,1,0,games,1.5,-0.5,-460,9.5,0.1521,0.1530,44.84,39.95,52.88,0.45590,5.409,0.42700,0.60110,9.950,5.000,4.950,0.47630,0.47630,0.47338,5.550,0.44450,0.60110,10.210,2026-07,False,1.02613,1.6597,3.18
2251363,2026-07-17,2026-07,LAD,NYY,823524,2,1,games,0,1,games,2.5,0.5,-104,9.0,0.1445,0.1403,39.58,45.98,46.26,0.39780,5.606,0.50830,0.54040,10.210,4.650,5.560,0.39840,0.53890,0.43787,5.752,0.52666,0.54040,10.477,2026-07,False,1.02613,1.6597,3.18
2251364,2026-07-17,2026-07,CWS,TOR,822789,12,4,games,8,3,games,8.5,0.5,-3500,8.5,0.1593,0.1651,42.00,42.06,49.96,0.40220,4.647,0.45240,0.56300,8.740,4.110,4.640,0.42460,0.46840,0.44059,4.768,0.46756,0.56300,8.968,2026-07,False,1.02613,1.6597,3.18
2251365,2026-07-18,2026-07,PIT,CLE,824414,7,1,games,2,1,games,4.5,0.5,-100,7.5,0.1677,0.1791,44.56,38.67,53.54,0.42970,4.172,0.45850,0.60140,7.900,3.880,4.020,0.45720,0.47340,0.45746,4.281,0.47212,0.60140,8.106,2026-07,False,1.02613,1.6597,3.18
2251366,2026-07-17,2026-07,TB,BOS,824737,3,5,games,3,5,games,4.5,0.5,-104,9.0,0.1612,0.1683,41.21,42.66,49.14,0.40490,4.745,0.40570,0.56270,8.870,4.150,4.720,0.41990,0.43430,0.44225,4.869,0.42088,0.56270,9.102,2026-07,False,1.02613,1.6597,3.18
2251367,2026-07-17,2026-07,TEX,ATL,824901,1,15,games,0,8,games,4.5,0.5,+180,8.0,0.1673,0.1784,43.25,40.01,51.94,0.41110,4.478,0.43070,0.57650,8.410,3.960,4.450,0.42660,0.47850,0.44607,4.595,0.44520,0.57650,8.630,2026-07,False,1.02613,1.6597,3.18
2251368,2026-07-17,2026-07,MIA,MIL,823766,1,2,games,1,1,games,3.5,0.5,+164,8.0,0.1687,0.1807,37.22,45.91,44.77,0.36380,4.133,0.38420,0.53710,7.750,3.400,4.350,0.37840,0.41950,0.41660,4.241,0.39724,0.53710,7.953,2026-07,False,1.02613,1.6597,3.18
2251369,2026-07-17,2026-07,MIN,CHC,824655,5,2,games,4,1,games,6.5,0.5,+112,11.0,0.1515,0.1520,44.75,40.10,52.74,0.45770,5.104,0.34050,0.60820,9.440,4.770,4.670,0.48460,0.33030,0.47447,5.237,0.35600,0.60820,9.687,2026-07,False,1.02613,1.6597,3.18
2251370,2026-07-17,2026-07,BAL,HOU,824170,3,2,games,1,2,games,4.5,0.5,-106,8.5,0.1623,0.1700,39.36,44.41,46.99,0.39920,4.509,0.43470,0.56230,8.450,3.880,4.570,0.40780,0.44390,0.43873,4.627,0.44932,0.56230,8.671,2026-07,False,1.02613,1.6597,3.18
2251371,2026-07-17,2026-07,SD,KC,824090,6,7,games,2,1,games,5.5,-0.5,-116,10.0,0.1582,0.1633,47.63,36.54,56.59,0.48460,4.837,0.35880,0.63930,8.990,4.760,4.230,0.51260,0.36390,0.49072,4.963,0.37376,0.63930,9.225,2026-07,False,1.02613,1.6597,3.18
2251372,2026-07-17,2026-07,CIN,COL,824332,7,2,games,1,1,games,6.5,0.5,-104,12.0,0.1348,0.1241,43.54,42.98,50.32,0.39430,6.380,0.42750,0.52420,11.740,5.360,6.380,0.40780,0.42890,0.43570,6.547,0.44816,0.52420,12.047,2026-07,False,1.02613,1.6597,3.18
2251373,2026-07-17,2026-07,DET,LAA,824009,2,1,games,0,1,games,4.5,-0.5,-112,8.5,0.1680,0.1795,48.94,34.27,58.81,0.47650,4.131,0.38390,0.64820,7.730,4.110,3.620,0.51710,0.37800,0.48583,4.239,0.39693,0.64820,7.932,2026-07,False,1.02613,1.6597,3.18
2251374,2026-07-17,2026-07,WSH,ATH,824981,23,4,games,8,2,games,5.5,-0.5,-128,10.5,0.1397,0.1323,44.49,41.54,51.71,0.44180,5.903,0.43070,0.57970,10.940,5.370,5.570,0.45930,0.48170,0.46483,6.057,0.44983,0.57970,11.226,2026-07,False,1.02613,1.6597,3.18
2251375,2026-07-17,2026-07,SF,SEA,823115,7,0,games,2,0,games,3.5,0.5,+144,7.0,0.1812,0.2015,37.84,44.04,46.22,0.36880,3.689,0.39030,0.55630,7.020,3.110,3.910,0.38740,0.44350,0.41976,3.785,0.40198,0.55630,7.203,2026-07,False,1.02613,1.6597,3.18
2251376,2026-07-18,2026-07,MIN,CHC,824657,2,6,games,1,5,games,4.5,0.5,+114,8.5,0.1605,0.1670,42.00,41.95,50.03,0.42720,4.535,0.43850,0.58970,8.450,4.090,4.350,0.44590,0.44210,0.45594,4.653,0.45323,0.58970,8.671,2026-07,False,1.02613,1.6597,3.18
2251377,2026-07-18,2026-07,CWS,TOR,822790,0,1,games,0,1,games,4.5,-0.5,-112,9.0,0.1442,0.1398,50.59,34.99,59.12,0.47920,5.599,0.50800,0.62110,10.410,5.480,4.930,0.51210,0.55420,0.48746,5.745,0.52634,0.62110,10.682,2026-07,False,1.02613,1.6597,3.18
2251378,2026-07-18,2026-07,CIN,COL,824331,3,10,games,2,8,games,6.5,-0.5,-122,12.5,0.1361,0.1263,40.23,46.16,46.56,0.39040,6.921,0.43470,0.51470,12.710,5.770,6.940,0.40370,0.46300,0.43328,7.102,0.45718,0.51470,13.042,2026-07,False,1.02613,1.6597,3.18
2251379,2026-07-18,2026-07,NYM,PHI,823441,1,6,games,1,4,games,4.5,0.5,+140,8.5,0.1585,0.1638,39.07,45.08,46.43,0.38670,4.911,0.48630,0.54020,9.100,4.090,5.010,0.39190,0.49880,0.43097,5.039,0.50240,0.54020,9.338,2026-07,False,1.02613,1.6597,3.18
2251380,2026-07-18,2026-07,BAL,HOU,824169,4,2,games,1,0,games,4.5,-0.5,-112,9.0,0.1609,0.1677,45.58,38.33,54.32,0.46920,4.698,0.40100,0.62790,8.720,4.490,4.230,0.49350,0.42010,0.48143,4.821,0.41599,0.62790,8.948,2026-07,False,1.02613,1.6597,3.18
2251381,2026-07-18,2026-07,PIT,CLE,824412,3,5,games,3,0,games,4.5,0.5,-112,8.5,0.1714,0.1852,42.43,40.43,51.21,0.42670,4.173,0.38960,0.59970,7.890,3.870,4.030,0.45460,0.39350,0.45563,4.282,0.40281,0.59970,8.096,2026-07,False,1.02613,1.6597,3.18
2251382,2026-07-18,2026-07,SD,KC,824088,1,6,games,1,4,games,6.5,-0.5,-112,11.0,0.1505,0.1504,41.33,43.62,48.65,0.32060,4.734,0.29800,0.47670,8.890,3.490,5.400,0.31530,0.28860,0.38877,4.858,0.31162,0.47670,9.122,2026-07,False,1.02613,1.6597,3.18
2251383,2026-07-18,2026-07,TB,BOS,824738,6,7,games,5,3,games,5.5,0.5,-104,9.5,0.1660,0.1762,40.76,42.64,48.88,0.38720,4.545,0.32300,0.55020,8.520,3.870,4.650,0.40080,0.35880,0.43128,4.664,0.33652,0.55020,8.743,2026-07,False,1.02613,1.6597,3.18
2251384,2026-07-18,2026-07,TEX,ATL,824899,7,6,games,3,5,games,4.5,-0.5,-114,9.0,0.1628,0.1709,41.22,42.50,49.24,0.42300,4.657,0.39610,0.58310,8.730,4.180,4.550,0.43760,0.42320,0.45337,4.779,0.41092,0.58310,8.958,2026-07,False,1.02613,1.6597,3.18
2251385,2026-07-18,2026-07,MIA,MIL,823763,6,8,games,3,2,games,4.5,0.5,-102,8.0,0.1683,0.1801,41.38,41.79,49.76,0.40150,4.202,0.39450,0.57340,7.880,3.710,4.170,0.42620,0.43140,0.44015,4.312,0.40785,0.57340,8.086,2026-07,False,1.02613,1.6597,3.18
2251386,2026-07-18,2026-07,SF,SEA,823116,3,4,games,1,0,games,3.5,0.5,+116,7.0,0.1786,0.1972,41.41,40.73,50.42,0.41640,3.813,0.40780,0.60030,7.220,3.510,3.720,0.44920,0.46380,0.44933,3.913,0.42001,0.60030,7.409,2026-07,False,1.02613,1.6597,3.18
2251387,2026-07-19,2026-07,LAD,NYY,823523,8,2,games,3,1,games,3.5,-0.5,-130,8.0,0.1605,0.1671,40.05,43.90,47.71,0.43450,4.437,0.42560,0.60090,8.150,4.010,4.140,0.45780,0.45610,0.46039,4.553,0.43994,0.60090,8.363,2026-07,False,1.02613,1.6597,3.18
2251388,2026-07-18,2026-07,WSH,ATH,824979,1,15,games,0,6,games,6.5,0.5,-106,11.5,0.1369,0.1277,41.53,44.78,48.12,0.41190,6.080,0.39600,0.54660,11.270,5.270,6.000,0.42440,0.42710,0.44656,6.239,0.41537,0.54660,11.564,2026-07,False,1.02613,1.6597,3.18
2251389,2026-07-18,2026-07,DET,LAA,824008,7,0,games,7,0,games,4.5,-0.5,-235,8.0,0.1627,0.1707,45.27,38.46,54.07,0.50690,4.830,0.47720,0.66160,8.930,4.920,4.010,0.54700,0.52380,0.50416,4.956,0.49302,0.66160,9.163,2026-07,False,1.02613,1.6597,3.18
2251390,2026-07-19,2026-07,CWS,TOR,822786,3,0,games,1,0,games,4.5,-0.5,-135,8.0,0.1645,0.1737,38.51,45.04,46.09,0.38000,4.392,0.41960,0.54650,8.290,3.760,4.530,0.40060,0.46840,0.42679,4.507,0.43375,0.54650,8.507,2026-07,False,1.02613,1.6597,3.18
2251391,2026-07-19,2026-07,TB,BOS,824739,1,6,games,1,6,games,4.5,0.5,-102,8.5,0.1689,0.1811,40.98,42.13,49.31,0.38620,4.261,0.40270,0.55570,8.000,3.640,4.360,0.40360,0.40280,0.43066,4.372,0.41631,0.55570,8.209,2026-07,False,1.02613,1.6597,3.18
2251392,2026-07-19,2026-07,NYM,PHI,823439,6,1,games,5,0,games,4.5,-0.5,-168,8.5,0.1581,0.1631,46.13,38.06,54.79,0.45960,4.978,0.49540,0.61240,9.180,4.680,4.500,0.48440,0.50600,0.47562,5.108,0.51172,0.61240,9.420,2026-07,False,1.02613,1.6597,3.18
2251393,2026-07-19,2026-07,TEX,ATL,824897,5,8,games,3,4,games,4.5,-0.5,-140,8.5,0.1585,0.1637,40.53,43.61,48.17,0.41330,4.813,0.47370,0.57060,9.010,4.240,4.770,0.42520,0.49100,0.44742,4.939,0.48946,0.57060,9.245,2026-07,False,1.02613,1.6597,3.18
2251394,2026-07-19,2026-07,PIT,CLE,824411,7,1,games,2,1,games,3.5,0.5,-112,7.0,0.1723,0.1866,42.59,40.19,51.45,0.40780,4.028,0.43890,0.58540,7.640,3.630,4.010,0.43390,0.50410,0.44404,4.133,0.45198,0.58540,7.840,2026-07,False,1.02613,1.6597,3.18
2251395,2026-07-19,2026-07,BAL,HOU,824168,5,2,games,4,1,games,4.5,0.5,+102,8.5,0.1557,0.1591,41.04,43.39,48.61,0.41950,4.870,0.48100,0.57560,9.080,4.300,4.780,0.42980,0.49680,0.45123,4.997,0.49696,0.57560,9.317,2026-07,False,1.02613,1.6597,3.18
2251396,2026-07-19,2026-07,SD,KC,824086,19,2,games,7,2,games,5.5,0.5,-100,9.5,0.1523,0.1534,42.89,41.88,50.60,0.41750,5.262,0.40950,0.56540,9.780,4.610,5.170,0.42570,0.46240,0.45000,5.399,0.42638,0.56540,10.036,2026-07,False,1.02613,1.6597,3.18
2251397,2026-07-19,2026-07,MIA,MIL,823764,1,3,games,1,0,games,4.5,0.5,-110,8.0,0.1658,0.1759,43.53,39.89,52.18,0.42500,4.225,0.39730,0.59590,7.900,3.870,4.030,0.45420,0.43340,0.45459,4.335,0.41075,0.59590,8.106,2026-07,False,1.02613,1.6597,3.18
2251398,2026-07-19,2026-07,MIN,CHC,824653,1,10,games,0,10,games,4.5,0.5,+138,7.5,0.1588,0.1643,39.21,44.90,46.62,0.40030,4.663,0.52220,0.56070,8.690,4.010,4.680,0.41170,0.54290,0.43941,4.785,0.53744,0.56070,8.917,2026-07,False,1.02613,1.6597,3.18
2251399,2026-07-19,2026-07,CIN,COL,824330,9,6,games,9,1,games,5.5,-0.5,-182,11.0,0.1348,0.1242,38.99,47.53,45.06,0.39670,6.509,0.49390,0.52460,11.950,5.490,6.460,0.40840,0.51230,0.43718,6.679,0.51523,0.52460,12.262,2026-07,False,1.02613,1.6597,3.18
2251400,2026-07-19,2026-07,WSH,ATH,824978,5,2,games,5,1,games,5.5,-0.5,-174,10.5,0.1329,0.1210,55.06,31.66,63.49,0.53920,6.144,0.45630,0.67160,11.320,6.400,4.930,0.57060,0.50800,0.52365,6.305,0.47637,0.67160,11.616,2026-07,False,1.02613,1.6597,3.18
2251401,2026-07-19,2026-07,DET,LAA,824007,2,3,games,1,2,games,5.5,-0.5,-150,9.5,0.1582,0.1633,49.55,34.63,58.86,0.50290,4.685,0.34030,0.66020,8.680,4.760,3.920,0.54110,0.37330,0.50175,4.807,0.35452,0.66020,8.907,2026-07,False,1.02613,1.6597,3.18
2251402,2026-07-19,2026-07,SF,SEA,823113,3,6,games,3,3,games,3.5,0.5,+150,7.0,0.1869,0.2110,39.95,41.37,49.13,0.39350,3.542,0.36880,0.58710,6.760,3.160,3.610,0.42330,0.41810,0.43520,3.635,0.37983,0.58710,6.937,2026-07,False,1.02613,1.6597,3.18
2251403,2026-07-19,2026-07,LAD,NYY,823521,1,2,games,0,1,games,3.5,1.5,+300,9.0,0.1608,0.1676,40.07,43.85,47.75,0.42440,4.979,0.43520,0.57790,9.110,4.360,4.750,0.43730,0.45460,0.45423,5.109,0.45136,0.57790,9.348,2026-07,False,1.02613,1.6597,3.18
2251404,2026-07-20,2026-07,MIN,CLE,824410,4,13,games,2,9,games,10.5,-0.5,+1500,7.5,0.1727,0.1874,43.41,39.31,52.48,0.43930,4.095,0.44750,0.61230,7.720,3.850,3.870,0.46770,0.45510,0.46331,4.202,0.46083,0.61230,7.922,2026-07,False,1.02613,1.6597,3.18
2251405,2026-07-20,2026-07,PIT,NYY,823522,5,8,games,5,8,games,11.5,0.5,-390,8.0,0.1570,0.1612,41.80,42.50,49.59,0.40430,4.695,0.45990,0.56340,8.730,4.120,4.620,0.42600,0.50630,0.44188,4.818,0.47524,0.56340,8.958,2026-07,False,1.02613,1.6597,3.18
2251406,2026-07-20,2026-07,TB,TOR,822788,7,1,games,4,1,games,3.5,-1.5,+152,7.5,0.1664,0.1769,40.51,42.84,48.60,0.39190,4.304,0.47610,0.56110,8.090,3.730,4.360,0.41160,0.49050,0.43421,4.416,0.49020,0.56110,8.301,2026-07,False,1.02613,1.6597,3.18
2251407,2026-07-20,2026-07,BAL,BOS,824736,5,6,games,2,3,games,5.5,0.5,+900,8.5,0.1685,0.1804,38.18,44.96,45.93,0.38620,4.418,0.42260,0.55230,8.250,3.720,4.520,0.39740,0.42530,0.43066,4.533,0.43686,0.55230,8.466,2026-07,False,1.02613,1.6597,3.18
2251408,2026-07-20,2026-07,LAD,PHI,823436,7,10,games,1,4,games,4.5,4.5,+134,8.5,0.1506,0.1505,45.15,39.79,53.16,0.41920,5.235,0.52530,0.56740,9.610,4.540,5.070,0.42680,0.53940,0.45104,5.372,0.54240,0.56740,9.861,2026-07,False,1.02613,1.6597,3.18
2251409,2026-07-20,2026-07,SD,ATL,824898,2,3,games,1,2,games,5.5,0.5,+108,9.0,0.1585,0.1637,42.34,41.81,50.32,0.43360,5.071,0.44680,0.58490,9.440,4.560,4.880,0.44440,0.48030,0.45984,5.204,0.46332,0.58490,9.687,2026-07,False,1.02613,1.6597,3.18
2251410,2026-07-20,2026-07,SF,KC,824087,3,4,games,1,3,games,3.5,0.5,+120,10.0,0.1578,0.1625,42.17,42.05,50.08,0.41510,4.778,0.35250,0.57350,8.960,4.260,4.710,0.43400,0.36230,0.44853,4.903,0.36718,0.57350,9.194,2026-07,False,1.02613,1.6597,3.18
2251411,2026-07-20,2026-07,NYM,MIL,823762,3,8,games,1,5,games,3.5,2.5,+870,7.5,0.1608,0.1676,31.65,52.27,37.72,0.29960,4.342,0.48040,0.46470,8.100,3.060,5.040,0.29160,0.48970,0.37480,4.455,0.49463,0.46470,8.312,2026-07,False,1.02613,1.6597,3.18
2251412,2026-07-20,2026-07,DET,CHC,824654,8,6,games,4,3,games,6.5,0.5,-110,11.5,0.1513,0.1517,45.29,39.58,53.36,0.47610,5.069,0.28590,0.62690,9.350,4.870,4.490,0.49550,0.28710,0.48559,5.201,0.30023,0.62690,9.594,2026-07,False,1.02613,1.6597,3.18
2251413,2026-07-20,2026-07,CWS,TEX,822874,10,3,games,5,2,games,4.5,0.5,+148,7.5,0.1687,0.1806,36.87,46.27,44.35,0.35560,4.043,0.44120,0.53170,7.690,3.330,4.360,0.37140,0.45270,0.41139,4.149,0.45434,0.53170,7.891,2026-07,False,1.02613,1.6597,3.18
2251414,2026-07-20,2026-07,MIA,HOU,824167,5,8,games,4,7,games,4.5,0.5,+104,9.0,0.1579,0.1626,38.77,45.44,46.04,0.36710,4.730,0.40450,0.52570,8.890,3.850,5.040,0.36760,0.43520,0.41868,4.854,0.41963,0.52570,9.122,2026-07,False,1.02613,1.6597,3.18
2251415,2026-07-20,2026-07,WSH,COL,824328,7,3,games,3,3,games,6.5,-0.5,-142,12.0,0.1323,0.1200,50.02,36.75,57.65,0.45970,6.603,0.45090,0.58820,12.180,6.210,5.970,0.49250,0.45980,0.47568,6.776,0.47244,0.58820,12.498,2026-07,False,1.02613,1.6597,3.18
2251416,2026-07-20,2026-07,CIN,SEA,823112,0,8,games,0,1,games,3.5,0.5,+126,7.5,0.1743,0.1900,40.72,41.86,49.31,0.41290,4.043,0.44100,0.58920,7.600,3.620,3.980,0.43530,0.44400,0.44718,4.149,0.45414,0.58920,7.799,2026-07,False,1.02613,1.6597,3.18
2251417,2026-07-20,2026-07,STL,LAA,824006,2,3,games,2,1,games,4.5,0.5,+102,9.0,0.1612,0.1682,42.45,41.43,50.60,0.43470,4.460,0.37100,0.59990,8.370,4.150,4.220,0.46350,0.39210,0.46051,4.577,0.38493,0.59990,8.589,2026-07,False,1.02613,1.6597,3.18
