gameId,gameDate,month,awayTeam,homeTeam,mlbGamePk,venue,parkFactor3yr,actualF5Away,actualF5Home,actualF5Total,f5Tie,awayF5Win,awayCover,games_actualF5Away,games_actualF5Home,gamesF5Mismatch,inn1Total,awayStarterId,homeStarterId,awayStarterOutsGame,homeStarterOutsGame,awayStarterAsofIp,awayStarterPriorStarts,homeStarterAsofIp,homeStarterPriorStarts,matchupAsofIp,awayTeamAsofDepth,homeTeamAsofDepth,matchupTeamAsofDepth,bookTotal,totalLineUsed,totalLineSource,book_f5Total,live_awayAbs,live_homeAbs,live_pushAdj,live_tRaw,live_rlCoverStored,live_rlCoverFixed,live_condAway,live_projF5Total,live_synthLine,live_overRate,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_tRaw,p1_pushAdj,p1_homeAbs,p1_condAway,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,calib_month,calib_T_f5,calib_league_env_mult,calib_f5_total_sd
2250955,2026-06-10,2026-06,STL,NYM,823618,Citi Field,1.0238596433357876,8,2,10,0,1,1,8,2,0,2,669467,681810,18,3,5.305555555555555,12,1.0,1,3.1527777777777777,5.286458333333333,4.666666666666667,4.9765625,8.5,8.5,bookTotal,,0.3846,0.45020000000000004,0.1652,0.1749,0.4607,0.555031121226641,0.4607091518926689,4.22,4.5,0.4,0.3802,4.634,0.4514,0.5403,8.66,0.16217080154345043,0.15758248092607025,0.4622175190739298,0.45132014872857124,0.4229,4.706,0.4606,0.5403,2026-06,1.572,1.01551,3.0969
2250956,2026-06-10,2026-06,TEX,KC,824103,Kauffman Stadium,0.998168321517966,2,2,4,1,0,1,2,2,0,0,669022,607625,15,10,5.076923076923077,13,5.846153846153846,13,5.461538461538462,5.287878787878788,5.502487562189055,5.395183175033921,10.0,10.0,bookTotal,,0.44670000000000004,0.38939999999999997,0.1639,0.1727,0.5343,0.6146984571223538,0.5342662360961608,4.31,5.5,0.29,0.4481,4.682,0.3405,0.6078,8.75,0.162132386335829,0.1575594318014974,0.39434056819850266,0.5319069580875349,0.46691,4.755,0.34914,0.6078,2026-06,1.572,1.01551,3.0969
2250957,2026-06-10,2026-06,ATL,CWS,824590,Rate Field,0.9534515889611959,0,2,2,0,0,0,0,2,0,0,519242,663436,17,18,6.055555555555556,12,6.027777777777778,12,6.041666666666667,5.393034825870647,4.373737373737374,4.88338609980401,7.0,7.0,bookTotal,,0.42710000000000004,0.4078,0.1651,0.1747,0.5115999999999999,0.5968890406036652,0.5115582704515511,4.27,4.0,0.47,0.455,4.017,0.4363,0.6307,7.61,0.18272065577884256,0.16991239346730552,0.3750876065326944,0.548134915422423,0.47133,4.079,0.44424,0.6307,2026-06,1.572,1.01551,3.0969
2250958,2026-06-10,2026-06,CHC,COL,824348,Coors Field,1.263629706076605,1,0,1,0,1,1,1,0,0,0,684007,547179,15,15,5.846153846153846,13,4.589743589743589,13,5.217948717948717,5.134328358208955,4.303482587064677,4.718905472636816,12.0,12.0,bookTotal,,0.5574,0.3119,0.1307,0.1174,0.6412,0.6833280340503853,0.641205567698148,6.68,6.5,0.46,0.5149,6.975,0.4885,0.6389,12.72,0.11572224690275922,0.12971334814165553,0.35538665185834445,0.5916441426517589,0.50948,7.083,0.50243,0.6389,2026-06,1.572,1.01551,3.0969
2250959,2026-06-10,2026-06,MIL,ATH,824996,Sutter Health Park,1.2480324396937523,3,0,3,0,1,1,3,0,0,1,687075,678022,18,12,4.666666666666666,10,4.0,1,4.333333333333333,4.892307692307693,5.039800995024876,4.9660543436662845,15.0,15.0,bookTotal,,0.4,0.461,0.139,0.1312,0.4645,0.534823693379791,0.4645760743321719,6.13,8.0,0.27,0.4133,6.541,0.2689,0.5423,11.99,0.1238756262891778,0.13460537577350667,0.4520946242264933,0.47758558746469637,0.44451,6.642,0.27982,0.5423,2026-06,1.572,1.01551,3.0969
2250960,2026-06-10,2026-06,HOU,LAA,824022,Angel Stadium,0.9770088624021527,0,2,2,0,0,0,0,2,0,1,663567,672282,19,21,5.62962962962963,9,5.6923076923076925,13,5.660968660968662,4.879227053140097,5.053921568627452,4.966574310883774,9.0,9.0,bookTotal,,0.42700000000000005,0.4106,0.1624,0.1702,0.5097999999999999,0.5932236389684814,0.5097898758357211,4.4,4.5,0.42,0.4072,4.233,0.3414,0.578,7.97,0.17567596090642468,0.1656855765438548,0.4271144234561452,0.4880653966320936,0.44056,4.299,0.34921,0.578,2026-06,1.572,1.01551,3.0969
2250961,2026-06-11,2026-06,STL,NYM,823619,Citi Field,1.0238596433357876,4,4,8,1,0,1,4,4,0,4,690928,681035,13,14,4.333333333333333,1,4.5,8,4.416666666666666,5.297435897435897,4.611940298507463,4.95468809797168,9.0,9.0,bookTotal,,0.4299,0.40619999999999995,0.1639,0.1726,0.5142,0.5980266953713671,0.514172945819878,4.33,5.0,0.36,0.4082,4.787,0.4113,0.5654,8.92,0.1587580491854197,0.1555348295112518,0.4362651704887482,0.4833828726929584,0.44121,4.861,0.42065,0.5654,2026-06,1.572,1.01551,3.0969
2250962,2026-06-11,2026-06,MIN,DET,824265,Comerica Park,0.9349853658854492,0,5,5,0,0,0,0,5,0,1,805673,672456,18,19,6.066666666666666,5,5.5,12,5.783333333333333,5.1256038647343,4.9754901960784315,5.050547030406365,9.5,9.5,bookTotal,,0.41100000000000003,0.4193,0.1697,0.1824,0.495,0.5871134770564856,0.4950018065759364,4.07,5.0,0.32,0.4151,4.263,0.2892,0.5848,7.99,0.17441541854438314,0.16492925112662987,0.4199707488733701,0.4970836310097429,0.44568,4.329,0.29654,0.5848,2026-06,1.572,1.01551,3.0969
2250963,2026-06-11,2026-06,TEX,KC,824101,Kauffman Stadium,0.998168321517966,3,2,5,0,1,1,3,2,0,1,677958,608379,14,21,4.848484848484849,11,6.230769230769231,13,5.53962703962704,5.2835820895522385,5.470588235294118,5.377085162423178,10.5,10.5,bookTotal,,0.4152,0.42100000000000004,0.1638,0.1725,0.4966,0.5833801722076057,0.4965319301602487,4.34,5.5,0.3,0.4098,4.621,0.2852,0.571,8.68,0.1637402481539882,0.1585241488923929,0.43167585110760714,0.4870014979759593,0.44224,4.693,0.29311,0.571,2026-06,1.572,1.01551,3.0969
2250964,2026-06-11,2026-06,CHC,COL,824346,Coors Field,1.263629706076605,6,2,8,0,1,1,6,2,0,0,665795,663372,16,13,5.242424242424242,11,4.571428571428571,7,4.906926406926407,5.132352941176471,4.313725490196078,4.723039215686274,11.0,11.0,bookTotal,,0.3946,0.4681,0.1372,0.1283,0.45740000000000003,0.5269703987019008,0.45740118233453114,6.279999999999999,6.0,0.47,0.3505,6.564,0.499,0.4772,12.06,0.12206707449789199,0.1335202446987352,0.5159797553012648,0.4045103164333427,0.40314,6.666,0.51211,0.4772,2026-06,1.572,1.01551,3.0969
2250965,2026-06-11,2026-06,LAD,PIT,823371,PNC Park,1.0512344435575476,5,4,9,0,1,1,5,4,0,0,680736,656605,14,12,6.466666666666667,10,5.615384615384615,13,6.041025641025641,5.705882352941177,5.102941176470588,5.404411764705882,9.5,9.5,bookTotal,,0.5078,0.3397,0.1524,0.1536,0.5992000000000001,0.6606810759792355,0.5991740412979352,4.859999999999999,5.5,0.36,0.5049,4.791,0.3533,0.6598,8.84,0.15621706957501214,0.15401024174500727,0.3410897582549927,0.5968157357382764,0.50312,4.865,0.36226,0.6598,2026-06,1.572,1.01551,3.0969
2250966,2026-06-11,2026-06,SEA,BAL,824827,Oriole Park at Camden Yards,1.0451331923662392,5,7,12,0,0,0,5,7,0,1,693433,680694,15,12,5.923076923076923,13,5.333333333333333,13,5.628205128205128,5.681159420289855,5.130434782608695,5.405797101449275,8.5,8.5,bookTotal,,0.4677,0.3778,0.1544,0.1569,0.5531,0.6232172540208136,0.553163808397398,4.85,4.5,0.48,0.466,4.856,0.4806,0.621,9.01,0.15621517748029,0.154009106488174,0.379990893511826,0.5508333524319264,0.47835,4.931,0.4903,0.621,2026-06,1.572,1.01551,3.0969
2250968,2026-06-12,2026-06,MIA,PIT,823370,PNC Park,1.0512344435575476,2,2,4,1,0,1,2,2,0,0,645261,677952,24,15,6.3809523809523805,14,6.128205128205129,13,6.254578754578755,5.1352657004830915,5.086956521739131,5.111111111111111,8.5,8.5,bookTotal,,0.3892,0.4549,0.1559,0.1594,0.4611,0.5469862101646724,0.46108281009359076,4.74,4.5,0.47,0.3892,4.803,0.4729,0.5464,9.03,0.15866902339767694,0.15548141403860616,0.45531858596139385,0.46085427422173014,0.42881,4.877,0.48248,0.5464,2026-06,1.572,1.01551,3.0969
2250969,2026-06-12,2026-06,SEA,WSH,822726,Nationals Park,1.1534896468268556,8,1,9,0,1,1,8,1,0,0,682243,641793,24,5,5.5,4,4.962962962962963,9,5.231481481481481,5.671428571428572,4.280193236714975,4.975810904071773,9.5,9.5,bookTotal,,0.522,0.33049999999999996,0.1475,0.1453,0.6123,0.6686470967741935,0.612316715542522,5.199999999999999,5.5,0.4,0.5188,4.883,0.3641,0.6713,9.05,0.15308333098958332,0.15212999859374998,0.32907000140625,0.6118862551329036,0.51196,4.959,0.37332,0.6713,2026-06,1.572,1.01551,3.0969
2250970,2026-06-12,2026-06,SD,BAL,824826,Oriole Park at Camden Yards,1.0451331923662392,3,7,10,0,0,0,3,7,0,4,656288,669358,15,15,4.666666666666666,7,5.923076923076923,13,5.294871794871795,4.880597014925373,5.114285714285714,4.997441364605543,9.5,9.5,bookTotal,,0.3736,0.4752,0.1512,0.1515,0.44020000000000004,0.5249679547596607,0.44015080113100846,5.050000000000001,4.5,0.5,0.3913,5.283,0.4126,0.5387,9.79,0.14665703149478942,0.14827421889687364,0.4604257811031264,0.4594201663042317,0.43019,5.365,0.42293,0.5387,2026-06,1.572,1.01551,3.0969
2250971,2026-06-12,2026-06,DET,CLE,824425,Progressive Field,0.9211001775202943,1,2,3,0,0,0,1,2,0,0,656427,676440,9,21,4.476190476190476,14,5.5,14,4.988095238095238,4.995169082125604,5.485714285714286,5.240441683919945,8.5,8.5,bookTotal,,0.3865,0.4496,0.1638,0.1726,0.4623,0.5550325520210476,0.46226527927281424,4.32,4.5,0.41,0.3976,4.589,0.4454,0.5601,8.61,0.16525362491599122,0.15943217494959472,0.44296782505040533,0.4730135845684524,0.43431,4.66,0.4545,0.5601,2026-06,1.572,1.01551,3.0969
2250972,2026-06-12,2026-06,TEX,BOS,824752,Fenway Park,0.95388155067788,1,6,7,0,0,0,1,6,0,3,683004,543243,15,18,5.461538461538462,13,5.121212121212121,11,5.291375291375291,5.2745098039215685,5.01010101010101,5.142305407011289,8.5,8.5,bookTotal,,0.4128,0.4191,0.1681,0.1796,0.4962,0.5866935448972233,0.49621348719798053,4.140000000000001,4.5,0.38,0.3982,4.541,0.4395,0.5605,8.49,0.1650114149012679,0.15928684894076073,0.4425131510592393,0.4736454990602872,0.4347,4.611,0.44848,0.5605,2026-06,1.572,1.01551,3.0969
2250973,2026-06-12,2026-06,ATL,NYM,823617,Citi Field,1.0238596433357876,3,7,10,0,0,0,3,7,0,2,675911,690997,9,12,5.142857142857143,7,5.564102564102564,13,5.353479853479854,5.397058823529412,4.612745098039216,5.004901960784315,8.0,8.0,bookTotal,,0.4329,0.4056,0.1615,0.1688,0.5163,0.5979311627906977,0.5162790697674419,4.46,4.5,0.43,0.4292,5.019,0.4997,0.5823,9.3,0.15370968237386226,0.15250580942431735,0.4182941905756826,0.5064341499597238,0.45478,5.097,0.50973,0.5823,2026-06,1.572,1.01551,3.0969
2250974,2026-06-12,2026-06,NYY,TOR,822803,Rogers Centre,1.0028292007511364,3,7,10,0,0,0,3,7,0,3,677960,702056,13,15,5.833333333333333,12,5.333333333333333,8,5.583333333333333,5.502487562189055,4.555555555555555,5.029021558872305,8.0,8.0,bookTotal,,0.4642,0.3699,0.166,0.1762,0.5565,0.6347227338129496,0.5565279942452943,4.23,4.5,0.4,0.4195,4.499,0.4341,0.5839,8.33,0.16782487204299323,0.16097492322579593,0.4195250767742041,0.4999850560043447,0.44852,4.569,0.44298,0.5839,2026-06,1.572,1.01551,3.0969
2250975,2026-06-12,2026-06,LAD,CWS,824588,Rate Field,0.9534515889611959,2,8,10,0,0,0,2,8,0,1,808963,641743,13,15,5.2727272727272725,11,4.9393939393939394,11,5.1060606060606055,5.690821256038648,4.398009950248756,5.044415603143702,9.0,9.0,bookTotal,,0.4603,0.3809,0.1588,0.1641,0.5472,0.621499869234427,0.5471944840703756,4.609999999999999,5.0,0.39,0.4729,4.502,0.3755,0.6357,8.4,0.1663171211936258,0.16007027271617547,0.36702972728382455,0.5630232918761788,0.48275,4.572,0.38408,0.6357,2026-06,1.572,1.01551,3.0969
2250976,2026-06-12,2026-06,PHI,MIL,823778,American Family Field,0.9522189984168762,0,5,5,0,0,0,0,5,0,1,621383,694819,3,27,,0,6.0,13,,5.46078431372549,4.909090909090909,5.1849376114082,7.5,7.5,bookTotal,,0.32030000000000003,0.5191,0.1606,0.1672,0.38159999999999994,0.48498155825589706,0.381582082439838,4.41,4.0,0.49,0.3769,3.654,0.3848,0.5661,6.88,0.19785992024636398,0.17899595214781838,0.4441040478521816,0.45907203622930165,0.42072,3.711,0.39181,0.5661,2026-06,1.572,1.01551,3.0969
2250977,2026-06-12,2026-06,HOU,KC,824102,Kauffman Stadium,0.998168321517966,9,5,14,0,1,1,9,5,0,14,837227,679883,2,2,4.291666666666667,8,4.333333333333333,3,4.3125,4.9,5.492753623188406,5.196376811594203,9.5,9.5,bookTotal,,0.447,0.39380000000000004,0.1592,0.1648,0.5316,0.6088228353948619,0.5316365366317792,4.61,5.0,0.39,0.4496,5.04,0.3837,0.6026,9.38,0.15361948008224086,0.1524516880493445,0.3979483119506555,0.5304712352800672,0.46787,5.118,0.39337,0.6026,2026-06,1.572,1.01551,3.0969
2250978,2026-06-12,2026-06,STL,MIN,823695,Target Field,1.0393958506147416,3,2,5,0,1,1,3,2,0,2,681517,657746,15,18,4.916666666666667,12,5.452380952380952,14,5.184523809523809,5.282828282828283,5.1380952380952385,5.210461760461761,9.0,9.0,bookTotal,,0.36200000000000004,0.4826,0.1553,0.1584,0.4286,0.5190714809991713,0.4286052569263557,4.76,4.5,0.47,0.3486,4.844,0.4186,0.5035,9.09,0.15572854057127672,0.15371712434276602,0.49768287565723396,0.41191900489451927,0.40186,4.919,0.4281,0.5035,2026-06,1.572,1.01551,3.0969
2250979,2026-06-12,2026-06,TB,LAA,824020,Angel Stadium,0.9770088624021527,2,4,6,0,0,0,2,4,0,2,663556,691951,12,15,5.0,12,4.0,1,4.5,4.98974358974359,5.082125603864735,5.035934596804163,9.0,9.0,bookTotal,,0.446,0.3917,0.1623,0.1701,0.5324,0.6119472006684971,0.5324101707055032,4.4,4.5,0.42,0.4278,4.245,0.3433,0.5981,8.0,0.17535580368315717,0.1654934822098943,0.40670651779010575,0.5126382968618105,0.45388,4.311,0.35115,0.5981,2026-06,1.572,1.01551,3.0969
2250980,2026-06-12,2026-06,COL,ATH,824997,Sutter Health Park,1.2480324396937523,0,2,2,0,0,0,0,2,0,0,807743,695611,9,15,,0,6.111111111111111,3,,4.314009661835749,5.0245098039215685,4.669259732878659,14.0,14.0,bookTotal,,0.3345,0.5261,0.1394,0.1318,0.3887,0.4692539855914478,0.3886823146641878,5.890000000000001,7.5,0.29,0.3956,5.679,0.2291,0.5359,10.6,0.1379446759369929,0.14304680556219573,0.4613531944378043,0.46163548087305917,0.433,5.767,0.23781,0.5359,2026-06,1.572,1.01551,3.0969
2250981,2026-06-12,2026-06,CHC,SF,823211,Oracle Park,0.9410097101514341,5,0,5,0,1,1,5,0,0,0,665871,694738,18,14,5.222222222222222,3,5.3589743589743595,13,5.290598290598291,5.1352657004830915,5.3768115942028984,5.256038647342995,8.5,8.5,bookTotal,,0.44299999999999995,0.39520000000000005,0.1618,0.1693,0.5285,0.6083361488904795,0.5285134812693867,4.4399999999999995,4.5,0.43,0.428,4.382,0.4182,0.5945,8.2,0.17056038110862437,0.1626162286651746,0.40938377133482545,0.5111157090108753,0.45401,4.45,0.42679,0.5945,2026-06,1.572,1.01551,3.0969
2250982,2026-06-13,2026-06,STL,MIN,823694,Target Field,1.0393958506147416,4,4,8,1,0,1,4,4,0,2,669461,687570,13,18,5.102564102564102,13,4.851851851851851,9,4.977207977207977,5.27860696517413,5.150234741784038,5.2144208534790835,9.5,9.5,bookTotal,,0.42090000000000005,0.4282,0.1509,0.1511,0.49570000000000003,0.571900859733836,0.49570133082086915,5.109999999999999,5.0,0.45,0.415,5.14,0.3956,0.5653,9.59,0.15020286692936785,0.1504017201576207,0.43459827984237925,0.4884661490569312,0.44561,5.22,0.40555,0.5653,2026-06,1.572,1.01551,3.0969
2250983,2026-06-13,2026-06,NYY,TOR,822802,Rogers Centre,1.0028292007511364,1,1,2,1,0,1,1,1,0,0,693645,592332,21,21,5.857142857142857,14,5.714285714285714,14,5.785714285714286,5.485294117647059,4.561904761904762,5.023599439775911,7.5,7.5,bookTotal,,0.46520000000000006,0.36950000000000005,0.1653,0.175,0.5573,0.6347939379417755,0.5573259853839703,4.23,4.0,0.47,0.4608,4.321,0.4786,0.6281,7.99,0.17199133334113548,0.1634748000046813,0.3757251999953187,0.5508501118706032,0.47503,4.388,0.48723,0.6281,2026-06,1.572,1.01551,3.0969
2250984,2026-06-13,2026-06,SD,BAL,824828,Oriole Park at Camden Yards,1.0451331923662392,6,2,8,0,1,1,6,2,0,6,681190,694346,15,13,5.333333333333333,13,5.0,3,5.166666666666666,4.882352941176471,5.112676056338028,4.9975144987572495,10.0,10.0,bookTotal,,0.40850000000000003,0.4399,0.1516,0.1522,0.4815,0.5604111032531824,0.4814945780292315,5.0600000000000005,5.5,0.39,0.4289,5.354,0.4207,0.5758,9.9,0.1459421201145921,0.14784527206875525,0.4232547279312447,0.5033123515505571,0.45459,5.437,0.43121,0.5758,2026-06,1.572,1.01551,3.0969
2250985,2026-06-13,2026-06,SEA,WSH,822725,Nationals Park,1.1534896468268556,3,5,8,0,0,0,3,5,0,3,622491,676917,17,15,4.878787878787879,11,4.976190476190476,14,4.927489177489178,5.704225352112676,4.242857142857143,4.97354124748491,9.0,9.0,bookTotal,,0.4515,0.4031,0.1454,0.1419,0.5283,0.5952491106950619,0.5283173414462906,5.58,5.0,0.51,0.4458,5.495,0.496,0.5896,10.18,0.14198043974362484,0.1454682638461749,0.40873173615382513,0.5216892259689593,0.46544,5.58,0.50698,0.5896,2026-06,1.572,1.01551,3.0969
2250986,2026-06-13,2026-06,MIA,PIT,823369,PNC Park,1.0512344435575476,1,2,3,0,0,0,1,2,0,1,669199,696149,6,17,2.833333333333333,2,4.75,12,3.7916666666666665,5.176190476190476,5.085714285714285,5.1309523809523805,9.5,9.5,bookTotal,,0.4768,0.3669,0.1563,0.16,0.5652,0.6347090197937655,0.5651297854687685,4.74,5.0,0.4,0.4788,4.666,0.3374,0.6378,8.74,0.16144054804666186,0.15714432882799712,0.3640556711720029,0.5680687884964003,0.48651,4.738,0.34598,0.6378,2026-06,1.572,1.01551,3.0969
2250987,2026-06-13,2026-06,DET,CLE,824426,Progressive Field,0.9211001775202943,1,3,4,0,0,0,1,3,0,1,669373,676282,14,15,6.190476190476191,7,4.785714285714286,14,5.488095238095238,4.966666666666667,5.507042253521127,5.236854460093896,7.5,7.5,bookTotal,,0.49200000000000005,0.34299999999999997,0.165,0.1746,0.5892000000000001,0.6609434730538923,0.5892215568862277,4.24,4.5,0.4,0.5021,4.239,0.4668,0.6701,7.94,0.17347346301153968,0.1643640778069238,0.3335359221930762,0.600859760411291,0.50134,4.305,0.47525,0.6701,2026-06,1.572,1.01551,3.0969
2250988,2026-06-13,2026-06,TEX,BOS,824749,Fenway Park,0.95388155067788,2,2,4,1,0,1,2,2,0,0,594798,624133,18,15,5.435897435897436,13,5.416666666666667,12,5.426282051282051,5.270531400966184,5.024875621890548,5.147703511428366,7.5,7.5,bookTotal,,0.42229999999999995,0.4052,0.1725,0.1871,0.5103,0.6019491480362537,0.510332326283988,3.94,4.0,0.43,0.4265,4.358,0.4831,0.5935,8.15,0.17117273670839947,0.16298364202503968,0.41051635797496033,0.5095479866508881,0.45304,4.426,0.4918,0.5935,2026-06,1.572,1.01551,3.0969
2250989,2026-06-13,2026-06,ATL,NYM,823616,Citi Field,1.0238596433357876,2,0,2,0,1,1,2,0,0,0,527048,640455,16,18,5.2592592592592595,9,,0,,5.36231884057971,4.603864734299517,4.983091787439614,8.5,8.5,bookTotal,,0.4771,0.3641,0.1588,0.1642,0.5672,0.6382373038516406,0.5671659533999049,4.54,4.5,0.44,0.4524,4.789,0.4712,0.6096,8.88,0.15897311172583733,0.1556638670355024,0.3919361329644976,0.5358055664532627,0.46967,4.863,0.48075,0.6096,2026-06,1.572,1.01551,3.0969
2250990,2026-06-13,2026-06,LAD,CWS,824587,Rate Field,0.9534515889611959,4,0,4,0,1,1,4,0,0,3,808967,680732,25,12,6.444444444444444,12,5.2,10,5.822222222222222,5.671428571428572,4.4068627450980395,5.039145658263306,8.5,8.5,bookTotal,,0.4918,0.34490000000000004,0.1633,0.1718,0.5878,0.6586038245488228,0.5877853471973228,4.2700000000000005,4.5,0.4,0.4902,4.179,0.3907,0.6603,7.8,0.17606228262801488,0.16591736957680892,0.3438826304231911,0.5877115553302983,0.49377,4.244,0.39876,0.6603,2026-06,1.572,1.01551,3.0969
2250991,2026-06-13,2026-06,HOU,KC,824100,Kauffman Stadium,0.998168321517966,4,4,8,1,0,1,4,4,0,0,681347,702070,15,13,5.6410256410256405,13,5.472222222222222,12,5.556623931623932,4.84037558685446,5.423809523809524,5.132092555331992,9.5,9.5,bookTotal,,0.36719999999999997,0.4744,0.1584,0.1635,0.4363,0.5284748098859315,0.4363117870722434,4.58,5.5,0.33,0.3334,4.943,0.3719,0.4852,9.27,0.15200512421088969,0.1514830745265338,0.5151169254734662,0.3929208599038437,0.39156,5.02,0.3813,0.4852,2026-06,1.572,1.01551,3.0969
2250992,2026-06-13,2026-06,PHI,MIL,823776,American Family Field,0.9522189984168762,3,3,6,1,0,1,3,3,0,0,605400,675660,14,15,5.076923076923077,13,4.333333333333333,3,4.705128205128204,5.396135265700483,4.970149253731344,5.183142259715913,8.5,8.5,bookTotal,,0.3649,0.47659999999999997,0.1585,0.1637,0.4336,0.5263451218062982,0.43363042186571604,4.6,4.5,0.45,0.3686,4.763,0.4674,0.5267,8.83,0.159666528644427,0.1560799171866562,0.47532008281334376,0.436771215079054,0.41523,4.837,0.47689,0.5267,2026-06,1.572,1.01551,3.0969
2250993,2026-06-13,2026-06,COL,ATH,824995,Sutter Health Park,1.2480324396937523,5,4,9,0,1,1,5,4,0,2,607536,683155,17,13,4.416666666666667,12,,0,,4.295238095238095,5.024154589371981,4.659696342305038,14.5,14.5,bookTotal,,0.43310000000000004,0.4403,0.1266,0.1106,0.49579999999999996,0.5516340508358141,0.49587817723837874,7.64,8.0,0.41,0.4922,8.359,0.4751,0.6049,15.36,0.10172698997280016,0.1213161939836801,0.38648380601631993,0.5601559931228074,0.49504,8.489,0.49179,0.6049,2026-06,1.572,1.01551,3.0969
2250994,2026-06-13,2026-06,CHC,SF,823213,Oracle Park,0.9410097101514341,6,1,7,0,1,1,6,1,0,1,676962,686790,15,11,5.222222222222222,6,5.571428571428571,7,5.396825396825397,5.147619047619047,5.366666666666667,5.257142857142857,8.0,8.0,bookTotal,,0.4752,0.3527,0.172,0.1862,0.574,0.6532504347826087,0.5739823650199299,3.9,4.5,0.35,0.4588,3.836,0.3445,0.64,7.22,0.18991522375213105,0.17422913425127862,0.3669708657487214,0.5556020671472938,0.47376,3.895,0.3516,0.64,2026-06,1.572,1.01551,3.0969
2250995,2026-06-13,2026-06,TB,LAA,824019,Angel Stadium,0.9770088624021527,0,1,1,0,0,0,0,1,0,0,643377,667755,15,15,3.75,8,5.857142857142857,14,4.803571428571429,4.974747474747474,5.0809523809523816,5.027849927849928,8.5,8.5,bookTotal,,0.41729999999999995,0.4264,0.1564,0.1601,0.4946,0.5755697368421052,0.4946070878274268,4.76,4.5,0.47,0.4185,4.677,0.4566,0.5782,8.76,0.16193146735837838,0.15743888041502702,0.424061119584973,0.49669987170324675,0.44788,4.75,0.4659,0.5782,2026-06,1.572,1.01551,3.0969
2250996,2026-06-14,2026-06,MIA,PIT,823368,PNC Park,1.0512344435575476,2,1,3,0,1,1,2,1,0,0,676974,694973,18,18,5.642857142857143,14,5.428571428571429,14,5.5357142857142865,5.131455399061033,5.093896713615024,5.112676056338028,7.0,7.0,bookTotal,,0.42719999999999997,0.4105,0.1623,0.1699,0.51,0.5932242449564282,0.5099677688910111,4.4,4.0,0.49,0.4219,4.424,0.492,0.5878,8.34,0.16973362126718305,0.16212017276030982,0.41597982723969024,0.5035328292720767,0.45007,4.493,0.50084,0.5878,2026-06,1.572,1.01551,3.0969
2250997,2026-06-14,2026-06,SD,BAL,824823,Oriole Park at Camden Yards,1.0451331923662392,2,1,3,0,1,1,2,1,0,0,621111,669432,15,18,4.794871794871795,13,5.0,12,4.897435897435898,4.884057971014493,5.101851851851851,4.992954911433172,10.5,10.5,bookTotal,,0.4168,0.4303,0.153,0.1545,0.49200000000000005,0.57056186540732,0.4920316373509621,5.0,5.5,0.38,0.4352,5.156,0.3468,0.5857,9.55,0.1504484490693564,0.15054906944161384,0.41425093055838613,0.5123309473731713,0.45864,5.236,0.35638,0.5857,2026-06,1.572,1.01551,3.0969
2250998,2026-06-14,2026-06,SEA,WSH,822722,Nationals Park,1.1534896468268556,1,6,7,0,0,0,1,6,0,2,676106,676571,12,3,5.820512820512821,13,1.3333333333333335,7,3.5769230769230775,5.703703703703704,4.253521126760563,4.978612415232133,10.5,10.5,bookTotal,,0.5386,0.31920000000000004,0.1422,0.1366,0.6279,0.6787161576124969,0.6278852879459081,5.56,5.5,0.44,0.469,4.894,0.3165,0.6236,9.12,0.15571074413297342,0.15370644647978404,0.377293553520216,0.5541812271275876,0.48026,4.97,0.32527,0.6236,2026-06,1.572,1.01551,3.0969
2250999,2026-06-14,2026-06,NYY,TOR,822801,Rogers Centre,1.0028292007511364,2,2,4,1,0,1,2,2,0,0,701542,571578,12,11,5.282051282051283,13,4.777777777777778,12,5.02991452991453,5.507246376811594,4.596244131455399,5.051745254133497,8.5,8.5,bookTotal,,0.4851,0.36210000000000003,0.1528,0.1542,0.5726,0.6384983711048159,0.5725920679886686,4.93,4.5,0.49,0.4672,4.956,0.4914,0.6206,9.11,0.15416411368316063,0.15277846820989638,0.38002153179010356,0.5514496297241739,0.47912,5.033,0.5013,0.6206,2026-06,1.572,1.01551,3.0969
2251001,2026-06-14,2026-06,ATL,NYM,823615,Citi Field,1.0238596433357876,1,6,7,0,0,0,1,6,0,5,693821,642547,12,15,6.047619047619048,14,5.571428571428571,14,5.80952380952381,5.3619047619047615,4.623809523809524,4.992857142857143,8.5,8.5,bookTotal,,0.4758,0.36479999999999996,0.1595,0.1653,0.5660000000000001,0.6378166686496133,0.5660242683797287,4.550000000000001,4.5,0.44,0.4744,4.941,0.4895,0.628,9.12,0.15443722189769482,0.15294233313861688,0.3726576668613832,0.5600563203185471,0.48371,5.018,0.49937,0.628,2026-06,1.572,1.01551,3.0969
